Date,HBIOStock_Open_average,HBIOStock_Open_max,HBIOStock_Open_min,HBIOStock_Open_volatility,HBIOStock_Open_change,HBIOStock_High_average,HBIOStock_High_max,HBIOStock_High_min,HBIOStock_High_volatility,HBIOStock_High_change,HBIOStock_Low_average,HBIOStock_Low_max,HBIOStock_Low_min,HBIOStock_Low_volatility,HBIOStock_Low_change,HBIOStock_Close_average,HBIOStock_Close_max,HBIOStock_Close_min,HBIOStock_Close_volatility,HBIOStock_Close_change,HBIOStock_Volume_average,HBIOStock_Volume_max,HBIOStock_Volume_min,HBIOStock_Volume_volatility,HBIOStock_Volume_change
2016-01-03,3.202,3.45,3.02,0.43000000000000016,-0.43000000000000016,3.248,3.45,3.08,0.3700000000000001,-0.3700000000000001,3.064,3.18,2.91,0.27,-0.27,3.124,3.25,2.94,0.31000000000000005,-0.29000000000000004,124605,216388,85214,131174,114620
2016-01-10,2.822,2.94,2.7,0.23999999999999977,-0.20999999999999996,2.884,2.98,2.79,0.18999999999999995,-0.16000000000000014,2.708,2.86,2.6,0.2599999999999998,-0.2599999999999998,2.7880000000000003,2.91,2.7,0.20999999999999996,-0.18999999999999995,131421,190719,75941,114778,25772
2016-01-17,2.7425,2.87,2.62,0.25,0.1299999999999999,2.8575,3.03,2.77,0.2599999999999998,0.25,2.695,2.84,2.57,0.27,0.20999999999999996,2.7824999999999998,2.9,2.65,0.25,0.25,73970,110061,49141,60920,60920
2016-01-24,2.768,2.86,2.7,0.1599999999999997,-0.1599999999999997,2.864,2.98,2.76,0.2200000000000002,0.029999999999999805,2.718,2.78,2.67,0.10999999999999988,-0.07999999999999963,2.784,2.97,2.68,0.29000000000000004,0.17000000000000037,66292,126348,35483,90865,57014
2016-01-31,2.98,3.06,2.89,0.16999999999999993,0.08999999999999986,3.06,3.22,2.98,0.2400000000000002,0.09999999999999964,2.892,2.99,2.81,0.18000000000000016,-0.08000000000000007,2.988,3.09,2.93,0.1599999999999997,0.029999999999999805,59343,119868,34087,85781,85781
2016-02-07,2.834,2.96,2.65,0.31000000000000005,-0.26000000000000023,2.896,3.02,2.71,0.31000000000000005,-0.31000000000000005,2.722,2.88,2.6,0.2799999999999998,-0.2799999999999998,2.804,3.0,2.64,0.3599999999999999,-0.3500000000000001,42006,52986,34310,18676,-174
2016-02-14,2.775,2.85,2.67,0.18000000000000016,0.14000000000000012,2.8725,2.91,2.8,0.11000000000000032,0.0900000000000003,2.7,2.8,2.6,0.19999999999999973,-0.06000000000000005,2.7675,2.86,2.65,0.20999999999999996,-0.10999999999999988,65353,145784,30275,115509,106447
2016-02-21,2.6666666666666665,2.81,2.5,0.31000000000000005,0.14000000000000012,2.788333333333333,2.96,2.66,0.2999999999999998,-0.020000000000000018,2.6016666666666666,2.79,2.41,0.3799999999999999,0.18999999999999995,2.69,2.82,2.48,0.33999999999999986,0.1299999999999999,44310,59564,0,59564,-59564
2016-02-28,2.792,2.84,2.76,0.08000000000000007,0.0,2.972,3.45,2.83,0.6200000000000001,0.6000000000000001,2.75,2.78,2.7,0.07999999999999963,0.07999999999999963,2.842,3.01,2.75,0.2599999999999998,0.2599999999999998,82799,124017,57861,66156,40682
2016-03-06,2.928,3.06,2.85,0.20999999999999996,-0.1299999999999999,3.0460000000000003,3.2,2.9,0.30000000000000027,-0.26000000000000023,2.806,3.0,2.72,0.2799999999999998,-0.2799999999999998,2.9,3.13,2.83,0.2999999999999998,-0.2599999999999998,47731,71707,25517,46190,-46190
2016-03-13,2.778,2.87,2.71,0.16000000000000014,0.020000000000000018,2.852,2.88,2.78,0.10000000000000009,-0.009999999999999787,2.674,2.78,2.6,0.17999999999999972,-0.17999999999999972,2.762,2.79,2.73,0.06000000000000005,-0.020000000000000018,62332,153926,24736,129190,123563
2016-03-20,2.6775,2.75,2.55,0.20000000000000018,-0.18000000000000016,2.74,2.84,2.63,0.20999999999999996,-0.20999999999999996,2.59,2.71,2.43,0.2799999999999998,-0.2799999999999998,2.66,2.77,2.57,0.20000000000000018,-0.16000000000000014,54281,87455,25675,61780,44797
2016-03-27,2.892,3.16,2.61,0.5500000000000003,0.3900000000000001,3.044,3.16,2.72,0.43999999999999995,0.3599999999999999,2.846,3.0,2.6,0.3999999999999999,0.3999999999999999,2.97,3.1,2.66,0.43999999999999995,0.3899999999999997,75921,183937,25724,158213,9639
2016-04-03,2.912,3.07,2.78,0.29000000000000004,-0.29000000000000004,2.942,3.08,2.78,0.30000000000000027,-0.30000000000000027,2.832,2.96,2.72,0.23999999999999977,-0.23999999999999977,2.852,3.0,2.72,0.2799999999999998,-0.2799999999999998,57842,80324,38262,42062,15254
2016-04-10,2.794,2.85,2.74,0.10999999999999988,0.08999999999999986,2.896,3.06,2.81,0.25,-0.18000000000000016,2.718,2.77,2.7,0.06999999999999984,0.06999999999999984,2.832,2.88,2.75,0.1299999999999999,0.009999999999999787,69724,121496,16158,105338,-105338
2016-04-17,3.002,3.18,2.86,0.3200000000000003,0.27,3.116,3.29,2.9,0.3900000000000001,0.27,2.946,3.1,2.78,0.3200000000000003,0.30000000000000027,3.06,3.2,2.86,0.3400000000000003,0.26000000000000023,85937,172593,29996,142597,14300
2016-04-24,3.114,3.19,3.06,0.1299999999999999,-0.04999999999999982,3.152,3.27,3.08,0.18999999999999995,-0.029999999999999805,3.002,3.09,2.83,0.2599999999999998,-0.22999999999999998,3.076,3.14,2.97,0.16999999999999993,-0.10999999999999988,89409,154623,55104,99519,66596
2016-05-01,2.91,3.01,2.75,0.2599999999999998,-0.10000000000000009,3.078,3.23,2.92,0.31000000000000005,-0.31000000000000005,2.804,2.98,2.61,0.3700000000000001,-0.2200000000000002,2.968,3.17,2.82,0.3500000000000001,-0.3500000000000001,140703,354788,37679,317109,-120776
2016-05-08,2.826,2.9,2.75,0.1499999999999999,0.06999999999999984,2.962,3.04,2.89,0.1499999999999999,0.10000000000000009,2.776,2.83,2.73,0.10000000000000009,-0.040000000000000036,2.904,3.02,2.81,0.20999999999999996,0.14000000000000012,63382,125042,40979,84063,73486
2016-05-15,3.184,3.28,2.99,0.2899999999999996,0.2799999999999998,3.264,3.35,3.15,0.20000000000000018,0.20000000000000018,3.138,3.25,2.96,0.29000000000000004,0.29000000000000004,3.232,3.28,3.14,0.13999999999999968,0.13999999999999968,89004,125413,65687,59726,32267
2016-05-22,3.444,3.59,3.28,0.31000000000000005,0.13000000000000034,3.598,3.78,3.44,0.33999999999999986,0.16000000000000014,3.348,3.46,3.21,0.25,0.16000000000000014,3.4859999999999998,3.55,3.4,0.1499999999999999,0.1299999999999999,146284,444096,59686,384410,384410
2016-05-29,3.7199999999999998,3.88,3.58,0.2999999999999998,0.17999999999999972,3.8049999999999997,3.9,3.68,0.21999999999999975,0.07999999999999963,3.5375,3.62,3.44,0.18000000000000016,-0.10000000000000009,3.7175000000000002,3.83,3.65,0.18000000000000016,0.0,228127,355571,130329,225242,-63662
2016-06-05,3.598,3.69,3.46,0.22999999999999998,-0.22999999999999998,3.636,3.72,3.52,0.20000000000000018,-0.16999999999999993,3.52,3.63,3.37,0.2599999999999998,-0.17999999999999972,3.578,3.65,3.49,0.1599999999999997,-0.1599999999999997,110746,178736,77548,101188,75208
2016-06-12,3.448,3.53,3.38,0.1499999999999999,-0.06999999999999984,3.492,3.56,3.42,0.14000000000000012,-0.1299999999999999,3.31,3.41,3.26,0.15000000000000036,-0.009999999999999787,3.434,3.52,3.38,0.14000000000000012,-0.1200000000000001,109402,184716,75199,109517,91225
2016-06-19,3.42,3.49,3.3,0.1900000000000004,-0.16000000000000014,3.482,3.52,3.41,0.10999999999999988,-0.10999999999999988,3.262,3.35,3.04,0.31000000000000005,-0.31000000000000005,3.374,3.47,3.19,0.28000000000000025,-0.25,631978,2589704,79945,2509759,2509759
2016-06-26,2.976,3.11,2.88,0.22999999999999998,-0.22999999999999998,3.0420000000000003,3.27,2.89,0.3799999999999999,-0.3799999999999999,2.854,2.89,2.81,0.08000000000000007,-0.08000000000000007,2.902,2.96,2.85,0.10999999999999988,-0.08000000000000007,95427,195584,26886,168698,-168698
2016-07-03,2.7675,2.78,2.75,0.029999999999999805,-0.009999999999999787,2.82,2.85,2.8,0.050000000000000266,-0.040000000000000036,2.73,2.75,2.71,0.040000000000000036,0.040000000000000036,2.7675,2.8,2.74,0.05999999999999961,0.029999999999999805,74773,136699,40733,95966,-95966
2016-07-10,2.864,3.03,2.75,0.2799999999999998,0.22999999999999998,2.996,3.06,2.86,0.20000000000000018,0.20000000000000018,2.83,2.98,2.74,0.23999999999999977,0.2200000000000002,2.9,3.02,2.76,0.26000000000000023,0.26000000000000023,84523,113324,45119,68205,-15843
2016-07-17,3.086,3.15,3.0,0.1499999999999999,0.1499999999999999,3.168,3.22,3.07,0.15000000000000036,0.15000000000000036,3.056,3.11,3.0,0.10999999999999988,0.06999999999999984,3.136,3.19,3.03,0.16000000000000014,0.15000000000000036,58145,85793,34699,51094,9812
2016-07-24,3.05,3.14,2.87,0.27,-0.27,3.1,3.22,2.94,0.28000000000000025,-0.2400000000000002,2.952,3.07,2.82,0.25,-0.25,2.986,3.1,2.85,0.25,-0.25,144434,294528,57500,237028,131033
2016-07-31,2.856,2.9,2.82,0.08000000000000007,-0.06000000000000005,2.89,2.95,2.83,0.1200000000000001,-0.1200000000000001,2.792,2.82,2.75,0.06999999999999984,-0.040000000000000036,2.806,2.85,2.75,0.10000000000000009,-0.10000000000000009,52195,96606,19408,77198,34439
2016-08-07,2.73,2.77,2.7,0.06999999999999984,-0.06999999999999984,2.7520000000000002,2.81,2.72,0.08999999999999986,-0.08999999999999986,2.662,2.71,2.62,0.08999999999999986,-0.06999999999999984,2.702,2.74,2.65,0.0900000000000003,-0.0900000000000003,58386,98856,16808,82048,-39907
2016-08-14,2.57,2.7,2.5,0.20000000000000018,-0.15000000000000036,2.626,2.7,2.57,0.13000000000000034,-0.06000000000000005,2.536,2.6,2.5,0.10000000000000009,-0.08000000000000007,2.576,2.62,2.53,0.0900000000000003,0.010000000000000231,85381,129988,55442,74546,24715
2016-08-21,2.66,2.75,2.6,0.1499999999999999,0.04999999999999982,2.728,2.75,2.68,0.06999999999999984,-0.029999999999999805,2.62,2.7,2.58,0.1200000000000001,-0.020000000000000018,2.654,2.7,2.6,0.10000000000000009,-0.04999999999999982,193925,721335,44007,677328,40458
2016-08-28,2.67,2.72,2.6,0.1200000000000001,0.10000000000000009,2.744,2.81,2.69,0.1200000000000001,0.1200000000000001,2.648,2.69,2.57,0.1200000000000001,0.11000000000000032,2.704,2.79,2.62,0.16999999999999993,0.16999999999999993,59621,121962,23075,98887,-16630
2016-09-04,2.6875,2.8,2.62,0.17999999999999972,-0.17999999999999972,2.7125,2.8,2.67,0.1299999999999999,-0.11999999999999966,2.595,2.64,2.56,0.08000000000000007,-0.08000000000000007,2.645,2.67,2.62,0.04999999999999982,-0.020000000000000018,169127,408733,42234,366499,-37734
2016-09-11,2.6,2.63,2.55,0.08000000000000007,-0.08000000000000007,2.634,2.67,2.6,0.06999999999999984,-0.040000000000000036,2.578,2.61,2.53,0.08000000000000007,-0.07000000000000028,2.608,2.64,2.58,0.06000000000000005,-0.03000000000000025,43711,81077,21376,59701,51104
2016-09-18,2.758,2.85,2.63,0.2200000000000002,0.2200000000000002,2.826,2.97,2.68,0.29000000000000004,0.22999999999999998,2.7079999999999997,2.82,2.58,0.23999999999999977,0.17999999999999972,2.7840000000000003,2.88,2.66,0.21999999999999975,0.21999999999999975,62489,171681,22212,149469,-140786
2016-09-25,2.81,2.85,2.72,0.1299999999999999,-0.1299999999999999,2.838,2.88,2.74,0.13999999999999968,-0.13999999999999968,2.756,2.8,2.68,0.11999999999999966,-0.11999999999999966,2.7880000000000003,2.85,2.72,0.1299999999999999,-0.1299999999999999,172885,698815,31206,667609,-14118
2016-10-02,2.696,2.75,2.63,0.1200000000000001,-0.06000000000000005,2.7159999999999997,2.76,2.63,0.1299999999999999,-0.10000000000000009,2.606,2.69,2.42,0.27,-0.27,2.626,2.74,2.44,0.30000000000000027,-0.25,147044,638836,13865,624971,624971
2016-10-09,2.556,2.61,2.5,0.10999999999999988,0.10999999999999988,2.654,2.7,2.63,0.07000000000000028,0.06000000000000005,2.54,2.59,2.5,0.08999999999999986,0.08999999999999986,2.612,2.7,2.58,0.1200000000000001,0.10000000000000009,31113,55162,8654,46508,-19565
2016-10-16,2.58,2.65,2.55,0.10000000000000009,-0.10000000000000009,2.66,2.7,2.6,0.10000000000000009,-0.050000000000000266,2.55,2.55,2.55,0.0,0.0,2.6,2.65,2.55,0.10000000000000009,0.04999999999999982,38145,51476,27256,24220,-16814
