Date,BHKLY_stock_Open_average,BHKLY_stock_Open_max,BHKLY_stock_Open_min,BHKLY_stock_Open_volatility,BHKLY_stock_Open_change,BHKLY_stock_High_average,BHKLY_stock_High_max,BHKLY_stock_High_min,BHKLY_stock_High_volatility,BHKLY_stock_High_change,BHKLY_stock_Low_average,BHKLY_stock_Low_max,BHKLY_stock_Low_min,BHKLY_stock_Low_volatility,BHKLY_stock_Low_change,BHKLY_stock_Close_average,BHKLY_stock_Close_max,BHKLY_stock_Close_min,BHKLY_stock_Close_volatility,BHKLY_stock_Close_change,BHKLY_stock_Volume_average,BHKLY_stock_Volume_max,BHKLY_stock_Volume_min,BHKLY_stock_Volume_volatility,BHKLY_stock_Volume_change
2016-03-13,56.692,58.6,55.62,2.980000000000004,2.270000000000003,57.144,58.6,56.3,2.3000000000000043,2.270000000000003,55.943999999999996,57.62,54.58,3.039999999999999,3.039999999999999,56.736,57.71,55.66,2.0500000000000043,1.980000000000004,6036,8194,4229,3965,-3965
2016-03-20,58.0625,58.8,56.77,2.029999999999994,-2.029999999999994,58.6775,59.72,56.99,2.729999999999997,-2.729999999999997,57.442499999999995,58.75,55.67,3.0799999999999983,-3.0799999999999983,58.085,59.02,56.99,2.030000000000001,-1.759999999999998,6625,8746,5223,3523,2231
2016-03-27,58.114,59.86,56.47,3.3900000000000006,2.1000000000000014,59.321999999999996,60.53,57.62,2.9100000000000037,1.8900000000000006,57.928,59.17,56.47,2.700000000000003,2.1000000000000014,59.124,60.52,56.66,3.8600000000000065,2.8500000000000014,5031,7699,2697,5002,1872
2016-04-03,58.664,59.77,57.56,2.210000000000001,-0.9400000000000048,59.263999999999996,60.64,58.62,2.020000000000003,-1.6400000000000006,58.138,59.09,57.4,1.6900000000000048,-0.6100000000000065,58.748,59.44,58.32,1.1199999999999974,-0.6799999999999997,4635,5990,3056,2934,1641
2016-04-10,60.717999999999996,61.92,59.51,2.4100000000000037,1.990000000000002,61.436,62.42,59.98,2.440000000000005,2.4299999999999997,60.394,61.5,59.0,2.5,2.5,60.884,62.1,59.14,2.960000000000001,2.799999999999997,5860,10163,3517,6646,-2029
2016-04-17,62.072,62.78,61.31,1.4699999999999989,-0.6599999999999966,63.096000000000004,63.52,62.77,0.75,0.4199999999999946,62.018,62.66,61.31,1.3499999999999943,-0.509999999999998,62.548,62.99,61.79,1.2000000000000028,-0.29999999999999716,20611,78622,2981,75641,-11963
2016-04-24,60.872,63.27,59.31,3.960000000000001,-1.8999999999999986,62.066,63.84,60.31,3.530000000000001,-2.8499999999999943,60.382,61.5,59.02,2.479999999999997,-2.1899999999999977,61.378,62.55,60.31,2.239999999999995,-2.239999999999995,3779,5603,2578,3025,-2858
2016-05-01,57.534,59.65,56.25,3.3999999999999986,-3.3999999999999986,58.274,60.36,57.0,3.3599999999999994,-2.719999999999999,57.156,59.27,56.25,3.020000000000003,-3.020000000000003,57.788000000000004,60.32,56.7,3.6199999999999974,-3.3299999999999983,6752,13015,3252,9763,1957
2016-05-08,56.932,57.51,56.0,1.509999999999998,-0.4299999999999997,57.484,58.27,56.53,1.740000000000002,-0.5300000000000011,56.362,57.25,55.21,2.039999999999999,-0.6400000000000006,56.824,57.85,55.26,2.5900000000000034,-1.2800000000000011,5300,6922,3788,3134,-1482
2016-05-15,56.534,57.78,55.47,2.3100000000000023,1.2099999999999937,57.216,58.01,56.58,1.4299999999999997,1.4299999999999997,56.158,57.3,55.15,2.1499999999999986,2.1499999999999986,56.894,57.8,56.2,1.5999999999999943,1.5399999999999991,6096,13163,2527,10636,-598
2016-05-22,59.38,60.2,58.58,1.6200000000000045,1.0200000000000031,60.072,60.4,59.01,1.3900000000000006,1.3800000000000026,59.014,59.6,58.58,1.0200000000000031,1.0200000000000031,59.868,60.17,59.01,1.1600000000000037,1.0500000000000043,26208,115051,3462,111589,987
2016-05-29,61.3625,62.49,60.39,2.1000000000000014,1.2000000000000028,62.09,62.49,61.66,0.8300000000000054,0.47000000000000597,60.6,61.02,60.21,0.8100000000000023,0.6300000000000026,62.0375,62.4,61.66,0.740000000000002,0.5499999999999972,4364,5341,3774,1567,1352
2016-06-05,61.712,63.26,60.11,3.1499999999999986,-1.1099999999999994,62.262,63.62,60.88,2.739999999999995,-1.9299999999999997,61.42,63.1,60.11,2.990000000000002,-1.1099999999999994,61.988,63.37,60.46,2.9099999999999966,-1.6899999999999977,6193,11645,4015,7630,-2172
2016-06-12,58.9,60.01,57.8,2.210000000000001,-1.8200000000000003,59.408,60.51,58.53,1.9799999999999969,-1.7999999999999972,58.432,59.51,57.43,2.0799999999999983,-2.0799999999999983,58.952,59.63,58.18,1.4500000000000028,-1.1400000000000006,7438,9208,4498,4710,-2454
2016-06-19,58.504,59.44,56.93,2.509999999999998,-2.049999999999997,59.508,60.49,59.11,1.3800000000000026,0.23000000000000398,58.397999999999996,59.44,56.93,2.509999999999998,-1.740000000000002,59.098,60.48,57.84,2.6399999999999935,-0.9299999999999997,8871,16299,4921,11378,3215
2016-06-26,58.962,60.48,57.21,3.269999999999996,3.269999999999996,59.466,60.61,57.72,2.8900000000000006,2.8900000000000006,58.766,60.02,57.18,2.8400000000000034,2.8400000000000034,59.216,60.29,57.72,2.5700000000000003,2.5700000000000003,6617,7301,5990,1311,-183
2016-07-03,59.0725,59.36,58.63,0.7299999999999969,0.7299999999999969,59.947500000000005,60.45,59.34,1.1099999999999994,0.45000000000000284,58.75,59.0,58.45,0.5499999999999972,0.28999999999999915,59.4275,59.63,59.18,0.45000000000000284,-0.38000000000000256,8037,14993,4378,10615,-945
2016-07-10,61.866,62.53,60.51,2.020000000000003,2.020000000000003,62.338,63.25,60.9,2.3500000000000014,2.0900000000000034,61.31,62.22,59.45,2.769999999999996,2.6499999999999986,62.138,63.25,60.4,2.8500000000000014,2.240000000000002,4689,7553,2958,4595,-288
2016-07-17,63.958,65.72,61.55,4.170000000000002,3.1700000000000017,64.492,65.72,63.43,2.289999999999999,1.8099999999999952,62.964,64.47,61.3,3.1700000000000017,2.9200000000000017,63.832,65.13,62.32,2.809999999999995,1.9799999999999969,6995,14138,1634,12504,-12504
2016-07-24,66.302,67.35,65.61,1.7399999999999949,0.29999999999999716,66.844,67.71,66.17,1.539999999999992,-0.23000000000000398,65.766,66.52,65.18,1.3399999999999892,0.1699999999999875,66.544,67.21,65.6,1.6099999999999994,-0.7700000000000102,5383,8435,2708,5727,-1486
2016-07-31,65.714,67.34,64.29,3.049999999999997,-1.6800000000000068,66.114,67.34,65.43,1.9099999999999966,-0.8500000000000085,64.98,65.49,64.29,1.1999999999999886,-0.09999999999999432,65.684,66.49,65.36,1.1299999999999955,0.9299999999999926,5843,8439,3639,4800,4800
2016-08-07,67.868,68.52,67.19,1.3299999999999983,1.3299999999999983,67.928,68.52,67.49,1.0300000000000011,1.0300000000000011,66.88,67.73,66.38,1.3500000000000085,1.230000000000004,67.67999999999999,68.41,67.29,1.1199999999999903,0.6599999999999966,10045,19121,4443,14678,13372
2016-08-14,67.46600000000001,68.23,66.94,1.2900000000000063,0.25,68.056,68.86,67.49,1.3700000000000045,-1.1700000000000017,67.292,68.0,66.39,1.6099999999999994,0.1599999999999966,67.806,68.49,66.86,1.6299999999999955,-0.7099999999999937,23421,38881,8241,30640,30640
2016-08-21,67.132,67.65,66.41,1.240000000000009,-1.240000000000009,67.562,67.95,67.0,0.9500000000000028,-0.7099999999999937,66.956,67.65,66.41,1.240000000000009,-1.240000000000009,67.166,67.73,66.8,0.9300000000000068,-0.9300000000000068,5566,11167,2459,8708,8708
2016-08-28,69.092,71.44,66.78,4.659999999999997,4.659999999999997,69.702,71.82,67.27,4.549999999999997,4.549999999999997,68.946,71.17,66.41,4.760000000000005,4.760000000000005,69.634,71.7,67.27,4.430000000000007,4.430000000000007,7240,11733,4610,7123,-1660
2016-09-04,74.2,75.9,72.73,3.1700000000000017,3.1700000000000017,74.5275,75.9,73.52,2.3800000000000097,2.280000000000001,73.515,74.46,72.73,1.7299999999999898,1.7299999999999898,73.79249999999999,74.46,73.11,1.3499999999999943,1.3499999999999943,6819,8352,4489,3863,2031
2016-09-11,73.288,73.95,72.31,1.6400000000000006,-1.0799999999999983,73.916,75.19,72.31,2.8799999999999955,-2.8799999999999955,72.708,73.95,71.23,2.719999999999999,-2.1599999999999966,73.28,75.19,71.9,3.289999999999992,-3.289999999999992,12250,23876,6615,17261,-2840
2016-09-18,70.162,71.0,69.3,1.7000000000000028,-1.7000000000000028,70.584,71.27,69.6,1.6700000000000017,-1.6700000000000017,69.86,70.64,69.08,1.5600000000000023,-1.5600000000000023,70.148,71.12,69.44,1.6800000000000068,-1.6800000000000068,6936,9229,5315,3914,-3914
2016-09-25,67.784,68.0,67.62,0.37999999999999545,-0.010000000000005116,68.038,68.53,67.75,0.7800000000000011,0.7800000000000011,67.392,67.74,67.17,0.5699999999999932,0.5499999999999972,67.664,68.25,67.22,1.0300000000000011,1.0300000000000011,13102,16163,10956,5207,276
2016-10-02,68.256,68.56,67.79,0.769999999999996,0.46000000000000796,68.476,69.1,67.91,1.1899999999999977,0.8400000000000034,67.774,68.56,67.08,1.480000000000004,1.1800000000000068,68.0,68.67,67.09,1.5799999999999983,1.2900000000000063,5804,9775,2543,7232,-2499
2016-10-09,67.566,68.99,66.7,2.289999999999992,-1.0899999999999892,67.768,68.99,67.02,1.9699999999999989,-0.9799999999999898,66.93599999999999,68.34,65.99,2.3500000000000085,-1.5200000000000102,67.396,68.35,66.49,1.8599999999999994,-0.35999999999999943,4273,5245,3204,2041,1020
2016-10-16,68.294,69.63,67.16,2.469999999999999,2.469999999999999,68.69,69.89,67.21,2.680000000000007,2.490000000000009,67.7,68.8,66.29,2.509999999999991,2.279999999999987,68.362,69.72,66.3,3.4200000000000017,3.3400000000000034,6664,8893,4417,4476,4002
2016-10-23,71.122,71.76,70.02,1.740000000000009,-1.5799999999999983,72.05199999999999,72.83,71.57,1.2600000000000051,-1.2600000000000051,70.632,71.6,69.67,1.9299999999999926,-1.5799999999999983,71.496,72.83,70.84,1.9899999999999949,-1.9899999999999949,9453,16434,2805,13629,-3427
2016-10-30,70.596,71.0,70.04,0.9599999999999937,-0.9599999999999937,70.83,71.56,70.19,1.3700000000000045,-1.3700000000000045,70.06,70.8,69.59,1.2099999999999937,-1.2099999999999937,70.268,70.87,69.69,1.1800000000000068,-1.1800000000000068,13124,39283,3905,35378,-32243
2016-11-06,70.226,72.08,69.0,3.0799999999999983,2.4599999999999937,70.81,73.1,69.43,3.6699999999999875,2.5,69.95,72.06,68.54,3.519999999999996,2.469999999999999,70.236,72.2,69.1,3.1000000000000085,2.6099999999999994,6223,10233,2989,7244,301
2016-11-13,72.428,72.85,72.15,0.6999999999999886,-0.5599999999999881,72.782,73.19,72.38,0.8100000000000023,-0.46999999999999886,71.968,72.55,71.61,0.9399999999999977,-0.030000000000001137,72.368,73.06,71.89,1.1700000000000017,-0.05999999999998806,7679,11793,4419,7374,7374
2016-11-20,73.4225,74.05,72.41,1.6400000000000006,1.6400000000000006,74.1575,74.67,73.26,1.4099999999999966,1.4099999999999966,72.7475,74.05,71.66,2.3900000000000006,2.3900000000000006,73.19,74.35,72.29,2.059999999999988,2.059999999999988,5359,8423,3454,4969,3879
2016-11-27,74.252,74.64,73.34,1.2999999999999972,-1.0600000000000023,74.918,75.17,74.4,0.769999999999996,-0.47999999999998977,73.96000000000001,74.64,73.34,1.2999999999999972,-0.5900000000000034,74.444,74.97,73.57,1.4000000000000057,-0.8200000000000074,4362,6120,3498,2622,976
2016-12-04,74.362,75.35,73.39,1.9599999999999937,0.8500000000000085,75.784,76.93,74.6,2.3300000000000125,1.6700000000000017,74.276,75.08,73.39,1.6899999999999977,0.8500000000000085,74.96,76.89,73.77,3.1200000000000045,0.6500000000000057,6958,12909,2164,10745,-7850
2016-12-11,72.55799999999999,73.34,71.24,2.1000000000000085,-1.7800000000000011,73.526,75.11,71.79,3.319999999999993,-2.1199999999999903,72.15,73.34,70.41,2.930000000000007,-2.9200000000000017,72.852,74.39,70.76,3.6299999999999955,-3.1499999999999915,11295,18400,6815,11585,-1212
2016-12-18,71.436,72.99,69.62,3.3699999999999903,0.960000000000008,72.136,72.99,70.55,2.4399999999999977,1.9300000000000068,70.246,70.58,69.62,0.9599999999999937,0.480000000000004,71.416,71.99,70.25,1.7399999999999949,1.2600000000000051,5553,6675,4324,2351,-1665
2016-12-25,71.0925,71.6,70.05,1.5499999999999972,0.4000000000000057,71.495,71.98,70.71,1.2700000000000102,0.3200000000000074,70.78,71.55,70.05,1.5,0.39000000000000057,70.97,71.55,70.37,1.1799999999999926,0.2599999999999909,8017,16574,2636,13938,-3706
2017-01-01,72.8625,74.27,71.5,2.769999999999996,1.3199999999999932,73.8275,74.58,72.89,1.6899999999999977,0.6799999999999926,72.2375,72.86,71.5,1.3599999999999994,1.3199999999999932,73.25,74.58,72.23,2.3499999999999943,0.9599999999999937,5357,6124,4380,1744,816
2017-01-08,74.16,75.39,72.6,2.7900000000000063,2.0500000000000114,75.50999999999999,76.7,74.47,2.230000000000004,1.490000000000009,73.916,74.65,72.6,2.0500000000000114,2.0500000000000114,74.606,75.99,72.64,3.3499999999999943,3.3499999999999943,13072,43854,4058,39796,-2909
2017-01-15,77.1125,77.84,76.12,1.7199999999999989,1.0999999999999943,78.44,79.67,76.59,3.0799999999999983,2.1700000000000017,77.02,77.84,75.75,2.0900000000000034,1.4699999999999989,77.63,78.74,76.15,2.589999999999989,2.589999999999989,4289,7218,2612,4606,-4606
2017-01-22,79.48,81.55,76.81,4.739999999999995,1.4500000000000028,80.02,81.55,78.76,2.789999999999992,1.4500000000000028,78.354,80.39,76.81,3.5799999999999983,3.269999999999996,79.502,80.39,78.76,1.6299999999999955,1.0,5352,8140,3246,4894,590
2017-01-29,79.296,80.39,78.76,1.6299999999999955,-1.4000000000000057,80.5,81.14,79.29,1.8499999999999943,-1.8499999999999943,79.166,79.76,78.76,1.0,-0.7900000000000063,79.832,80.69,79.13,1.5600000000000023,-0.6800000000000068,4942,9187,2964,6223,3606
2017-02-05,80.006,81.58,78.71,2.8700000000000045,1.6299999999999955,80.19200000000001,81.58,78.79,2.789999999999992,1.019999999999996,79.592,81.14,78.42,2.719999999999999,0.8799999999999955,79.916,81.28,78.6,2.680000000000007,0.7800000000000011,5545,10525,2555,7970,-716
2017-02-12,80.622,80.99,79.93,1.059999999999988,1.0499999999999972,81.572,81.98,80.96,1.0200000000000102,0.9000000000000057,80.102,80.99,79.55,1.4399999999999977,0.23999999999999488,80.812,81.39,79.56,1.8299999999999983,0.45000000000000284,4930,8293,3283,5010,-4589
2017-02-19,80.97749999999999,81.85,79.8,2.049999999999997,-0.7900000000000063,81.30250000000001,82.12,80.0,2.1200000000000045,-1.2000000000000028,80.41,81.61,79.16,2.450000000000003,-0.6500000000000057,81.0175,81.85,79.41,2.4399999999999977,-1.7900000000000063,6498,8310,4672,3638,-1285
2017-02-26,79.84400000000001,80.31,78.76,1.5499999999999972,0.4099999999999966,80.378,80.74,79.6,1.1400000000000006,0.21999999999999886,79.6,80.3,78.76,1.539999999999992,0.8900000000000006,79.942,80.3,79.0,1.2999999999999972,0.3100000000000023,5118,6643,3924,2719,-2152
2017-03-05,79.828,80.1,79.52,0.5799999999999983,-0.5799999999999983,80.158,80.55,79.73,0.8199999999999932,-0.36999999999999034,79.46,79.65,79.1,0.5500000000000114,-0.28000000000000114,79.932,80.44,79.45,0.9899999999999949,-0.4399999999999977,7580,13689,4512,9177,9097
2017-03-12,81.604,82.74,80.76,1.9799999999999898,0.28000000000000114,82.466,83.25,81.86,1.3900000000000006,1.3900000000000006,81.212,81.93,80.76,1.1700000000000017,0.7600000000000051,82.122,82.99,81.37,1.6199999999999903,1.6199999999999903,6091,10184,4459,5725,-5725
2017-03-19,82.328,83.14,81.64,1.5,1.3400000000000034,83.182,83.99,82.33,1.6599999999999966,0.3199999999999932,81.744,82.34,80.74,1.6000000000000085,0.5799999999999983,82.218,82.65,81.84,0.8100000000000023,-0.29000000000000625,6553,9297,4656,4641,-1869
2017-03-26,82.474,83.46,81.07,2.3900000000000006,-2.3900000000000006,83.11,83.46,82.95,0.5099999999999909,-0.5099999999999909,82.076,82.48,81.07,1.4100000000000108,-1.3100000000000023,82.814,83.17,82.16,1.0100000000000051,-0.09000000000000341,3246,5020,2319,2701,-656
2017-04-02,82.986,83.75,82.1,1.6500000000000057,-0.8500000000000085,83.364,84.05,82.39,1.6599999999999966,-1.4099999999999966,82.87,83.75,81.84,1.9099999999999966,-1.1099999999999994,83.244,83.97,82.3,1.6700000000000017,-1.0799999999999983,5036,9678,3136,6542,-497
2017-04-09,81.3425,81.74,81.03,0.7099999999999937,-0.5,81.53,81.74,81.33,0.4099999999999966,-0.3100000000000023,81.215,81.5,80.95,0.5499999999999972,-0.39000000000000057,81.3075,81.53,81.03,0.5,-0.3100000000000023,4852,6201,2401,3800,2283
2017-04-16,79.854,80.75,79.29,1.4599999999999937,-1.4599999999999937,80.112,81.09,79.63,1.460000000000008,-1.460000000000008,79.802,80.75,79.29,1.4599999999999937,-1.4599999999999937,80.068,81.09,79.6,1.490000000000009,-1.490000000000009,7688,14275,2882,11393,11393
2017-04-23,81.42,82.43,80.23,2.200000000000003,2.200000000000003,81.81400000000001,83.59,80.56,3.030000000000001,3.030000000000001,81.25,82.27,80.23,2.039999999999992,2.039999999999992,81.696,83.59,80.56,3.030000000000001,3.030000000000001,3466,4221,2823,1398,-752
2017-04-30,83.228,83.87,82.67,1.2000000000000028,0.9599999999999937,83.332,83.87,82.95,0.9200000000000017,0.6799999999999926,82.844,83.46,82.4,1.059999999999988,0.730000000000004,83.302,83.86,82.9,0.9599999999999937,0.7299999999999898,5042,9867,3477,6390,6390
2017-05-07,84.322,84.89,83.55,1.3400000000000034,0.8100000000000023,84.534,84.89,84.0,0.8900000000000006,0.7999999999999972,84.156,84.75,83.4,1.3499999999999943,0.9599999999999937,84.292,84.75,83.45,1.2999999999999972,1.230000000000004,5945,8563,3603,4960,-4668
2017-05-14,86.662,88.5,86.0,2.5,2.5,86.978,88.75,86.24,2.510000000000005,2.180000000000007,86.362,88.5,85.4,3.0999999999999943,2.510000000000005,86.664,88.75,85.53,3.219999999999999,2.180000000000007,6541,9968,4300,5668,832
2017-05-21,89.006,90.2,88.18,2.019999999999996,0.8599999999999994,89.39,90.24,89.0,1.2399999999999949,0.28999999999999204,88.668,90.2,87.62,2.5799999999999983,0.23999999999999488,89.134,90.2,88.32,1.8800000000000097,0.730000000000004,4154,5815,2729,3086,-286
2017-05-28,90.44749999999999,91.08,89.85,1.230000000000004,0.769999999999996,90.69749999999999,91.32,90.31,1.009999999999991,1.009999999999991,90.27,90.96,89.73,1.2299999999999898,1.2299999999999898,90.53,91.03,90.05,0.980000000000004,0.980000000000004,3831,4476,3283,1193,-918
2017-06-04,90.206,90.59,89.79,0.7999999999999972,0.2400000000000091,90.21,90.59,89.79,0.7999999999999972,0.2400000000000091,89.822,90.25,89.2,1.0499999999999972,0.29999999999999716,90.03999999999999,90.5,89.53,0.9699999999999989,0.4200000000000017,5283,12886,2706,10180,-1148
2017-06-11,89.068,89.9,88.37,1.5300000000000011,-0.4200000000000017,89.574,89.9,89.16,0.7400000000000091,-0.710000000000008,88.898,89.37,88.37,1.0,-0.5799999999999983,89.418,89.72,89.09,0.6299999999999955,-0.4099999999999966,14318,52888,1732,51156,-2841
2017-06-18,89.176,89.78,88.85,0.9300000000000068,-0.6200000000000045,89.378,90.03,89.12,0.9099999999999966,-0.6899999999999977,89.102,89.78,88.85,0.9300000000000068,-0.7600000000000051,89.33800000000001,90.03,89.06,0.9699999999999989,-0.7999999999999972,4570,8879,3054,5825,-5322
2017-06-25,96.266,99.15,94.79,4.359999999999999,0.9099999999999966,96.824,99.15,95.08,4.070000000000007,1.1099999999999994,95.81400000000001,97.65,94.58,3.0700000000000074,0.6400000000000006,96.006,98.06,94.58,3.480000000000004,0.7600000000000051,10633,16274,5291,10983,10983
2017-07-02,96.0625,97.55,95.36,2.1899999999999977,-1.8999999999999915,96.245,97.55,95.65,1.8999999999999915,-1.8999999999999915,94.975,97.16,93.64,3.519999999999996,-3.519999999999996,95.28,97.16,93.87,3.289999999999992,-3.1599999999999966,6638,10774,3567,7207,7207
2017-07-09,96.292,96.8,95.89,0.9099999999999966,0.9099999999999966,96.444,96.8,95.89,0.9099999999999966,0.9099999999999966,95.424,96.0,94.78,1.2199999999999989,-0.060000000000002274,95.782,96.66,95.0,1.6599999999999966,-0.04999999999999716,9326,14245,3914,10331,-3312
2017-07-16,95.06400000000001,95.49,94.51,0.9799999999999898,0.6499999999999915,95.918,96.5,95.4,1.0999999999999943,0.3100000000000023,95.06400000000001,95.49,94.51,0.9799999999999898,0.6499999999999915,95.466,95.88,94.89,0.9899999999999949,-0.14999999999999147,6739,10500,4275,6225,-4774
2017-07-23,96.80799999999999,97.28,96.17,1.1099999999999994,1.0700000000000074,97.304,97.74,96.9,0.8399999999999892,0.21000000000000796,96.626,97.28,96.17,1.1099999999999994,1.0700000000000074,96.986,97.74,96.19,1.5499999999999972,1.0500000000000114,5191,7125,2636,4489,-3764
2017-07-30,101.334,104.05,98.6,5.450000000000003,2.0700000000000074,101.644,104.05,98.95,5.099999999999994,2.299999999999997,100.592,102.1,98.6,3.5,1.5100000000000051,100.652,102.1,98.9,3.1999999999999886,1.2099999999999937,3320,4524,1935,2589,178
2017-08-06,99.584,101.5,97.27,4.230000000000004,-4.230000000000004,100.004,102.0,97.44,4.560000000000002,-4.560000000000002,98.888,101.03,95.21,5.820000000000007,-5.820000000000007,99.16,101.17,96.07,5.1000000000000085,-5.1000000000000085,15377,18799,12715,6084,4090
2017-08-13,97.02,98.51,95.75,2.760000000000005,-1.1099999999999994,97.436,98.51,96.2,2.3100000000000023,-1.25,96.222,96.86,95.6,1.2600000000000051,-1.1099999999999994,96.91,98.1,96.06,2.039999999999992,-1.1599999999999966,11719,20227,2308,17919,-5368
2017-08-20,98.648,101.14,97.24,3.9000000000000057,3.9000000000000057,99.066,102.0,97.25,4.75,4.75,98.506,101.14,96.73,4.409999999999997,4.409999999999997,98.76599999999999,101.5,97.24,4.260000000000005,4.260000000000005,9490,24631,2688,21943,-1558
2017-08-27,101.464,103.35,100.3,3.049999999999997,-1.3100000000000023,101.878,104.47,100.3,4.170000000000002,-1.3100000000000023,100.45,100.97,99.8,1.1700000000000017,-1.0300000000000011,101.0,102.75,99.87,2.8799999999999955,-1.0300000000000011,20570,38016,2848,35168,23447
2017-09-03,98.16,98.44,97.53,0.9099999999999966,0.9099999999999966,98.41,98.7,98.21,0.4900000000000091,0.23000000000000398,97.7875,98.38,97.29,1.0899999999999892,0.45999999999999375,98.09,98.5,97.63,0.8700000000000045,0.5600000000000023,9826,14209,4231,9978,-6706
2017-09-10,98.428,99.94,97.53,2.4099999999999966,-2.4099999999999966,99.558,100.26,97.93,2.3299999999999983,-2.059999999999988,98.364,99.62,97.53,2.0900000000000034,-2.0900000000000034,98.746,99.62,97.92,1.7000000000000028,-1.7000000000000028,22610,50509,2342,48167,37668
2017-09-17,98.122,99.4,97.01,2.3900000000000006,-0.8499999999999943,99.146,100.04,98.39,1.6500000000000057,-0.25,97.836,98.26,97.01,1.25,-0.8499999999999943,98.53,99.41,97.9,1.509999999999991,-0.0799999999999983,25847,56239,10680,45559,16510
2017-09-24,96.75,97.55,96.4,1.1499999999999915,-1.0499999999999972,97.236,97.75,96.66,1.0900000000000034,-0.480000000000004,96.462,96.64,96.29,0.3499999999999943,-0.15000000000000568,96.676,96.89,96.46,0.4300000000000068,-0.09999999999999432,35573,52983,12006,40977,19388
2017-10-01,98.828,100.25,97.43,2.819999999999993,0.519999999999996,99.422,100.46,98.35,2.1099999999999994,0.15000000000000568,98.43,99.24,97.3,1.9399999999999977,0.6500000000000057,98.982,100.0,97.64,2.3599999999999994,0.8599999999999994,6024,15826,1755,14071,-877
