Date,ANSS_stock_Open_average,ANSS_stock_Open_max,ANSS_stock_Open_min,ANSS_stock_Open_volatility,ANSS_stock_Open_change,ANSS_stock_High_average,ANSS_stock_High_max,ANSS_stock_High_min,ANSS_stock_High_volatility,ANSS_stock_High_change,ANSS_stock_Low_average,ANSS_stock_Low_max,ANSS_stock_Low_min,ANSS_stock_Low_volatility,ANSS_stock_Low_change,ANSS_stock_Close_average,ANSS_stock_Close_max,ANSS_stock_Close_min,ANSS_stock_Close_volatility,ANSS_stock_Close_change,ANSS_stock_Volume_average,ANSS_stock_Volume_max,ANSS_stock_Volume_min,ANSS_stock_Volume_volatility,ANSS_stock_Volume_change
2016-01-03,88.98,91.4,87.18,4.219999999999999,-3.690000000000012,89.526,91.62,87.81,3.8100000000000023,-3.8100000000000023,87.646,89.39,85.22,4.170000000000002,-4.019999999999996,88.08800000000001,90.1,85.4,4.699999999999989,-4.699999999999989,447009,589420,308511,280909,-89824
2016-01-10,85.264,86.87,82.76,4.109999999999999,-2.969999999999999,86.234,87.72,85.03,2.6899999999999977,-0.7000000000000028,83.858,85.47,82.0,3.469999999999999,-2.0999999999999943,85.2,86.41,84.45,1.9599999999999937,-0.29999999999999716,447184,603704,273779,329925,329925
2016-01-17,85.2225,86.09,84.15,1.9399999999999977,0.6599999999999966,86.0875,87.42,85.25,2.1700000000000017,1.7199999999999989,83.9175,85.73,82.15,3.5799999999999983,1.8400000000000034,85.3925,86.8,84.71,2.0900000000000034,1.8100000000000023,520552,750547,320343,430204,-156900
2016-01-24,85.786,86.33,85.35,0.980000000000004,-0.75,86.914,88.2,85.5,2.700000000000003,1.4099999999999966,84.504,84.73,84.25,0.480000000000004,0.09000000000000341,85.85199999999999,88.19,84.6,3.5900000000000034,3.3900000000000006,363508,509038,298896,210142,177199
2016-01-31,87.6,88.11,87.11,1.0,0.7600000000000051,88.51,89.0,87.79,1.2099999999999937,-0.7000000000000028,86.114,86.8,84.51,2.289999999999992,-2.289999999999992,87.066,88.24,84.7,3.539999999999992,-3.539999999999992,351107,410227,277064,133163,14024
2016-02-07,83.12,84.5,81.29,3.2099999999999937,0.980000000000004,84.80199999999999,86.43,84.07,2.3600000000000136,1.1500000000000057,82.16,83.58,80.51,3.069999999999993,3.030000000000001,83.304,84.06,81.92,2.1400000000000006,2.1400000000000006,604207,1420294,373756,1046538,-1046538
2016-02-14,85.275,86.4,84.51,1.8900000000000006,0.5699999999999932,86.83,87.93,85.49,2.440000000000012,2.440000000000012,84.6125,85.32,83.89,1.4299999999999926,1.4299999999999926,85.8475,87.59,84.05,3.5400000000000063,3.5400000000000063,557169,625061,463596,161465,-161465
2016-02-21,86.53833333333333,88.42,84.0,4.420000000000002,-4.200000000000003,86.93833333333333,89.04,84.0,5.040000000000006,-5.040000000000006,84.74000000000001,87.25,82.45,4.799999999999997,-3.25,85.63833333333334,88.52,84.0,4.519999999999996,-4.519999999999996,796897,1505560,303275,1202285,545662
2016-02-28,85.298,86.51,83.43,3.0799999999999983,1.8499999999999943,86.402,87.57,84.3,3.269999999999996,3.269999999999996,84.604,85.61,82.99,2.6200000000000045,2.3900000000000006,85.694,87.07,83.02,4.049999999999997,4.049999999999997,734546,1262303,568659,693644,-31316
2016-03-06,86.712,87.11,86.33,0.7800000000000011,0.07000000000000739,87.396,88.07,86.88,1.1899999999999977,-1.1599999999999966,85.878,86.58,85.27,1.3100000000000023,-0.4399999999999977,86.664,87.69,86.08,1.6099999999999994,-1.1599999999999966,390738,474919,284046,190873,-80546
