Date,ITW_stock_Open_average,ITW_stock_Open_max,ITW_stock_Open_min,ITW_stock_Open_volatility,ITW_stock_Open_change,ITW_stock_High_average,ITW_stock_High_max,ITW_stock_High_min,ITW_stock_High_volatility,ITW_stock_High_change,ITW_stock_Low_average,ITW_stock_Low_max,ITW_stock_Low_min,ITW_stock_Low_volatility,ITW_stock_Low_change,ITW_stock_Close_average,ITW_stock_Close_max,ITW_stock_Close_min,ITW_stock_Close_volatility,ITW_stock_Close_change,ITW_stock_Volume_average,ITW_stock_Volume_max,ITW_stock_Volume_min,ITW_stock_Volume_volatility,ITW_stock_Volume_change
2016-01-03,88.16,91.29,85.18,6.109999999999999,-6.109999999999999,88.612,91.5,85.49,6.010000000000005,-5.930000000000007,86.858,89.91,83.83,6.079999999999998,-6.079999999999998,87.412,91.06,84.02,7.040000000000006,-7.040000000000006,2327518,2606632,1895515,711117,263615
2016-01-10,83.31,84.49,80.77,3.719999999999999,-3.6000000000000085,83.948,84.88,81.99,2.8900000000000006,-2.3800000000000097,81.814,82.57,80.63,1.9399999999999977,-1.1800000000000068,82.708,83.79,81.25,2.5400000000000063,-1.9399999999999977,2906504,4311176,2132694,2178482,-1755188
2016-01-17,81.7025,82.76,80.28,2.480000000000004,0.8200000000000074,82.5425,83.21,82.16,1.0499999999999972,0.9199999999999875,80.4825,81.51,79.15,2.3599999999999994,0.8200000000000074,81.71000000000001,82.16,81.34,0.8199999999999932,0.46999999999999886,2794622,3716013,2039506,1676507,-392855
2016-01-24,86.0,89.26,82.08,7.180000000000007,5.210000000000008,87.04599999999999,90.07,84.05,6.019999999999996,6.019999999999996,84.558,88.7,80.95,7.75,7.75,86.08,90.07,81.05,9.019999999999996,9.019999999999996,2832766,3423784,1654604,1769180,1603293
2016-01-31,89.622,91.0,88.48,2.519999999999996,2.519999999999996,90.81,92.7,89.7,3.0,1.0900000000000034,88.816,89.94,88.0,1.9399999999999977,1.519999999999996,90.074,91.46,88.6,2.8599999999999994,0.4899999999999949,2292621,3340353,1751196,1589157,-614667
2016-02-07,89.762,90.63,88.93,1.6999999999999886,1.1099999999999994,91.188,92.1,90.37,1.7299999999999898,1.5300000000000011,89.278,90.1,88.31,1.789999999999992,1.3900000000000006,90.504,91.88,89.6,2.280000000000001,1.6199999999999903,1758943,2372588,1373798,998790,-785315
2016-02-14,94.3125,95.14,93.01,2.1299999999999955,2.1299999999999955,95.16499999999999,95.89,93.71,2.180000000000007,2.180000000000007,93.6375,94.76,91.68,3.0799999999999983,2.6399999999999864,94.975,95.86,93.54,2.319999999999993,2.319999999999993,2316560,2767737,1668619,1099118,329376
2016-02-21,95.24,96.25,93.62,2.6299999999999955,-0.75,95.85600000000001,97.34,94.56,2.780000000000001,-1.6099999999999994,94.522,96.21,92.99,3.219999999999999,-1.4499999999999886,95.06,96.43,94.21,2.220000000000013,-1.5,1769846,2790171,1276539,1513632,-364636
2016-02-28,96.06,96.88,95.13,1.75,1.6300000000000097,97.008,98.11,95.67,2.4399999999999977,2.4399999999999977,95.426,96.22,94.25,1.9699999999999989,1.9699999999999989,96.482,97.73,94.25,3.480000000000004,3.480000000000004,1413920,1631987,1122755,509232,-20666
2016-03-06,97.386,97.97,97.0,0.9699999999999989,0.9699999999999989,97.926,98.67,97.56,1.1099999999999994,0.6299999999999955,96.786,97.79,96.13,1.6600000000000108,0.7900000000000063,97.398,98.17,96.88,1.2900000000000063,0.39000000000000057,1363290,1474454,1302934,171520,96789
2016-03-13,98.40599999999999,100.88,97.1,3.780000000000001,3.0999999999999943,99.522,101.32,97.99,3.3299999999999983,2.819999999999993,98.096,100.31,96.73,3.5799999999999983,2.8500000000000085,99.268,101.32,97.98,3.339999999999989,3.279999999999987,1810321,2781281,1285580,1495701,1474382
2016-03-20,101.5525,102.3,101.03,1.269999999999996,0.4099999999999966,102.1625,102.47,101.82,0.6500000000000057,-0.09000000000000341,101.1825,101.68,100.64,1.0400000000000063,0.5799999999999983,101.88,102.28,101.39,0.8900000000000006,-0.35999999999999943,1673375,1731118,1576622,154496,-112345
2016-03-27,101.666,102.56,100.42,2.1400000000000006,0.2600000000000051,102.566,103.61,101.57,2.0400000000000063,1.8799999999999955,101.36,102.0,100.33,1.6700000000000017,0.20000000000000284,102.264,103.44,101.4,2.039999999999992,2.039999999999992,1436412,1725825,1170517,555308,-271545
2016-04-03,102.604,103.62,101.82,1.8000000000000114,0.15000000000000568,103.324,104.36,102.35,2.010000000000005,0.6599999999999966,101.852,102.79,100.79,2.0,0.45000000000000284,102.59,103.21,101.8,1.4099999999999966,0.539999999999992,1404394,2046006,1032849,1013157,-321003
2016-04-10,104.364,105.15,103.35,1.8000000000000114,1.6799999999999926,105.048,105.6,104.35,1.25,0.8900000000000006,103.986,104.8,103.08,1.7199999999999989,1.7199999999999989,104.45,104.97,103.09,1.8799999999999955,1.789999999999992,1325312,1863495,1032828,830667,218311
2016-04-17,104.838,105.68,104.41,1.2700000000000102,0.39000000000000057,105.772,106.19,105.42,0.769999999999996,-0.03999999999999204,104.384,105.3,103.67,1.6299999999999955,-0.18999999999999773,104.91,105.67,104.35,1.3200000000000074,-0.6400000000000006,2039966,2930375,1326124,1604251,439510
