Date,KGCStock_Open_average,KGCStock_Open_max,KGCStock_Open_min,KGCStock_Open_volatility,KGCStock_Open_change,KGCStock_High_average,KGCStock_High_max,KGCStock_High_min,KGCStock_High_volatility,KGCStock_High_change,KGCStock_Low_average,KGCStock_Low_max,KGCStock_Low_min,KGCStock_Low_volatility,KGCStock_Low_change,KGCStock_Close_average,KGCStock_Close_max,KGCStock_Close_min,KGCStock_Close_volatility,KGCStock_Close_change,KGCStock_Volume_average,KGCStock_Volume_max,KGCStock_Volume_min,KGCStock_Volume_volatility,KGCStock_Volume_change
2016-01-03,1.892,1.92,1.85,0.06999999999999984,0.06999999999999984,1.944,2.02,1.91,0.1100000000000001,0.030000000000000027,1.844,1.87,1.83,0.040000000000000036,0.0,1.8960000000000001,2.0,1.85,0.1499999999999999,-0.019999999999999796,11007340,16252124,6006970,10245154,7585051
2016-01-10,1.702,1.88,1.62,0.2599999999999998,-0.22999999999999998,1.728,1.9,1.65,0.25,-0.25,1.59,1.68,1.48,0.19999999999999996,-0.19999999999999996,1.628,1.72,1.48,0.24,-0.24,10770447,12892888,8526878,4366010,-1524101
2016-01-17,1.4675,1.53,1.42,0.1100000000000001,-0.040000000000000036,1.54,1.58,1.51,0.07000000000000006,0.040000000000000036,1.3925,1.46,1.31,0.1499999999999999,0.1499999999999999,1.4875,1.56,1.38,0.18000000000000016,0.18000000000000016,13911736,17770702,9999494,7771208,-1846335
2016-01-24,1.604,1.64,1.57,0.06999999999999984,0.010000000000000009,1.664,1.69,1.63,0.06000000000000005,0.050000000000000044,1.566,1.59,1.51,0.08000000000000007,0.07000000000000006,1.6159999999999999,1.67,1.54,0.1299999999999999,0.09999999999999987,9481043,13427546,6398720,7028826,-5806546
2016-01-31,1.774,1.96,1.67,0.29000000000000004,0.29000000000000004,1.956,2.35,1.73,0.6200000000000001,0.6200000000000001,1.748,1.92,1.62,0.2999999999999998,0.26,1.906,2.3,1.65,0.6499999999999999,0.5699999999999998,13866807,20882364,5787713,15094651,11302042
2016-02-07,2.628,2.93,2.38,0.5500000000000003,0.2599999999999998,2.772,3.08,2.58,0.5,0.43000000000000016,2.53,2.78,2.3,0.48,0.33999999999999986,2.668,3.0,2.43,0.5699999999999998,0.56,27285718,37840364,17205668,20634696,-6020762
2016-02-14,2.81,2.97,2.74,0.22999999999999998,0.2100000000000004,3.03,3.15,2.84,0.31000000000000005,0.08999999999999986,2.7525,2.92,2.66,0.2599999999999998,0.20999999999999996,2.88,3.02,2.72,0.2999999999999998,0.25,20140000,26856596,14240939,12615657,-12615657
2016-02-21,2.982,3.2,2.87,0.33000000000000007,0.0,3.098,3.36,2.99,0.36999999999999966,-0.029999999999999805,2.934,3.08,2.84,0.2400000000000002,-0.010000000000000231,3.026,3.18,2.9,0.28000000000000025,-0.10000000000000009,19485238,29674890,10958274,18716616,7472541
2016-02-28,2.952,3.07,2.87,0.19999999999999973,0.1299999999999999,3.06,3.2,2.94,0.26000000000000023,0.20000000000000018,2.882,2.95,2.82,0.13000000000000034,0.050000000000000266,2.956,3.07,2.88,0.18999999999999995,0.050000000000000266,22572300,34046892,13756869,20290023,18247926
2016-03-06,2.9659999999999997,3.08,2.8,0.28000000000000025,-0.07000000000000028,3.068,3.13,2.94,0.18999999999999995,-0.020000000000000018,2.846,2.97,2.68,0.29000000000000004,-0.040000000000000036,2.942,3.02,2.86,0.16000000000000014,-0.06999999999999984,17944136,23083048,11354648,11728400,-10246984
