Date,PEIStock_Open_average,PEIStock_Open_max,PEIStock_Open_min,PEIStock_Open_volatility,PEIStock_Open_change,PEIStock_High_average,PEIStock_High_max,PEIStock_High_min,PEIStock_High_volatility,PEIStock_High_change,PEIStock_Low_average,PEIStock_Low_max,PEIStock_Low_min,PEIStock_Low_volatility,PEIStock_Low_change,PEIStock_Close_average,PEIStock_Close_max,PEIStock_Close_min,PEIStock_Close_volatility,PEIStock_Close_change,PEIStock_Volume_average,PEIStock_Volume_max,PEIStock_Volume_min,PEIStock_Volume_volatility,PEIStock_Volume_change
2016-01-03,21.436,21.68,21.0,0.6799999999999997,0.0,21.733999999999998,21.94,21.61,0.33000000000000185,0.0,21.04,21.56,20.64,0.9199999999999982,0.120000000000001,21.366,21.87,20.83,1.0400000000000027,-0.120000000000001,514549,734773,263291,471482,42775
2016-01-10,20.542,21.16,19.3,1.8599999999999994,-1.6099999999999994,20.702,21.16,19.47,1.6900000000000013,-1.6500000000000021,20.068,20.81,19.01,1.7999999999999972,-1.7999999999999972,20.292,21.0,19.45,1.5500000000000007,-1.5500000000000007,793653,1029682,470167,559515,-218572
2016-01-17,19.6125,19.86,19.35,0.509999999999998,0.16000000000000014,19.9425,20.19,19.65,0.5400000000000027,0.23000000000000043,19.2375,19.65,18.48,1.1699999999999982,0.129999999999999,19.665,20.0,19.4,0.6000000000000014,0.4499999999999993,894572,1139330,682490,456840,189444
2016-01-24,19.516000000000002,19.98,19.02,0.9600000000000009,-0.9600000000000009,19.758,20.07,19.46,0.6099999999999994,-0.46000000000000085,19.054,19.52,18.66,0.8599999999999994,-0.7800000000000011,19.445999999999998,19.81,18.83,0.9800000000000004,-0.23000000000000043,974766,1469998,766272,703726,7324
2016-01-31,19.366,19.51,19.07,0.4400000000000013,-0.3299999999999983,19.496,19.64,19.2,0.4400000000000013,-0.4400000000000013,19.002,19.28,18.54,0.740000000000002,-0.6400000000000006,19.204,19.53,18.57,0.9600000000000009,-0.9600000000000009,688734,1086466,395035,691431,-410336
2016-02-07,17.302,18.48,16.7,1.7800000000000011,-1.6500000000000021,17.47,18.54,16.82,1.7199999999999989,-1.25,16.772,16.97,16.42,0.5499999999999972,-0.23999999999999844,17.105999999999998,17.49,16.7,0.7899999999999991,-0.22999999999999687,631356,694823,452067,242756,-56392
2016-02-14,18.0175,18.43,17.42,1.009999999999998,1.009999999999998,18.365000000000002,18.55,17.94,0.6099999999999994,0.6099999999999994,17.91,18.2,17.31,0.8900000000000006,0.8900000000000006,18.302500000000002,18.48,17.91,0.5700000000000003,0.5500000000000007,806676,1065280,523779,541501,-453251
2016-02-21,18.814,19.49,18.53,0.9599999999999973,0.9100000000000001,19.125999999999998,19.63,18.75,0.879999999999999,0.6799999999999997,18.654,19.09,18.35,0.7399999999999984,0.5100000000000016,18.91,19.53,18.53,1.0,0.4800000000000004,588827,1466049,319083,1146966,-49539
2016-02-28,20.002,20.74,19.09,1.6499999999999986,1.6499999999999986,20.53,20.94,19.56,1.3800000000000026,1.3800000000000026,19.91,20.62,19.02,1.6000000000000014,1.5100000000000016,20.358,20.83,19.16,1.6699999999999982,1.6699999999999982,673298,919837,402917,516920,92371
2016-03-06,20.586,21.02,20.38,0.6400000000000006,-0.2699999999999996,20.82,21.04,20.61,0.4299999999999997,-0.4299999999999997,20.201999999999998,20.58,19.89,0.6899999999999977,-0.5,20.492,20.96,20.12,0.8399999999999999,-0.35999999999999943,644836,855422,455339,400083,-97152
