Date,BDORY_stock_Open_average,BDORY_stock_Open_max,BDORY_stock_Open_min,BDORY_stock_Open_volatility,BDORY_stock_Open_change,BDORY_stock_High_average,BDORY_stock_High_max,BDORY_stock_High_min,BDORY_stock_High_volatility,BDORY_stock_High_change,BDORY_stock_Low_average,BDORY_stock_Low_max,BDORY_stock_Low_min,BDORY_stock_Low_volatility,BDORY_stock_Low_change,BDORY_stock_Close_average,BDORY_stock_Close_max,BDORY_stock_Close_min,BDORY_stock_Close_volatility,BDORY_stock_Close_change,BDORY_stock_Volume_average,BDORY_stock_Volume_max,BDORY_stock_Volume_min,BDORY_stock_Volume_volatility,BDORY_stock_Volume_change
2016-01-03,3.5394,3.67,3.43,0.23999999999999977,0.03299999999999992,3.608,3.67,3.54,0.1299999999999999,-0.11000000000000032,3.4874,3.58,3.41,0.16999999999999993,-0.10699999999999976,3.5322,3.62,3.41,0.20999999999999996,-0.1599999999999997,261398,750097,56559,693538,-72753
2016-01-10,3.3240000000000003,3.47,3.16,0.31000000000000005,-0.31000000000000005,3.408,3.53,3.3,0.22999999999999998,-0.22999999999999998,3.214,3.35,3.14,0.20999999999999996,-0.18999999999999995,3.2920000000000003,3.39,3.14,0.25,-0.16999999999999993,282080,538346,47020,491326,-372985
2016-01-17,3.1525,3.23,3.05,0.18000000000000016,-0.029999999999999805,3.2,3.25,3.15,0.10000000000000009,0.0,3.0725,3.13,3.03,0.10000000000000009,-0.04999999999999982,3.145,3.23,3.08,0.1499999999999999,0.08999999999999986,236030,296571,191905,104666,-53766
2016-01-24,3.177,3.285,3.14,0.14500000000000002,0.13500000000000023,3.254,3.43,3.17,0.26000000000000023,0.17000000000000037,3.155,3.285,3.09,0.19500000000000028,0.13500000000000023,3.222,3.42,3.11,0.31000000000000005,0.23999999999999977,276734,501406,122952,378454,125199
2016-01-31,3.447,3.575,3.34,0.23500000000000032,0.17500000000000027,3.519,3.62,3.4,0.2200000000000002,0.0050000000000003375,3.376,3.51,3.22,0.2899999999999996,0.0860000000000003,3.449,3.57,3.22,0.34999999999999964,-0.03500000000000014,167789,360045,42463,317582,-115848
2016-02-07,3.3376,3.45,3.24,0.20999999999999996,-0.20999999999999996,3.394,3.49,3.28,0.2100000000000004,-0.2100000000000004,3.288,3.39,3.2,0.18999999999999995,-0.16999999999999993,3.332,3.45,3.21,0.2400000000000002,-0.15000000000000036,62759,92419,30301,62118,48187
2016-02-14,3.26775,3.428,3.17,0.258,-0.08300000000000018,3.335,3.47,3.27,0.20000000000000018,-0.06000000000000005,3.2075,3.27,3.16,0.10999999999999988,-0.06999999999999984,3.2425,3.35,3.17,0.18000000000000016,-0.009999999999999787,121473,165404,75800,89604,4134
2016-02-21,3.3649999999999998,3.52,3.21,0.31000000000000005,0.015000000000000124,3.4084,3.52,3.31,0.20999999999999996,-0.06499999999999995,3.284,3.37,3.21,0.16000000000000014,-0.1200000000000001,3.336,3.43,3.29,0.14000000000000012,-0.11000000000000032,71620,135610,26754,108856,-54903
2016-02-28,3.8822,4.96,3.35,1.6099999999999999,1.4639999999999995,4.1158,5.16,3.4960000000000004,1.6639999999999997,1.6639999999999997,3.813,4.74,3.35,1.3900000000000001,1.37,3.996,4.83,3.37,1.46,1.46,366526,604431,182948,421483,362388
2016-03-06,5.4458,6.135,4.81,1.3250000000000002,1.3250000000000002,5.657,6.33,4.84,1.4900000000000002,1.4900000000000002,5.3020000000000005,6.1,4.69,1.4099999999999993,1.4099999999999993,5.5376,6.24,4.7410000000000005,1.4989999999999997,1.4989999999999997,355849,721499,128366,593133,186668
2016-03-13,5.451,6.26,4.53,1.7299999999999995,-0.6899999999999995,5.646,6.37,4.86,1.5099999999999998,-0.71,5.138,5.86,4.37,1.4900000000000002,-0.3700000000000001,5.384,6.09,4.7,1.3899999999999997,-0.4900000000000002,369175,626512,122856,503656,-443708
2016-03-20,5.474,5.62,5.306,0.31400000000000006,-0.274,5.5375,5.74,5.31,0.4300000000000006,-0.39000000000000057,5.38,5.6,5.07,0.5299999999999994,-0.4899999999999993,5.4425,5.67,5.14,0.5300000000000002,-0.5300000000000002,131708,267305,51504,215801,77957
