Date,FORStock_Open_average,FORStock_Open_max,FORStock_Open_min,FORStock_Open_volatility,FORStock_Open_change,FORStock_High_average,FORStock_High_max,FORStock_High_min,FORStock_High_volatility,FORStock_High_change,FORStock_Low_average,FORStock_Low_max,FORStock_Low_min,FORStock_Low_volatility,FORStock_Low_change,FORStock_Close_average,FORStock_Close_max,FORStock_Close_min,FORStock_Close_volatility,FORStock_Close_change,FORStock_Volume_average,FORStock_Volume_max,FORStock_Volume_min,FORStock_Volume_volatility,FORStock_Volume_change
2016-01-03,10.502,10.85,10.01,0.8399999999999999,-0.8399999999999999,10.564,10.95,10.02,0.9299999999999997,-0.9299999999999997,10.122,10.5,9.49,1.0099999999999998,-0.879999999999999,10.336,10.77,9.64,1.129999999999999,-1.129999999999999,297852,485282,118676,366606,205700
2016-01-10,9.3,9.8,8.95,0.8500000000000014,-0.7900000000000009,9.466,9.82,9.06,0.7599999999999998,-0.7599999999999998,8.895999999999999,9.17,8.6,0.5700000000000003,-0.5700000000000003,9.098,9.3,8.75,0.5500000000000007,-0.5500000000000007,317231,336871,307849,29022,125
2016-01-17,8.6875,9.07,8.33,0.7400000000000002,0.21000000000000085,8.92,9.31,8.54,0.7700000000000014,0.45000000000000107,8.44,8.9,7.95,0.9500000000000002,0.4800000000000004,8.745000000000001,9.18,8.48,0.6999999999999993,0.6899999999999995,293800,423227,217875,205352,-31035
2016-01-24,9.062,9.23,8.87,0.3600000000000012,0.08000000000000007,9.296,9.39,9.17,0.22000000000000064,0.16000000000000014,8.874,9.05,8.65,0.40000000000000036,0.3100000000000005,9.022,9.13,8.8,0.33000000000000007,0.27999999999999936,302523,453163,199249,253914,67605
2016-01-31,8.872,8.98,8.77,0.21000000000000085,-0.21000000000000085,9.066,9.23,8.93,0.3000000000000007,-0.21000000000000085,8.682,8.79,8.62,0.16999999999999993,-0.15999999999999837,8.838,9.0,8.68,0.3200000000000003,-0.3200000000000003,253931,374286,162413,211873,8291
2016-02-07,8.624,8.78,8.51,0.2699999999999996,-0.08999999999999986,8.858,9.06,8.63,0.4299999999999997,-0.33000000000000007,8.44,8.6,8.27,0.33000000000000007,-0.1999999999999993,8.642,8.84,8.4,0.4399999999999995,-0.2400000000000002,288191,451493,146756,304737,-304737
2016-02-14,8.9825,9.14,8.74,0.40000000000000036,0.33000000000000007,9.125,9.27,8.92,0.34999999999999964,0.23000000000000043,8.8125,8.98,8.55,0.4299999999999997,0.27999999999999936,9.0,9.09,8.89,0.1999999999999993,0.03999999999999915,155214,214238,108446,105792,-14984
2016-02-21,9.17,9.45,8.93,0.5199999999999996,0.35999999999999943,9.37,9.75,9.19,0.5600000000000005,0.46000000000000085,9.048,9.37,8.72,0.6499999999999986,0.33999999999999986,9.238,9.44,9.0,0.4399999999999995,0.2699999999999996,119365,144993,85693,59300,-59300
2016-02-28,10.462,11.13,9.44,1.6900000000000013,1.620000000000001,10.814,11.6,9.76,1.8399999999999999,1.7100000000000009,10.262,10.99,9.38,1.6099999999999994,1.6099999999999994,10.622,11.15,9.75,1.4000000000000004,1.4000000000000004,404509,729850,264716,465134,53436
2016-03-06,11.106,11.26,10.94,0.3200000000000003,-0.10999999999999943,11.364,11.48,11.2,0.28000000000000114,0.009999999999999787,10.868,11.01,10.7,0.3100000000000005,0.049999999999998934,11.14,11.46,10.86,0.6000000000000014,0.20000000000000107,260129,395056,183963,211093,-128317
