Date,IPGPStock_Open_average,IPGPStock_Open_max,IPGPStock_Open_min,IPGPStock_Open_volatility,IPGPStock_Open_change,IPGPStock_High_average,IPGPStock_High_max,IPGPStock_High_min,IPGPStock_High_volatility,IPGPStock_High_change,IPGPStock_Low_average,IPGPStock_Low_max,IPGPStock_Low_min,IPGPStock_Low_volatility,IPGPStock_Low_change,IPGPStock_Close_average,IPGPStock_Close_max,IPGPStock_Close_min,IPGPStock_Close_volatility,IPGPStock_Close_change,IPGPStock_Volume_average,IPGPStock_Volume_max,IPGPStock_Volume_min,IPGPStock_Volume_volatility,IPGPStock_Volume_change
2016-01-03,82.99199999999999,87.74,79.02,8.719999999999999,-8.719999999999999,83.792,87.74,80.42,7.319999999999993,-6.939999999999998,80.758,85.5,76.64,8.86,-7.260000000000005,81.612,85.84,78.1,7.740000000000009,-6.040000000000006,723979,1444150,368164,1075986,394363
2016-01-10,81.218,83.51,79.84,3.6700000000000017,0.7000000000000028,82.728,84.47,80.78,3.6899999999999977,0.9000000000000057,80.104,80.75,78.96,1.7900000000000063,0.9300000000000068,81.566,83.02,79.47,3.549999999999997,1.5700000000000074,616527,773353,490626,282727,106510
2016-01-17,80.98,82.12,80.31,1.8100000000000023,-1.0,81.785,82.94,81.0,1.9399999999999977,-1.3299999999999983,79.1325,80.28,77.11,3.1700000000000017,-0.2600000000000051,80.5275,81.49,79.76,1.7299999999999898,0.46999999999999886,369334,527432,261160,266272,-254960
2016-01-24,80.074,81.27,77.5,3.769999999999996,-3.769999999999996,81.536,82.49,80.84,1.6499999999999915,-1.6499999999999915,78.62,79.86,77.03,2.8299999999999983,-2.3400000000000034,79.71600000000001,80.9,77.45,3.450000000000003,0.8999999999999915,337760,472047,237491,234556,208760
2016-01-31,80.694,82.0,80.02,1.980000000000004,1.980000000000004,82.128,84.04,81.18,2.8599999999999994,1.2999999999999972,79.496,80.6,78.33,2.269999999999996,0.75,80.868,82.31,79.94,2.3700000000000045,-0.5200000000000102,429482,470419,378155,92264,92264
2016-02-07,80.09,82.29,78.85,3.440000000000012,-0.3400000000000034,82.144,83.79,79.87,3.9200000000000017,-1.6899999999999977,78.172,81.43,73.55,7.88000000000001,-4.560000000000002,80.522,82.06,76.07,5.990000000000009,-5.290000000000006,793041,1118803,560084,558719,558719
2016-02-14,80.53,83.74,76.65,7.089999999999989,4.97999999999999,82.815,84.03,81.05,2.980000000000004,1.3900000000000006,79.48,81.48,75.61,5.8700000000000045,5.1200000000000045,81.43,82.73,79.49,3.240000000000009,2.1099999999999994,465208,733216,297332,435884,-434712
2016-02-21,82.50999999999999,83.64,81.3,2.3400000000000034,1.1500000000000057,83.21333333333334,83.8,82.53,1.269999999999996,0.10999999999999943,81.63666666666667,83.64,80.2,3.4399999999999977,2.1400000000000006,82.78,83.64,81.93,1.7099999999999937,1.6700000000000017,220015,355126,0,355126,-355126
2016-02-28,84.302,86.13,83.0,3.1299999999999955,2.589999999999989,85.892,88.67,84.41,4.260000000000005,4.260000000000005,83.576,86.13,81.71,4.420000000000002,4.420000000000002,85.244,88.4,82.46,5.940000000000012,5.940000000000012,259130,357075,183126,173949,173949
2016-03-06,89.026,90.0,88.0,2.0,2.0,90.068,91.9,89.33,2.5700000000000074,2.240000000000009,87.872,88.16,87.57,0.5900000000000034,0.19999999999998863,89.586,90.94,88.76,2.1799999999999926,1.3700000000000045,306937,429777,220523,209254,-209254
