Date,SIEGY_stock_Open_average,SIEGY_stock_Open_max,SIEGY_stock_Open_min,SIEGY_stock_Open_volatility,SIEGY_stock_Open_change,SIEGY_stock_High_average,SIEGY_stock_High_max,SIEGY_stock_High_min,SIEGY_stock_High_volatility,SIEGY_stock_High_change,SIEGY_stock_Low_average,SIEGY_stock_Low_max,SIEGY_stock_Low_min,SIEGY_stock_Low_volatility,SIEGY_stock_Low_change,SIEGY_stock_Close_average,SIEGY_stock_Close_max,SIEGY_stock_Close_min,SIEGY_stock_Close_volatility,SIEGY_stock_Close_change,SIEGY_stock_Volume_average,SIEGY_stock_Volume_max,SIEGY_stock_Volume_min,SIEGY_stock_Volume_volatility,SIEGY_stock_Volume_change
2016-03-13,50.8,52.08,50.16,1.9200000000000017,1.4799999999999969,51.364,52.52,50.41,2.1100000000000065,1.8200000000000003,50.686,52.07,50.12,1.9500000000000028,1.6899999999999977,51.254,52.26,50.41,1.8500000000000014,1.6299999999999955,167048,287392,113666,173726,10834
2016-03-20,51.4575,52.02,50.82,1.2000000000000028,-0.7199999999999989,51.805,52.23,51.1,1.1299999999999955,-0.75,51.2525,51.45,50.69,0.7600000000000051,-0.7600000000000051,51.645,52.09,51.1,0.990000000000002,-0.6999999999999957,211431,419082,121998,297084,55714
2016-03-27,51.888,53.12,51.02,2.0999999999999943,0.21999999999999886,52.352000000000004,53.35,51.27,2.0799999999999983,0.6699999999999946,51.754000000000005,52.84,50.96,1.8800000000000026,0.13000000000000256,52.16,52.9,51.24,1.6599999999999966,0.6999999999999957,122728,165938,88856,77082,-29186
2016-04-03,50.95,52.2,50.52,1.6799999999999997,-1.3500000000000014,51.252,52.35,50.59,1.759999999999998,-1.2800000000000011,50.644,51.87,49.7,2.1699999999999946,-1.2399999999999949,50.938,52.02,49.9,2.1200000000000045,-1.3600000000000065,179728,399718,112258,287460,-263108
2016-04-10,51.738,52.42,50.86,1.5600000000000023,1.240000000000002,51.97,52.63,51.27,1.3599999999999994,1.230000000000004,51.482,52.2,50.56,1.6400000000000006,1.3400000000000034,51.726,52.24,50.9,1.3400000000000034,1.3200000000000003,280206,910152,99540,810612,-799310
2016-04-17,53.842,54.35,52.3,2.0500000000000043,1.970000000000006,54.13,54.59,52.88,1.7100000000000009,1.4600000000000009,53.708,54.23,52.26,1.9699999999999989,1.7199999999999989,53.942,54.27,52.77,1.5,1.4599999999999937,146972,245714,93162,152552,-9166
2016-04-24,53.278,53.73,52.59,1.1399999999999935,-0.8199999999999932,53.57,54.12,52.63,1.4899999999999949,-1.2199999999999989,53.108,53.64,52.22,1.4200000000000017,-1.0900000000000034,53.388,54.1,52.39,1.7100000000000009,-1.2999999999999972,133443,208638,72604,136034,46710
2016-05-01,52.33,52.55,51.99,0.5599999999999952,0.04999999999999716,52.653999999999996,53.07,52.42,0.6499999999999986,0.3100000000000023,52.152,52.55,51.71,0.8399999999999963,0.17999999999999972,52.466,52.97,51.92,1.0499999999999972,0.22999999999999687,85001,107522,59138,48384,43352
2016-05-08,53.492,53.97,52.87,1.1000000000000014,-0.47000000000000597,53.68,54.19,53.03,1.1599999999999966,-0.3999999999999986,53.076,53.52,52.52,1.0,-0.3299999999999983,53.23,53.88,52.64,1.240000000000002,-0.25,121117,196376,76960,119416,43008
2016-05-15,52.58,52.98,51.95,1.029999999999994,-0.22999999999999687,52.824,53.1,52.22,0.8800000000000026,-0.22000000000000597,52.406,52.8,51.86,0.9399999999999977,-0.17999999999999972,52.56,52.98,52.18,0.7999999999999972,-0.30999999999999517,111628,158782,92338,66444,64808
2016-05-22,53.714,54.92,52.22,2.700000000000003,2.700000000000003,54.019999999999996,54.99,52.73,2.260000000000005,2.260000000000005,53.628,54.72,52.17,2.549999999999997,2.549999999999997,53.932,54.91,52.49,2.4199999999999946,2.4199999999999946,345211,1013406,108764,904642,30264
2016-05-29,54.019999999999996,54.37,53.82,0.5499999999999972,-0.37999999999999545,54.32,54.59,54.09,0.5,-0.37000000000000455,53.725,53.84,53.64,0.20000000000000284,-0.0799999999999983,54.11,54.3,53.93,0.36999999999999744,0.22999999999999687,105353,133312,72338,60974,60974
2016-06-05,54.264,55.22,52.77,2.4499999999999957,-1.6299999999999955,54.466,55.34,52.91,2.430000000000007,-1.7100000000000009,54.088,55.16,52.22,2.9399999999999977,-2.0500000000000043,54.232,55.18,52.37,2.8100000000000023,-2.0700000000000003,102124,158286,60526,97760,-72966
2016-06-12,51.394,52.04,50.47,1.5700000000000003,0.21000000000000085,51.896,52.44,51.2,1.2399999999999949,0.269999999999996,50.984,51.62,49.91,1.7100000000000009,0.23999999999999488,51.606,52.42,50.8,1.6200000000000045,0.9400000000000048,184052,227026,118890,108136,-8182
2016-06-19,53.56,55.31,50.01,5.300000000000004,-3.8300000000000054,54.02,56.0,50.83,5.170000000000002,-3.1700000000000017,53.27,54.92,49.92,5.0,-3.6700000000000017,53.647999999999996,55.98,50.24,5.739999999999995,-3.3599999999999994,299898,881106,104988,776118,694118
2016-06-26,50.208,51.3,49.29,2.009999999999998,2.009999999999998,50.51,51.5,49.29,2.210000000000001,2.0600000000000023,49.757999999999996,51.12,47.72,3.3999999999999986,3.3999999999999986,50.332,51.3,48.8,2.5,2.460000000000001,396154,784716,118892,665824,-529328
2016-07-03,49.35,50.24,48.85,1.3900000000000006,-0.990000000000002,49.5175,50.24,49.04,1.2000000000000028,-0.7199999999999989,48.9275,49.58,48.5,1.0799999999999983,-0.44999999999999574,49.2625,49.63,48.76,0.8700000000000045,-0.10999999999999943,160089,175564,141664,33900,-24972
2016-07-10,51.81,52.34,50.86,1.480000000000004,1.3400000000000034,51.982,52.56,51.13,1.4299999999999997,1.1499999999999986,51.638,52.21,50.86,1.3500000000000014,1.230000000000004,51.704,52.28,50.92,1.3599999999999994,1.3599999999999994,172951,350986,102158,248828,-66442
2016-07-17,51.976,52.27,51.38,0.8900000000000006,0.36000000000000654,52.222,52.5,51.59,0.9099999999999966,0.11000000000000654,51.822,52.13,51.31,0.8200000000000003,0.23000000000000398,52.062,52.41,51.56,0.8499999999999943,0.02999999999999403,122835,181954,65488,116466,27554
2016-07-24,53.228,54.0,52.5,1.5,1.5,53.394,54.36,52.5,1.8599999999999994,1.8599999999999994,53.018,53.98,52.22,1.759999999999998,1.759999999999998,53.296,54.27,52.4,1.8700000000000045,1.8700000000000045,89056,105436,68378,37058,-29482
2016-07-31,54.92,56.59,53.69,2.9000000000000057,2.3800000000000026,55.208,56.78,54.14,2.6400000000000006,2.539999999999999,54.72,56.34,53.61,2.730000000000004,2.530000000000001,54.96,56.7,53.88,2.8200000000000003,2.720000000000006,206112,482516,85986,396530,-12274
2016-08-07,58.8,60.0,57.63,2.3699999999999974,2.3699999999999974,59.184,60.15,57.7,2.4499999999999957,2.4499999999999957,58.674,59.94,57.38,2.559999999999995,2.559999999999995,58.964,59.94,57.48,2.460000000000001,2.460000000000001,281604,469956,161428,308528,74056
2016-08-14,59.821999999999996,60.29,59.51,0.7800000000000011,0.5600000000000023,60.156,60.71,59.82,0.8900000000000006,0.7000000000000028,59.716,60.1,59.28,0.8200000000000003,0.38000000000000256,60.036,60.7,59.73,0.970000000000006,0.9600000000000009,169801,263540,84354,179186,85152
2016-08-21,60.558,61.02,60.03,0.990000000000002,0.6700000000000017,60.852000000000004,61.42,60.32,1.1000000000000014,1.1000000000000014,60.230000000000004,60.59,59.93,0.6600000000000037,0.020000000000003126,60.36,60.78,60.06,0.7199999999999989,0.14000000000000057,143864,214088,77090,136998,38354
2016-08-28,60.15,60.65,59.66,0.990000000000002,0.4799999999999969,60.370000000000005,60.77,59.88,0.8900000000000006,0.44000000000000483,59.842,60.34,59.27,1.0700000000000003,0.21000000000000085,60.217999999999996,60.66,59.79,0.8699999999999974,0.35999999999999943,118582,196194,77856,118338,-41464
2016-09-04,60.05,60.63,59.08,1.5500000000000043,-1.5300000000000011,60.25,60.91,59.15,1.759999999999998,-1.7000000000000028,59.697500000000005,60.53,58.21,2.3200000000000003,-2.210000000000001,59.965,60.91,58.38,2.529999999999994,-2.3699999999999974,134902,186704,109004,77700,12164
2016-09-11,58.07,58.63,57.45,1.1799999999999997,0.21999999999999886,58.522,59.56,57.85,1.7100000000000009,-0.6600000000000037,57.704,58.47,57.09,1.3799999999999955,-0.19999999999999574,58.230000000000004,59.54,57.45,2.0899999999999963,-0.9400000000000048,115840,136142,94428,41714,4088
2016-09-18,58.762,60.0,57.88,2.1199999999999974,1.009999999999998,59.068,60.3,58.08,2.219999999999999,1.0500000000000043,58.558,59.68,57.74,1.9399999999999977,1.3599999999999994,58.816,59.84,57.85,1.990000000000002,1.2999999999999972,114086,168172,71436,96736,-10412
2016-09-25,58.186,58.65,57.58,1.0700000000000003,-0.5300000000000011,58.616,58.84,58.24,0.6000000000000014,0.0799999999999983,57.772,58.23,57.1,1.1299999999999955,-0.27999999999999403,58.308,58.77,57.3,1.470000000000006,0.3199999999999932,230226,314470,118830,195640,112742
2016-10-02,58.812000000000005,59.0,58.59,0.4099999999999966,0.28999999999999915,58.978,59.25,58.67,0.5799999999999983,0.21000000000000085,58.418,58.87,57.87,1.0,0.28000000000000114,58.83,59.13,58.62,0.5100000000000051,-0.05000000000000426,176912,399056,113632,285424,-285424
2016-10-09,57.892,59.11,56.52,2.5899999999999963,-1.3299999999999983,58.226,59.19,57.42,1.769999999999996,-1.1999999999999957,57.618,58.84,56.47,2.3700000000000045,-1.1000000000000014,57.870000000000005,58.84,57.29,1.5500000000000043,-1.0300000000000011,140593,261416,79942,181474,47492
2016-10-16,57.73,58.05,57.55,0.5,-0.07000000000000028,57.976,58.15,57.7,0.44999999999999574,0.20999999999999375,57.552,57.7,57.3,0.4000000000000057,0.25,57.818,57.98,57.31,0.6699999999999946,0.5700000000000003,166610,248628,76878,171750,-142842
2016-10-23,57.566,58.52,56.27,2.25,-2.25,57.71,58.52,56.74,1.7800000000000011,-1.7800000000000011,57.300000000000004,58.09,56.27,1.8200000000000003,-1.8200000000000003,57.480000000000004,58.21,56.52,1.6899999999999977,-1.6899999999999977,100693,130898,71580,59318,-28644
2016-10-30,56.442,57.11,55.85,1.259999999999998,-0.740000000000002,56.628,57.11,56.29,0.8200000000000003,-0.5699999999999932,56.036,56.42,55.73,0.6900000000000048,-0.6900000000000048,56.238,56.83,55.92,0.9099999999999966,-0.7999999999999972,130275,155624,91882,63742,38336
2016-11-06,57.74,59.67,56.49,3.1799999999999997,2.25,58.098,60.06,56.94,3.1200000000000045,2.280000000000001,57.492,59.31,56.41,2.9000000000000057,1.7800000000000011,57.878,59.62,56.93,2.6899999999999977,1.8000000000000043,153759,270688,96658,174030,-16282
2016-11-13,57.716,58.8,56.83,1.9699999999999989,-1.9699999999999989,57.932,58.91,56.83,2.0799999999999983,-2.0799999999999983,57.372,58.4,56.27,2.1299999999999955,-2.1299999999999955,57.674,58.8,56.42,2.3799999999999955,-2.3799999999999955,229008,403162,120320,282842,271816
2016-11-20,56.9675,57.34,56.51,0.8300000000000054,-0.46000000000000085,57.1525,57.4,56.88,0.519999999999996,-0.4200000000000017,56.745,57.03,56.3,0.730000000000004,-0.19000000000000483,57.057500000000005,57.35,56.78,0.5700000000000003,-0.19999999999999574,134503,168910,96524,72386,-28336
2016-11-27,56.128,56.56,55.76,0.8000000000000043,-0.46999999999999886,56.538000000000004,56.69,56.34,0.3499999999999943,0.19999999999999574,55.942,56.23,55.74,0.4899999999999949,-0.1600000000000037,56.33,56.49,56.06,0.4299999999999997,0.3200000000000003,213591,261422,124298,137124,59486
2016-12-04,59.308,60.51,58.0,2.509999999999998,2.509999999999998,59.966,60.78,58.8,1.980000000000004,1.9100000000000037,59.228,60.32,57.97,2.3500000000000014,2.3500000000000014,59.84,60.67,58.7,1.9699999999999989,1.9200000000000017,149641,224204,81014,143190,-60252
2016-12-11,61.04,61.85,60.08,1.7700000000000031,-0.4399999999999977,61.338,62.05,60.48,1.5700000000000003,-0.6600000000000037,60.652,61.45,59.99,1.4600000000000009,-1.0,60.862,61.45,60.19,1.2600000000000051,-1.25,163339,219102,123774,95328,-22904
2016-12-18,59.776,60.0,59.34,0.6599999999999966,0.10000000000000142,59.984,60.23,59.55,0.6799999999999997,0.0899999999999963,59.66,59.88,59.26,0.6200000000000045,0.19000000000000483,59.784,60.18,59.38,0.7999999999999972,0.490000000000002,100376,131162,74346,56816,-9624
2016-12-25,60.6075,61.05,60.34,0.7099999999999937,0.5799999999999983,60.885,61.63,60.37,1.2600000000000051,1.0300000000000011,60.495,61.0,60.0,1.0,0.5900000000000034,60.64,61.21,60.16,1.0500000000000043,0.759999999999998,84896,94700,68368,26332,22474
2017-01-01,60.3925,60.87,60.17,0.6999999999999957,0.5399999999999991,60.895,61.31,60.6,0.7100000000000009,0.7100000000000009,60.3175,60.77,60.09,0.6799999999999997,0.5600000000000023,60.76,61.05,60.48,0.5700000000000003,0.5700000000000003,120391,169000,82154,86846,-67516
2017-01-08,61.608,62.37,61.13,1.2399999999999949,0.5700000000000003,62.008,62.5,61.44,1.0600000000000023,0.5100000000000051,61.461999999999996,62.08,61.08,1.0,0.35999999999999943,61.86,62.08,61.4,0.6799999999999997,0.5,123328,157968,91132,66836,-45406
2017-01-15,62.155,62.42,61.93,0.490000000000002,0.10999999999999943,62.3825,62.58,62.0,0.5799999999999983,0.10999999999999943,61.980000000000004,62.28,61.52,0.759999999999998,0.05000000000000426,62.24,62.5,61.92,0.5799999999999983,0.11999999999999744,123522,170620,88860,81760,-10324
2017-01-22,63.414,63.96,62.41,1.5500000000000043,1.5500000000000043,63.666,64.49,62.56,1.9299999999999926,1.5699999999999932,63.24,63.94,62.2,1.7399999999999949,1.4299999999999997,63.524,64.4,62.46,1.9400000000000048,1.3200000000000003,179595,297560,76682,220878,-154656
2017-01-29,64.24000000000001,65.92,63.2,2.719999999999999,0.6899999999999977,64.616,66.21,63.34,2.8699999999999903,0.6899999999999977,63.838,65.59,62.83,2.760000000000005,0.6600000000000037,64.462,66.05,63.29,2.759999999999998,0.5900000000000034,250837,482012,121144,360868,-30680
2017-02-05,63.614,63.99,63.16,0.8300000000000054,0.44000000000000483,63.786,64.14,63.24,0.8999999999999986,0.6199999999999974,63.392,63.74,62.78,0.9600000000000009,0.7100000000000009,63.664,63.99,63.1,0.8900000000000006,0.6799999999999997,136158,226658,78116,148542,-132922
2017-02-12,64.264,64.7,64.05,0.6500000000000057,-0.06999999999999318,64.658,64.88,64.5,0.37999999999999545,0.01999999999999602,64.042,64.5,63.78,0.7199999999999989,-0.23999999999999488,64.58,64.86,64.33,0.5300000000000011,0.10000000000000853,343198,890914,170338,720576,701900
2017-02-19,65.005,65.37,64.32,1.0500000000000114,-1.0400000000000063,65.3275,65.95,64.5,1.4500000000000028,-1.4500000000000028,64.825,65.31,64.08,1.230000000000004,-1.230000000000004,65.245,65.95,64.47,1.480000000000004,-1.480000000000004,309895,701304,114622,586682,490062
2017-02-26,65.368,65.96,64.46,1.5,1.5,65.752,66.5,64.97,1.5300000000000011,1.1500000000000057,65.212,65.68,64.43,1.25,1.1999999999999886,65.58,66.33,64.92,1.4099999999999966,1.2000000000000028,212034,346794,134502,212292,-209754
2017-03-05,65.67,65.8,65.57,0.23000000000000398,0.1700000000000017,65.794,65.84,65.72,0.12000000000000455,0.01999999999999602,65.368,65.42,65.33,0.09000000000000341,0.04999999999999716,65.63,65.76,65.39,0.37000000000000455,0.03999999999999204,165323,242200,116002,126198,16140
2017-03-12,66.018,67.14,65.37,1.769999999999996,1.4200000000000017,66.448,67.21,65.48,1.7299999999999898,1.2199999999999989,65.71,66.6,64.86,1.7399999999999949,1.1499999999999915,66.188,67.16,65.31,1.8499999999999943,1.1099999999999994,142121,199853,78884,120969,57712
2017-03-19,66.614,67.48,65.83,1.6500000000000057,-0.4200000000000017,67.042,67.56,66.17,1.3900000000000006,0.20000000000000284,66.236,66.75,65.78,0.9699999999999989,-0.10999999999999943,66.58,67.2,65.9,1.2999999999999972,0.269999999999996,484173,1663166,80682,1582484,-60756
2017-03-26,67.406,67.98,66.46,1.5200000000000102,1.3800000000000097,68.01,68.68,66.82,1.8600000000000136,1.8600000000000136,67.298,67.84,66.42,1.4200000000000017,1.4200000000000017,67.80799999999999,68.5,66.74,1.7600000000000051,1.7600000000000051,108295,144379,74808,69571,69571
2017-04-02,68.31400000000001,68.58,67.73,0.8499999999999943,-0.8499999999999943,68.55199999999999,68.76,68.22,0.5400000000000063,-0.4099999999999966,68.002,68.37,67.67,0.7000000000000028,-0.09999999999999432,68.254,68.73,67.98,0.75,-0.20999999999999375,93507,128277,67718,60559,-8924
2017-04-09,67.80250000000001,68.69,67.22,1.4699999999999989,-0.4000000000000057,67.93,68.73,67.38,1.3500000000000085,-0.46000000000000796,67.2675,67.5,66.92,0.5799999999999983,-0.5799999999999983,67.52250000000001,67.89,67.0,0.8900000000000006,-0.5100000000000051,119609,276295,62411,213884,-3204
2017-04-16,67.488,68.56,66.89,1.6700000000000017,-1.1800000000000068,67.638,68.56,67.01,1.5499999999999972,-1.0600000000000023,66.974,67.43,66.48,0.9500000000000028,-0.15000000000000568,67.19200000000001,67.55,66.48,1.0699999999999932,-0.20999999999999375,62627,76309,44427,31882,-4168
2017-04-23,71.986,72.3,71.36,0.9399999999999977,0.5600000000000023,72.39,72.7,72.09,0.6099999999999994,-0.0799999999999983,71.758,72.16,71.29,0.8699999999999903,0.30999999999998806,72.164,72.69,71.71,0.980000000000004,-0.37000000000000455,583988,1642815,93654,1549161,-1545846
2017-04-30,72.094,72.33,71.64,0.6899999999999977,-0.3299999999999983,72.562,73.05,72.07,0.980000000000004,0.980000000000004,71.842,72.12,71.5,0.6200000000000045,-0.28000000000000114,72.49,73.05,71.92,1.1299999999999955,1.1299999999999955,152715,400089,66240,333849,21367
2017-05-07,71.19800000000001,71.7,70.62,1.0799999999999983,-1.0799999999999983,71.432,71.74,71.22,0.519999999999996,-0.5099999999999909,70.922,71.34,70.56,0.7800000000000011,-0.7099999999999937,71.276,71.5,71.05,0.45000000000000284,-0.23000000000000398,84125,102708,51511,51197,-51197
2017-05-14,71.548,72.44,70.95,1.4899999999999949,-0.009999999999990905,71.984,72.81,71.44,1.3700000000000045,0.4399999999999977,71.302,72.33,70.89,1.4399999999999977,0.0,71.712,72.69,71.31,1.3799999999999955,0.45000000000000284,149062,227682,84414,143268,-53628
2017-05-21,70.942,71.39,70.25,1.1400000000000006,-1.1400000000000006,71.188,71.65,70.5,1.1500000000000057,-1.1500000000000057,70.664,71.0,70.16,0.8400000000000034,-0.8400000000000034,70.852,71.23,70.27,0.960000000000008,-0.9300000000000068,117941,176998,86855,90143,4745
2017-05-28,71.42,72.75,70.45,2.299999999999997,2.299999999999997,71.83,73.42,70.84,2.5799999999999983,2.5799999999999983,71.1925,72.49,70.41,2.0799999999999983,2.0799999999999983,71.68,73.28,70.69,2.5900000000000034,2.5900000000000034,122358,156236,67405,88831,27526
2017-06-04,71.912,72.56,71.58,0.980000000000004,-0.7600000000000051,72.202,72.69,71.72,0.9699999999999989,-0.3100000000000023,71.746,72.47,71.19,1.2800000000000011,-0.75,72.068,72.59,71.7,0.8900000000000006,-0.25,104228,167383,66392,100991,-3242
2017-06-11,70.536,72.02,68.97,3.049999999999997,-1.8599999999999994,70.93,72.17,69.87,2.299999999999997,-1.0499999999999972,70.266,71.11,68.87,2.239999999999995,-1.7999999999999972,70.718,71.33,69.82,1.5100000000000051,-1.0800000000000125,108836,158199,80666,77533,-42925
2017-06-18,70.012,70.69,69.45,1.2399999999999949,-1.1299999999999955,70.176,70.85,69.66,1.1899999999999977,-0.9299999999999926,69.576,70.5,69.2,1.2999999999999972,-1.2399999999999949,69.794,70.59,69.26,1.3299999999999983,-0.7000000000000028,185208,311021,72567,238454,-156454
2017-06-25,70.21,70.9,69.31,1.5900000000000034,-1.5900000000000034,70.36200000000001,71.12,69.34,1.7800000000000011,-1.7800000000000011,69.47,70.27,68.5,1.769999999999996,-1.5799999999999983,69.768,70.48,68.86,1.6200000000000045,-1.1199999999999903,118319,221740,73193,148547,7930
2017-07-02,69.015,69.55,68.47,1.0799999999999983,-0.9099999999999966,69.4025,70.05,68.9,1.1499999999999915,-0.8900000000000006,68.8675,69.48,68.31,1.1700000000000017,-0.9000000000000057,69.2825,69.9,68.66,1.240000000000009,-0.8200000000000074,89536,130404,52651,77753,44783
2017-07-09,69.088,70.02,68.74,1.2800000000000011,0.10000000000000853,69.528,70.57,69.0,1.5699999999999932,0.05999999999998806,68.96,69.99,68.6,1.3900000000000006,-0.0799999999999983,69.44,70.39,68.98,1.4099999999999966,-0.010000000000005116,107637,141666,63837,77829,37342
2017-07-16,67.998,68.93,67.24,1.690000000000012,-0.6899999999999977,68.376,69.08,67.94,1.1400000000000006,-0.6099999999999994,67.738,68.55,67.12,1.4299999999999926,-1.0400000000000063,68.124,68.75,67.44,1.3100000000000023,-0.37000000000000455,106235,121197,97700,23497,-8293
2017-07-23,68.21000000000001,68.72,67.81,0.9099999999999966,0.37000000000000455,68.352,68.76,67.87,0.8900000000000006,0.38000000000000966,67.828,68.36,67.15,1.2099999999999937,0.10999999999999943,68.086,68.49,67.5,0.9899999999999949,0.04000000000000625,128616,210979,64738,146241,122612
2017-07-30,67.708,68.94,66.08,2.8599999999999994,-1.8599999999999994,67.846,69.13,66.09,3.039999999999992,-1.8499999999999943,67.324,68.61,65.46,3.1500000000000057,-2.0600000000000023,67.542,68.87,65.66,3.210000000000008,-2.1599999999999966,210673,430226,70582,359644,359644
2017-08-06,64.934,65.61,64.08,1.5300000000000011,-0.6900000000000119,65.138,66.0,64.19,1.8100000000000023,-0.8100000000000023,64.67399999999999,65.38,63.47,1.9099999999999966,-1.0600000000000023,64.78,65.53,63.53,2.0,-1.2000000000000028,174960,366018,80896,285122,105683
2017-08-13,65.322,65.93,64.78,1.1500000000000057,0.6599999999999966,65.53999999999999,66.35,64.84,1.509999999999991,0.37000000000000455,64.982,65.71,64.37,1.3399999999999892,0.4299999999999926,65.148,65.93,64.66,1.2700000000000102,0.5300000000000011,146186,213038,93052,119986,-57119
2017-08-20,65.954,66.41,65.35,1.0600000000000023,0.5900000000000034,66.232,66.61,65.7,0.9099999999999966,0.5900000000000034,65.776,66.15,65.1,1.0500000000000114,0.6500000000000057,66.08200000000001,66.51,65.67,0.8400000000000034,0.3299999999999983,114158,173809,69749,104060,47516
2017-08-27,65.678,66.19,65.28,0.9099999999999966,-0.06999999999999318,65.86,66.47,65.37,1.0999999999999943,-0.28000000000000114,65.512,66.15,65.1,1.0500000000000114,-0.3500000000000085,65.676,66.4,65.12,1.2800000000000011,-0.5500000000000114,260456,449475,87614,361861,-361861
2017-09-03,67.525,68.0,67.02,0.980000000000004,0.5799999999999983,67.6625,68.0,67.34,0.6599999999999966,0.3499999999999943,67.1975,67.72,66.45,1.269999999999996,0.9200000000000017,67.4,68.0,66.68,1.3199999999999932,0.7099999999999937,102488,109070,97859,11211,-11211
2017-09-10,69.382,70.14,68.83,1.3100000000000023,1.3100000000000023,69.702,70.24,69.0,1.2399999999999949,1.2399999999999949,69.14800000000001,69.59,68.62,0.9699999999999989,0.9699999999999989,69.474,69.91,68.87,1.039999999999992,0.8499999999999943,335208,666492,75166,591326,207321
2017-09-17,69.756,70.02,69.48,0.539999999999992,-0.18999999999999773,69.99,70.43,69.72,0.710000000000008,-0.1599999999999966,69.526,69.99,68.92,1.0699999999999932,-0.09000000000000341,69.792,70.2,69.36,0.8400000000000034,-0.21000000000000796,254387,603957,109632,494325,-494325
2017-09-24,69.578,70.05,69.15,0.8999999999999915,0.6099999999999994,69.836,70.78,69.19,1.5900000000000034,1.210000000000008,69.274,70.0,68.56,1.4399999999999977,1.0900000000000034,69.558,70.75,68.59,2.1599999999999966,1.7900000000000063,355625,1231725,88106,1143619,1090922
2017-10-01,70.298,70.83,69.86,0.9699999999999989,-0.37999999999999545,70.656,71.29,70.12,1.1700000000000017,-0.30000000000001137,70.254,70.79,69.83,0.960000000000008,-0.37999999999999545,70.61,71.15,70.12,1.0300000000000011,-0.2400000000000091,175859,304425,88437,215988,-185101
