Date,MDSYFStock_Open_average,MDSYFStock_Open_max,MDSYFStock_Open_min,MDSYFStock_Open_volatility,MDSYFStock_Open_change,MDSYFStock_High_average,MDSYFStock_High_max,MDSYFStock_High_min,MDSYFStock_High_volatility,MDSYFStock_High_change,MDSYFStock_Low_average,MDSYFStock_Low_max,MDSYFStock_Low_min,MDSYFStock_Low_volatility,MDSYFStock_Low_change,MDSYFStock_Close_average,MDSYFStock_Close_max,MDSYFStock_Close_min,MDSYFStock_Close_volatility,MDSYFStock_Close_change,MDSYFStock_Volume_average,MDSYFStock_Volume_max,MDSYFStock_Volume_min,MDSYFStock_Volume_volatility,MDSYFStock_Volume_change
2016-01-03,2.36,2.43,2.25,0.18000000000000016,-0.1499999999999999,2.3663333333333334,2.43,2.269,0.16100000000000003,-0.13099999999999978,2.2680000000000002,2.3040000000000003,2.25,0.05400000000000027,-0.05400000000000027,2.271333333333333,2.3040000000000003,2.25,0.05400000000000027,-0.04400000000000048,1681,2793,577,2216,-2216
2016-01-10,2.20875,2.25,2.15,0.10000000000000009,-0.04599999999999982,2.22175,2.276,2.17,0.10599999999999987,-0.06599999999999984,2.20775,2.25,2.15,0.10000000000000009,-0.04999999999999982,2.2192499999999997,2.276,2.17,0.10599999999999987,-0.07599999999999962,1086,2700,0,2700,1056
2016-01-17,2.1666666666666665,2.2,2.15,0.050000000000000266,-0.050000000000000266,2.2,2.25,2.15,0.10000000000000009,0.04999999999999982,2.15,2.2,2.1,0.10000000000000009,-0.10000000000000009,2.15,2.2,2.1,0.10000000000000009,-0.10000000000000009,3191,6359,616,5743,3759
2016-01-24,2.0685000000000002,2.1,2.037,0.06300000000000017,-0.06300000000000017,2.076,2.1,2.052,0.04800000000000004,-0.04800000000000004,1.99,2.1,1.88,0.2200000000000002,-0.2200000000000002,2.076,2.1,2.052,0.04800000000000004,-0.04800000000000004,1756,2963,550,2413,2413
2016-01-31,1.9946666666666666,2.05,1.93,0.11999999999999988,0.04599999999999982,2.02,2.05,2.0,0.04999999999999982,0.040000000000000036,1.9933333333333332,2.05,1.93,0.11999999999999988,0.04999999999999982,2.0166666666666666,2.05,2.0,0.04999999999999982,0.04999999999999982,1410,1587,1174,413,-116
2016-02-07,2.050333333333333,2.051,2.05,0.001000000000000334,0.001000000000000334,2.0536666666666665,2.06,2.05,0.010000000000000231,-0.008999999999999897,2.05,2.05,2.05,0.0,0.0,2.0533333333333332,2.06,2.05,0.010000000000000231,-0.010000000000000231,739,1670,49,1621,1170
2016-02-14,2.05,2.05,2.05,0.0,0.0,2.05,2.05,2.05,0.0,0.0,2.05,2.05,2.05,0.0,0.0,2.05,2.05,2.05,0.0,0.0,1109,1853,474,1379,526
2016-02-21,2.118,2.3,2.05,0.25,0.0900000000000003,2.187,2.3,2.05,0.25,0.11500000000000021,2.1041999999999996,2.3,2.05,0.25,0.020999999999999908,2.171,2.3,2.05,0.25,0.03500000000000014,511,950,50,900,472
2016-02-28,2.05,2.05,2.05,0.0,0.0,2.05,2.05,2.05,0.0,0.0,2.05,2.05,2.05,0.0,0.0,2.05,2.05,2.05,0.0,0.0,1,1,1,0,0
2016-03-06,2.09125,2.17,2.05,0.1200000000000001,0.07499999999999973,2.1262499999999998,2.19,2.05,0.14000000000000012,0.07499999999999973,2.09125,2.17,2.05,0.1200000000000001,0.07499999999999973,2.1262499999999998,2.19,2.05,0.14000000000000012,0.07499999999999973,578,1615,50,1565,-100
