Date,ATRI_stock_Open_average,ATRI_stock_Open_max,ATRI_stock_Open_min,ATRI_stock_Open_volatility,ATRI_stock_Open_change,ATRI_stock_High_average,ATRI_stock_High_max,ATRI_stock_High_min,ATRI_stock_High_volatility,ATRI_stock_High_change,ATRI_stock_Low_average,ATRI_stock_Low_max,ATRI_stock_Low_min,ATRI_stock_Low_volatility,ATRI_stock_Low_change,ATRI_stock_Close_average,ATRI_stock_Close_max,ATRI_stock_Close_min,ATRI_stock_Close_volatility,ATRI_stock_Close_change,ATRI_stock_Volume_average,ATRI_stock_Volume_max,ATRI_stock_Volume_min,ATRI_stock_Volume_volatility,ATRI_stock_Volume_change
2016-01-03,368.796,377.67,354.51,23.160000000000025,3.6200000000000045,375.572,384.13,371.0,13.129999999999995,3.6200000000000045,363.374,374.05,354.51,19.54000000000002,-15.319999999999993,367.312,374.05,360.5,13.550000000000011,-13.550000000000011,4436,6908,1726,5182,5182
2016-01-10,368.662,375.0,358.9,16.100000000000023,-2.2100000000000364,372.95,375.0,365.85,9.149999999999977,-9.149999999999977,360.548,371.01,350.0,21.00999999999999,-3.6499999999999773,365.702,372.98,356.45,16.53000000000003,-16.329999999999984,6092,11923,2842,9081,2153
2016-01-17,362.965,369.78,357.14,12.639999999999986,9.739999999999952,368.09000000000003,371.6,363.98,7.6200000000000045,7.6200000000000045,361.315,367.34,356.55,10.789999999999964,9.739999999999952,366.9725,371.6,361.99,9.610000000000014,9.610000000000014,2886,3952,2135,1817,448
2016-01-24,367.43,372.17,363.98,8.189999999999998,7.170000000000016,372.96000000000004,379.91,368.0,11.910000000000025,10.939999999999998,363.18,367.09,358.48,8.609999999999957,0.12999999999999545,368.924,375.52,363.7,11.819999999999993,10.509999999999991,4835,12337,2181,10156,9822
2016-01-31,378.87,383.85,374.12,9.730000000000018,-2.9599999999999795,385.86400000000003,393.36,378.55,14.810000000000002,-5.550000000000011,370.654,381.02,362.87,18.149999999999977,-15.919999999999959,377.168,381.27,367.4,13.870000000000005,-13.620000000000005,3227,5499,1764,3735,1281
2016-02-07,375.608,390.0,365.0,25.0,25.0,383.688,392.0,370.9,21.100000000000023,13.029999999999973,369.32,390.0,357.18,32.81999999999999,25.0,378.92199999999997,392.0,366.0,26.0,26.0,6127,11714,1655,10059,352
2016-02-14,402.35249999999996,415.0,396.0,19.0,1.089999999999975,404.705,415.0,397.09,17.910000000000025,-6.6200000000000045,388.7325,396.0,380.2,15.800000000000011,-14.03000000000003,398.3225,408.0,388.7,19.30000000000001,-11.889999999999986,6788,13474,2119,11355,-4784
2016-02-21,377.305,386.69,360.9,25.79000000000002,-7.910000000000025,385.625,391.11,378.0,13.110000000000014,-12.330000000000041,372.11,378.78,358.03,20.75,6.289999999999964,379.6383333333333,389.0,367.25,21.75,-10.220000000000027,5629,11872,3266,8606,375
2016-02-28,373.166,376.4,370.05,6.349999999999966,-1.7299999999999613,381.294,400.3,370.71,29.590000000000032,-1.0400000000000205,371.422,374.67,368.13,6.5400000000000205,3.0500000000000114,374.974,378.9,370.3,8.599999999999966,3.1499999999999773,6897,16031,3309,12722,-2159
2016-03-06,381.028,384.71,378.01,6.699999999999989,4.979999999999961,385.062,385.9,384.2,1.6999999999999886,1.6999999999999886,377.056,379.83,375.0,4.829999999999984,1.5600000000000023,381.206,383.8,377.18,6.6200000000000045,-0.17000000000001592,3392,4418,2592,1826,504
2016-03-13,390.596,394.01,386.58,7.430000000000007,-1.5199999999999818,394.294,396.48,393.0,3.480000000000018,2.4700000000000273,386.89,388.69,385.26,3.430000000000007,3.430000000000007,389.806,390.72,387.73,2.990000000000009,-0.9799999999999613,6874,17988,3594,14394,13380
2016-03-20,379.825,390.82,373.47,17.349999999999966,-17.349999999999966,383.8325,390.82,380.01,10.810000000000002,-8.819999999999993,376.5725,384.7,373.11,11.589999999999975,-11.229999999999961,381.1775,384.7,379.0,5.699999999999989,-2.6999999999999886,2896,4862,1672,3190,1197
2016-03-27,388.644,395.36,382.23,13.129999999999995,13.129999999999995,392.514,395.55,389.0,6.550000000000011,6.550000000000011,386.754,391.0,382.01,8.990000000000009,8.990000000000009,391.762,395.55,386.76,8.79000000000002,8.79000000000002,3496,6521,2318,4203,-655
2016-04-03,396.362,399.23,392.25,6.980000000000018,4.850000000000023,400.512,407.55,397.0,10.550000000000011,2.430000000000007,391.772,395.94,386.64,9.300000000000011,3.6899999999999977,397.72,398.92,396.9,2.0200000000000387,-1.3600000000000136,5660,8311,3013,5298,2987
2016-04-10,397.588,399.72,396.21,3.5100000000000477,2.2100000000000364,398.834,399.72,397.51,2.2100000000000364,2.2100000000000364,395.696,397.48,393.72,3.759999999999991,3.759999999999991,397.66200000000003,398.6,396.13,2.4700000000000273,1.6000000000000227,2281,3345,1334,2011,-677
2016-04-17,402.032,404.77,400.0,4.769999999999982,2.990000000000009,404.404,406.0,401.64,4.360000000000014,2.170000000000016,398.924,401.27,395.0,6.269999999999982,3.1499999999999773,400.53999999999996,402.51,398.12,4.389999999999986,4.389999999999986,3114,4188,2127,2061,94
2016-04-24,398.954,402.01,397.05,4.9599999999999795,-4.019999999999982,401.19599999999997,403.0,399.0,4.0,-3.7900000000000205,396.692,398.98,395.18,3.8000000000000114,-0.6200000000000045,399.8,401.87,397.3,4.569999999999993,-2.180000000000007,4423,5683,3016,2667,-1236
2016-05-01,403.944,409.97,397.61,12.360000000000014,12.360000000000014,405.124,409.97,399.69,10.28000000000003,10.28000000000003,399.954,409.97,394.19,15.78000000000003,15.78000000000003,402.806,409.97,398.04,11.930000000000007,11.930000000000007,2967,5054,749,4305,-3133
