Date,MLRStock_Open_average,MLRStock_Open_max,MLRStock_Open_min,MLRStock_Open_volatility,MLRStock_Open_change,MLRStock_High_average,MLRStock_High_max,MLRStock_High_min,MLRStock_High_volatility,MLRStock_High_change,MLRStock_Low_average,MLRStock_Low_max,MLRStock_Low_min,MLRStock_Low_volatility,MLRStock_Low_change,MLRStock_Close_average,MLRStock_Close_max,MLRStock_Close_min,MLRStock_Close_volatility,MLRStock_Close_change,MLRStock_Volume_average,MLRStock_Volume_max,MLRStock_Volume_min,MLRStock_Volume_volatility,MLRStock_Volume_change
2016-01-03,21.188,21.39,20.94,0.4499999999999993,-0.4499999999999993,21.46,21.78,21.13,0.6500000000000021,-0.26000000000000156,20.844,20.92,20.76,0.16000000000000014,0.06999999999999673,21.201999999999998,21.77,20.84,0.9299999999999997,-0.23999999999999844,29224,36685,23985,12700,-9159
2016-01-10,20.786,21.17,20.15,1.0200000000000031,-1.0200000000000031,20.898,21.17,20.48,0.6900000000000013,-0.6900000000000013,20.362,20.76,19.86,0.9000000000000021,-0.9000000000000021,20.634,20.99,20.3,0.6899999999999977,-0.6899999999999977,35867,70924,17941,52983,-6413
2016-01-17,20.509999999999998,20.88,20.0,0.879999999999999,0.41000000000000014,20.855,21.3,20.47,0.8300000000000018,0.8300000000000018,20.105,20.73,19.5,1.2300000000000004,0.8300000000000018,20.665,21.15,20.2,0.9499999999999993,0.9499999999999993,33406,42911,20237,22674,3636
2016-01-24,20.82,21.19,20.65,0.5400000000000027,-0.19000000000000128,21.13,21.49,20.79,0.6999999999999993,0.17999999999999972,20.538,20.82,20.33,0.490000000000002,-0.490000000000002,20.922,21.49,20.44,1.0499999999999972,0.379999999999999,35124,61883,9543,52340,10903
2016-01-31,20.68,21.27,20.25,1.0199999999999996,-1.0199999999999996,21.058,21.47,20.7,0.7699999999999996,-0.7699999999999996,20.158,20.6,19.9,0.7000000000000028,-0.6700000000000017,20.482,21.21,20.13,1.0800000000000018,-1.0600000000000023,28982,46838,17466,29372,13993
2016-02-07,20.146,20.44,19.9,0.5400000000000027,0.3200000000000003,20.598,20.84,20.36,0.4800000000000004,0.010000000000001563,19.772,20.02,19.43,0.5899999999999999,0.3999999999999986,20.174,20.49,19.85,0.639999999999997,-0.639999999999997,27365,30951,20174,10777,-4039
2016-02-14,19.925,20.13,19.62,0.509999999999998,-0.509999999999998,20.2075,20.62,19.85,0.7699999999999996,-0.2799999999999976,19.7125,19.86,19.6,0.259999999999998,-0.16000000000000014,19.8175,20.08,19.65,0.4299999999999997,-0.16000000000000014,28478,49705,16751,32954,-3302
2016-02-21,19.604,19.93,19.33,0.6000000000000014,-0.509999999999998,19.701999999999998,20.29,19.4,0.8900000000000006,-0.8699999999999974,19.288,19.75,18.93,0.8200000000000003,-0.6600000000000001,19.498,19.84,19.27,0.5700000000000003,-0.5700000000000003,23603,39972,7740,32232,-3406
2016-02-28,19.528,19.83,19.25,0.5799999999999983,0.16000000000000014,19.716,19.98,19.5,0.4800000000000004,0.14000000000000057,19.226,19.52,18.95,0.5700000000000003,-0.2699999999999996,19.402,19.56,19.1,0.4599999999999973,-0.259999999999998,45587,85729,27902,57827,35438
2016-03-06,19.52,20.2,19.1,1.0999999999999979,0.4599999999999973,20.0,20.59,19.57,1.0199999999999996,0.370000000000001,19.264,19.49,19.1,0.389999999999997,0.2799999999999976,19.614,19.95,19.32,0.629999999999999,0.4599999999999973,27328,46716,11170,35546,-35546
