Date,NWE_stock_Open_average,NWE_stock_Open_max,NWE_stock_Open_min,NWE_stock_Open_volatility,NWE_stock_Open_change,NWE_stock_High_average,NWE_stock_High_max,NWE_stock_High_min,NWE_stock_High_volatility,NWE_stock_High_change,NWE_stock_Low_average,NWE_stock_Low_max,NWE_stock_Low_min,NWE_stock_Low_volatility,NWE_stock_Low_change,NWE_stock_Close_average,NWE_stock_Close_max,NWE_stock_Close_min,NWE_stock_Close_volatility,NWE_stock_Close_change,NWE_stock_Volume_average,NWE_stock_Volume_max,NWE_stock_Volume_min,NWE_stock_Volume_volatility,NWE_stock_Volume_change
2016-01-03,53.636,54.02,53.27,0.75,-0.38000000000000256,54.11,54.53,53.96,0.5700000000000003,-0.10000000000000142,52.912,53.48,52.38,1.0999999999999943,-0.00999999999999801,53.534,54.18,52.81,1.3699999999999974,-0.4399999999999977,428175,534073,264638,269435,-27474
2016-01-10,53.538,53.75,52.96,0.7899999999999991,0.6099999999999994,54.174,54.97,53.48,1.490000000000002,0.8500000000000014,53.078,53.63,52.67,0.9600000000000009,-0.28999999999999915,53.756,54.55,53.31,1.2399999999999949,0.4199999999999946,262069,317127,211119,106008,45072
2016-01-17,53.5525,54.21,52.7,1.509999999999998,-1.3799999999999955,54.115,54.75,53.44,1.3100000000000023,-1.1499999999999986,52.4975,53.33,52.16,1.1700000000000017,-1.0,53.45,54.57,52.47,2.1000000000000014,-1.009999999999998,222767,249864,198743,51121,-9240
2016-01-24,53.646,54.81,53.06,1.75,1.1400000000000006,54.556,55.85,53.82,2.030000000000001,1.4500000000000028,53.316,54.77,52.74,2.030000000000001,2.030000000000001,53.95,55.84,52.85,2.990000000000002,2.990000000000002,196757,343409,146435,196974,196974
2016-01-31,56.536,57.33,55.62,1.7100000000000009,1.4600000000000009,57.284,57.95,56.45,1.5,1.5,56.268,57.07,55.49,1.5799999999999983,0.9600000000000009,57.006,57.53,56.18,1.3500000000000014,1.2299999999999969,323080,405965,251888,154077,-6595
2016-02-07,57.426,58.31,56.71,1.6000000000000014,-0.23999999999999488,58.374,58.65,58.03,0.6199999999999974,-0.10000000000000142,56.84,57.68,55.65,2.030000000000001,-1.3700000000000045,57.724,58.19,57.0,1.1899999999999977,-1.0799999999999983,381389,510244,307816,202428,156732
2016-02-14,57.4875,57.8,57.13,0.6699999999999946,0.5700000000000003,58.355000000000004,58.69,57.93,0.759999999999998,0.759999999999998,57.135000000000005,57.7,56.74,0.9600000000000009,0.9600000000000009,57.93,58.53,57.22,1.3100000000000023,0.75,245443,268538,203407,65131,10495
2016-02-21,59.394,60.03,58.72,1.3100000000000023,1.1000000000000014,59.942,60.76,59.25,1.509999999999998,0.8500000000000014,58.928,59.65,58.27,1.3799999999999955,0.5499999999999972,59.558,60.4,59.08,1.3200000000000003,0.0,246322,339977,197707,142270,96296
2016-02-28,59.416000000000004,59.65,59.02,0.6299999999999955,0.5999999999999943,60.02,60.56,59.66,0.9000000000000057,0.5300000000000011,58.662,59.19,57.46,1.7299999999999969,0.28999999999999915,59.8,60.45,59.37,1.0800000000000054,1.0800000000000054,341594,486928,225450,261478,-261478
2016-03-06,60.928,61.5,60.31,1.1899999999999977,0.23999999999999488,61.476,61.98,60.76,1.2199999999999989,-0.35999999999999943,60.254,60.93,59.45,1.4799999999999969,-0.5799999999999983,60.966,61.5,60.19,1.3100000000000023,-0.7700000000000031,416785,776984,257184,519800,519800
