Date,MLM_stock_Open_average,MLM_stock_Open_max,MLM_stock_Open_min,MLM_stock_Open_volatility,MLM_stock_Open_change,MLM_stock_High_average,MLM_stock_High_max,MLM_stock_High_min,MLM_stock_High_volatility,MLM_stock_High_change,MLM_stock_Low_average,MLM_stock_Low_max,MLM_stock_Low_min,MLM_stock_Low_volatility,MLM_stock_Low_change,MLM_stock_Close_average,MLM_stock_Close_max,MLM_stock_Close_min,MLM_stock_Close_volatility,MLM_stock_Close_change,MLM_stock_Volume_average,MLM_stock_Volume_max,MLM_stock_Volume_min,MLM_stock_Volume_volatility,MLM_stock_Volume_change
2016-01-03,131.77,136.19,127.48,8.709999999999994,-4.5800000000000125,133.912,136.63,130.39,6.240000000000009,-5.6200000000000045,129.3,132.91,125.62,7.289999999999992,-6.719999999999999,130.90200000000002,135.81,126.13,9.680000000000007,-9.680000000000007,1043355,1356205,822998,533207,-309789
2016-01-10,125.008,128.17,120.88,7.289999999999992,-5.8700000000000045,127.38,129.53,125.2,4.329999999999998,-1.8700000000000045,122.416,125.01,119.58,5.430000000000007,-4.3700000000000045,124.774,127.96,122.88,5.079999999999998,-0.04000000000000625,1040575,1247670,872693,374977,-324616
2016-01-17,120.365,125.97,117.44,8.530000000000001,-5.390000000000001,122.5625,126.48,118.27,8.210000000000008,-0.3200000000000074,116.9075,120.58,113.49,7.090000000000003,2.6299999999999955,119.53999999999999,123.6,117.0,6.599999999999994,4.409999999999997,1397125,1599776,1029737,570039,-350083
2016-01-24,120.328,122.78,118.53,4.25,-3.6099999999999994,122.97,126.59,119.8,6.790000000000006,3.210000000000008,117.33,118.14,116.36,1.7800000000000011,1.1300000000000097,120.206,125.58,117.36,8.219999999999999,8.219999999999999,848107,1248267,503258,745009,371099
2016-01-31,123.102,124.39,121.95,2.4399999999999977,-0.15000000000000568,124.804,126.56,122.76,3.799999999999997,-0.8400000000000034,120.47200000000001,123.43,117.58,5.8500000000000085,-2.1200000000000045,122.736,124.41,121.19,3.219999999999999,-0.6700000000000017,1068479,1428592,875148,553444,72163
2016-02-07,125.12,131.83,113.08,18.750000000000014,10.090000000000018,132.694,138.0,122.19,15.810000000000002,14.039999999999992,121.796,129.31,108.31,21.0,13.469999999999999,128.074,132.86,117.85,15.01000000000002,15.01000000000002,1802864,3226989,1141501,2085488,-5315
2016-02-14,136.295,138.92,134.31,4.609999999999985,1.259999999999991,139.945,142.57,136.39,6.180000000000007,2.530000000000001,133.5475,134.92,131.25,3.6699999999999875,2.3700000000000045,136.59,138.91,135.41,3.5,0.5699999999999932,815159,990979,643555,347424,-258317
2016-02-21,139.912,144.17,136.61,7.559999999999974,6.849999999999994,143.052,145.37,140.77,4.599999999999994,4.030000000000001,138.382,140.8,135.93,4.8700000000000045,3.480000000000018,141.376,143.5,138.39,5.110000000000014,2.1499999999999773,695729,763275,588749,174526,-121375
2016-02-28,145.886,148.52,142.72,5.800000000000011,5.210000000000008,148.24,150.1,144.67,5.430000000000007,5.430000000000007,144.08599999999998,146.04,142.07,3.969999999999999,3.969999999999999,146.644,148.43,142.62,5.810000000000002,5.22999999999999,822605,955191,647458,307733,307733
2016-03-06,152.826,155.65,149.0,6.650000000000006,6.650000000000006,155.236,157.4,153.52,3.8799999999999955,1.4800000000000182,151.18,154.6,148.25,6.349999999999994,6.349999999999994,153.908,156.58,152.2,4.380000000000024,1.9400000000000261,820597,1374958,579429,795529,-795529
2016-03-13,154.156,156.41,152.28,4.1299999999999955,0.6500000000000057,156.004,157.56,154.3,3.259999999999991,1.509999999999991,152.522,154.68,151.28,3.4000000000000057,2.1200000000000045,154.914,156.83,153.22,3.6100000000000136,2.2600000000000193,653029,908770,494329,414441,254748
2016-03-20,154.89,156.52,153.03,3.490000000000009,-3.490000000000009,156.2075,157.5,153.79,3.710000000000008,-3.480000000000018,153.395,155.44,150.75,4.689999999999998,-3.8400000000000034,154.875,156.15,153.67,2.480000000000018,-2.480000000000018,481280,635067,397065,238002,238002
2016-03-27,155.036,158.1,153.22,4.8799999999999955,4.430000000000007,157.732,163.41,154.44,8.969999999999999,8.969999999999999,153.434,156.35,152.04,4.310000000000002,4.310000000000002,156.9,162.05,153.89,8.160000000000025,8.160000000000025,741114,1087768,463557,624211,624211
