Date,ACNStock_Open_average,ACNStock_Open_max,ACNStock_Open_min,ACNStock_Open_volatility,ACNStock_Open_change,ACNStock_High_average,ACNStock_High_max,ACNStock_High_min,ACNStock_High_volatility,ACNStock_High_change,ACNStock_Low_average,ACNStock_Low_max,ACNStock_Low_min,ACNStock_Low_volatility,ACNStock_Low_change,ACNStock_Close_average,ACNStock_Close_max,ACNStock_Close_min,ACNStock_Close_volatility,ACNStock_Close_change,ACNStock_Volume_average,ACNStock_Volume_max,ACNStock_Volume_min,ACNStock_Volume_volatility,ACNStock_Volume_change
2016-01-03,100.926,102.62,99.48,3.1400000000000006,-3.1400000000000006,101.846,103.06,99.81,3.25,-2.8400000000000034,99.964,101.47,98.0,3.469999999999999,-2.969999999999999,100.742,102.36,98.2,4.159999999999997,-3.6299999999999955,2777023,3194718,2330210,864508,-486814
2016-01-10,99.538,101.39,98.48,2.9099999999999966,0.2599999999999909,101.248,102.47,99.72,2.75,1.2900000000000063,98.724,99.44,98.08,1.3599999999999994,0.37000000000000455,100.13,101.88,99.23,2.6499999999999915,0.03999999999999204,3635081,5184309,2734441,2449868,2449868
2016-01-17,99.5575,100.16,99.04,1.1199999999999903,-0.36999999999999034,101.10249999999999,102.36,99.91,2.450000000000003,0.4099999999999966,98.62,99.78,97.14,2.6400000000000006,-0.21999999999999886,100.2425,102.24,98.29,3.9499999999999886,0.8599999999999994,4208085,5245019,3478187,1766832,131482
2016-01-24,102.57600000000001,103.37,101.79,1.5799999999999983,1.1600000000000108,103.824,105.65,103.13,2.5200000000000102,2.5,101.77,103.24,101.24,2.0,2.0,102.972,105.54,101.75,3.7900000000000063,3.7900000000000063,3437858,4878504,2925601,1952903,1916453
2016-01-31,103.822,105.27,102.22,3.049999999999997,-2.3299999999999983,104.542,106.8,102.59,4.209999999999994,-4.209999999999994,101.752,104.73,98.58,6.150000000000006,-6.150000000000006,102.78,106.28,98.97,7.310000000000002,-7.310000000000002,3798503,4535928,2992925,1543003,200648
2016-02-07,94.412,96.65,92.54,4.109999999999999,-2.219999999999999,95.278,96.65,93.92,2.730000000000004,-1.6500000000000057,93.024,94.13,91.4,2.7299999999999898,0.6400000000000006,94.146,95.07,93.32,1.75,-0.36999999999999034,5067126,6681731,3122497,3559234,-3559234
2016-02-14,97.97749999999999,99.62,96.24,3.3800000000000097,2.0700000000000074,99.285,101.12,97.09,4.030000000000001,1.9299999999999926,97.36250000000001,98.31,95.48,2.8299999999999983,2.450000000000003,98.3475,99.01,96.91,2.1000000000000085,2.0400000000000063,3380036,3808270,2740777,1067493,-578844
2016-02-21,100.118,101.48,98.65,2.8299999999999983,1.3200000000000074,100.784,102.1,99.62,2.4799999999999898,1.509999999999991,99.432,100.95,97.92,3.030000000000001,1.3700000000000045,100.316,101.12,99.55,1.5700000000000074,0.7700000000000102,2391140,2794525,2108002,686523,-18276
2016-02-28,102.21600000000001,103.48,100.68,2.799999999999997,2.4099999999999966,103.012,103.55,101.73,1.8199999999999932,1.8199999999999932,101.374,102.57,100.14,2.4299999999999926,2.4299999999999926,102.47,103.45,100.26,3.1899999999999977,2.9200000000000017,2113836,2436007,1581873,854134,-807655
2016-03-06,103.05,104.49,101.75,2.739999999999995,2.049999999999997,103.824,105.8,102.56,3.239999999999995,3.239999999999995,102.348,104.16,101.36,2.799999999999997,2.6599999999999966,103.536,105.68,102.4,3.280000000000001,3.280000000000001,2364514,2952712,1835624,1117088,1117088
2016-03-13,106.944,108.73,105.1,3.6300000000000097,3.6300000000000097,107.86200000000001,108.73,106.7,2.030000000000001,2.030000000000001,106.202,107.19,104.97,2.219999999999999,2.219999999999999,107.462,108.56,106.32,2.240000000000009,1.4500000000000028,3795042,8616844,2332823,6284021,5858990
2016-03-20,107.805,108.79,107.33,1.460000000000008,1.460000000000008,110.02,114.44,108.36,6.079999999999998,5.590000000000003,107.58,108.68,107.14,1.5400000000000063,1.5400000000000063,109.4875,114.3,107.66,6.640000000000001,6.140000000000001,3818580,6472689,2136170,4336519,3000489
2016-03-27,114.638,115.4,113.5,1.9000000000000057,0.3299999999999983,115.992,116.52,115.46,1.0600000000000023,1.0600000000000023,114.372,115.03,113.45,1.5799999999999983,1.019999999999996,115.31,116.35,114.17,2.1799999999999926,2.1799999999999926,3238134,4214744,2019197,2195547,-2195547
2016-04-03,114.242,116.08,112.92,3.1599999999999966,-3.1599999999999966,114.708,116.2,113.23,2.969999999999999,-2.969999999999999,113.24,114.92,111.79,3.1299999999999955,-3.0700000000000074,113.846,115.5,112.1,3.4000000000000057,-2.6700000000000017,2384736,3075910,1627345,1448565,-604552
