Date,Loncar Cancer ImmunotherapyEtf_Open_average,Loncar Cancer ImmunotherapyEtf_Open_max,Loncar Cancer ImmunotherapyEtf_Open_min,Loncar Cancer ImmunotherapyEtf_Open_volatility,Loncar Cancer ImmunotherapyEtf_Open_change,Loncar Cancer ImmunotherapyEtf_High_average,Loncar Cancer ImmunotherapyEtf_High_max,Loncar Cancer ImmunotherapyEtf_High_min,Loncar Cancer ImmunotherapyEtf_High_volatility,Loncar Cancer ImmunotherapyEtf_High_change,Loncar Cancer ImmunotherapyEtf_Low_average,Loncar Cancer ImmunotherapyEtf_Low_max,Loncar Cancer ImmunotherapyEtf_Low_min,Loncar Cancer ImmunotherapyEtf_Low_volatility,Loncar Cancer ImmunotherapyEtf_Low_change,Loncar Cancer ImmunotherapyEtf_Close_average,Loncar Cancer ImmunotherapyEtf_Close_max,Loncar Cancer ImmunotherapyEtf_Close_min,Loncar Cancer ImmunotherapyEtf_Close_volatility,Loncar Cancer ImmunotherapyEtf_Close_change
2016-04-10,23.75,23.75,23.75,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2016-04-17,24.25,24.25,24.25,0.0,0.0,24.34,24.34,24.34,0.0,0.0,23.92,23.92,23.92,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2016-04-24,23.0,23.0,23.0,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2016-05-01,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0,20.76,20.76,20.76,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2016-05-08,20.7,20.7,20.7,0.0,0.0,21.13,21.13,21.13,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2016-05-15,21.31,21.31,21.31,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.31,21.31,21.31,0.0,0.0,22.03,22.03,22.03,0.0,0.0
2016-05-22,22.89,22.89,22.89,0.0,0.0,23.14,23.14,23.14,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.08,23.08,23.08,0.0,0.0
2016-05-29,24.65,24.65,24.65,0.0,0.0,24.66,24.66,24.66,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2016-06-05,23.51,23.51,23.51,0.0,0.0,23.51,23.51,23.51,0.0,0.0,22.92,22.92,22.92,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2016-06-12,22.88,22.88,22.88,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2016-06-19,21.62,21.62,21.62,0.0,0.0,22.28,22.28,22.28,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.85,21.85,21.85,0.0,0.0
2016-06-26,22.75,22.75,22.75,0.0,0.0,23.43,23.43,23.43,0.0,0.0,22.75,22.75,22.75,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2016-07-03,23.15,23.15,23.15,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2016-07-10,22.94,22.94,22.94,0.0,0.0,23.11,23.11,23.11,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2016-07-17,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.26,23.26,23.26,0.0,0.0
2016-07-24,24.11,24.11,24.11,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2016-07-31,25.59,25.59,25.59,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2016-08-07,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2016-08-14,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2016-08-21,24.21,24.21,24.21,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2016-08-28,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2016-09-04,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2016-09-11,25.5,25.5,25.5,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2016-09-18,26.32,26.32,26.32,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0
2016-09-25,25.49,25.49,25.49,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2016-10-02,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2016-10-09,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2016-10-16,22.73,22.73,22.73,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2016-10-23,21.22,21.22,21.22,0.0,0.0,21.25,21.25,21.25,0.0,0.0,20.81,20.81,20.81,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2016-10-30,19.83,19.83,19.83,0.0,0.0,20.59,20.59,20.59,0.0,0.0,19.83,19.83,19.83,0.0,0.0,20.49,20.49,20.49,0.0,0.0
2016-11-06,24.28,24.28,24.28,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2016-11-13,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2016-11-20,24.1,24.1,24.1,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2016-11-27,22.15,22.15,22.15,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2016-12-04,22.51,22.51,22.51,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.79,22.79,22.79,0.0,0.0
2016-12-11,22.48,22.48,22.48,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2016-12-18,21.5,21.5,21.5,0.0,0.0,22.09,22.09,22.09,0.0,0.0,21.5,21.5,21.5,0.0,0.0,22.08,22.08,22.08,0.0,0.0
2016-12-25,21.54,21.54,21.54,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.24,21.24,21.24,0.0,0.0
2017-01-01,22.59,22.59,22.59,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2017-01-08,22.2,22.2,22.2,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2017-01-15,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2017-01-22,21.36,21.36,21.36,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2017-01-29,22.33,22.33,22.33,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2017-02-05,22.82,22.82,22.82,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2017-02-12,22.95,22.95,22.95,0.0,0.0,23.47,23.47,23.47,0.0,0.0,22.95,22.95,22.95,0.0,0.0,23.47,23.47,23.47,0.0,0.0
2017-02-19,22.1,22.1,22.1,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2017-02-26,23.9,23.9,23.9,0.0,0.0,24.32,24.32,24.32,0.0,0.0,23.9,23.9,23.9,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2017-03-05,24.24,24.24,24.24,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2017-03-12,24.34,24.34,24.34,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2017-03-19,23.44,23.44,23.44,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2017-03-26,24.25,24.25,24.25,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2017-04-02,22.74,22.74,22.74,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2017-04-09,22.66,22.66,22.66,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2017-04-16,23.05,23.05,23.05,0.0,0.0,23.14,23.14,23.14,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2017-04-23,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.37,23.37,23.37,0.0,0.0
2017-04-30,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.61,22.61,22.61,0.0,0.0
2017-05-07,22.13,22.13,22.13,0.0,0.0,22.59,22.59,22.59,0.0,0.0,21.97,21.97,21.97,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2017-05-14,22.37,22.37,22.37,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2017-05-21,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.1,22.1,22.1,0.0,0.0
2017-05-28,22.0,22.0,22.0,0.0,0.0,22.4,22.4,22.4,0.0,0.0,21.82,21.82,21.82,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2017-06-04,21.7,21.7,21.7,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2017-06-11,21.19,21.19,21.19,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2017-06-18,23.38,23.38,23.38,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2017-06-25,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2017-07-02,23.68,23.68,23.68,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2017-07-09,23.88,23.88,23.88,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2017-07-16,23.96,23.96,23.96,0.0,0.0,24.23,24.23,24.23,0.0,0.0,23.95,23.95,23.95,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2017-07-23,23.03,23.03,23.03,0.0,0.0,23.28,23.28,23.28,0.0,0.0,22.9,22.9,22.9,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2017-07-30,22.78,22.78,22.78,0.0,0.0,23.33,23.33,23.33,0.0,0.0,22.71,22.71,22.71,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2017-08-06,22.01,22.01,22.01,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2017-08-13,22.0,22.0,22.0,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2017-08-20,22.99,22.99,22.99,0.0,0.0,23.21,23.21,23.21,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2017-08-27,25.96,25.96,25.96,0.0,0.0,26.15,26.15,26.15,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2017-09-03,26.47,26.47,26.47,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2017-09-10,26.43,26.43,26.43,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2017-09-17,25.87,25.87,25.87,0.0,0.0,26.25,26.25,26.25,0.0,0.0,25.83,25.83,25.83,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2017-09-24,26.83,26.83,26.83,0.0,0.0,27.12,27.12,27.12,0.0,0.0,26.83,26.83,26.83,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2017-10-01,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2017-10-08,27.29,27.29,27.29,0.0,0.0,27.46,27.46,27.46,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2017-10-15,26.44,26.44,26.44,0.0,0.0,26.44,26.44,26.44,0.0,0.0,25.95,25.95,25.95,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2017-10-22,24.61,24.61,24.61,0.0,0.0,25.43,25.43,25.43,0.0,0.0,24.54,24.54,24.54,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2017-10-29,25.49,25.49,25.49,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2017-11-05,24.46,24.46,24.46,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2017-11-12,24.48,24.48,24.48,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2017-11-19,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2017-11-26,24.96,24.96,24.96,0.0,0.0,25.17,25.17,25.17,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2017-12-03,24.5,24.5,24.5,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2017-12-10,24.04,24.04,24.04,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.94,23.94,23.94,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2017-12-17,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2017-12-24,24.07,24.07,24.07,0.0,0.0,24.33,24.33,24.33,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2017-12-31,24.92,24.92,24.92,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.89,24.89,24.89,0.0,0.0
