Date,NOC_stock_Open_average,NOC_stock_Open_max,NOC_stock_Open_min,NOC_stock_Open_volatility,NOC_stock_Open_change,NOC_stock_High_average,NOC_stock_High_max,NOC_stock_High_min,NOC_stock_High_volatility,NOC_stock_High_change,NOC_stock_Low_average,NOC_stock_Low_max,NOC_stock_Low_min,NOC_stock_Low_volatility,NOC_stock_Low_change,NOC_stock_Close_average,NOC_stock_Close_max,NOC_stock_Close_min,NOC_stock_Close_volatility,NOC_stock_Close_change,NOC_stock_Volume_average,NOC_stock_Volume_max,NOC_stock_Volume_min,NOC_stock_Volume_volatility,NOC_stock_Volume_change
2016-01-03,188.136,190.16,185.98,4.180000000000007,2.8100000000000023,190.616,193.2,187.6,5.599999999999994,2.140000000000015,187.014,190.0,185.31,4.689999999999998,0.5900000000000034,188.91,192.39,186.07,6.319999999999993,-1.4399999999999977,1859471,2302162,1476123,826039,27199
2016-01-10,186.28,189.06,181.0,8.060000000000002,-6.47999999999999,187.846,189.47,185.1,4.3700000000000045,-3.6100000000000136,184.16,187.53,180.32,7.210000000000008,-5.189999999999998,186.33,188.92,184.21,4.7099999999999795,-3.9000000000000057,1295679,1773845,1010457,763388,-241054
2016-01-17,184.2275,186.37,183.23,3.140000000000015,-3.140000000000015,185.2575,187.28,184.13,3.1500000000000057,-2.8300000000000125,181.3775,183.56,178.98,4.5800000000000125,-1.5500000000000114,183.66,186.75,181.22,5.530000000000001,-2.6399999999999864,1485167,2210292,857305,1352987,-1352987
2016-01-24,180.964,184.09,176.4,7.689999999999998,-2.6599999999999966,183.272,185.34,181.19,4.150000000000006,0.7400000000000091,178.67000000000002,181.62,175.0,6.6200000000000045,-1.5900000000000034,181.546,185.06,178.19,6.8700000000000045,3.2299999999999898,1597112,2078998,987906,1091092,843794
2016-01-31,187.488,188.8,186.38,2.420000000000016,0.3400000000000034,189.494,190.05,188.59,1.460000000000008,-1.1599999999999966,185.716,186.86,184.62,2.240000000000009,0.7199999999999989,187.738,189.77,186.35,3.420000000000016,-2.1499999999999773,1448935,1811074,1139500,671574,384678
2016-02-07,185.266,187.74,184.17,3.5700000000000216,-0.18000000000000682,187.596,189.52,185.57,3.950000000000017,-2.3600000000000136,183.158,187.22,180.1,7.1200000000000045,-3.539999999999992,185.286,188.33,181.25,7.0800000000000125,-4.3700000000000045,1416220,1693659,1013236,680423,-98907
2016-02-14,187.7175,192.16,182.4,9.759999999999991,9.759999999999991,190.8525,193.75,185.89,7.860000000000014,6.75,186.1675,190.06,180.15,9.909999999999997,9.909999999999997,189.41,192.68,184.22,8.460000000000008,6.460000000000008,1564784,2165516,1226927,938589,-638959
2016-02-21,191.324,193.0,190.05,2.9499999999999886,2.219999999999999,192.854,193.68,190.91,2.7700000000000102,0.27000000000001023,190.166,191.94,188.06,3.8799999999999955,1.2800000000000011,191.75,192.93,190.02,2.9099999999999966,-0.05000000000001137,917930,1088560,806470,282090,-226625
2016-02-28,192.68800000000002,193.66,191.62,2.039999999999992,-0.37000000000000455,194.03,194.8,192.44,2.3600000000000136,-2.3600000000000136,190.994,192.43,189.32,3.1100000000000136,-1.289999999999992,192.522,193.88,191.07,2.8100000000000023,-1.1500000000000057,1119092,1290639,781570,509069,119056
2016-03-06,187.954,190.09,185.43,4.659999999999997,-1.1899999999999977,189.484,191.25,187.67,3.5800000000000125,0.09000000000000341,186.498,188.16,185.08,3.079999999999984,1.8100000000000023,187.38400000000001,189.89,186.68,3.2099999999999795,3.2099999999999795,1329037,1676561,1006267,670294,-404491
2016-03-13,190.206,191.68,188.04,3.640000000000015,2.5100000000000193,192.246,194.42,190.15,4.269999999999982,4.269999999999982,189.284,191.04,187.52,3.519999999999982,3.3400000000000034,191.34199999999998,193.99,188.57,5.420000000000016,5.420000000000016,1074496,1350079,878232,471847,371173
2016-03-20,193.785,194.16,193.35,0.8100000000000023,0.3199999999999932,195.24,195.64,194.68,0.9599999999999795,-0.789999999999992,193.47750000000002,193.87,193.21,0.6599999999999966,0.03999999999999204,194.42000000000002,194.96,194.18,0.7800000000000011,0.01999999999998181,821338,986364,720633,265731,-101054
2016-03-27,196.256,199.0,194.21,4.789999999999992,2.3799999999999955,198.27,200.78,195.44,5.340000000000003,5.340000000000003,195.706,197.31,194.21,3.0999999999999943,1.4499999999999886,197.7,200.31,194.88,5.430000000000007,5.430000000000007,1081082,1881920,551446,1330474,494348
2016-04-03,201.31,201.84,200.75,1.0900000000000034,0.8199999999999932,202.486,203.88,202.0,1.8799999999999955,-0.05000000000001137,200.262,200.76,199.66,1.0999999999999943,0.03999999999999204,201.334,202.27,200.55,1.7199999999999989,-0.6100000000000136,996159,1717732,736882,980850,61949
2016-04-10,200.49,201.42,199.64,1.7800000000000011,-1.0200000000000102,201.558,201.92,201.03,0.8899999999999864,0.19999999999998863,199.328,199.88,198.75,1.1299999999999955,-0.7400000000000091,200.57,201.88,199.51,2.3700000000000045,2.3700000000000045,724212,941514,506013,435501,144547
2016-04-17,201.656,203.0,200.23,2.7700000000000102,-1.7700000000000102,202.456,203.41,201.64,1.7700000000000102,-1.240000000000009,200.67,201.45,199.26,2.1899999999999977,-2.0700000000000216,201.342,202.79,200.0,2.789999999999992,-2.039999999999992,807395,883198,664575,218623,189280
2016-04-24,204.03,207.0,200.25,6.75,5.27000000000001,205.592,208.99,200.93,8.060000000000002,5.439999999999998,202.098,205.02,199.52,5.5,5.0,204.634,207.0,200.73,6.27000000000001,5.530000000000001,1099932,1476834,698579,778255,239471
2016-05-01,209.06199999999998,211.73,206.87,4.859999999999985,4.859999999999985,211.06799999999998,214.17,208.63,5.539999999999992,5.539999999999992,208.54000000000002,211.61,205.83,5.780000000000001,5.780000000000001,210.898,214.1,208.31,5.789999999999992,5.789999999999992,1039777,1281966,821520,460446,-218326
2016-05-08,215.67600000000002,217.45,214.3,3.1499999999999773,2.6999999999999886,217.596,218.84,215.6,3.240000000000009,1.9000000000000057,213.972,214.72,212.97,1.75,0.5099999999999909,215.668,217.98,213.98,4.0,-0.6500000000000057,1026356,1337586,830496,507090,353586
2016-05-15,213.594,215.96,212.29,3.670000000000016,-1.6899999999999977,214.918,216.67,213.01,3.6599999999999966,-3.3100000000000023,211.746,213.0,209.68,3.319999999999993,-1.8700000000000045,213.452,215.73,211.07,4.659999999999997,-3.009999999999991,836806,1063695,671090,392605,58230
2016-05-22,213.776,215.75,212.66,3.0900000000000034,1.0200000000000102,214.838,216.09,213.05,3.039999999999992,1.5999999999999943,213.084,214.28,211.79,2.490000000000009,1.5700000000000216,213.908,214.68,212.16,2.5200000000000102,2.259999999999991,585891,616914,514075,102839,-20215
2016-05-29,213.0975,214.42,211.57,2.8499999999999943,-1.4099999999999966,214.9225,215.94,213.84,2.0999999999999943,0.4399999999999977,211.4725,212.04,211.21,0.8299999999999841,0.15000000000000568,213.85,215.18,212.67,2.5100000000000193,2.5100000000000193,873810,1026678,681124,345554,-158248
2016-06-05,216.232,217.54,215.23,2.3100000000000023,2.3100000000000023,217.618,218.73,216.19,2.539999999999992,2.319999999999993,215.822,216.86,214.82,2.0400000000000205,2.0400000000000205,216.946,218.58,215.44,3.140000000000015,1.920000000000016,555846,700129,456043,244086,-109497
2016-06-12,216.328,217.69,213.64,4.050000000000011,0.3300000000000125,217.342,218.0,217.0,1.0,-0.5,214.334,216.62,212.23,4.390000000000015,-2.630000000000024,216.042,217.19,214.32,2.8700000000000045,-0.7300000000000182,625703,871429,490684,380745,380745
2016-06-19,214.698,216.63,209.0,7.6299999999999955,-7.099999999999994,216.156,216.79,214.99,1.799999999999983,-1.799999999999983,213.33,214.96,208.29,6.670000000000016,-6.670000000000016,214.462,215.16,212.71,2.4499999999999886,-2.4499999999999886,1072418,3184555,425821,2758734,2531992
2016-06-26,216.92999999999998,222.5,211.89,10.610000000000014,10.610000000000014,218.944,223.42,214.39,9.030000000000001,9.030000000000001,215.474,221.07,210.09,10.97999999999999,10.97999999999999,218.32,222.28,214.15,8.129999999999995,7.650000000000006,1185971,1502684,755195,747489,-747489
