Date,CYCCStock_Open_average,CYCCStock_Open_max,CYCCStock_Open_min,CYCCStock_Open_volatility,CYCCStock_Open_change,CYCCStock_High_average,CYCCStock_High_max,CYCCStock_High_min,CYCCStock_High_volatility,CYCCStock_High_change,CYCCStock_Low_average,CYCCStock_Low_max,CYCCStock_Low_min,CYCCStock_Low_volatility,CYCCStock_Low_change,CYCCStock_Close_average,CYCCStock_Close_max,CYCCStock_Close_min,CYCCStock_Close_volatility,CYCCStock_Close_change,CYCCStock_Volume_average,CYCCStock_Volume_max,CYCCStock_Volume_min,CYCCStock_Volume_volatility,CYCCStock_Volume_change
2016-01-03,5.663279999999999,6.4536,4.8,1.6536,-1.1147999999999998,5.87232,6.4536,5.4,1.0535999999999994,-1.0535999999999994,5.406,5.82,4.8,1.0200000000000005,-0.7199999999999998,5.5152,5.88,5.0412,0.8388,-0.8388,13612,21838,8697,13141,-3972
2016-01-10,4.811999999999999,5.124,4.56,0.5640000000000001,-0.4800000000000004,4.9848,5.4,4.8,0.6000000000000005,-0.6000000000000005,4.4448,4.56,4.32,0.23999999999999932,-0.1200000000000001,4.56288,4.8,4.44,0.35999999999999943,-0.07199999999999918,14897,37479,8312,29167,-29167
2016-01-17,4.224,4.56,3.8160000000000003,0.7439999999999993,-0.35999999999999943,4.491,4.8,4.32,0.47999999999999954,-0.2759999999999998,3.7509,3.8412,3.6012,0.2400000000000002,0.2387999999999999,4.0536,4.2,3.96,0.2400000000000002,0.22560000000000002,10551,15959,5952,10007,-4721
2016-01-24,4.10496,4.2012,3.96,0.24120000000000008,0.0011999999999998678,4.49712,4.68,4.2936,0.3864000000000001,0.28800000000000026,4.03248,4.2,3.84,0.3600000000000003,0.0,4.1988,4.32,4.08,0.2400000000000002,0.1200000000000001,6908,15045,2015,13030,7128
2016-01-31,4.42488,4.56,4.32,0.23999999999999932,-0.0923999999999996,4.61736,4.68,4.548,0.13199999999999967,-0.13199999999999967,4.23984,4.32,4.2,0.1200000000000001,0.10200000000000031,4.44432,4.5576,4.314,0.24359999999999982,0.06599999999999984,4163,7471,2762,4709,-629
2016-02-07,3.9936,4.296,3.78,0.5160000000000005,-0.3360000000000003,4.13328,4.296,4.0680000000000005,0.22799999999999976,-0.21480000000000032,3.76104,3.8412,3.72,0.12119999999999997,-0.12119999999999997,3.81648,3.96,3.72,0.23999999999999977,-0.1200000000000001,8943,16458,4828,11630,-2940
2016-02-14,3.912,4.08,3.7416,0.33840000000000003,0.33840000000000003,4.1103000000000005,4.2,4.08,0.1200000000000001,0.0011999999999998678,3.8724,3.9648,3.7212,0.24359999999999982,0.24359999999999982,4.0254,4.0812,3.9684,0.11280000000000001,0.0036000000000000476,4312,4960,2692,2268,2087
2016-02-21,4.103759999999999,4.4388,3.852,0.5867999999999998,0.33599999999999985,4.29216,4.4388,4.2,0.23879999999999946,0.2160000000000002,3.9273599999999997,4.0176,3.84,0.17759999999999998,0.16559999999999997,4.12992,4.3068,3.96,0.3468,0.3468,5974,11541,2043,9498,-2695
2016-02-28,4.3008,4.44,4.2,0.2400000000000002,0.16800000000000015,4.60752,5.0388,4.32,0.7187999999999999,0.3612000000000002,4.20408,4.44,4.0332,0.4068000000000005,0.2400000000000002,4.3464,4.68,4.2,0.47999999999999954,0.46799999999999997,5983,12302,978,11324,5759
2016-03-06,5.4672,5.76,4.776,0.984,0.6240000000000006,5.7696,6.1188,5.4,0.7187999999999999,-0.21119999999999983,5.1216,5.507999999999999,4.74,0.7679999999999989,0.2999999999999998,5.49432,5.64,5.28,0.35999999999999943,-0.23159999999999936,8038,20100,2550,17550,-17550
2016-03-13,5.328,5.64,5.052,0.5880000000000001,-0.012000000000000455,5.5776,5.928,5.28,0.6479999999999997,0.23999999999999932,4.96608,5.2704,4.8,0.4704000000000006,0.2400000000000002,5.28,5.64,5.04,0.5999999999999996,-0.2400000000000002,12032,37087,1430,35657,6166
