Date,DNN_stock_Open_average,DNN_stock_Open_max,DNN_stock_Open_min,DNN_stock_Open_volatility,DNN_stock_Open_change,DNN_stock_High_average,DNN_stock_High_max,DNN_stock_High_min,DNN_stock_High_volatility,DNN_stock_High_change,DNN_stock_Low_average,DNN_stock_Low_max,DNN_stock_Low_min,DNN_stock_Low_volatility,DNN_stock_Low_change,DNN_stock_Close_average,DNN_stock_Close_max,DNN_stock_Close_min,DNN_stock_Close_volatility,DNN_stock_Close_change,DNN_stock_Volume_average,DNN_stock_Volume_max,DNN_stock_Volume_min,DNN_stock_Volume_volatility,DNN_stock_Volume_change
2016-01-03,0.46900000000000003,0.5,0.43200000000000005,0.06799999999999995,-0.06799999999999995,0.474,0.5,0.446,0.05399999999999999,-0.05399999999999999,0.451,0.473,0.423,0.04999999999999999,-0.04600000000000004,0.45899999999999996,0.479,0.428,0.05099999999999999,-0.034000000000000086,89671,193805,17446,176359,-1229
2016-01-10,0.435,0.47,0.41,0.06,-0.05399999999999994,0.436,0.47,0.41200000000000003,0.05799999999999994,-0.05399999999999994,0.4114,0.434,0.391,0.04299999999999998,-0.04299999999999998,0.4172,0.441,0.395,0.045999999999999985,-0.045999999999999985,48781,70127,22065,48062,-2236
2016-01-17,0.385,0.4,0.37,0.030000000000000027,-0.010000000000000009,0.40225,0.419,0.38799999999999996,0.031000000000000028,-0.007999999999999952,0.3785,0.39,0.36200000000000004,0.02799999999999997,0.006000000000000005,0.38975,0.41,0.37799999999999995,0.03200000000000003,0.01899999999999996,47730,64187,29916,34271,-15827
2016-01-24,0.422,0.44,0.41,0.030000000000000027,0.030000000000000027,0.4318,0.45,0.41200000000000003,0.03799999999999998,0.03799999999999998,0.4174,0.434,0.401,0.032999999999999974,0.032999999999999974,0.4274,0.45,0.406,0.043999999999999984,0.043999999999999984,28905,41905,19681,22224,22224
2016-01-31,0.454,0.46,0.45,0.010000000000000009,0.0,0.463,0.47,0.46,0.009999999999999953,-0.009999999999999953,0.4444,0.451,0.439,0.01200000000000001,-0.008000000000000007,0.4566,0.47,0.442,0.02799999999999997,-0.01799999999999996,48898,97266,22097,75169,-75169
2016-02-07,0.4304,0.44,0.414,0.026000000000000023,-0.003999999999999948,0.4372,0.44,0.43,0.010000000000000009,0.0040000000000000036,0.41659999999999997,0.424,0.41,0.014000000000000012,0.0040000000000000036,0.4238,0.43200000000000005,0.41,0.022000000000000075,0.0020000000000000573,62468,199729,23420,176309,-15929
2016-02-14,0.4615,0.478,0.44,0.03799999999999998,0.03799999999999998,0.47675,0.49,0.45899999999999996,0.031000000000000028,0.019000000000000017,0.4565,0.46799999999999997,0.43799999999999994,0.030000000000000027,0.022000000000000075,0.46925,0.48,0.45899999999999996,0.02100000000000002,0.0010000000000000564,63391,84664,46717,37947,14391
2016-02-21,0.45899999999999996,0.48,0.44299999999999995,0.03700000000000003,-0.023000000000000076,0.4658,0.485,0.45,0.034999999999999976,-0.02899999999999997,0.4478,0.466,0.434,0.03200000000000003,-0.023000000000000076,0.4556,0.48100000000000004,0.44299999999999995,0.03800000000000009,-0.03800000000000009,25755,56236,8907,47329,-26256
2016-02-28,0.45999999999999996,0.486,0.44299999999999995,0.04300000000000004,0.04300000000000004,0.47859999999999997,0.51,0.45899999999999996,0.051000000000000045,0.051000000000000045,0.45439999999999997,0.48,0.44299999999999995,0.03700000000000003,0.03700000000000003,0.4692,0.5,0.444,0.055999999999999994,0.041000000000000036,25930,56025,12050,43975,43975
2016-03-06,0.4864,0.503,0.474,0.029000000000000026,-0.0010000000000000009,0.5004,0.51,0.49,0.020000000000000018,-0.010000000000000009,0.4758,0.48,0.47,0.010000000000000009,-0.0010000000000000009,0.488,0.505,0.47,0.03500000000000003,-0.0050000000000000044,89011,162583,30000,132583,52866
