Date,VIAB_stock_Open_average,VIAB_stock_Open_max,VIAB_stock_Open_min,VIAB_stock_Open_volatility,VIAB_stock_Open_change,VIAB_stock_High_average,VIAB_stock_High_max,VIAB_stock_High_min,VIAB_stock_High_volatility,VIAB_stock_High_change,VIAB_stock_Low_average,VIAB_stock_Low_max,VIAB_stock_Low_min,VIAB_stock_Low_volatility,VIAB_stock_Low_change,VIAB_stock_Close_average,VIAB_stock_Close_max,VIAB_stock_Close_min,VIAB_stock_Close_volatility,VIAB_stock_Close_change,VIAB_stock_Volume_average,VIAB_stock_Volume_max,VIAB_stock_Volume_min,VIAB_stock_Volume_volatility,VIAB_stock_Volume_change
2016-01-03,40.086,40.77,39.14,1.6300000000000026,-1.4600000000000009,40.898,41.57,40.03,1.5399999999999991,0.740000000000002,39.568,40.32,38.73,1.5900000000000034,-0.8499999999999943,40.262,40.98,38.89,2.0899999999999963,0.1599999999999966,4135840,6538978,3015077,3523901,2728426
2016-01-10,40.948,41.8,40.0,1.7999999999999972,-0.8699999999999974,41.75,42.64,40.63,2.009999999999998,-0.5799999999999983,40.316,41.05,39.27,1.779999999999994,-0.8399999999999963,40.946,41.69,39.85,1.8399999999999963,-1.1199999999999974,3839573,5284437,2601882,2682555,1414957
2016-01-17,41.3375,42.56,40.85,1.7100000000000009,1.6900000000000048,42.682500000000005,43.96,41.24,2.719999999999999,0.9600000000000009,40.6,42.5,39.43,3.0700000000000003,1.6899999999999977,41.795,43.21,40.67,2.539999999999999,1.490000000000002,5239637,6902376,4386578,2515798,-1933348
2016-01-24,43.634,45.34,42.06,3.280000000000001,2.470000000000006,44.63,45.83,43.03,2.799999999999997,2.799999999999997,43.028,44.64,41.78,2.8599999999999994,2.8599999999999994,43.97,45.64,42.03,3.6099999999999994,3.6099999999999994,4272671,6049528,3292572,2756956,1474339
2016-01-31,45.496,46.98,44.52,2.4599999999999937,0.010000000000005116,45.99,47.47,45.28,2.1899999999999977,-0.9899999999999949,43.558,44.31,42.36,1.9500000000000028,-1.9500000000000028,44.61,46.05,43.24,2.809999999999995,-2.809999999999995,5510832,10346297,3602757,6743540,895433
2016-02-07,35.684,42.7,30.94,11.760000000000002,-10.550000000000004,36.322,43.05,32.58,10.469999999999999,-10.199999999999996,33.152,41.1,30.11,10.990000000000002,-10.040000000000003,34.230000000000004,41.85,31.38,10.470000000000002,-9.04,9347957,15731400,5153441,10577959,368825
2016-02-14,34.885,35.98,33.76,2.219999999999999,1.7700000000000031,35.8375,36.31,35.23,1.0800000000000054,0.5,34.3075,34.9,33.51,1.3900000000000006,1.3900000000000006,35.2825,35.85,34.29,1.5600000000000023,0.990000000000002,4703634,6290838,3292236,2998602,-2998602
2016-02-21,36.645,37.71,35.61,2.1000000000000014,0.6199999999999974,37.63166666666667,39.45,36.23,3.220000000000006,-0.7700000000000031,35.855,36.23,35.11,1.1199999999999974,1.1199999999999974,36.776666666666664,37.22,36.23,0.990000000000002,-0.6300000000000026,4097300,7575386,0,7575386,-3657390
2016-02-28,37.476,39.08,36.17,2.9099999999999966,2.9099999999999966,38.43,39.36,37.51,1.8500000000000014,1.8500000000000014,36.864,38.06,36.0,2.0600000000000023,2.0600000000000023,37.946,39.02,36.85,2.1700000000000017,1.9699999999999989,3644789,4375202,3009118,1366084,-670616
2016-03-06,38.978,39.96,38.49,1.4699999999999989,0.22999999999999687,39.77,40.49,38.98,1.5100000000000051,-0.75,38.083999999999996,38.48,37.26,1.2199999999999989,-0.1599999999999966,39.098,40.07,38.17,1.8999999999999986,-0.7800000000000011,3058813,3654099,2640767,1013332,-487451
2016-03-13,39.838,41.7,38.56,3.1400000000000006,2.490000000000002,40.897999999999996,42.31,39.48,2.8300000000000054,2.240000000000002,39.246,40.69,38.27,2.4199999999999946,1.8399999999999963,40.356,41.48,38.82,2.6599999999999966,1.7000000000000028,3137812,5530915,1625414,3905501,3905501
2016-03-20,40.65,41.81,39.32,2.490000000000002,-2.490000000000002,40.8125,41.81,39.69,2.1200000000000045,-2.1200000000000045,39.5925,40.22,38.68,1.5399999999999991,-1.5399999999999991,40.28,40.96,39.68,1.2800000000000011,-1.2800000000000011,2070894,2552948,1849463,703485,-35050
2016-03-27,40.300000000000004,40.75,39.95,0.7999999999999972,0.7999999999999972,41.042,41.7,40.34,1.3599999999999994,1.1099999999999994,39.794,40.26,39.43,0.8299999999999983,0.8299999999999983,40.614,41.28,40.11,1.1700000000000017,0.8000000000000043,2007883,2774461,1590784,1183677,736109
2016-04-03,39.226,40.95,38.31,2.6400000000000006,-2.6400000000000006,39.806,41.94,38.64,3.299999999999997,-3.299999999999997,38.018,39.42,37.02,2.3999999999999986,-2.3999999999999986,38.802,39.56,37.99,1.5700000000000003,-1.5700000000000003,3320917,4202855,2127874,2074981,882836
2016-04-10,38.748,39.96,38.12,1.8400000000000034,0.39000000000000057,39.362,40.29,38.69,1.6000000000000014,-0.09000000000000341,38.09,38.67,37.65,1.0200000000000031,-0.060000000000002274,38.652,39.82,38.13,1.6899999999999977,0.14000000000000057,2625699,3020020,2162677,857343,-857343
2016-04-17,38.56,42.6,35.43,7.170000000000002,4.450000000000003,40.836,45.17,37.44,7.730000000000004,6.060000000000002,37.47,42.6,34.4,8.200000000000003,4.609999999999999,39.646,43.78,35.64,8.14,4.910000000000004,12838591,18011288,2354984,15656304,10138034
2016-04-24,42.976,43.74,42.0,1.740000000000002,-1.5100000000000051,43.626,44.14,42.8,1.3400000000000034,-1.1200000000000045,41.846,42.64,40.61,2.030000000000001,-2.030000000000001,42.748,43.79,40.9,2.8900000000000006,-2.3500000000000014,5159941,7453402,3288095,4165307,1402828
2016-05-01,41.252,41.64,40.77,0.8699999999999974,0.3299999999999983,42.08,42.54,41.67,0.8699999999999974,-0.39000000000000057,40.79,41.0,40.36,0.6400000000000006,0.5399999999999991,41.47,41.98,41.17,0.8099999999999952,-0.6599999999999966,2828579,3335420,1859731,1475689,-1475689
2016-05-08,40.63,41.31,39.83,1.480000000000004,-1.480000000000004,41.154,42.0,40.13,1.8699999999999974,-1.8699999999999974,39.926,40.39,39.31,1.0799999999999983,-1.0799999999999983,40.28,41.04,39.53,1.509999999999998,-0.8999999999999986,1997191,2479230,1656877,822353,-822353
2016-05-15,39.03,39.6,38.49,1.1099999999999994,-1.1099999999999994,39.592,40.39,38.88,1.509999999999998,-0.7299999999999969,38.52,39.19,37.95,1.2399999999999949,-0.36999999999999744,39.013999999999996,39.42,38.41,1.0100000000000051,-0.28000000000000114,2169369,2500856,1858871,641985,-641985
2016-05-22,41.282,42.73,40.01,2.719999999999999,2.719999999999999,42.41,44.83,40.98,3.8500000000000014,3.8500000000000014,41.194,42.71,39.9,2.8100000000000023,2.8100000000000023,42.002,44.24,39.95,4.289999999999999,4.289999999999999,4015573,5533954,3282245,2251709,1443303
2016-05-29,44.44,44.79,44.09,0.6999999999999957,0.5499999999999972,44.832499999999996,45.18,44.46,0.7199999999999989,0.7199999999999989,43.655,44.12,43.24,0.8799999999999955,0.10000000000000142,44.76,45.09,44.37,0.720000000000006,0.6300000000000026,3388988,4947649,2685977,2261672,-2195989
2016-06-05,44.594,45.33,43.81,1.519999999999996,-1.1899999999999977,44.984,45.57,44.06,1.509999999999998,-1.509999999999998,43.706,44.66,41.59,3.069999999999993,-2.6899999999999977,44.23,45.43,42.02,3.4099999999999966,-3.4099999999999966,3492163,5641961,1989591,3652370,2038844
2016-06-12,42.322,45.0,41.2,3.799999999999997,3.1799999999999997,43.784,46.29,41.89,4.399999999999999,3.9099999999999966,41.758,44.26,40.55,3.710000000000001,3.049999999999997,42.824,45.05,41.21,3.8399999999999963,3.1799999999999997,6169100,10633659,2865087,7768572,7768572
