Date,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Open_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Open_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Open_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Open_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Open_change,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_High_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_High_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_High_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_High_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_High_change,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Low_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Low_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Low_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Low_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Low_change,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Close_average,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Close_max,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Close_min,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Close_volatility,iPath Bloomberg Cocoa Subindex Total Return Exp 24Etf_Close_change
2016-03-13,40.0,40.0,40.0,0.0,0.0,40.13,40.13,40.13,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.79,39.79,39.79,0.0,0.0
2016-03-20,37.43,37.43,37.43,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.74,37.74,37.74,0.0,0.0
2016-03-27,36.86,36.86,36.86,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2016-04-03,36.44,36.44,36.44,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2016-04-10,38.1,38.1,38.1,0.0,0.0,38.13,38.13,38.13,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.55,37.55,37.55,0.0,0.0
2016-04-17,39.75,39.75,39.75,0.0,0.0,39.93,39.93,39.93,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.86,39.86,39.86,0.0,0.0
2016-04-24,40.95,40.95,40.95,0.0,0.0,40.95,40.95,40.95,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.68,40.68,40.68,0.0,0.0
2016-05-01,39.03,39.03,39.03,0.0,0.0,39.04,39.04,39.04,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2016-05-08,37.48,37.48,37.48,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.47,37.47,37.47,0.0,0.0
2016-05-15,36.57,36.57,36.57,0.0,0.0,36.69,36.69,36.69,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2016-05-22,37.66,37.66,37.66,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.68,37.68,37.68,0.0,0.0
2016-05-29,38.34,38.34,38.34,0.0,0.0,38.34,38.34,38.34,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.89,37.89,37.89,0.0,0.0
2016-06-05,39.25,39.25,39.25,0.0,0.0,39.44,39.44,39.44,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.37,39.37,39.37,0.0,0.0
2016-06-12,38.92,38.92,38.92,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.65,38.65,38.65,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2016-06-19,38.58,38.58,38.58,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.47,38.47,38.47,0.0,0.0
2016-06-26,37.98,37.98,37.98,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.95,37.95,37.95,0.0,0.0
2016-07-03,39.78,39.78,39.78,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2016-07-10,39.81,39.81,39.81,0.0,0.0,39.82,39.82,39.82,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2016-07-17,36.64,36.64,36.64,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2016-07-24,36.19,36.19,36.19,0.0,0.0,36.19,36.19,36.19,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.68,35.68,35.68,0.0,0.0
2016-07-31,38.54,38.54,38.54,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.43,38.43,38.43,0.0,0.0
2016-08-07,38.49,38.49,38.49,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2016-08-14,39.68,39.68,39.68,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2016-08-21,38.74,38.74,38.74,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.71,38.71,38.71,0.0,0.0
2016-08-28,37.37,37.37,37.37,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2016-09-04,35.83,35.83,35.83,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2016-09-11,35.71,35.71,35.71,0.0,0.0,35.9,35.9,35.9,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.9,35.9,35.9,0.0,0.0
2016-09-18,36.17,36.17,36.17,0.0,0.0,36.49,36.49,36.49,0.0,0.0,35.94,35.94,35.94,0.0,0.0,36.49,36.49,36.49,0.0,0.0
2016-09-25,34.73,34.73,34.73,0.0,0.0,35.43,35.43,35.43,0.0,0.0,34.66,34.66,34.66,0.0,0.0,35.41,35.41,35.41,0.0,0.0
2016-10-02,35.48,35.48,35.48,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.36,35.36,35.36,0.0,0.0
2016-10-09,34.68,34.68,34.68,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.58,34.58,34.58,0.0,0.0
2016-10-16,34.22,34.22,34.22,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2016-10-23,34.84,34.84,34.84,0.0,0.0,35.21,35.21,35.21,0.0,0.0,34.83,34.83,34.83,0.0,0.0,35.07,35.07,35.07,0.0,0.0
2016-10-30,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2016-11-06,31.3,31.3,31.3,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2016-11-13,30.67,30.67,30.67,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2016-11-20,30.69,30.69,30.69,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2016-11-27,30.29,30.29,30.29,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2016-12-04,28.27,28.27,28.27,0.0,0.0,28.33,28.33,28.33,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2016-12-11,28.23,28.23,28.23,0.0,0.0,28.73,28.73,28.73,0.0,0.0,27.46,27.46,27.46,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2016-12-18,27.88,27.88,27.88,0.0,0.0,28.65,28.65,28.65,0.0,0.0,27.75,27.75,27.75,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2016-12-25,27.15,27.15,27.15,0.0,0.0,27.58,27.58,27.58,0.0,0.0,26.81,26.81,26.81,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2017-01-01,28.64,28.64,28.64,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.46,28.46,28.46,0.0,0.0
2017-01-08,27.99,27.99,27.99,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.69,27.69,27.69,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2017-01-15,27.03,27.03,27.03,0.0,0.0,27.17,27.17,27.17,0.0,0.0,26.72,26.72,26.72,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2017-01-22,26.7,26.7,26.7,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2017-01-29,26.09,26.09,26.09,0.0,0.0,26.18,26.18,26.18,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2017-02-05,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2017-02-12,25.15,25.15,25.15,0.0,0.0,25.23,25.23,25.23,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2017-02-19,24.84,24.84,24.84,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2017-02-26,23.92,23.92,23.92,0.0,0.0,24.15,24.15,24.15,0.0,0.0,23.86,23.86,23.86,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2017-03-05,23.83,23.83,23.83,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2017-03-12,24.95,24.95,24.95,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2017-03-19,26.78,26.78,26.78,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2017-03-26,25.89,25.89,25.89,0.0,0.0,26.09,26.09,26.09,0.0,0.0,25.71,25.71,25.71,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2017-04-02,24.67,24.67,24.67,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2017-04-09,23.68,23.68,23.68,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2017-04-16,22.21,22.21,22.21,0.0,0.0,22.45,22.45,22.45,0.0,0.0,21.96,21.96,21.96,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2017-04-23,22.61,22.61,22.61,0.0,0.0,22.61,22.61,22.61,0.0,0.0,21.82,21.82,21.82,0.0,0.0,22.23,22.23,22.23,0.0,0.0
2017-04-30,22.68,22.68,22.68,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.69,22.69,22.69,0.0,0.0
2017-05-07,24.45,24.45,24.45,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2017-05-14,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2017-05-21,23.09,23.09,23.09,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2017-05-28,24.65,24.65,24.65,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2017-06-04,24.41,24.41,24.41,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2017-06-11,24.54,24.54,24.54,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2017-06-18,22.02,22.02,22.02,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2017-06-25,23.12,23.12,23.12,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2017-07-02,22.61,22.61,22.61,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2017-07-09,22.67,22.67,22.67,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2017-07-16,23.52,23.52,23.52,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2017-07-23,24.45,24.45,24.45,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2017-07-30,24.97,24.97,24.97,0.0,0.0,25.06,25.06,25.06,0.0,0.0,23.88,23.88,23.88,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2017-08-06,23.41,23.41,23.41,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.77,23.77,23.77,0.0,0.0
2017-08-13,22.49,22.49,22.49,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2017-08-20,22.98,22.98,22.98,0.0,0.0,23.35,23.35,23.35,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2017-08-27,23.3,23.3,23.3,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2017-09-03,23.05,23.05,23.05,0.0,0.0,23.36,23.36,23.36,0.0,0.0,22.88,22.88,22.88,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2017-09-10,24.15,24.15,24.15,0.0,0.0,24.3,24.3,24.3,0.0,0.0,23.94,23.94,23.94,0.0,0.0,24.14,24.14,24.14,0.0,0.0
2017-09-17,24.51,24.51,24.51,0.0,0.0,24.55,24.55,24.55,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2017-09-24,24.2,24.2,24.2,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2017-10-01,25.11,25.11,25.11,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2017-10-08,25.37,25.37,25.37,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2017-10-15,26.15,26.15,26.15,0.0,0.0,26.18,26.18,26.18,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2017-10-22,25.64,25.64,25.64,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2017-10-29,24.87,24.87,24.87,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2017-11-05,26.93,26.93,26.93,0.0,0.0,27.37,27.37,27.37,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2017-11-12,26.09,26.09,26.09,0.0,0.0,26.27,26.27,26.27,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2017-11-19,25.75,25.75,25.75,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2017-11-26,24.85,24.85,24.85,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2017-12-03,22.88,22.88,22.88,0.0,0.0,23.18,23.18,23.18,0.0,0.0,22.46,22.46,22.46,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2017-12-10,22.82,22.82,22.82,0.0,0.0,23.01,23.01,23.01,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2017-12-17,22.78,22.78,22.78,0.0,0.0,22.78,22.78,22.78,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2017-12-24,22.89,22.89,22.89,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2017-12-31,22.77,22.77,22.77,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.88,22.88,22.88,0.0,0.0
