Date,ASGNStock_Open_average,ASGNStock_Open_max,ASGNStock_Open_min,ASGNStock_Open_volatility,ASGNStock_Open_change,ASGNStock_High_average,ASGNStock_High_max,ASGNStock_High_min,ASGNStock_High_volatility,ASGNStock_High_change,ASGNStock_Low_average,ASGNStock_Low_max,ASGNStock_Low_min,ASGNStock_Low_volatility,ASGNStock_Low_change,ASGNStock_Close_average,ASGNStock_Close_max,ASGNStock_Close_min,ASGNStock_Close_volatility,ASGNStock_Close_change,ASGNStock_Volume_average,ASGNStock_Volume_max,ASGNStock_Volume_min,ASGNStock_Volume_volatility,ASGNStock_Volume_change
2016-01-03,42.408,43.96,41.39,2.5700000000000003,-2.4200000000000017,42.768,43.98,41.82,2.1599999999999966,-2.1599999999999966,41.238,42.75,38.55,4.200000000000003,-4.200000000000003,41.532,42.78,38.82,3.960000000000001,-3.960000000000001,528870,617408,386412,230996,230996
2016-01-10,37.536,38.94,35.58,3.3599999999999994,-3.3599999999999994,38.046,39.04,36.86,2.1799999999999997,-2.1799999999999997,36.536,37.72,35.54,2.1799999999999997,-2.1799999999999997,37.204,38.25,36.27,1.9799999999999969,-1.4299999999999997,496559,609824,404690,205134,90995
2016-01-17,36.845,37.36,35.96,1.3999999999999986,0.11999999999999744,37.510000000000005,37.84,37.2,0.6400000000000006,0.05000000000000426,36.15,36.82,35.18,1.6400000000000006,0.5399999999999991,36.9725,37.8,36.64,1.1599999999999966,1.1199999999999974,292740,399594,214138,185456,-84909
2016-01-24,37.104,37.55,36.8,0.75,-0.75,37.844,38.67,37.2,1.4699999999999989,0.7199999999999989,36.546,36.64,36.37,0.2700000000000031,0.0,37.204,38.65,36.6,2.049999999999997,1.9499999999999957,252785,402604,148603,254001,239415
2016-01-31,36.512,38.32,34.82,3.5,-3.5,36.692,38.57,34.85,3.719999999999999,-3.719999999999999,35.141999999999996,37.23,32.86,4.369999999999997,-4.369999999999997,35.442,37.5,32.92,4.579999999999998,-4.579999999999998,342142,475008,209373,265635,141236
2016-02-07,31.14,32.5,30.11,2.3900000000000006,-2.3900000000000006,31.734,32.56,30.92,1.6400000000000006,-1.5100000000000016,30.52,31.31,29.34,1.9699999999999989,-1.1700000000000017,30.838,31.81,29.68,2.129999999999999,-1.3299999999999983,429397,517503,294915,222588,-45516
2016-02-14,31.755,32.73,30.94,1.7899999999999956,1.7899999999999956,32.845,35.0,31.57,3.4299999999999997,1.0900000000000034,31.105,32.4,30.1,2.299999999999997,1.2199999999999989,31.905,32.95,30.78,2.1700000000000017,1.9099999999999966,884608,1479306,389431,1089875,-594717
2016-02-21,32.268,32.85,31.25,1.6000000000000014,-0.19000000000000483,32.836,33.36,32.16,1.2000000000000028,0.14999999999999858,31.86,32.6,31.24,1.360000000000003,0.5900000000000034,32.452,33.33,31.74,1.5899999999999999,0.769999999999996,423956,622812,274374,348438,-348438
2016-02-28,34.18,35.33,33.19,2.1400000000000006,2.1199999999999974,34.872,35.76,33.52,2.239999999999995,2.239999999999995,33.86,34.94,32.9,2.039999999999999,2.030000000000001,34.658,35.58,33.01,2.5700000000000003,2.5700000000000003,342264,479715,221781,257934,-93598
2016-03-06,34.718,35.36,33.85,1.509999999999998,-1.509999999999998,35.098,35.62,34.73,0.8900000000000006,-0.8900000000000006,34.008,34.94,33.19,1.75,-1.3499999999999943,34.524,35.3,33.53,1.769999999999996,-0.5999999999999943,211673,368501,161788,206713,-10100
