Date,PlatinumCommodity_Open_average,PlatinumCommodity_Open_max,PlatinumCommodity_Open_min,PlatinumCommodity_Open_volatility,PlatinumCommodity_Open_change,PlatinumCommodity_High_average,PlatinumCommodity_High_max,PlatinumCommodity_High_min,PlatinumCommodity_High_volatility,PlatinumCommodity_High_change,PlatinumCommodity_Low_average,PlatinumCommodity_Low_max,PlatinumCommodity_Low_min,PlatinumCommodity_Low_volatility,PlatinumCommodity_Low_change,PlatinumCommodity_Close_average,PlatinumCommodity_Close_max,PlatinumCommodity_Close_min,PlatinumCommodity_Close_volatility,PlatinumCommodity_Close_change,PlatinumCommodity_Volume_average,PlatinumCommodity_Volume_max,PlatinumCommodity_Volume_min,PlatinumCommodity_Volume_volatility,PlatinumCommodity_Volume_change
2016-01-03,883.95,891.7,875.6,16.100000000000023,-12.950000000000045,890.5642857142857,898.9,882.1,16.799999999999955,-11.949999999999932,875.3857142857142,890.7,863.3,27.40000000000009,-13.850000000000023,882.2928571428571,892.1,875.55,16.550000000000068,-15.200000000000045,0,0,0,0,0
2016-01-10,845.6916666666667,876.85,830.95,45.89999999999998,-45.89999999999998,851.9333333333334,877.85,830.95,46.89999999999998,-46.89999999999998,831.05,844.3,823.15,21.149999999999977,-20.799999999999955,836.8666666666667,849.0,823.5,25.5,-25.5,0,0,0,0,0
2016-01-17,824.85,833.4,820.2,13.199999999999932,10.600000000000023,834.3333333333334,843.2,827.55,15.650000000000091,4.100000000000023,819.625,832.95,811.6,21.350000000000023,14.25,826.2333333333333,833.2,820.0,13.200000000000045,12.350000000000023,0,0,0,0,0
2016-01-24,865.3083333333334,882.45,833.3,49.15000000000009,38.450000000000045,877.7,886.8,864.7,22.09999999999991,8.449999999999932,858.95,871.9,833.3,38.60000000000002,35.15000000000009,871.8166666666666,882.1,859.3,22.800000000000068,13.75,0,0,0,0,0
2016-01-31,884.1666666666666,912.65,856.3,56.35000000000002,38.94999999999993,895.8416666666667,915.7,873.0,42.700000000000045,36.75,876.6416666666667,910.75,852.05,58.700000000000045,44.700000000000045,890.5916666666667,913.7,856.5,57.200000000000045,38.25,0,0,0,0,0
2016-02-07,937.3583333333333,956.7,910.75,45.950000000000045,44.39999999999998,950.1583333333333,970.1,934.2,35.89999999999998,23.199999999999932,931.0583333333333,953.25,901.55,51.700000000000045,51.700000000000045,944.9916666666667,958.15,929.35,28.799999999999955,24.449999999999932,0,0,0,0,0
2016-02-14,943.5666666666666,953.65,935.9,17.75,-11.399999999999977,948.7583333333333,955.0,942.05,12.950000000000045,-12.75,934.875,940.3,928.1,12.199999999999932,6.149999999999977,941.3583333333333,948.2,935.8,12.400000000000091,3.800000000000068,0,0,0,0,0
2016-02-21,932.5,945.15,914.75,30.399999999999977,-25.399999999999977,939.525,957.4,914.75,42.64999999999998,-25.399999999999977,921.0083333333333,934.8,911.85,22.949999999999932,-8.850000000000023,928.3416666666667,945.2,914.35,30.850000000000023,-15.850000000000023,0,0,0,0,0
2016-02-28,942.075,980.9,914.4,66.5,66.5,959.7166666666667,988.4,938.1,50.299999999999955,47.64999999999998,938.9666666666667,978.65,914.0,64.64999999999998,64.64999999999998,953.6916666666666,984.8,934.05,50.75,50.75,0,0,0,0,0
2016-03-06,982.7083333333334,998.9,965.2,33.69999999999993,-19.549999999999955,993.0666666666667,1010.85,967.2,43.64999999999998,-43.64999999999998,971.8083333333334,983.35,962.35,21.0,-13.550000000000068,979.5916666666667,998.8,964.85,33.94999999999993,-31.75,0,0,0,0,0
2016-03-13,971.35,987.4,960.1,27.299999999999955,5.75,981.65,996.8,965.2,31.59999999999991,-3.7000000000000455,963.2166666666667,976.85,951.6,25.25,14.299999999999955,972.1416666666667,987.6,959.55,28.050000000000068,9.949999999999932,0,0,0,0,0
2016-03-20,971.7,996.4,948.85,47.549999999999955,-22.399999999999977,979.37,1001.6,949.4,52.200000000000045,-35.55000000000007,956.6700000000001,976.75,943.45,33.299999999999955,-18.100000000000023,966.43,996.45,945.05,51.40000000000009,-35.25,0,0,0,0,0
2016-03-27,960.875,976.15,943.9,32.25,14.700000000000045,973.8166666666666,987.6,957.85,29.75,2.5,954.15,964.3,941.1,23.199999999999932,16.100000000000023,963.6083333333333,976.3,948.85,27.449999999999932,11.5,0,0,0,0,0
2016-04-03,955.075,969.25,940.15,29.100000000000023,8.600000000000023,966.2916666666666,972.4,961.3,11.100000000000023,10.899999999999977,948.3666666666667,969.25,938.35,30.899999999999977,30.899999999999977,956.4666666666667,969.55,940.2,29.34999999999991,29.34999999999991,0,0,0,0,0
