Date,Vanguard Long-Term Bond_etf_Open_average,Vanguard Long-Term Bond_etf_Open_max,Vanguard Long-Term Bond_etf_Open_min,Vanguard Long-Term Bond_etf_Open_volatility,Vanguard Long-Term Bond_etf_Open_change,Vanguard Long-Term Bond_etf_High_average,Vanguard Long-Term Bond_etf_High_max,Vanguard Long-Term Bond_etf_High_min,Vanguard Long-Term Bond_etf_High_volatility,Vanguard Long-Term Bond_etf_High_change,Vanguard Long-Term Bond_etf_Low_average,Vanguard Long-Term Bond_etf_Low_max,Vanguard Long-Term Bond_etf_Low_min,Vanguard Long-Term Bond_etf_Low_volatility,Vanguard Long-Term Bond_etf_Low_change,Vanguard Long-Term Bond_etf_Close_average,Vanguard Long-Term Bond_etf_Close_max,Vanguard Long-Term Bond_etf_Close_min,Vanguard Long-Term Bond_etf_Close_volatility,Vanguard Long-Term Bond_etf_Close_change
2016-09-11,96.57,96.57,96.57,0.0,0.0,96.86,96.86,96.86,0.0,0.0,96.2,96.2,96.2,0.0,0.0,96.41,96.41,96.41,0.0,0.0
2016-09-18,98.47,98.47,98.47,0.0,0.0,98.51,98.51,98.51,0.0,0.0,98.2,98.2,98.2,0.0,0.0,98.22,98.22,98.22,0.0,0.0
2016-09-25,98.97,98.97,98.97,0.0,0.0,99.09,99.09,99.09,0.0,0.0,98.19,98.19,98.19,0.0,0.0,98.6,98.6,98.6,0.0,0.0
2016-10-02,96.85,96.85,96.85,0.0,0.0,96.93,96.93,96.93,0.0,0.0,96.26,96.26,96.26,0.0,0.0,96.74,96.74,96.74,0.0,0.0
2016-10-09,96.17,96.17,96.17,0.0,0.0,96.52,96.52,96.52,0.0,0.0,95.67,95.67,95.67,0.0,0.0,95.67,95.67,95.67,0.0,0.0
2016-10-16,96.91,96.91,96.91,0.0,0.0,97.19,97.19,97.19,0.0,0.0,96.71,96.71,96.71,0.0,0.0,96.95,96.95,96.95,0.0,0.0
2016-10-23,94.83,94.83,94.83,0.0,0.0,95.04,95.04,95.04,0.0,0.0,94.76,94.76,94.76,0.0,0.0,94.81,94.81,94.81,0.0,0.0
2016-10-30,94.95,94.95,94.95,0.0,0.0,95.28,95.28,95.28,0.0,0.0,94.83,94.83,94.83,0.0,0.0,95.19,95.19,95.19,0.0,0.0
2016-11-06,90.55,90.55,90.55,0.0,0.0,90.68,90.68,90.68,0.0,0.0,89.86,89.86,89.86,0.0,0.0,90.01,90.01,90.01,0.0,0.0
2016-11-13,89.51,89.51,89.51,0.0,0.0,89.8,89.8,89.8,0.0,0.0,88.81,88.81,88.81,0.0,0.0,88.99,88.99,88.99,0.0,0.0
2016-11-20,89.48,89.48,89.48,0.0,0.0,89.49,89.49,89.49,0.0,0.0,89.0,89.0,89.0,0.0,0.0,89.18,89.18,89.18,0.0,0.0
2016-11-27,88.1,88.1,88.1,0.0,0.0,88.77,88.77,88.77,0.0,0.0,88.1,88.1,88.1,0.0,0.0,88.51,88.51,88.51,0.0,0.0
2016-12-04,88.21,88.21,88.21,0.0,0.0,88.46,88.46,88.46,0.0,0.0,87.56,87.56,87.56,0.0,0.0,87.83,87.83,87.83,0.0,0.0
2016-12-11,87.97,87.97,87.97,0.0,0.0,88.15,88.15,88.15,0.0,0.0,87.46,87.46,87.46,0.0,0.0,87.57,87.57,87.57,0.0,0.0
2016-12-18,88.19,88.19,88.19,0.0,0.0,88.36,88.36,88.36,0.0,0.0,88.07,88.07,88.07,0.0,0.0,88.3,88.3,88.3,0.0,0.0
2016-12-25,88.86,88.86,88.86,0.0,0.0,89.35,89.35,89.35,0.0,0.0,88.79,88.79,88.79,0.0,0.0,89.13,89.13,89.13,0.0,0.0
2017-01-01,90.43,90.43,90.43,0.0,0.0,90.67,90.67,90.67,0.0,0.0,90.1,90.1,90.1,0.0,0.0,90.13,90.13,90.13,0.0,0.0
2017-01-08,90.44,90.44,90.44,0.0,0.0,90.64,90.64,90.64,0.0,0.0,90.02,90.02,90.02,0.0,0.0,90.32,90.32,90.32,0.0,0.0
2017-01-15,89.6,89.6,89.6,0.0,0.0,89.78,89.78,89.78,0.0,0.0,89.18,89.18,89.18,0.0,0.0,89.55,89.55,89.55,0.0,0.0
2017-01-22,89.26,89.26,89.26,0.0,0.0,89.6,89.6,89.6,0.0,0.0,89.15,89.15,89.15,0.0,0.0,89.47,89.47,89.47,0.0,0.0
2017-01-29,89.28,89.28,89.28,0.0,0.0,89.46,89.46,89.46,0.0,0.0,88.62,88.62,88.62,0.0,0.0,88.99,88.99,88.99,0.0,0.0
2017-02-05,89.59,89.59,89.59,0.0,0.0,90.13,90.13,90.13,0.0,0.0,89.51,89.51,89.51,0.0,0.0,89.95,89.95,89.95,0.0,0.0
2017-02-12,90.01,90.01,90.01,0.0,0.0,90.05,90.05,90.05,0.0,0.0,89.82,89.82,89.82,0.0,0.0,89.9,89.9,89.9,0.0,0.0
2017-02-19,90.74,90.74,90.74,0.0,0.0,91.15,91.15,91.15,0.0,0.0,90.48,90.48,90.48,0.0,0.0,91.13,91.13,91.13,0.0,0.0
2017-02-26,89.53,89.53,89.53,0.0,0.0,89.53,89.53,89.53,0.0,0.0,89.01,89.01,89.01,0.0,0.0,89.47,89.47,89.47,0.0,0.0
2017-03-05,87.58,87.58,87.58,0.0,0.0,87.88,87.88,87.88,0.0,0.0,87.45,87.45,87.45,0.0,0.0,87.85,87.85,87.85,0.0,0.0
2017-03-12,88.45,88.45,88.45,0.0,0.0,88.86,88.86,88.86,0.0,0.0,88.42,88.42,88.42,0.0,0.0,88.86,88.86,88.86,0.0,0.0
2017-03-19,89.87,89.87,89.87,0.0,0.0,90.22,90.22,90.22,0.0,0.0,89.7,89.7,89.7,0.0,0.0,90.05,90.05,90.05,0.0,0.0
2017-03-26,89.9,89.9,89.9,0.0,0.0,90.11,90.11,90.11,0.0,0.0,89.75,89.75,89.75,0.0,0.0,90.04,90.04,90.04,0.0,0.0
2017-04-02,90.55,90.55,90.55,0.0,0.0,90.83,90.83,90.83,0.0,0.0,89.96,89.96,89.96,0.0,0.0,90.01,90.01,90.01,0.0,0.0
2017-04-09,91.62,91.62,91.62,0.0,0.0,91.76,91.76,91.76,0.0,0.0,91.3,91.3,91.3,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2017-04-16,91.83,91.83,91.83,0.0,0.0,91.98,91.98,91.98,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.62,91.62,91.62,0.0,0.0
2017-04-23,90.81,90.81,90.81,0.0,0.0,91.26,91.26,91.26,0.0,0.0,90.73,90.73,90.73,0.0,0.0,91.17,91.17,91.17,0.0,0.0
2017-04-30,90.71,90.71,90.71,0.0,0.0,90.71,90.71,90.71,0.0,0.0,90.35,90.35,90.35,0.0,0.0,90.59,90.59,90.59,0.0,0.0
2017-05-07,90.67,90.67,90.67,0.0,0.0,90.94,90.94,90.94,0.0,0.0,90.67,90.67,90.67,0.0,0.0,90.88,90.88,90.88,0.0,0.0
2017-05-14,91.89,91.89,91.89,0.0,0.0,92.23,92.23,92.23,0.0,0.0,91.68,91.68,91.68,0.0,0.0,92.01,92.01,92.01,0.0,0.0
2017-05-21,92.02,92.02,92.02,0.0,0.0,92.15,92.15,92.15,0.0,0.0,91.88,91.88,91.88,0.0,0.0,92.0,92.0,92.0,0.0,0.0
2017-05-28,92.94,92.94,92.94,0.0,0.0,93.29,93.29,93.29,0.0,0.0,92.88,92.88,92.88,0.0,0.0,93.13,93.13,93.13,0.0,0.0
2017-06-04,92.38,92.38,92.38,0.0,0.0,92.65,92.65,92.65,0.0,0.0,92.23,92.23,92.23,0.0,0.0,92.58,92.58,92.58,0.0,0.0
2017-06-11,93.71,93.71,93.71,0.0,0.0,93.81,93.81,93.81,0.0,0.0,93.59,93.59,93.59,0.0,0.0,93.78,93.78,93.78,0.0,0.0
2017-06-18,94.39,94.39,94.39,0.0,0.0,94.6,94.6,94.6,0.0,0.0,94.32,94.32,94.32,0.0,0.0,94.54,94.54,94.54,0.0,0.0
2017-06-25,93.29,93.29,93.29,0.0,0.0,93.35,93.35,93.35,0.0,0.0,93.09,93.09,93.09,0.0,0.0,93.14,93.14,93.14,0.0,0.0
2017-07-02,92.09,92.09,92.09,0.0,0.0,92.09,92.09,92.09,0.0,0.0,91.85,91.85,91.85,0.0,0.0,91.92,91.92,91.92,0.0,0.0
2017-07-09,93.0,93.0,93.0,0.0,0.0,93.08,93.08,93.08,0.0,0.0,92.45,92.45,92.45,0.0,0.0,92.6,92.6,92.6,0.0,0.0
2017-07-16,94.04,94.04,94.04,0.0,0.0,94.34,94.34,94.34,0.0,0.0,94.04,94.04,94.04,0.0,0.0,94.11,94.11,94.11,0.0,0.0
2017-07-23,92.83,92.83,92.83,0.0,0.0,93.21,93.21,93.21,0.0,0.0,92.81,92.81,92.81,0.0,0.0,93.21,93.21,93.21,0.0,0.0
2017-07-30,93.67,93.67,93.67,0.0,0.0,93.67,93.67,93.67,0.0,0.0,93.11,93.11,93.11,0.0,0.0,93.26,93.26,93.26,0.0,0.0
2017-08-06,93.3,93.3,93.3,0.0,0.0,93.59,93.59,93.59,0.0,0.0,93.13,93.13,93.13,0.0,0.0,93.54,93.54,93.54,0.0,0.0
2017-08-13,94.13,94.13,94.13,0.0,0.0,94.17,94.17,94.17,0.0,0.0,93.6,93.6,93.6,0.0,0.0,93.78,93.78,93.78,0.0,0.0
2017-08-20,94.28,94.28,94.28,0.0,0.0,94.5,94.5,94.5,0.0,0.0,94.17,94.17,94.17,0.0,0.0,94.36,94.36,94.36,0.0,0.0
2017-08-27,94.21,94.21,94.21,0.0,0.0,94.25,94.25,94.25,0.0,0.0,93.7,93.7,93.7,0.0,0.0,93.9,93.9,93.9,0.0,0.0
2017-09-03,95.06,95.06,95.06,0.0,0.0,95.1,95.1,95.1,0.0,0.0,94.66,94.66,94.66,0.0,0.0,94.92,94.92,94.92,0.0,0.0
2017-09-10,94.11,94.11,94.11,0.0,0.0,94.2,94.2,94.2,0.0,0.0,93.91,93.91,93.91,0.0,0.0,94.1,94.1,94.1,0.0,0.0
2017-09-17,94.11,94.11,94.11,0.0,0.0,94.26,94.26,94.26,0.0,0.0,93.85,93.85,93.85,0.0,0.0,93.97,93.97,93.97,0.0,0.0
2017-09-24,93.65,93.65,93.65,0.0,0.0,93.93,93.93,93.93,0.0,0.0,93.28,93.28,93.28,0.0,0.0,93.77,93.77,93.77,0.0,0.0
2017-10-01,92.85,92.85,92.85,0.0,0.0,93.26,93.26,93.26,0.0,0.0,92.71,92.71,92.71,0.0,0.0,93.09,93.09,93.09,0.0,0.0
2017-10-08,94.15,94.15,94.15,0.0,0.0,94.34,94.34,94.34,0.0,0.0,93.86,93.86,93.86,0.0,0.0,94.32,94.32,94.32,0.0,0.0
2017-10-15,93.46,93.46,93.46,0.0,0.0,93.48,93.48,93.48,0.0,0.0,93.11,93.11,93.11,0.0,0.0,93.31,93.31,93.31,0.0,0.0
2017-10-22,92.89,92.89,92.89,0.0,0.0,93.14,93.14,93.14,0.0,0.0,92.66,92.66,92.66,0.0,0.0,93.09,93.09,93.09,0.0,0.0
2017-10-29,93.98,93.98,93.98,0.0,0.0,94.09,94.09,94.09,0.0,0.0,93.74,93.74,93.74,0.0,0.0,94.03,94.03,94.03,0.0,0.0
2017-11-05,93.26,93.26,93.26,0.0,0.0,93.26,93.26,93.26,0.0,0.0,92.7,92.7,92.7,0.0,0.0,92.85,92.85,92.85,0.0,0.0
2017-11-12,93.88,93.88,93.88,0.0,0.0,94.1,94.1,94.1,0.0,0.0,93.8,93.8,93.8,0.0,0.0,94.09,94.09,94.09,0.0,0.0
2017-11-19,94.9,94.9,94.9,0.0,0.0,94.9,94.9,94.9,0.0,0.0,94.67,94.67,94.67,0.0,0.0,94.76,94.76,94.76,0.0,0.0
2017-11-26,94.27,94.27,94.27,0.0,0.0,95.16,95.16,95.16,0.0,0.0,93.81,93.81,93.81,0.0,0.0,94.54,94.54,94.54,0.0,0.0
2017-12-03,94.67,94.67,94.67,0.0,0.0,94.71,94.71,94.71,0.0,0.0,94.38,94.38,94.38,0.0,0.0,94.65,94.65,94.65,0.0,0.0
2017-12-10,95.5,95.5,95.5,0.0,0.0,95.98,95.98,95.98,0.0,0.0,95.39,95.39,95.39,0.0,0.0,95.76,95.76,95.76,0.0,0.0
2017-12-17,93.98,93.98,93.98,0.0,0.0,94.09,94.09,94.09,0.0,0.0,93.92,93.92,93.92,0.0,0.0,94.01,94.01,94.01,0.0,0.0
2017-12-24,94.83,94.83,94.83,0.0,0.0,95.19,95.19,95.19,0.0,0.0,94.83,94.83,94.83,0.0,0.0,95.08,95.08,95.08,0.0,0.0
2017-12-31,94.55,94.55,94.55,0.0,0.0,94.64,94.64,94.64,0.0,0.0,94.14,94.14,94.14,0.0,0.0,94.4,94.4,94.4,0.0,0.0
