Date,FOLDStock_Open_average,FOLDStock_Open_max,FOLDStock_Open_min,FOLDStock_Open_volatility,FOLDStock_Open_change,FOLDStock_High_average,FOLDStock_High_max,FOLDStock_High_min,FOLDStock_High_volatility,FOLDStock_High_change,FOLDStock_Low_average,FOLDStock_Low_max,FOLDStock_Low_min,FOLDStock_Low_volatility,FOLDStock_Low_change,FOLDStock_Close_average,FOLDStock_Close_max,FOLDStock_Close_min,FOLDStock_Close_volatility,FOLDStock_Close_change,FOLDStock_Volume_average,FOLDStock_Volume_max,FOLDStock_Volume_min,FOLDStock_Volume_volatility,FOLDStock_Volume_change
2016-01-03,8.848,9.4,8.11,1.290000000000001,-1.290000000000001,9.036,9.6,8.29,1.3100000000000005,-1.2300000000000004,8.456,8.99,7.8,1.1900000000000004,-1.1900000000000004,8.586,9.21,7.85,1.3600000000000012,-1.1799999999999997,1771065,2280529,1348895,931634,-797185
2016-01-10,7.16,7.71,6.45,1.2599999999999998,-0.8600000000000003,7.69,8.05,7.44,0.6100000000000003,-0.5000000000000009,6.622,6.96,6.0,0.96,-0.2699999999999996,7.188,7.42,6.54,0.8799999999999999,0.05000000000000071,2506235,3769219,1962801,1806418,1806418
2016-01-17,7.17,7.5,6.58,0.9199999999999999,0.21999999999999975,7.6175,7.83,7.43,0.40000000000000036,0.1299999999999999,6.8100000000000005,7.3,6.31,0.9900000000000002,0.6099999999999994,7.195,7.51,6.79,0.7199999999999998,0.7199999999999998,2684067,3211028,2056191,1154837,-1154837
2016-01-24,6.7379999999999995,7.44,5.77,1.6700000000000008,-1.6700000000000008,6.949999999999999,7.81,6.27,1.54,-1.54,6.296,7.2,5.71,1.4900000000000002,-1.4900000000000002,6.426,7.22,5.78,1.4399999999999995,-1.1799999999999997,2303450,2475018,2118565,356453,117040
2016-01-31,6.06,6.37,5.85,0.5200000000000005,0.33999999999999986,6.2620000000000005,6.48,6.06,0.4200000000000008,0.16000000000000014,5.75,5.84,5.64,0.20000000000000018,0.05999999999999961,6.082,6.4,5.85,0.5500000000000007,-0.13999999999999968,2135348,2638671,1874961,763710,230568
2016-02-07,5.374,5.86,5.14,0.7200000000000006,-0.4900000000000002,5.636,5.95,5.41,0.54,-0.46999999999999975,5.066,5.15,4.99,0.16000000000000014,-0.10999999999999943,5.28,5.39,5.16,0.22999999999999954,0.16999999999999993,1896708,2445844,1310434,1135410,28481
2016-02-14,6.12,6.64,5.5,1.1399999999999997,0.9000000000000004,6.595,6.96,5.82,1.1399999999999997,0.9899999999999993,5.9825,6.42,5.37,1.0499999999999998,0.8399999999999999,6.4025,6.77,5.82,0.9499999999999993,0.9499999999999993,2385260,3377613,1527799,1849814,-906719
2016-02-21,6.638333333333334,7.12,5.94,1.1799999999999997,-0.6900000000000004,6.903333333333333,7.53,6.22,1.3100000000000005,-1.0300000000000002,6.376666666666667,6.91,5.76,1.1500000000000004,-0.6900000000000004,6.593333333333334,7.16,6.22,0.9400000000000004,-0.9400000000000004,2540413,3545458,1722579,1822879,-1012443
2016-02-28,7.048,8.0,6.3,1.7000000000000002,1.42,7.5040000000000004,8.15,6.55,1.6000000000000005,1.3900000000000006,6.776,7.48,6.01,1.4700000000000006,1.4700000000000006,7.242,7.98,6.16,1.8200000000000003,1.3899999999999997,3624533,5772270,2284630,3487640,-270580
2016-03-06,7.776,8.59,7.42,1.17,0.15000000000000036,8.192,8.6,7.89,0.71,-0.46000000000000085,7.276,7.61,7.06,0.5500000000000007,0.1200000000000001,7.746,8.24,7.4,0.8399999999999999,-0.33000000000000007,2425602,2812136,1961890,850246,-757287
2016-03-13,7.55,7.91,7.2,0.71,-0.5800000000000001,7.882000000000001,8.17,7.49,0.6799999999999997,-0.02999999999999936,7.184,7.79,6.79,1.0,-0.79,7.572,8.02,7.21,0.8099999999999996,-0.15999999999999925,3091477,6894436,1680641,5213795,5213795
2016-03-20,7.8375,8.27,7.51,0.7599999999999998,-0.3100000000000005,8.3025,8.44,8.05,0.3899999999999988,-0.33999999999999986,7.58,7.75,7.29,0.45999999999999996,-0.34999999999999964,7.86,8.3,7.65,0.6500000000000004,0.02999999999999936,2251499,2840713,1630341,1210372,-938416
2016-03-27,8.024000000000001,8.38,7.62,0.7600000000000007,0.47000000000000064,8.636,9.83,7.91,1.92,1.92,7.782,8.28,7.31,0.9699999999999998,0.7599999999999998,8.184,8.69,7.68,1.0099999999999998,1.0099999999999998,4017498,9149390,1289912,7859478,7859478
2016-04-03,8.48,8.94,8.1,0.8399999999999999,-0.46999999999999886,8.666,8.99,8.47,0.5199999999999996,-0.5199999999999996,8.084,8.36,7.81,0.5499999999999998,-0.22999999999999954,8.326,8.61,8.11,0.5,-0.14000000000000057,2980324,4237591,1983899,2253692,-2253692
2016-04-10,8.128,8.33,7.96,0.3700000000000001,-0.1800000000000006,8.228,8.45,8.0,0.4499999999999993,-0.1899999999999995,7.808,7.92,7.69,0.22999999999999954,-0.0699999999999994,7.930000000000001,8.15,7.75,0.40000000000000036,-0.07000000000000028,2957276,5848621,1824510,4024111,372402
2016-04-17,7.8,8.06,7.62,0.4400000000000004,0.41000000000000014,8.012,8.14,7.9,0.2400000000000002,0.13000000000000078,7.6240000000000006,7.78,7.48,0.2999999999999998,0.20999999999999996,7.876,8.05,7.6,0.45000000000000107,0.15000000000000036,1914637,2204334,1551477,652857,-534136
