Date,SPDR Dow Jones Global Real EstateEtf_Open_average,SPDR Dow Jones Global Real EstateEtf_Open_max,SPDR Dow Jones Global Real EstateEtf_Open_min,SPDR Dow Jones Global Real EstateEtf_Open_volatility,SPDR Dow Jones Global Real EstateEtf_Open_change,SPDR Dow Jones Global Real EstateEtf_High_average,SPDR Dow Jones Global Real EstateEtf_High_max,SPDR Dow Jones Global Real EstateEtf_High_min,SPDR Dow Jones Global Real EstateEtf_High_volatility,SPDR Dow Jones Global Real EstateEtf_High_change,SPDR Dow Jones Global Real EstateEtf_Low_average,SPDR Dow Jones Global Real EstateEtf_Low_max,SPDR Dow Jones Global Real EstateEtf_Low_min,SPDR Dow Jones Global Real EstateEtf_Low_volatility,SPDR Dow Jones Global Real EstateEtf_Low_change,SPDR Dow Jones Global Real EstateEtf_Close_average,SPDR Dow Jones Global Real EstateEtf_Close_max,SPDR Dow Jones Global Real EstateEtf_Close_min,SPDR Dow Jones Global Real EstateEtf_Close_volatility,SPDR Dow Jones Global Real EstateEtf_Close_change
2016-04-24,48.71,48.71,48.71,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2016-05-01,49.27,49.27,49.27,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.18,49.18,49.18,0.0,0.0,49.68,49.68,49.68,0.0,0.0
2016-05-08,49.2,49.2,49.2,0.0,0.0,49.2,49.2,49.2,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2016-05-15,48.05,48.05,48.05,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.21,48.21,48.21,0.0,0.0
2016-05-22,48.8,48.8,48.8,0.0,0.0,49.07,49.07,49.07,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.94,48.94,48.94,0.0,0.0
2016-05-29,49.43,49.43,49.43,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2016-06-05,49.41,49.41,49.41,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2016-06-12,48.72,48.72,48.72,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2016-06-19,48.03,48.03,48.03,0.0,0.0,48.8,48.8,48.8,0.0,0.0,47.81,47.81,47.81,0.0,0.0,48.33,48.33,48.33,0.0,0.0
2016-06-26,50.34,50.34,50.34,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2016-07-03,50.08,50.08,50.08,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2016-07-10,51.12,51.12,51.12,0.0,0.0,51.12,51.12,51.12,0.0,0.0,50.75,50.75,50.75,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2016-07-17,51.46,51.46,51.46,0.0,0.0,51.92,51.92,51.92,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2016-07-24,51.94,51.94,51.94,0.0,0.0,52.6,52.6,52.6,0.0,0.0,51.91,51.91,51.91,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2016-07-31,51.62,51.62,51.62,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2016-08-07,51.57,51.57,51.57,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.45,51.45,51.45,0.0,0.0,51.55,51.55,51.55,0.0,0.0
2016-08-14,51.04,51.04,51.04,0.0,0.0,51.12,51.12,51.12,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2016-08-21,51.32,51.32,51.32,0.0,0.0,51.52,51.52,51.52,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.64,50.64,50.64,0.0,0.0
2016-08-28,51.21,51.21,51.21,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.04,51.04,51.04,0.0,0.0,51.2,51.2,51.2,0.0,0.0
2016-09-04,50.9,50.9,50.9,0.0,0.0,50.9,50.9,50.9,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.63,49.63,49.63,0.0,0.0
2016-09-11,48.61,48.61,48.61,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2016-09-18,50.2,50.2,50.2,0.0,0.0,50.53,50.53,50.53,0.0,0.0,49.92,49.92,49.92,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2016-09-25,50.07,50.07,50.07,0.0,0.0,50.29,50.29,50.29,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.82,49.82,49.82,0.0,0.0
2016-10-02,47.45,47.45,47.45,0.0,0.0,47.81,47.81,47.81,0.0,0.0,46.96,46.96,46.96,0.0,0.0,47.22,47.22,47.22,0.0,0.0
2016-10-09,47.54,47.54,47.54,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2016-10-16,47.53,47.53,47.53,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.56,47.56,47.56,0.0,0.0
2016-10-23,46.08,46.08,46.08,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.06,46.06,46.06,0.0,0.0,46.19,46.19,46.19,0.0,0.0
2016-10-30,45.59,45.59,45.59,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.7,45.7,45.7,0.0,0.0
2016-11-06,45.03,45.03,45.03,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.03,45.03,45.03,0.0,0.0,45.15,45.15,45.15,0.0,0.0
2016-11-13,45.01,45.01,45.01,0.0,0.0,45.18,45.18,45.18,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.95,44.95,44.95,0.0,0.0
2016-11-20,45.37,45.37,45.37,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.5,45.5,45.5,0.0,0.0
2016-11-27,45.4,45.4,45.4,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.32,45.32,45.32,0.0,0.0,45.57,45.57,45.57,0.0,0.0
2016-12-04,47.22,47.22,47.22,0.0,0.0,47.49,47.49,47.49,0.0,0.0,47.11,47.11,47.11,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2016-12-11,45.6,45.6,45.6,0.0,0.0,46.13,46.13,46.13,0.0,0.0,45.6,45.6,45.6,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2016-12-18,45.99,45.99,45.99,0.0,0.0,46.05,46.05,46.05,0.0,0.0,45.85,45.85,45.85,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2016-12-25,46.59,46.59,46.59,0.0,0.0,46.92,46.92,46.92,0.0,0.0,46.39,46.39,46.39,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2017-01-01,47.93,47.93,47.93,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2017-01-08,46.9,46.9,46.9,0.0,0.0,47.03,47.03,47.03,0.0,0.0,46.77,46.77,46.77,0.0,0.0,46.92,46.92,46.92,0.0,0.0
2017-01-15,46.84,46.84,46.84,0.0,0.0,47.06,47.06,47.06,0.0,0.0,46.74,46.74,46.74,0.0,0.0,47.06,47.06,47.06,0.0,0.0
2017-01-22,47.16,47.16,47.16,0.0,0.0,47.16,47.16,47.16,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.69,46.69,46.69,0.0,0.0
2017-01-29,47.18,47.18,47.18,0.0,0.0,47.22,47.22,47.22,0.0,0.0,46.98,46.98,46.98,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2017-02-05,47.31,47.31,47.31,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2017-02-12,47.58,47.58,47.58,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.68,47.68,47.68,0.0,0.0
2017-02-19,48.14,48.14,48.14,0.0,0.0,48.3,48.3,48.3,0.0,0.0,47.92,47.92,47.92,0.0,0.0,48.29,48.29,48.29,0.0,0.0
2017-02-26,47.74,47.74,47.74,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2017-03-05,46.3,46.3,46.3,0.0,0.0,46.39,46.39,46.39,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.99,45.99,45.99,0.0,0.0
2017-03-12,46.78,46.78,46.78,0.0,0.0,46.96,46.96,46.96,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.84,46.84,46.84,0.0,0.0
2017-03-19,46.97,46.97,46.97,0.0,0.0,47.09,47.09,47.09,0.0,0.0,46.87,46.87,46.87,0.0,0.0,46.93,46.93,46.93,0.0,0.0
2017-03-26,46.8,46.8,46.8,0.0,0.0,47.2,47.2,47.2,0.0,0.0,46.8,46.8,46.8,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2017-04-02,47.58,47.58,47.58,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.59,47.59,47.59,0.0,0.0
2017-04-09,48.1,48.1,48.1,0.0,0.0,48.19,48.19,48.19,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.99,47.99,47.99,0.0,0.0
2017-04-16,48.41,48.41,48.41,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2017-04-23,47.73,47.73,47.73,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.36,47.36,47.36,0.0,0.0
2017-04-30,47.3,47.3,47.3,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.59,47.59,47.59,0.0,0.0
2017-05-07,47.37,47.37,47.37,0.0,0.0,47.37,47.37,47.37,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2017-05-14,47.48,47.48,47.48,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.35,47.35,47.35,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2017-05-21,47.99,47.99,47.99,0.0,0.0,48.01,48.01,48.01,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2017-05-28,48.15,48.15,48.15,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.41,48.41,48.41,0.0,0.0
2017-06-04,48.14,48.14,48.14,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.37,48.37,48.37,0.0,0.0
2017-06-11,48.75,48.75,48.75,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2017-06-18,48.15,48.15,48.15,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2017-06-25,47.84,47.84,47.84,0.0,0.0,47.95,47.95,47.95,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2017-07-02,46.84,46.84,46.84,0.0,0.0,47.09,47.09,47.09,0.0,0.0,46.75,46.75,46.75,0.0,0.0,47.01,47.01,47.01,0.0,0.0
2017-07-09,47.43,47.43,47.43,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.63,47.63,47.63,0.0,0.0
2017-07-16,48.25,48.25,48.25,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.09,48.09,48.09,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2017-07-23,48.49,48.49,48.49,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2017-07-30,48.41,48.41,48.41,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2017-08-06,47.77,47.77,47.77,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2017-08-13,47.9,47.9,47.9,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2017-08-20,47.94,47.94,47.94,0.0,0.0,48.2,48.2,48.2,0.0,0.0,47.79,47.79,47.79,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2017-08-27,48.28,48.28,48.28,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2017-09-03,48.78,48.78,48.78,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2017-09-10,48.34,48.34,48.34,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2017-09-17,47.73,47.73,47.73,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2017-09-24,47.57,47.57,47.57,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2017-10-01,47.6,47.6,47.6,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2017-10-08,48.62,48.62,48.62,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2017-10-15,48.13,48.13,48.13,0.0,0.0,48.18,48.18,48.18,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.97,47.97,47.97,0.0,0.0
2017-10-22,47.13,47.13,47.13,0.0,0.0,47.31,47.31,47.31,0.0,0.0,46.87,46.87,46.87,0.0,0.0,47.24,47.24,47.24,0.0,0.0
2017-10-29,47.58,47.58,47.58,0.0,0.0,47.72,47.72,47.72,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2017-11-05,48.34,48.34,48.34,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2017-11-12,48.56,48.56,48.56,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2017-11-19,48.82,48.82,48.82,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.83,48.83,48.83,0.0,0.0
2017-11-26,48.72,48.72,48.72,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2017-12-03,48.6,48.6,48.6,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2017-12-10,48.64,48.64,48.64,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.86,48.86,48.86,0.0,0.0
2017-12-17,47.93,47.93,47.93,0.0,0.0,48.21,48.21,48.21,0.0,0.0,47.93,47.93,47.93,0.0,0.0,48.16,48.16,48.16,0.0,0.0
2017-12-24,48.97,48.97,48.97,0.0,0.0,49.09,49.09,49.09,0.0,0.0,48.83,48.83,48.83,0.0,0.0,48.88,48.88,48.88,0.0,0.0
2017-12-31,48.4,48.4,48.4,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.45,48.45,48.45,0.0,0.0
