Date,CAH_stock_Open_average,CAH_stock_Open_max,CAH_stock_Open_min,CAH_stock_Open_volatility,CAH_stock_Open_change,CAH_stock_High_average,CAH_stock_High_max,CAH_stock_High_min,CAH_stock_High_volatility,CAH_stock_High_change,CAH_stock_Low_average,CAH_stock_Low_max,CAH_stock_Low_min,CAH_stock_Low_volatility,CAH_stock_Low_change,CAH_stock_Close_average,CAH_stock_Close_max,CAH_stock_Close_min,CAH_stock_Close_volatility,CAH_stock_Close_change,CAH_stock_Volume_average,CAH_stock_Volume_max,CAH_stock_Volume_min,CAH_stock_Volume_volatility,CAH_stock_Volume_change
2016-01-03,87.074,88.38,85.36,3.019999999999996,-2.3700000000000045,87.828,89.97,85.76,4.209999999999994,-2.309999999999988,86.084,88.19,83.57,4.6200000000000045,-3.6300000000000097,86.746,89.68,83.86,5.820000000000007,-4.090000000000003,2129399,2502556,1675480,827076,101851
2016-01-10,80.374,82.31,78.3,4.010000000000005,-2.3100000000000023,81.82,83.35,80.55,2.799999999999997,-1.759999999999991,78.58,79.7,77.78,1.9200000000000017,1.4699999999999989,80.07,81.78,78.17,3.6099999999999994,1.9699999999999989,3995563,5879469,2884243,2995226,-2034774
2016-01-17,81.0575,82.2,80.32,1.8800000000000097,-0.8100000000000023,81.6875,82.28,81.02,1.2600000000000051,-0.35999999999999943,79.6425,81.01,77.8,3.210000000000008,0.6400000000000006,80.8825,81.59,80.08,1.5100000000000051,0.010000000000005116,2321212,3022941,1539383,1483558,-1021792
2016-01-24,81.584,82.64,79.73,2.9099999999999966,-2.0,82.48,83.53,81.42,2.1099999999999994,-0.8700000000000045,80.114,81.35,78.56,2.789999999999992,-2.1099999999999994,81.206,82.71,79.0,3.7099999999999937,0.1700000000000017,2635713,3718992,1893401,1825591,1605711
2016-01-31,77.508,79.46,76.26,3.1999999999999886,-0.23999999999999488,79.076,80.75,77.36,3.3900000000000006,-3.3900000000000006,76.218,77.38,75.72,1.6599999999999966,-0.3200000000000074,77.614,79.8,76.6,3.200000000000003,-3.1899999999999977,2961339,4195542,2327210,1868332,-1276748
2016-02-07,76.498,77.6,75.39,2.2099999999999937,1.6400000000000006,78.016,79.02,76.6,2.4200000000000017,2.3000000000000114,75.886,76.91,74.73,2.1799999999999926,2.1799999999999926,77.4,78.85,76.16,2.6899999999999977,2.6899999999999977,2464838,2786893,2168252,618641,-359265
2016-02-14,80.3725,81.13,79.56,1.5699999999999932,1.480000000000004,81.1675,81.81,80.35,1.460000000000008,0.7400000000000091,79.83500000000001,80.72,78.86,1.8599999999999994,1.3900000000000006,80.645,81.0,79.77,1.230000000000004,1.0600000000000023,2086629,2446775,1716713,730062,64714
2016-02-21,81.612,83.0,80.34,2.6599999999999966,1.7199999999999989,82.504,83.57,81.73,1.8399999999999892,1.5699999999999932,81.15,82.88,80.2,2.6799999999999926,2.0600000000000023,82.1,83.03,81.2,1.8299999999999983,1.5700000000000074,1595056,2273677,1225061,1048616,-58376
2016-02-28,82.812,83.41,82.52,0.8900000000000006,0.6599999999999966,83.462,84.0,82.9,1.0999999999999943,0.9300000000000068,82.154,82.86,81.58,1.2800000000000011,1.1599999999999966,82.972,83.61,81.7,1.9099999999999966,1.8100000000000023,1601142,1956960,1101276,855684,-675459
2016-03-06,83.47,84.01,83.08,0.9300000000000068,-0.9300000000000068,83.92,84.44,83.45,0.9899999999999949,-0.39000000000000057,82.61,83.5,81.47,2.030000000000001,-0.8700000000000045,83.248,84.15,82.32,1.8300000000000125,-0.27000000000001023,1502252,1831747,1285334,546413,296166
2016-03-13,81.586,84.0,80.07,3.930000000000007,-3.930000000000007,82.294,84.5,81.04,3.4599999999999937,-3.4599999999999937,80.55799999999999,83.44,79.21,4.230000000000004,-3.6299999999999955,81.148,83.61,79.74,3.8700000000000045,-2.75,2150666,2859587,1287402,1572185,1154675
2016-03-20,81.0025,81.35,80.8,0.5499999999999972,-0.01999999999999602,81.9025,82.2,81.43,0.769999999999996,0.6999999999999886,80.5925,81.03,80.18,0.8499999999999943,0.4099999999999966,81.1925,81.48,80.85,0.6300000000000097,0.6300000000000097,1621972,1731205,1434725,296480,136256
2016-03-27,81.612,82.24,80.81,1.4299999999999926,0.13000000000000966,82.154,82.46,81.71,0.75,0.5700000000000074,80.988,81.58,80.28,1.2999999999999972,1.0499999999999972,81.696,82.16,80.77,1.3900000000000006,1.3900000000000006,1609583,1904183,1151491,752692,202985
2016-04-03,82.84400000000001,84.11,81.62,2.489999999999995,1.8199999999999932,83.91799999999999,84.71,82.86,1.8499999999999943,1.3599999999999994,82.21600000000001,83.34,81.19,2.1500000000000057,0.3499999999999943,83.052,84.06,81.31,2.75,-0.12999999999999545,1880807,2460317,1408523,1051794,-384511
2016-04-10,83.214,83.87,82.33,1.5400000000000063,0.6099999999999994,83.754,84.38,82.86,1.519999999999996,1.0700000000000074,82.69800000000001,83.45,81.92,1.5300000000000011,1.4399999999999977,83.358,84.25,82.2,2.049999999999997,2.049999999999997,1245594,1405013,1181038,223975,30870
2016-04-17,85.69200000000001,87.11,83.79,3.319999999999993,3.1099999999999994,86.75,87.85,84.64,3.2099999999999937,2.6899999999999977,85.33,86.5,83.58,2.9200000000000017,2.519999999999996,86.218,87.2,84.57,2.6300000000000097,2.3400000000000034,1594115,2164957,946655,1218302,425214
2016-04-24,84.15599999999999,86.89,78.02,8.870000000000005,-8.540000000000006,84.982,87.16,80.02,7.140000000000001,-6.890000000000001,82.608,86.37,76.54,9.829999999999998,-9.179999999999993,83.288,86.58,78.46,8.120000000000005,-7.890000000000001,3523397,7081441,1135322,5946119,5178220
2016-05-01,78.158,79.15,76.5,2.6500000000000057,1.0499999999999972,79.35,79.84,78.82,1.0200000000000102,-0.7800000000000011,77.018,78.49,75.5,2.989999999999995,-0.5400000000000063,78.33,79.5,76.85,2.6500000000000057,-2.6500000000000057,3996739,5766252,2777163,2989089,-49525
2016-05-08,77.734,78.67,77.04,1.6299999999999955,-0.009999999999990905,78.304,79.24,77.31,1.9299999999999926,-1.4200000000000017,76.98,78.28,76.18,2.0999999999999943,-0.7299999999999898,77.42999999999999,78.47,76.25,2.219999999999999,-2.219999999999999,2696615,3106173,2173732,932441,-611265
2016-05-15,77.164,77.82,76.34,1.4799999999999898,1.4799999999999898,77.892,78.24,77.46,0.7800000000000011,0.4100000000000108,76.68599999999999,77.07,76.22,0.8499999999999943,0.8499999999999943,77.41199999999999,77.83,77.1,0.730000000000004,0.01999999999999602,2281767,2864422,1692488,1171934,1003405
2016-05-22,77.264,77.78,76.65,1.1299999999999955,0.28000000000000114,77.818,78.36,77.46,0.9000000000000057,0.7399999999999949,76.83800000000001,77.45,76.4,1.0499999999999972,0.7199999999999989,77.274,78.15,76.73,1.4200000000000017,1.4100000000000108,2122332,3011025,1674455,1336570,-175319
2016-05-29,78.78999999999999,79.72,78.16,1.5600000000000023,1.5600000000000023,79.525,79.99,79.05,0.9399999999999977,0.8199999999999932,78.60249999999999,79.21,78.15,1.059999999999988,1.059999999999988,79.3375,79.89,78.72,1.1700000000000017,0.8400000000000034,2639609,3612957,1987989,1624968,-1624968
2016-06-05,79.646,80.1,79.0,1.0999999999999943,-0.7199999999999989,80.01599999999999,80.52,79.06,1.4599999999999937,-1.4599999999999937,79.15,79.72,78.05,1.6700000000000017,-1.3200000000000074,79.58,80.42,78.53,1.8900000000000006,-1.8900000000000006,2679933,3437888,2021848,1416040,692632
2016-06-12,77.504,78.53,76.4,2.1299999999999955,-1.9699999999999989,77.672,78.79,76.57,2.220000000000013,-2.220000000000013,76.624,78.14,75.37,2.769999999999996,-2.769999999999996,76.97200000000001,78.2,75.51,2.6899999999999977,-2.6899999999999977,2684800,3548691,1707421,1841270,855340
