Date,Direxion Daily S P Oil Gas Exp BullEtf_Open_average,Direxion Daily S P Oil Gas Exp BullEtf_Open_max,Direxion Daily S P Oil Gas Exp BullEtf_Open_min,Direxion Daily S P Oil Gas Exp BullEtf_Open_volatility,Direxion Daily S P Oil Gas Exp BullEtf_Open_change,Direxion Daily S P Oil Gas Exp BullEtf_High_average,Direxion Daily S P Oil Gas Exp BullEtf_High_max,Direxion Daily S P Oil Gas Exp BullEtf_High_min,Direxion Daily S P Oil Gas Exp BullEtf_High_volatility,Direxion Daily S P Oil Gas Exp BullEtf_High_change,Direxion Daily S P Oil Gas Exp BullEtf_Low_average,Direxion Daily S P Oil Gas Exp BullEtf_Low_max,Direxion Daily S P Oil Gas Exp BullEtf_Low_min,Direxion Daily S P Oil Gas Exp BullEtf_Low_volatility,Direxion Daily S P Oil Gas Exp BullEtf_Low_change,Direxion Daily S P Oil Gas Exp BullEtf_Close_average,Direxion Daily S P Oil Gas Exp BullEtf_Close_max,Direxion Daily S P Oil Gas Exp BullEtf_Close_min,Direxion Daily S P Oil Gas Exp BullEtf_Close_volatility,Direxion Daily S P Oil Gas Exp BullEtf_Close_change
2016-09-25,17180.0,17180.0,17180.0,0.0,0.0,18232.0,18232.0,18232.0,0.0,0.0,16834.0,16834.0,16834.0,0.0,0.0,17930.0,17930.0,17930.0,0.0,0.0
2016-10-02,18620.0,18620.0,18620.0,0.0,0.0,18678.0,18678.0,18678.0,0.0,0.0,17472.2,17472.2,17472.2,0.0,0.0,17688.0,17688.0,17688.0,0.0,0.0
2016-10-09,17572.0,17572.0,17572.0,0.0,0.0,17702.32,17702.32,17702.32,0.0,0.0,16617.92,16617.92,16617.92,0.0,0.0,16748.0,16748.0,16748.0,0.0,0.0
2016-10-16,17100.0,17100.0,17100.0,0.0,0.0,17422.68,17422.68,17422.68,0.0,0.0,16694.0,16694.0,16694.0,0.0,0.0,17052.0,17052.0,17052.0,0.0,0.0
2016-10-23,15484.0,15484.0,15484.0,0.0,0.0,16176.0,16176.0,16176.0,0.0,0.0,14502.0,14502.0,14502.0,0.0,0.0,14794.0,14794.0,14794.0,0.0,0.0
2016-10-30,13264.0,13264.0,13264.0,0.0,0.0,13800.0,13800.0,13800.0,0.0,0.0,12731.2,12731.2,12731.2,0.0,0.0,13068.0,13068.0,13068.0,0.0,0.0
2016-11-06,15100.0,15100.0,15100.0,0.0,0.0,15400.0,15400.0,15400.0,0.0,0.0,14046.0,14046.0,14046.0,0.0,0.0,14994.0,14994.0,14994.0,0.0,0.0
2016-11-13,17284.0,17284.0,17284.0,0.0,0.0,17792.0,17792.0,17792.0,0.0,0.0,16976.0,16976.0,16976.0,0.0,0.0,17246.0,17246.0,17246.0,0.0,0.0
2016-11-20,19200.0,19200.0,19200.0,0.0,0.0,19422.0,19422.0,19422.0,0.0,0.0,18632.0,18632.0,18632.0,0.0,0.0,19042.0,19042.0,19042.0,0.0,0.0
2016-11-27,21542.0,21542.0,21542.0,0.0,0.0,22178.0,22178.0,22178.0,0.0,0.0,21256.0,21256.0,21256.0,0.0,0.0,21828.0,21828.0,21828.0,0.0,0.0
2016-12-04,24598.0,24598.0,24598.0,0.0,0.0,24598.0,24598.0,24598.0,0.0,0.0,23440.0,23440.0,23440.0,0.0,0.0,23734.0,23734.0,23734.0,0.0,0.0
2016-12-11,22020.0,22020.0,22020.0,0.0,0.0,22040.0,22040.0,22040.0,0.0,0.0,21242.74,21242.74,21242.74,0.0,0.0,21798.0,21798.0,21798.0,0.0,0.0
2016-12-18,21600.0,21600.0,21600.0,0.0,0.0,21718.0,21718.0,21718.0,0.0,0.0,21200.0,21200.0,21200.0,0.0,0.0,21458.0,21458.0,21458.0,0.0,0.0
2016-12-25,20432.0,20432.0,20432.0,0.0,0.0,21192.0,21192.0,21192.0,0.0,0.0,20049.76,20049.76,20049.76,0.0,0.0,20304.0,20304.0,20304.0,0.0,0.0
2017-01-01,21398.0,21398.0,21398.0,0.0,0.0,21494.0,21494.0,21494.0,0.0,0.0,20498.0,20498.0,20498.0,0.0,0.0,20716.0,20716.0,20716.0,0.0,0.0
2017-01-08,18770.0,18770.0,18770.0,0.0,0.0,19207.4,19207.4,19207.4,0.0,0.0,18668.0,18668.0,18668.0,0.0,0.0,18814.0,18814.0,18814.0,0.0,0.0
2017-01-15,19848.0,19848.0,19848.0,0.0,0.0,20250.0,20250.0,20250.0,0.0,0.0,19450.0,19450.0,19450.0,0.0,0.0,19686.0,19686.0,19686.0,0.0,0.0
2017-01-22,20268.0,20268.0,20268.0,0.0,0.0,20563.88,20563.88,20563.88,0.0,0.0,19719.44,19719.44,19719.44,0.0,0.0,19920.0,19920.0,19920.0,0.0,0.0
2017-01-29,18310.0,18310.0,18310.0,0.0,0.0,19160.0,19160.0,19160.0,0.0,0.0,18027.44,18027.44,18027.44,0.0,0.0,18938.0,18938.0,18938.0,0.0,0.0
2017-02-05,18518.0,18518.0,18518.0,0.0,0.0,18820.98,18820.98,18820.98,0.0,0.0,18174.8,18174.8,18174.8,0.0,0.0,18426.0,18426.0,18426.0,0.0,0.0
2017-02-12,17006.0,17006.0,17006.0,0.0,0.0,17403.72,17403.72,17403.72,0.0,0.0,16750.0,16750.0,16750.0,0.0,0.0,17010.0,17010.0,17010.0,0.0,0.0
2017-02-19,15582.0,15582.0,15582.0,0.0,0.0,15850.0,15850.0,15850.0,0.0,0.0,14923.32,14923.32,14923.32,0.0,0.0,15154.0,15154.0,15154.0,0.0,0.0
2017-02-26,15230.0,15230.0,15230.0,0.0,0.0,15502.0,15502.0,15502.0,0.0,0.0,14842.94,14842.94,14842.94,0.0,0.0,14980.0,14980.0,14980.0,0.0,0.0
2017-03-05,13302.0,13302.0,13302.0,0.0,0.0,13424.0,13424.0,13424.0,0.0,0.0,12600.0,12600.0,12600.0,0.0,0.0,12918.0,12918.0,12918.0,0.0,0.0
2017-03-12,13540.0,13540.0,13540.0,0.0,0.0,13764.68,13764.68,13764.68,0.0,0.0,13210.4,13210.4,13210.4,0.0,0.0,13320.0,13320.0,13320.0,0.0,0.0
2017-03-19,12094.0,12094.0,12094.0,0.0,0.0,12250.0,12250.0,12250.0,0.0,0.0,11833.96,11833.96,11833.96,0.0,0.0,11976.0,11976.0,11976.0,0.0,0.0
2017-03-26,13724.0,13724.0,13724.0,0.0,0.0,14440.0,14440.0,14440.0,0.0,0.0,13562.0,13562.0,13562.0,0.0,0.0,14300.0,14300.0,14300.0,0.0,0.0
2017-04-02,14538.0,14538.0,14538.0,0.0,0.0,14538.0,14538.0,14538.0,0.0,0.0,13846.02,13846.02,13846.02,0.0,0.0,14052.0,14052.0,14052.0,0.0,0.0
2017-04-09,14010.0,14010.0,14010.0,0.0,0.0,14164.0,14164.0,14164.0,0.0,0.0,12888.0,12888.0,12888.0,0.0,0.0,12998.0,12998.0,12998.0,0.0,0.0
2017-04-16,11646.0,11646.0,11646.0,0.0,0.0,11934.0,11934.0,11934.0,0.0,0.0,11312.0,11312.0,11312.0,0.0,0.0,11668.0,11668.0,11668.0,0.0,0.0
2017-04-23,12000.0,12000.0,12000.0,0.0,0.0,12158.0,12158.0,12158.0,0.0,0.0,11434.64,11434.64,11434.64,0.0,0.0,11536.0,11536.0,11536.0,0.0,0.0
2017-04-30,10108.0,10108.0,10108.0,0.0,0.0,11288.0,11288.0,11288.0,0.0,0.0,9900.0,9900.0,9900.0,0.0,0.0,11228.0,11228.0,11228.0,0.0,0.0
2017-05-07,11856.0,11856.0,11856.0,0.0,0.0,11965.96,11965.96,11965.96,0.0,0.0,11540.0,11540.0,11540.0,0.0,0.0,11688.0,11688.0,11688.0,0.0,0.0
2017-05-14,11340.0,11340.0,11340.0,0.0,0.0,11959.92,11959.92,11959.92,0.0,0.0,11208.0,11208.0,11208.0,0.0,0.0,11872.0,11872.0,11872.0,0.0,0.0
2017-05-21,10412.0,10412.0,10412.0,0.0,0.0,10412.0,10412.0,10412.0,0.0,0.0,10000.0,10000.0,10000.0,0.0,0.0,10340.0,10340.0,10340.0,0.0,0.0
2017-05-28,9140.0,9140.0,9140.0,0.0,0.0,9187.52,9187.52,9187.52,0.0,0.0,8580.0,8580.0,8580.0,0.0,0.0,8872.0,8872.0,8872.0,0.0,0.0
2017-06-04,8192.0,8192.0,8192.0,0.0,0.0,9104.0,9104.0,9104.0,0.0,0.0,8124.0,8124.0,8124.0,0.0,0.0,8980.0,8980.0,8980.0,0.0,0.0
2017-06-11,8188.0,8188.0,8188.0,0.0,0.0,8196.0,8196.0,8196.0,0.0,0.0,7824.0,7824.0,7824.0,0.0,0.0,8180.0,8180.0,8180.0,0.0,0.0
2017-06-18,7136.0,7136.0,7136.0,0.0,0.0,7652.0,7652.0,7652.0,0.0,0.0,7072.0,7072.0,7072.0,0.0,0.0,7648.0,7648.0,7648.0,0.0,0.0
2017-06-25,8320.0,8320.0,8320.0,0.0,0.0,8600.0,8600.0,8600.0,0.0,0.0,8004.2,8004.2,8004.2,0.0,0.0,8332.0,8332.0,8332.0,0.0,0.0
2017-07-02,7224.0,7224.0,7224.0,0.0,0.0,7347.96,7347.96,7347.96,0.0,0.0,6784.0,6784.0,6784.0,0.0,0.0,7332.0,7332.0,7332.0,0.0,0.0
2017-07-09,8152.0,8152.0,8152.0,0.0,0.0,8308.0,8308.0,8308.0,0.0,0.0,8012.0,8012.0,8012.0,0.0,0.0,8232.0,8232.0,8232.0,0.0,0.0
2017-07-16,8268.0,8268.0,8268.0,0.0,0.0,8376.8,8376.8,8376.8,0.0,0.0,7888.4,7888.4,7888.4,0.0,0.0,8008.0,8008.0,8008.0,0.0,0.0
2017-07-23,8956.0,8956.0,8956.0,0.0,0.0,9468.0,9468.0,9468.0,0.0,0.0,8680.0,8680.0,8680.0,0.0,0.0,8888.0,8888.0,8888.0,0.0,0.0
2017-07-30,7216.0,7216.0,7216.0,0.0,0.0,7672.0,7672.0,7672.0,0.0,0.0,7128.0,7128.0,7128.0,0.0,0.0,7628.0,7628.0,7628.0,0.0,0.0
2017-08-06,6952.0,6952.0,6952.0,0.0,0.0,7086.88,7086.88,7086.88,0.0,0.0,6800.0,6800.0,6800.0,0.0,0.0,7028.0,7028.0,7028.0,0.0,0.0
2017-08-13,6164.0,6164.0,6164.0,0.0,0.0,6488.0,6488.0,6488.0,0.0,0.0,6036.0,6036.0,6036.0,0.0,0.0,6340.0,6340.0,6340.0,0.0,0.0
2017-08-20,6556.0,6556.0,6556.0,0.0,0.0,6620.0,6620.0,6620.0,0.0,0.0,6468.0,6468.0,6468.0,0.0,0.0,6528.0,6528.0,6528.0,0.0,0.0
2017-08-27,6780.0,6780.0,6780.0,0.0,0.0,7136.0,7136.0,7136.0,0.0,0.0,6620.0,6620.0,6620.0,0.0,0.0,7088.0,7088.0,7088.0,0.0,0.0
2017-09-03,7092.0,7092.0,7092.0,0.0,0.0,7148.0,7148.0,7148.0,0.0,0.0,6360.0,6360.0,6360.0,0.0,0.0,6572.0,6572.0,6572.0,0.0,0.0
2017-09-10,7964.0,7964.0,7964.0,0.0,0.0,8012.0,8012.0,8012.0,0.0,0.0,7712.0,7712.0,7712.0,0.0,0.0,7948.0,7948.0,7948.0,0.0,0.0
2017-09-17,8672.0,8672.0,8672.0,0.0,0.0,9000.0,9000.0,9000.0,0.0,0.0,8632.0,8632.0,8632.0,0.0,0.0,8872.0,8872.0,8872.0,0.0,0.0
2017-09-24,9688.0,9688.0,9688.0,0.0,0.0,9872.0,9872.0,9872.0,0.0,0.0,9472.4,9472.4,9472.4,0.0,0.0,9728.0,9728.0,9728.0,0.0,0.0
2017-10-01,9560.0,9560.0,9560.0,0.0,0.0,9688.0,9688.0,9688.0,0.0,0.0,9192.0,9192.0,9192.0,0.0,0.0,9288.0,9288.0,9288.0,0.0,0.0
2017-10-08,9572.0,9572.0,9572.0,0.0,0.0,9640.0,9640.0,9640.0,0.0,0.0,9240.0,9240.0,9240.0,0.0,0.0,9272.0,9272.0,9272.0,0.0,0.0
2017-10-15,8828.0,8828.0,8828.0,0.0,0.0,9096.0,9096.0,9096.0,0.0,0.0,8816.4,8816.4,8816.4,0.0,0.0,9024.0,9024.0,9024.0,0.0,0.0
2017-10-22,8088.0,8088.0,8088.0,0.0,0.0,9080.0,9080.0,9080.0,0.0,0.0,8012.4,8012.4,8012.4,0.0,0.0,9032.0,9032.0,9032.0,0.0,0.0
2017-10-29,10276.0,10276.0,10276.0,0.0,0.0,10932.0,10932.0,10932.0,0.0,0.0,10104.0,10104.0,10104.0,0.0,0.0,10700.0,10700.0,10700.0,0.0,0.0
2017-11-05,11712.0,11712.0,11712.0,0.0,0.0,12068.04,12068.04,12068.04,0.0,0.0,11336.0,11336.0,11336.0,0.0,0.0,11680.0,11680.0,11680.0,0.0,0.0
2017-11-12,9904.0,9904.0,9904.0,0.0,0.0,10288.0,10288.0,10288.0,0.0,0.0,9828.0,9828.0,9828.0,0.0,0.0,10208.0,10208.0,10208.0,0.0,0.0
2017-11-19,10740.0,10740.0,10740.0,0.0,0.0,10768.0,10768.0,10768.0,0.0,0.0,10436.04,10436.04,10436.04,0.0,0.0,10504.0,10504.0,10504.0,0.0,0.0
2017-11-26,11200.0,11200.0,11200.0,0.0,0.0,11908.0,11908.0,11908.0,0.0,0.0,11000.0,11000.0,11000.0,0.0,0.0,11468.0,11468.0,11468.0,0.0,0.0
2017-12-03,10324.0,10324.0,10324.0,0.0,0.0,10660.0,10660.0,10660.0,0.0,0.0,10056.0,10056.0,10056.0,0.0,0.0,10336.0,10336.0,10336.0,0.0,0.0
2017-12-10,9780.0,9780.0,9780.0,0.0,0.0,9852.0,9852.0,9852.0,0.0,0.0,9344.0,9344.0,9344.0,0.0,0.0,9372.0,9372.0,9372.0,0.0,0.0
2017-12-17,11668.0,11668.0,11668.0,0.0,0.0,12072.0,12072.0,12072.0,0.0,0.0,11408.4,11408.4,11408.4,0.0,0.0,11776.0,11776.0,11776.0,0.0,0.0
2017-12-24,12620.0,12620.0,12620.0,0.0,0.0,12700.0,12700.0,12700.0,0.0,0.0,12120.0,12120.0,12120.0,0.0,0.0,12140.0,12140.0,12140.0,0.0,0.0
2017-12-31,13408.0,13408.0,13408.0,0.0,0.0,13508.0,13508.0,13508.0,0.0,0.0,13024.0,13024.0,13024.0,0.0,0.0,13404.0,13404.0,13404.0,0.0,0.0
