Date,PACStock_Open_average,PACStock_Open_max,PACStock_Open_min,PACStock_Open_volatility,PACStock_Open_change,PACStock_High_average,PACStock_High_max,PACStock_High_min,PACStock_High_volatility,PACStock_High_change,PACStock_Low_average,PACStock_Low_max,PACStock_Low_min,PACStock_Low_volatility,PACStock_Low_change,PACStock_Close_average,PACStock_Close_max,PACStock_Close_min,PACStock_Close_volatility,PACStock_Close_change,PACStock_Volume_average,PACStock_Volume_max,PACStock_Volume_min,PACStock_Volume_volatility,PACStock_Volume_change
2016-01-03,83.632,86.64,80.26,6.3799999999999955,-6.3799999999999955,84.256,86.64,80.74,5.900000000000006,-5.900000000000006,82.188,84.95,79.02,5.930000000000007,-5.930000000000007,82.742,85.68,79.11,6.570000000000007,-5.6200000000000045,112732,238718,63282,175436,168243
2016-01-10,80.572,81.51,79.56,1.9500000000000028,-0.5,81.64,82.83,80.0,2.8299999999999983,-1.5100000000000051,80.066,80.65,78.92,1.730000000000004,-1.1400000000000006,80.742,81.79,79.3,2.490000000000009,-1.4099999999999966,76359,110750,45604,65146,-35709
2016-01-17,78.93,80.6,77.75,2.8499999999999943,-1.559999999999988,79.28,80.6,78.58,2.019999999999996,-1.3199999999999932,77.4375,78.06,76.65,1.4099999999999966,-0.1599999999999966,77.9825,78.97,76.79,2.1799999999999926,-0.8199999999999932,79348,106534,62644,43890,43890
2016-01-24,80.762,83.25,78.2,5.049999999999997,4.069999999999993,82.656,84.29,80.15,4.140000000000001,4.140000000000001,80.06,82.27,77.4,4.86999999999999,4.86999999999999,81.84,84.04,78.79,5.25,5.25,71632,86607,46711,39896,8808
2016-01-31,81.898,83.16,80.27,2.8900000000000006,-0.6199999999999903,83.01,84.35,82.46,1.8900000000000006,-1.809999999999988,80.83,83.12,79.65,3.469999999999999,-3.200000000000003,81.856,84.17,79.85,4.320000000000007,-3.3299999999999983,53799,78992,29991,49001,-17748
2016-02-07,78.80799999999999,80.2,77.53,2.6700000000000017,-2.6700000000000017,79.712,80.38,78.56,1.8199999999999932,-0.5499999999999972,77.844,78.71,76.8,1.9099999999999966,-0.789999999999992,79.032,79.73,78.01,1.7199999999999989,0.3400000000000034,31220,43938,25194,18744,4960
2016-02-14,81.305,82.67,80.08,2.5900000000000034,2.5900000000000034,82.9625,83.96,81.28,2.6799999999999926,1.4299999999999926,80.705,81.95,79.78,2.1700000000000017,0.9299999999999926,81.7025,82.94,80.39,2.549999999999997,1.0699999999999932,38782,60692,29623,31069,-2803
2016-02-21,80.03999999999999,82.02,77.82,4.200000000000003,-1.7399999999999949,80.84,83.06,78.73,4.329999999999998,-2.490000000000009,78.954,81.78,77.24,4.540000000000006,-2.930000000000007,79.7,81.96,77.67,4.289999999999992,-2.4099999999999966,57374,90403,45487,44916,-423
2016-02-28,79.54,79.71,79.34,0.36999999999999034,-0.11999999999999034,80.62,81.4,80.2,1.2000000000000028,1.2000000000000028,78.994,79.21,78.56,0.6499999999999915,0.3499999999999943,79.428,79.9,78.88,1.0200000000000102,0.39000000000000057,97322,150298,58391,91907,6041
2016-03-06,80.044,81.79,78.73,3.0600000000000023,2.8300000000000125,81.174,83.03,79.02,4.010000000000005,3.030000000000001,78.968,80.96,77.67,3.289999999999992,3.1599999999999966,80.774,82.7,78.61,4.090000000000003,3.6500000000000057,78232,152793,37147,115646,30631
