Date,Global X FTSE Nordic Region_etf_Open_average,Global X FTSE Nordic Region_etf_Open_max,Global X FTSE Nordic Region_etf_Open_min,Global X FTSE Nordic Region_etf_Open_volatility,Global X FTSE Nordic Region_etf_Open_change,Global X FTSE Nordic Region_etf_High_average,Global X FTSE Nordic Region_etf_High_max,Global X FTSE Nordic Region_etf_High_min,Global X FTSE Nordic Region_etf_High_volatility,Global X FTSE Nordic Region_etf_High_change,Global X FTSE Nordic Region_etf_Low_average,Global X FTSE Nordic Region_etf_Low_max,Global X FTSE Nordic Region_etf_Low_min,Global X FTSE Nordic Region_etf_Low_volatility,Global X FTSE Nordic Region_etf_Low_change,Global X FTSE Nordic Region_etf_Close_average,Global X FTSE Nordic Region_etf_Close_max,Global X FTSE Nordic Region_etf_Close_min,Global X FTSE Nordic Region_etf_Close_volatility,Global X FTSE Nordic Region_etf_Close_change
2016-01-03,20.62,20.62,20.62,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2016-01-10,19.64,19.64,19.64,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2016-01-17,20.04,20.04,20.04,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2016-01-24,20.23,20.23,20.23,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2016-01-31,19.75,19.75,19.75,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2016-02-07,18.93,18.93,18.93,0.0,0.0,19.08,19.08,19.08,0.0,0.0,18.93,18.93,18.93,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2016-02-14,19.8,19.8,19.8,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2016-02-21,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0,19.98,19.98,19.98,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2016-02-28,20.74,20.74,20.74,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2016-03-06,21.02,21.02,21.02,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.02,21.02,21.02,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2016-03-13,21.1,21.1,21.1,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2016-03-20,20.42,20.42,20.42,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2016-03-27,20.79,20.79,20.79,0.0,0.0,21.07,21.07,21.07,0.0,0.0,20.79,20.79,20.79,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2016-04-03,21.09,21.09,21.09,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2016-04-10,21.47,21.47,21.47,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2016-04-17,21.72,21.72,21.72,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2016-04-24,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2016-05-01,20.69,20.69,20.69,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2016-05-08,20.73,20.73,20.73,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.62,20.62,20.62,0.0,0.0
