Date,SPDR DJIA_etf_Open_average,SPDR DJIA_etf_Open_max,SPDR DJIA_etf_Open_min,SPDR DJIA_etf_Open_volatility,SPDR DJIA_etf_Open_change,SPDR DJIA_etf_High_average,SPDR DJIA_etf_High_max,SPDR DJIA_etf_High_min,SPDR DJIA_etf_High_volatility,SPDR DJIA_etf_High_change,SPDR DJIA_etf_Low_average,SPDR DJIA_etf_Low_max,SPDR DJIA_etf_Low_min,SPDR DJIA_etf_Low_volatility,SPDR DJIA_etf_Low_change,SPDR DJIA_etf_Close_average,SPDR DJIA_etf_Close_max,SPDR DJIA_etf_Close_min,SPDR DJIA_etf_Close_volatility,SPDR DJIA_etf_Close_change
2016-03-20,173.85,173.85,173.85,0.0,0.0,174.94,174.94,174.94,0.0,0.0,173.7,173.7,173.7,0.0,0.0,174.94,174.94,174.94,0.0,0.0
2016-03-27,175.71,175.71,175.71,0.0,0.0,177.85,177.85,177.85,0.0,0.0,175.41,175.41,175.41,0.0,0.0,177.72,177.72,177.72,0.0,0.0
2016-04-03,176.25,176.25,176.25,0.0,0.0,176.81,176.81,176.81,0.0,0.0,175.11,175.11,175.11,0.0,0.0,175.66,175.66,175.66,0.0,0.0
2016-04-10,178.99,178.99,178.99,0.0,0.0,179.14,179.14,179.14,0.0,0.0,178.41,178.41,178.41,0.0,0.0,178.68,178.68,178.68,0.0,0.0
2016-04-17,179.61,179.61,179.61,0.0,0.0,180.08,180.08,180.08,0.0,0.0,178.87,178.87,178.87,0.0,0.0,179.9,179.9,179.9,0.0,0.0
2016-04-24,177.4,177.4,177.4,0.0,0.0,177.95,177.95,177.95,0.0,0.0,176.29,176.29,176.29,0.0,0.0,177.59,177.59,177.59,0.0,0.0
2016-05-01,175.69,175.69,175.69,0.0,0.0,177.4,177.4,177.4,0.0,0.0,175.68,175.68,175.68,0.0,0.0,177.34,177.34,177.34,0.0,0.0
2016-05-08,176.9,176.9,176.9,0.0,0.0,177.52,177.52,177.52,0.0,0.0,175.26,175.26,175.26,0.0,0.0,175.48,175.48,175.48,0.0,0.0
2016-05-15,174.72,174.72,174.72,0.0,0.0,175.54,175.54,175.54,0.0,0.0,174.51,174.51,174.51,0.0,0.0,174.76,174.76,174.76,0.0,0.0
2016-05-22,178.22,178.22,178.22,0.0,0.0,178.59,178.59,178.59,0.0,0.0,178.06,178.06,178.06,0.0,0.0,178.5,178.5,178.5,0.0,0.0
2016-05-29,177.87,177.87,177.87,0.0,0.0,178.29,178.29,178.29,0.0,0.0,176.84,176.84,176.84,0.0,0.0,178.06,178.06,178.06,0.0,0.0
2016-06-05,178.7,178.7,178.7,0.0,0.0,179.24,179.24,179.24,0.0,0.0,178.11,178.11,178.11,0.0,0.0,178.71,178.71,178.71,0.0,0.0
2016-06-12,177.15,177.15,177.15,0.0,0.0,177.15,177.15,177.15,0.0,0.0,175.77,175.77,175.77,0.0,0.0,176.52,176.52,176.52,0.0,0.0
2016-06-19,174.55,174.55,174.55,0.0,0.0,176.68,176.68,176.68,0.0,0.0,173.3,173.3,173.3,0.0,0.0,173.76,173.76,173.76,0.0,0.0
2016-06-26,178.78,178.78,178.78,0.0,0.0,179.8,179.8,179.8,0.0,0.0,178.78,178.78,178.78,0.0,0.0,179.31,179.31,179.31,0.0,0.0
2016-07-03,180.01,180.01,180.01,0.0,0.0,181.56,181.56,181.56,0.0,0.0,179.98,179.98,179.98,0.0,0.0,181.3,181.3,181.3,0.0,0.0
2016-07-10,185.35,185.35,185.35,0.0,0.0,185.5,185.5,185.5,0.0,0.0,184.45,184.45,184.45,0.0,0.0,184.88,184.88,184.88,0.0,0.0
2016-07-17,185.0,185.0,185.0,0.0,0.0,185.57,185.57,185.57,0.0,0.0,184.76,184.76,184.76,0.0,0.0,185.51,185.51,185.51,0.0,0.0
2016-07-24,183.85,183.85,183.85,0.0,0.0,184.5,184.5,184.5,0.0,0.0,183.54,183.54,183.54,0.0,0.0,184.13,184.13,184.13,0.0,0.0
2016-07-31,184.4,184.4,184.4,0.0,0.0,185.28,185.28,185.28,0.0,0.0,183.43,183.43,183.43,0.0,0.0,185.26,185.26,185.26,0.0,0.0
2016-08-07,186.14,186.14,186.14,0.0,0.0,186.25,186.25,186.25,0.0,0.0,185.52,185.52,185.52,0.0,0.0,185.9,185.9,185.9,0.0,0.0
2016-08-14,185.3,185.3,185.3,0.0,0.0,185.65,185.65,185.65,0.0,0.0,184.72,184.72,184.72,0.0,0.0,185.32,185.32,185.32,0.0,0.0
2016-08-21,184.62,184.62,184.62,0.0,0.0,185.54,185.54,185.54,0.0,0.0,183.14,183.14,183.14,0.0,0.0,183.82,183.82,183.82,0.0,0.0
2016-08-28,184.94,184.94,184.94,0.0,0.0,185.42,185.42,185.42,0.0,0.0,184.32,184.32,184.32,0.0,0.0,184.86,184.86,184.86,0.0,0.0
2016-09-04,183.57,183.57,183.57,0.0,0.0,183.75,183.75,183.75,0.0,0.0,180.91,180.91,180.91,0.0,0.0,180.91,180.91,180.91,0.0,0.0
2016-09-11,181.5,181.5,181.5,0.0,0.0,181.5,181.5,181.5,0.0,0.0,180.44,180.44,180.44,0.0,0.0,180.97,180.97,180.97,0.0,0.0
2016-09-18,183.41,183.41,183.41,0.0,0.0,183.52,183.52,183.52,0.0,0.0,182.29,182.29,182.29,0.0,0.0,182.42,182.42,182.42,0.0,0.0
2016-09-25,182.13,182.13,182.13,0.0,0.0,183.44,183.44,183.44,0.0,0.0,181.97,181.97,181.97,0.0,0.0,182.78,182.78,182.78,0.0,0.0
2016-10-02,182.8,182.8,182.8,0.0,0.0,182.99,182.99,182.99,0.0,0.0,181.32,181.32,181.32,0.0,0.0,182.22,182.22,182.22,0.0,0.0
2016-10-09,182.0,182.0,182.0,0.0,0.0,182.46,182.46,182.46,0.0,0.0,181.21,181.21,181.21,0.0,0.0,181.29,181.29,181.29,0.0,0.0
2016-10-16,180.6,180.6,180.6,0.0,0.0,181.45,181.45,181.45,0.0,0.0,180.23,180.23,180.23,0.0,0.0,181.22,181.22,181.22,0.0,0.0
2016-10-23,181.82,181.82,181.82,0.0,0.0,182.32,182.32,182.32,0.0,0.0,180.67,180.67,180.67,0.0,0.0,181.36,181.36,181.36,0.0,0.0
2016-10-30,179.11,179.11,179.11,0.0,0.0,179.67,179.67,179.67,0.0,0.0,178.64,178.64,178.64,0.0,0.0,178.71,178.71,178.71,0.0,0.0
2016-11-06,187.95,187.95,187.95,0.0,0.0,188.63,188.63,188.63,0.0,0.0,187.41,187.41,187.41,0.0,0.0,188.47,188.47,188.47,0.0,0.0
2016-11-13,188.9,188.9,188.9,0.0,0.0,188.96,188.96,188.96,0.0,0.0,188.32,188.32,188.32,0.0,0.0,188.46,188.46,188.46,0.0,0.0
2016-11-20,191.09,191.09,191.09,0.0,0.0,191.34,191.34,191.34,0.0,0.0,190.98,190.98,190.98,0.0,0.0,191.3,191.3,191.3,0.0,0.0
2016-11-27,191.91,191.91,191.91,0.0,0.0,191.98,191.98,191.98,0.0,0.0,191.43,191.43,191.43,0.0,0.0,191.74,191.74,191.74,0.0,0.0
2016-12-04,196.44,196.44,196.44,0.0,0.0,197.72,197.72,197.72,0.0,0.0,196.37,196.37,196.37,0.0,0.0,197.69,197.69,197.69,0.0,0.0
2016-12-11,198.7,198.7,198.7,0.0,0.0,198.97,198.97,198.97,0.0,0.0,197.94,197.94,197.94,0.0,0.0,198.19,198.19,198.19,0.0,0.0
2016-12-18,198.96,198.96,198.96,0.0,0.0,199.06,199.06,199.06,0.0,0.0,198.73,198.73,198.73,0.0,0.0,199.05,199.05,199.05,0.0,0.0
2016-12-25,198.25,198.25,198.25,0.0,0.0,198.27,198.27,198.27,0.0,0.0,196.92,196.92,196.92,0.0,0.0,197.51,197.51,197.51,0.0,0.0
2017-01-01,198.73,198.73,198.73,0.0,0.0,199.83,199.83,199.83,0.0,0.0,198.17,198.17,198.17,0.0,0.0,199.51,199.51,199.51,0.0,0.0
2017-01-08,198.91,198.91,198.91,0.0,0.0,199.35,199.35,199.35,0.0,0.0,198.32,198.32,198.32,0.0,0.0,198.7,198.7,198.7,0.0,0.0
2017-01-15,197.53,197.53,197.53,0.0,0.0,198.2,198.2,198.2,0.0,0.0,197.31,197.31,197.31,0.0,0.0,197.96,197.96,197.96,0.0,0.0
2017-01-22,200.69,200.69,200.69,0.0,0.0,200.87,200.87,200.87,0.0,0.0,200.45,200.45,200.45,0.0,0.0,200.63,200.63,200.63,0.0,0.0
2017-01-29,199.58,199.58,199.58,0.0,0.0,200.57,200.57,200.57,0.0,0.0,199.44,199.44,199.44,0.0,0.0,200.38,200.38,200.38,0.0,0.0
2017-02-05,202.3,202.3,202.3,0.0,0.0,203.0,203.0,203.0,0.0,0.0,202.07,202.07,202.07,0.0,0.0,202.74,202.74,202.74,0.0,0.0
2017-02-12,205.03,205.03,205.03,0.0,0.0,205.92,205.92,205.92,0.0,0.0,205.02,205.02,205.02,0.0,0.0,205.88,205.88,205.88,0.0,0.0
2017-02-19,207.08,207.08,207.08,0.0,0.0,207.95,207.95,207.95,0.0,0.0,207.07,207.07,207.07,0.0,0.0,207.93,207.93,207.93,0.0,0.0
2017-02-26,210.06,210.06,210.06,0.0,0.0,210.32,210.32,210.32,0.0,0.0,209.41,209.41,209.41,0.0,0.0,209.91,209.91,209.91,0.0,0.0
2017-03-05,209.69,209.69,209.69,0.0,0.0,209.7,209.7,209.7,0.0,0.0,208.36,208.36,208.36,0.0,0.0,209.15,209.15,209.15,0.0,0.0
2017-03-12,209.53,209.53,209.53,0.0,0.0,209.53,209.53,209.53,0.0,0.0,208.83,208.83,208.83,0.0,0.0,208.86,208.86,208.86,0.0,0.0
2017-03-19,206.58,206.58,206.58,0.0,0.0,206.9,206.9,206.9,0.0,0.0,205.0,205.0,205.0,0.0,0.0,205.75,205.75,205.75,0.0,0.0
2017-03-26,206.72,206.72,206.72,0.0,0.0,206.93,206.93,206.93,0.0,0.0,206.3,206.3,206.3,0.0,0.0,206.34,206.34,206.34,0.0,0.0
2017-04-02,206.19,206.19,206.19,0.0,0.0,207.07,207.07,207.07,0.0,0.0,205.89,205.89,205.89,0.0,0.0,206.38,206.38,206.38,0.0,0.0
2017-04-09,205.34,205.34,205.34,0.0,0.0,205.94,205.94,205.94,0.0,0.0,204.36,204.36,204.36,0.0,0.0,204.37,204.37,204.37,0.0,0.0
2017-04-16,205.51,205.51,205.51,0.0,0.0,205.73,205.73,205.73,0.0,0.0,204.77,204.77,204.77,0.0,0.0,205.25,205.25,205.25,0.0,0.0
2017-04-23,209.63,209.63,209.63,0.0,0.0,209.63,209.63,209.63,0.0,0.0,208.97,208.97,208.97,0.0,0.0,209.08,209.08,209.08,0.0,0.0
2017-04-30,209.07,209.07,209.07,0.0,0.0,209.78,209.78,209.78,0.0,0.0,208.76,208.76,208.76,0.0,0.0,209.77,209.77,209.77,0.0,0.0
2017-05-07,208.97,208.97,208.97,0.0,0.0,209.28,209.28,209.28,0.0,0.0,208.82,208.82,208.82,0.0,0.0,209.01,209.01,209.01,0.0,0.0
2017-05-14,206.75,206.75,206.75,0.0,0.0,208.31,208.31,208.31,0.0,0.0,206.58,206.58,206.58,0.0,0.0,207.77,207.77,207.77,0.0,0.0
2017-05-21,210.54,210.54,210.54,0.0,0.0,210.72,210.72,210.72,0.0,0.0,210.32,210.32,210.32,0.0,0.0,210.54,210.54,210.54,0.0,0.0
2017-05-28,211.45,211.45,211.45,0.0,0.0,212.21,212.21,212.21,0.0,0.0,211.27,211.27,211.27,0.0,0.0,211.91,211.91,211.91,0.0,0.0
2017-06-04,212.15,212.15,212.15,0.0,0.0,213.07,213.07,213.07,0.0,0.0,211.59,211.59,211.59,0.0,0.0,212.67,212.67,212.67,0.0,0.0
2017-06-11,213.33,213.33,213.33,0.0,0.0,213.58,213.58,213.58,0.0,0.0,212.82,212.82,212.82,0.0,0.0,213.56,213.56,213.56,0.0,0.0
2017-06-18,213.44,213.44,213.44,0.0,0.0,213.95,213.95,213.95,0.0,0.0,213.06,213.06,213.06,0.0,0.0,213.74,213.74,213.74,0.0,0.0
2017-06-25,213.15,213.15,213.15,0.0,0.0,213.99,213.99,213.99,0.0,0.0,212.97,212.97,212.97,0.0,0.0,213.24,213.24,213.24,0.0,0.0
2017-07-02,213.54,213.54,213.54,0.0,0.0,214.16,214.16,214.16,0.0,0.0,213.42,213.42,213.42,0.0,0.0,214.05,214.05,214.05,0.0,0.0
2017-07-09,215.3,215.3,215.3,0.0,0.0,216.68,216.68,216.68,0.0,0.0,215.11,215.11,215.11,0.0,0.0,216.26,216.26,216.26,0.0,0.0
2017-07-16,215.19,215.19,215.19,0.0,0.0,215.55,215.55,215.55,0.0,0.0,214.76,214.76,214.76,0.0,0.0,215.53,215.53,215.53,0.0,0.0
2017-07-23,217.53,217.53,217.53,0.0,0.0,218.16,218.16,218.16,0.0,0.0,217.3,217.3,217.3,0.0,0.0,218.02,218.02,218.02,0.0,0.0
2017-07-30,220.64,220.64,220.64,0.0,0.0,220.67,220.67,220.67,0.0,0.0,220.03,220.03,220.03,0.0,0.0,220.57,220.57,220.57,0.0,0.0
2017-08-06,218.76,218.76,218.76,0.0,0.0,219.22,219.22,219.22,0.0,0.0,218.52,218.52,218.52,0.0,0.0,218.7,218.7,218.7,0.0,0.0
2017-08-13,216.99,216.99,216.99,0.0,0.0,217.66,217.66,217.66,0.0,0.0,216.15,216.15,216.15,0.0,0.0,216.53,216.53,216.53,0.0,0.0
2017-08-20,218.26,218.26,218.26,0.0,0.0,218.93,218.93,218.93,0.0,0.0,218.0,218.0,218.0,0.0,0.0,218.04,218.04,218.04,0.0,0.0
2017-08-27,220.13,220.13,220.13,0.0,0.0,220.41,220.41,220.41,0.0,0.0,219.83,219.83,219.83,0.0,0.0,219.92,219.92,219.92,0.0,0.0
2017-09-03,217.61,217.61,217.61,0.0,0.0,218.66,218.66,218.66,0.0,0.0,217.52,217.52,217.52,0.0,0.0,218.24,218.24,218.24,0.0,0.0
2017-09-10,222.13,222.13,222.13,0.0,0.0,222.57,222.57,222.57,0.0,0.0,221.91,221.91,221.91,0.0,0.0,222.45,222.45,222.45,0.0,0.0
2017-09-17,223.22,223.22,223.22,0.0,0.0,223.46,223.46,223.46,0.0,0.0,222.82,222.82,222.82,0.0,0.0,223.2,223.2,223.2,0.0,0.0
2017-09-24,223.39,223.39,223.39,0.0,0.0,223.87,223.87,223.87,0.0,0.0,223.13,223.13,223.13,0.0,0.0,223.82,223.82,223.82,0.0,0.0
2017-10-01,227.34,227.34,227.34,0.0,0.0,227.63,227.63,227.63,0.0,0.0,227.23,227.23,227.23,0.0,0.0,227.55,227.55,227.55,0.0,0.0
2017-10-08,228.71,228.71,228.71,0.0,0.0,228.97,228.97,228.97,0.0,0.0,228.51,228.51,228.51,0.0,0.0,228.73,228.73,228.73,0.0,0.0
2017-10-15,232.47,232.47,232.47,0.0,0.0,233.13,233.13,233.13,0.0,0.0,231.89,231.89,231.89,0.0,0.0,233.13,233.13,233.13,0.0,0.0
2017-10-22,233.95,233.95,233.95,0.0,0.0,234.33,234.33,234.33,0.0,0.0,233.36,233.36,233.36,0.0,0.0,234.17,234.17,234.17,0.0,0.0
2017-10-29,235.36,235.36,235.36,0.0,0.0,235.39,235.39,235.39,0.0,0.0,234.64,234.64,234.64,0.0,0.0,235.18,235.18,235.18,0.0,0.0
2017-11-05,234.45,234.45,234.45,0.0,0.0,234.67,234.67,234.67,0.0,0.0,234.1,234.1,234.1,0.0,0.0,234.43,234.43,234.43,0.0,0.0
2017-11-12,233.77,233.77,233.77,0.0,0.0,233.97,233.97,233.97,0.0,0.0,233.36,233.36,233.36,0.0,0.0,233.39,233.39,233.39,0.0,0.0
2017-11-19,235.56,235.56,235.56,0.0,0.0,235.87,235.87,235.87,0.0,0.0,235.41,235.41,235.41,0.0,0.0,235.47,235.47,235.47,0.0,0.0
2017-11-26,243.14,243.14,243.14,0.0,0.0,243.44,243.44,243.44,0.0,0.0,239.41,239.41,239.41,0.0,0.0,242.45,242.45,242.45,0.0,0.0
2017-12-03,243.19,243.19,243.19,0.0,0.0,243.63,243.63,243.63,0.0,0.0,242.58,242.58,242.58,0.0,0.0,243.62,243.62,243.62,0.0,0.0
2017-12-10,246.21,246.21,246.21,0.0,0.0,246.7,246.7,246.7,0.0,0.0,245.82,245.82,245.82,0.0,0.0,246.25,246.25,246.25,0.0,0.0
2017-12-17,247.58,247.58,247.58,0.0,0.0,247.61,247.61,247.61,0.0,0.0,246.97,246.97,246.97,0.0,0.0,247.4,247.4,247.4,0.0,0.0
2017-12-24,248.57,248.57,248.57,0.0,0.0,248.61,248.61,248.61,0.0,0.0,247.17,247.17,247.17,0.0,0.0,247.38,247.38,247.38,0.0,0.0
2017-12-31,251.38,251.38,251.38,0.0,0.0,252.85,252.85,252.85,0.0,0.0,250.97,250.97,250.97,0.0,0.0,252.72,252.72,252.72,0.0,0.0
