Date,MOV_stock_Open_average,MOV_stock_Open_max,MOV_stock_Open_min,MOV_stock_Open_volatility,MOV_stock_Open_change,MOV_stock_High_average,MOV_stock_High_max,MOV_stock_High_min,MOV_stock_High_volatility,MOV_stock_High_change,MOV_stock_Low_average,MOV_stock_Low_max,MOV_stock_Low_min,MOV_stock_Low_volatility,MOV_stock_Low_change,MOV_stock_Close_average,MOV_stock_Close_max,MOV_stock_Close_min,MOV_stock_Close_volatility,MOV_stock_Close_change,MOV_stock_Volume_average,MOV_stock_Volume_max,MOV_stock_Volume_min,MOV_stock_Volume_volatility,MOV_stock_Volume_change
2016-03-13,29.752,30.45,29.26,1.1899999999999977,0.7100000000000009,30.276,30.64,29.64,1.0,0.17999999999999972,29.506,30.18,29.11,1.0700000000000003,0.4400000000000013,29.912,30.3,29.38,0.9200000000000017,0.07000000000000028,126184,188312,80580,107732,-43761
2016-03-20,29.857499999999998,30.15,29.54,0.6099999999999994,-0.6099999999999994,30.1825,30.7,29.69,1.009999999999998,-1.009999999999998,29.572499999999998,30.15,29.22,0.9299999999999997,-0.9299999999999997,29.8325,30.39,29.52,0.870000000000001,-0.7699999999999996,91312,108941,69066,39875,-31344
2016-03-27,29.137999999999998,30.5,27.3,3.1999999999999993,-2.379999999999999,30.068,30.89,29.3,1.5899999999999999,-0.7899999999999991,28.54,29.55,27.01,2.539999999999999,-2.1400000000000006,29.416,30.44,27.53,2.91,-1.0899999999999999,347993,871685,61211,810474,427170
2016-04-03,27.708,28.64,27.12,1.5199999999999996,-1.5199999999999996,28.116,28.78,27.46,1.3200000000000003,-1.3200000000000003,27.102,27.5,26.6,0.8999999999999986,-0.8999999999999986,27.468,27.9,26.76,1.139999999999997,-0.9100000000000001,206613,282572,124331,158241,-158239
2016-04-10,27.184,27.99,26.5,1.4899999999999984,0.6099999999999994,27.76,28.23,27.15,1.0800000000000018,0.41000000000000014,26.778000000000002,27.48,26.19,1.2899999999999991,0.8599999999999994,27.322,28.13,26.38,1.75,1.3599999999999994,164682,237121,92532,144589,-95809
2016-04-17,28.3,29.0,27.65,1.3500000000000014,1.0899999999999999,28.752,29.29,27.93,1.3599999999999994,1.1900000000000013,28.112,28.65,27.4,1.25,1.1799999999999997,28.448,28.88,27.79,1.0899999999999999,0.8399999999999999,161173,206091,113792,92299,-6595
2016-04-24,28.638,29.11,28.2,0.9100000000000001,-0.3000000000000007,28.924,29.19,28.33,0.860000000000003,-0.7100000000000009,28.244,28.59,27.96,0.629999999999999,-0.259999999999998,28.548000000000002,29.0,28.21,0.7899999999999991,-0.17999999999999972,156320,192992,126298,66694,-18674
2016-05-01,28.264,28.65,27.68,0.9699999999999989,-0.5399999999999991,28.586,28.95,28.02,0.9299999999999997,-0.8599999999999994,27.846,28.32,27.52,0.8000000000000007,-0.28999999999999915,28.169999999999998,28.74,27.66,1.0799999999999983,-0.9199999999999982,117400,160235,91096,69139,-58829
2016-05-08,26.362,28.02,24.99,3.030000000000001,-3.030000000000001,26.652,28.25,25.24,3.0100000000000016,-2.91,26.006,27.84,24.54,3.3000000000000007,-3.1799999999999997,26.138,28.02,24.63,3.3900000000000006,-3.1300000000000026,187773,357540,92436,265104,77230
2016-05-15,24.218,24.7,23.59,1.1099999999999994,-1.1099999999999994,24.546,25.15,23.97,1.1799999999999997,-0.7699999999999996,23.912,24.5,23.33,1.1700000000000017,-1.1700000000000017,24.058,24.52,23.5,1.0199999999999996,-0.7199999999999989,268158,317608,208036,109572,46684
2016-05-22,23.038,23.82,21.48,2.34,-2.34,23.426000000000002,24.09,22.42,1.6699999999999982,-1.5799999999999983,22.526,23.64,21.06,2.580000000000002,-2.5,23.009999999999998,23.84,21.56,2.280000000000001,-1.6000000000000014,418453,727329,227707,499622,363938
2016-05-29,20.8425,22.18,20.22,1.9600000000000009,-1.9600000000000009,20.9575,22.23,20.31,1.9200000000000017,-1.9200000000000017,20.0575,20.41,19.85,0.5599999999999987,-0.4800000000000004,20.372500000000002,20.52,20.17,0.34999999999999787,-0.34999999999999787,428756,570413,265944,304469,-304469
2016-06-05,20.276,20.5,19.95,0.5500000000000007,-0.16000000000000014,20.438,20.76,19.95,0.8100000000000023,-0.6000000000000014,19.954,20.15,19.44,0.7099999999999973,-0.6699999999999982,20.192,20.6,19.49,1.110000000000003,-0.9400000000000013,241145,347984,169916,178068,112921
2016-06-12,20.066,20.52,19.55,0.9699999999999989,0.9399999999999977,20.506,21.14,19.83,1.3100000000000023,1.3100000000000023,19.864,20.4,19.14,1.259999999999998,1.259999999999998,20.198,20.94,19.27,1.6700000000000017,1.6700000000000017,319857,429039,255770,173269,125921
2016-06-19,21.282,21.54,20.79,0.75,-0.39000000000000057,21.588,22.12,20.79,1.3300000000000018,-1.3300000000000018,21.064,21.4,20.38,1.0199999999999996,-0.8000000000000007,21.244,21.55,20.49,1.0600000000000023,-1.0500000000000007,240739,403900,190556,213344,-199263
2016-06-26,20.992,21.74,20.28,1.4599999999999973,1.2999999999999972,21.444,22.54,20.3,2.2399999999999984,2.2399999999999984,20.747999999999998,21.58,19.7,1.879999999999999,1.879999999999999,21.323999999999998,22.31,20.15,2.16,2.16,214558,240684,164099,76585,-60822
2016-07-03,21.697499999999998,22.0,21.3,0.6999999999999993,0.0,22.0175,22.48,21.64,0.8399999999999999,0.370000000000001,21.4725,22.0,21.15,0.8500000000000014,0.6799999999999997,21.744999999999997,22.34,21.34,1.0,1.0,145735,253497,104187,149310,-144997
2016-07-10,22.812,23.21,22.44,0.7699999999999996,0.16000000000000014,23.116,23.42,22.86,0.5600000000000023,0.010000000000001563,22.536,22.71,22.25,0.46000000000000085,-0.14999999999999858,22.806,23.17,22.54,0.6300000000000026,-0.240000000000002,184799,235926,127220,108706,44061
2016-07-17,22.462,22.71,22.14,0.5700000000000003,-0.370000000000001,22.73,22.91,22.44,0.46999999999999886,-0.46999999999999886,22.136,22.4,21.85,0.5499999999999972,-0.5499999999999972,22.416,22.74,22.16,0.5799999999999983,-0.3100000000000023,113056,226810,71630,155180,-8184
2016-07-24,22.348,22.56,22.13,0.4299999999999997,0.030000000000001137,22.628,22.92,22.43,0.490000000000002,0.23000000000000043,22.15,22.3,22.07,0.23000000000000043,-0.05999999999999872,22.424,22.59,22.13,0.46000000000000085,0.46000000000000085,89629,100252,69692,30560,2594
2016-07-31,22.152,22.59,21.55,1.0399999999999991,-0.490000000000002,22.594,22.96,21.96,1.0,-0.05000000000000071,21.864,22.28,21.39,0.8900000000000006,-0.22000000000000242,22.202,22.71,21.83,0.8800000000000026,0.019999999999999574,86771,120743,64756,55987,46184
2016-08-07,22.874,23.37,22.66,0.7100000000000009,0.6700000000000017,23.254,23.69,22.95,0.740000000000002,0.6300000000000026,22.69,23.18,22.45,0.7300000000000004,0.5399999999999991,22.982,23.53,22.53,1.0,0.7699999999999996,95816,119550,65256,54294,42025
2016-08-14,23.736,24.08,23.55,0.5299999999999976,0.3999999999999986,24.194,24.63,23.68,0.9499999999999993,0.5199999999999996,23.474,24.07,23.2,0.870000000000001,0.7699999999999996,23.946,24.6,23.39,1.2100000000000009,0.7600000000000016,157335,223352,109715,113637,16789
2016-08-21,23.28,24.55,20.23,4.32,-1.4700000000000024,24.056,24.66,22.88,1.7800000000000011,-1.0300000000000011,23.01,24.21,20.23,3.9800000000000004,-1.4299999999999997,23.634,24.27,22.8,1.4699999999999989,-1.3099999999999987,381764,797426,155626,641800,79672
2016-08-28,22.718,23.09,22.57,0.5199999999999996,-0.4400000000000013,22.868000000000002,23.17,22.62,0.5500000000000007,-0.3200000000000003,22.434,22.69,22.13,0.5600000000000023,-0.21000000000000085,22.658,22.76,22.5,0.26000000000000156,-0.19000000000000128,144038,194879,75065,119814,-80962
2016-09-04,22.1,22.7,21.48,1.2199999999999989,-1.2199999999999989,22.23,22.7,21.64,1.0599999999999987,-1.0599999999999987,21.634999999999998,22.07,20.97,1.1000000000000014,-1.1000000000000014,21.7375,22.2,21.04,1.1600000000000001,-1.0500000000000007,184741,215484,121373,94111,94111
2016-09-11,20.936,21.22,20.7,0.5199999999999996,0.05999999999999872,21.304,21.5,21.15,0.3500000000000014,-0.25,20.698,20.81,20.51,0.29999999999999716,0.03999999999999915,21.054,21.4,20.86,0.5399999999999991,-0.41000000000000014,214594,375390,124942,250448,159273
2016-09-18,21.686,22.39,21.17,1.2199999999999989,1.2199999999999989,21.98,22.57,21.29,1.2800000000000011,1.2800000000000011,21.482,22.2,20.9,1.3000000000000007,1.3000000000000007,21.886,22.5,21.23,1.2699999999999996,1.2699999999999996,190529,361032,108154,252878,-37040
2016-09-25,21.656,22.26,21.31,0.9500000000000028,-0.9500000000000028,21.858,22.43,21.58,0.8500000000000014,-0.8500000000000014,21.24,21.47,21.08,0.39000000000000057,-0.34999999999999787,21.494,21.76,21.22,0.5400000000000027,-0.28000000000000114,133229,170395,94924,75471,-30477
2016-10-02,21.594,22.26,21.17,1.0899999999999999,0.75,21.866,22.3,21.35,0.9499999999999993,0.7799999999999976,21.31,21.67,21.0,0.6700000000000017,0.4800000000000004,21.634,22.16,21.19,0.9699999999999989,0.5799999999999983,94328,137051,76805,60246,-5946
2016-10-09,22.108,22.58,21.73,0.8499999999999979,0.0799999999999983,22.382,22.63,22.05,0.5799999999999983,-0.5500000000000007,21.786,22.06,21.56,0.5,-0.1700000000000017,22.116,22.57,21.71,0.8599999999999994,-0.8599999999999994,88065,116232,62139,54093,-54093
2016-10-16,21.98,22.65,21.55,1.0999999999999979,0.34999999999999787,22.32,22.8,21.9,0.9000000000000021,0.15000000000000213,21.668,22.1,21.25,0.8500000000000014,0.3999999999999986,22.01,22.6,21.3,1.3000000000000007,0.6999999999999993,73808,108179,42217,65962,-20199
2016-10-23,21.85,22.1,21.5,0.6000000000000014,-0.4499999999999993,22.15,22.5,21.8,0.6999999999999993,-0.6999999999999993,21.53,21.95,21.35,0.5999999999999979,-0.5999999999999979,21.85,22.3,21.5,0.8000000000000007,-0.5500000000000007,63809,78044,48950,29094,-19969
2016-10-30,21.41,22.0,20.7,1.3000000000000007,-1.0500000000000007,21.904,22.12,21.65,0.4700000000000024,-0.05000000000000071,21.02,21.6,20.6,1.0,-0.9000000000000021,21.38,22.05,20.7,1.3500000000000014,-0.5,80645,130051,49147,80904,49554
2016-11-06,23.4,25.2,22.1,3.099999999999998,3.099999999999998,24.349999999999998,26.0,22.95,3.0500000000000007,3.0500000000000007,23.11,25.1,21.6,3.5,3.5,24.17,25.75,22.7,3.0500000000000007,3.0500000000000007,131882,148650,96306,52344,-914
2016-11-13,26.22,26.55,25.95,0.6000000000000014,0.6000000000000014,26.53,26.75,26.25,0.5,0.0,25.89,26.15,25.45,0.6999999999999993,0.5500000000000007,26.26,26.5,26.0,0.5,-0.29999999999999716,109961,193416,64053,129363,-77133
2016-11-20,28.0125,29.35,26.15,3.200000000000003,2.400000000000002,29.072499999999998,30.15,26.5,3.6499999999999986,3.6499999999999986,27.4075,28.38,25.6,2.7799999999999976,2.7799999999999976,28.25,29.5,25.75,3.75,3.6000000000000014,254685,512042,159218,352824,-15992
2016-11-27,29.03,29.6,28.2,1.4000000000000021,-0.1999999999999993,29.47,29.85,29.0,0.8500000000000014,-0.6999999999999993,28.49,29.05,28.0,1.0500000000000007,-0.8500000000000014,28.77,29.35,28.25,1.1000000000000014,-1.1000000000000014,138659,178041,79633,98408,-98408
2016-12-04,29.83,31.75,28.5,3.25,3.25,30.54,31.95,29.35,2.599999999999998,2.599999999999998,29.5,31.25,28.5,2.75,2.75,30.43,31.85,29.05,2.8000000000000007,2.8000000000000007,182979,231852,120084,111768,-69840
2016-12-11,31.06,31.65,30.2,1.4499999999999993,-1.4499999999999993,31.428,31.95,30.59,1.3599999999999994,-1.3599999999999994,30.59,31.15,29.9,1.25,-1.0500000000000007,30.89,31.4,30.05,1.3499999999999979,-1.0499999999999972,185434,293093,117836,175257,145932
2016-12-18,29.98,30.5,28.85,1.6499999999999986,-1.5,30.19,30.8,29.1,1.6999999999999993,-1.5499999999999972,29.41,30.15,28.45,1.6999999999999993,-1.6500000000000021,29.64,30.75,28.65,2.1000000000000014,-1.6500000000000021,79622,109961,49712,60249,-60249
2016-12-25,28.775,28.85,28.65,0.20000000000000284,0.20000000000000284,29.15,29.35,28.95,0.40000000000000213,0.15000000000000213,28.4,28.5,28.35,0.14999999999999858,-0.04999999999999716,28.75,28.8,28.7,0.10000000000000142,-0.05000000000000071,98393,175930,50509,125421,119050
2017-01-01,28.637500000000003,29.1,28.25,0.8500000000000014,-0.8500000000000014,28.982499999999998,29.4,28.65,0.75,-0.6999999999999993,28.075,28.6,27.65,0.9500000000000028,-0.7000000000000028,28.4125,29.0,28.0,1.0,-0.6000000000000014,136499,204595,101258,103337,100297
2017-01-08,27.12,27.85,26.3,1.5500000000000007,-1.5500000000000007,27.36,28.1,26.7,1.4000000000000021,-1.4000000000000021,26.62,27.05,26.1,0.9499999999999993,-0.6499999999999986,26.87,27.2,26.3,0.8999999999999986,-0.5999999999999979,132665,186929,105656,81273,-41070
2017-01-15,26.35,26.55,26.2,0.3500000000000014,-0.25,26.65,26.95,26.35,0.5999999999999979,-0.25,26.05,26.4,25.8,0.5999999999999979,-0.1999999999999993,26.3375,26.6,26.1,0.5,-0.10000000000000142,155929,256104,74310,181794,-8006
2017-01-22,26.72,27.25,26.35,0.8999999999999986,0.0,26.98,27.45,26.45,1.0,-0.05000000000000071,26.266000000000002,26.85,25.8,1.0500000000000007,-0.09999999999999787,26.6,27.05,26.2,0.8500000000000014,0.05000000000000071,86499,115406,63053,52353,-12245
2017-01-29,26.87,27.45,25.7,1.75,-1.6000000000000014,27.14,28.0,26.05,1.9499999999999993,-1.9499999999999993,26.29,27.2,25.3,1.8999999999999986,-1.8999999999999986,26.66,27.75,25.65,2.1000000000000014,-1.6999999999999993,152985,299134,95965,203169,-201957
2017-02-05,25.97,26.65,25.45,1.1999999999999993,0.8499999999999979,26.53,27.05,26.05,1.0,0.6500000000000021,25.66,26.35,24.95,1.4000000000000021,0.5500000000000007,26.08,26.45,25.5,0.9499999999999993,0.25,112810,138423,80146,58277,2650
2017-02-12,25.57,26.65,24.8,1.8499999999999979,-1.3499999999999979,26.06,26.7,25.45,1.25,-0.9499999999999993,25.2,26.15,23.95,2.1999999999999993,-0.9499999999999993,25.720000000000002,26.35,24.8,1.5500000000000007,-0.6000000000000014,150642,340166,67569,272597,24698
2017-02-19,25.125,25.8,24.65,1.1500000000000021,-1.1500000000000021,25.5325,25.95,25.3,0.6499999999999986,-0.6499999999999986,24.6125,24.8,24.4,0.40000000000000213,-0.10000000000000142,25.0375,25.3,24.8,0.5,0.3999999999999986,99913,140310,65627,74683,-42257
2017-02-26,24.73,25.05,24.35,0.6999999999999993,-0.6999999999999993,25.006,25.5,24.7,0.8000000000000007,-0.75,24.19,24.9,23.5,1.3999999999999986,-1.3999999999999986,24.46,25.3,23.6,1.6999999999999993,-1.6999999999999993,105494,151530,88048,63482,-7418
2017-03-05,22.82,23.4,22.55,0.8499999999999979,-0.8499999999999979,23.1,23.8,22.7,1.1000000000000014,-0.5999999999999979,22.28,22.8,21.4,1.4000000000000021,-0.15000000000000213,22.66,22.9,22.45,0.4499999999999993,-0.09999999999999787,227486,351831,122658,229173,-190088
2017-03-12,22.82,23.7,22.05,1.6499999999999986,1.0500000000000007,23.259999999999998,24.0,22.65,1.3500000000000014,1.0500000000000007,22.32,22.95,21.8,1.1499999999999986,0.8000000000000007,22.95,23.6,22.15,1.4500000000000028,1.4500000000000028,276233,521791,105684,416107,387837
2017-03-19,23.53,24.75,21.15,3.6000000000000014,2.950000000000003,24.54,25.2,24.2,1.0,-0.8499999999999979,22.936,23.75,21.0,2.75,2.379999999999999,24.04,25.0,23.4,1.6000000000000014,-1.6000000000000014,344773,725137,139865,585272,-585272
2017-03-26,23.89,24.25,23.2,1.0500000000000007,1.0500000000000007,24.52,25.1,24.0,1.1000000000000014,1.1000000000000014,23.78,24.1,23.2,0.9000000000000021,0.9000000000000021,24.33,24.95,23.9,1.0500000000000007,1.0500000000000007,116762,213328,72079,141249,99796
2017-04-02,23.96,24.95,23.15,1.8000000000000007,-1.8000000000000007,24.31,25.0,23.45,1.5500000000000007,-1.5500000000000007,23.4,24.0,22.95,1.0500000000000007,-0.75,23.59,24.25,23.1,1.1499999999999986,-0.8999999999999986,153628,172017,108290,63727,-50154
2017-04-09,23.325000000000003,23.6,23.05,0.5500000000000007,0.25,23.6875,23.95,23.4,0.5500000000000007,-0.40000000000000213,22.9875,23.2,22.65,0.5500000000000007,-0.3500000000000014,23.3625,23.7,22.95,0.75,-0.5500000000000007,150272,214545,121206,93339,-22267
2017-04-16,23.51,24.4,22.95,1.4499999999999993,1.4499999999999993,23.93,24.5,23.45,1.0500000000000007,0.8999999999999986,23.2,23.65,22.8,0.8499999999999979,0.8499999999999979,23.6,24.3,23.25,1.0500000000000007,0.3999999999999986,141528,198403,96666,101737,-79863
2017-04-23,23.96,24.2,23.7,0.5,-0.29999999999999716,24.282,24.46,24.1,0.35999999999999943,-0.25,23.57,23.7,23.35,0.34999999999999787,-0.34999999999999787,23.75,24.1,23.4,0.7000000000000028,-0.3000000000000007,95241,125871,74419,51452,19869
2017-04-30,23.65,23.85,23.45,0.40000000000000213,-0.10000000000000142,23.96,24.2,23.75,0.4499999999999993,-0.3999999999999986,23.27,23.57,23.1,0.46999999999999886,0.04999999999999716,23.61,23.9,23.3,0.5999999999999979,-0.14999999999999858,82083,95968,58229,37739,-37739
2017-05-07,23.26,23.65,23.0,0.6499999999999986,-0.6499999999999986,23.59,24.05,23.2,0.8500000000000014,-0.8500000000000014,23.0,23.2,22.85,0.34999999999999787,-0.25,23.31,23.6,23.2,0.40000000000000213,-0.05000000000000071,131162,168347,99127,69220,69220
2017-05-14,22.54,23.35,21.85,1.5,-1.3499999999999979,22.72,23.55,22.05,1.5,-1.3500000000000014,22.1,23.2,21.55,1.6499999999999986,-1.5999999999999979,22.4,23.45,21.85,1.5999999999999979,-1.3000000000000007,205002,382206,119524,262682,-251256
2017-05-21,21.9,22.35,20.75,1.6000000000000014,0.0,22.59,22.95,22.35,0.5999999999999979,-0.34999999999999787,21.470000000000002,22.1,20.55,1.5500000000000007,-1.3000000000000007,22.099999999999998,22.4,21.4,1.0,-0.9000000000000021,318166,470135,149485,320650,290713
2017-05-28,21.475,22.05,21.15,0.9000000000000021,0.6500000000000021,21.8875,22.5,21.3,1.1999999999999993,0.8000000000000007,21.1125,21.75,20.5,1.25,0.5500000000000007,21.6625,22.15,21.1,1.0499999999999972,0.75,174289,216225,132442,83783,-56840
2017-06-04,22.17,22.55,21.95,0.6000000000000014,0.40000000000000213,22.56,23.15,22.15,1.0,0.6999999999999993,21.88,22.45,21.55,0.8999999999999986,0.5500000000000007,22.35,23.05,21.8,1.25,0.75,120653,157720,79658,78062,-21096
2017-06-11,22.61,23.3,21.95,1.3500000000000014,-1.0,22.87,23.65,22.35,1.2999999999999972,-1.2999999999999972,22.21,22.9,21.75,1.1499999999999986,-1.1499999999999986,22.57,23.2,22.25,0.9499999999999993,-0.8999999999999986,120022,181197,67700,113497,28565
2017-06-18,22.68,23.0,22.3,0.6999999999999993,0.5500000000000007,23.150000000000002,23.85,22.85,1.0,0.9000000000000021,22.376,22.7,22.18,0.5199999999999996,0.5199999999999996,22.99,23.8,22.55,1.25,0.8500000000000014,112695,146380,90104,56276,14824
2017-06-25,24.31,24.7,23.8,0.8999999999999986,0.8999999999999986,24.75,25.3,24.2,1.1000000000000014,1.1000000000000014,24.06,24.55,23.5,1.0500000000000007,1.0500000000000007,24.53,25.25,24.05,1.1999999999999993,1.1999999999999993,135573,252397,91942,160455,-33368
2017-07-02,25.1625,25.75,24.4,1.3500000000000014,-0.9500000000000028,25.6125,26.35,24.7,1.6500000000000021,-0.8500000000000014,24.42,24.9,23.95,0.9499999999999993,-0.6500000000000021,24.9625,25.95,24.45,1.5,-0.05000000000000071,163384,256275,64981,191294,50919
2017-07-09,23.97,24.5,23.75,0.75,-0.6499999999999986,24.32,24.57,23.9,0.6700000000000017,-0.19000000000000128,23.61,23.85,23.2,0.6500000000000021,0.20000000000000284,23.98,24.3,23.8,0.5,0.4499999999999993,128268,173433,85084,88349,-8729
2017-07-16,24.37,25.0,23.95,1.0500000000000007,0.6999999999999993,24.72,25.05,24.3,0.75,0.3000000000000007,24.16,24.5,23.8,0.6999999999999993,0.4499999999999993,24.46,24.9,23.9,1.0,0.6500000000000021,79810,105558,51364,54194,-11410
2017-07-23,24.830000000000002,24.95,24.75,0.1999999999999993,-0.05000000000000071,25.156,25.6,24.88,0.7200000000000024,0.22000000000000242,24.45,24.55,24.35,0.1999999999999993,0.1999999999999993,24.82,24.95,24.65,0.3000000000000007,0.3000000000000007,98326,144134,42630,101504,-19351
2017-07-30,24.85,25.05,24.7,0.3500000000000014,-0.3000000000000007,25.25,25.35,25.05,0.3000000000000007,0.3000000000000007,24.506,24.75,24.25,0.5,0.14999999999999858,24.900000000000002,25.35,24.6,0.75,0.75,107645,189987,44595,145392,-33816
2017-08-06,24.76,25.3,24.25,1.0500000000000007,-0.6500000000000021,25.266000000000002,25.85,24.9,0.9500000000000028,-0.40000000000000213,24.419999999999998,24.65,24.25,0.3999999999999986,-0.3999999999999986,24.78,25.45,24.25,1.1999999999999993,-0.4499999999999993,87055,126643,66336,60307,802
2017-08-13,23.58,24.45,22.65,1.8000000000000007,-1.8000000000000007,23.78,24.45,22.9,1.5500000000000007,-1.5500000000000007,23.102,24.11,22.3,1.8099999999999987,-1.8099999999999987,23.21,24.25,22.45,1.8000000000000007,-1.8000000000000007,67227,95148,47288,47860,47860
2017-08-20,22.32,23.25,21.85,1.3999999999999986,0.8500000000000014,22.83,23.85,22.2,1.6500000000000021,1.4500000000000028,22.05,23.15,21.5,1.6499999999999986,1.6499999999999986,22.55,23.7,21.8,1.8999999999999986,1.8999999999999986,116630,163599,74981,88618,-88618
2017-08-27,27.17,28.55,23.8,4.75,3.9499999999999993,27.846,29.95,24.15,5.800000000000001,3.8500000000000014,26.288,27.2,23.65,3.5500000000000007,3.450000000000003,26.96,28.5,23.85,4.649999999999999,3.549999999999997,383919,1180207,100184,1080023,-60054
2017-09-03,27.75,28.5,27.3,1.1999999999999993,0.3000000000000007,28.25,28.65,27.85,0.7999999999999972,-0.6499999999999986,27.2625,27.55,26.95,0.6000000000000014,-0.05000000000000071,27.7375,28.45,27.1,1.3499999999999979,-1.3499999999999979,169414,276252,90426,185826,-185826
2017-09-10,27.28,27.35,27.25,0.10000000000000142,-0.10000000000000142,27.53,27.7,27.35,0.34999999999999787,-0.10000000000000142,27.060000000000002,27.2,26.85,0.34999999999999787,-0.25,27.26,27.35,27.2,0.15000000000000213,0.10000000000000142,112786,195187,71100,124087,120872
2017-09-17,27.24,27.5,26.65,0.8500000000000014,-0.8000000000000007,27.46,27.8,27.0,0.8000000000000007,-0.8000000000000007,26.95,27.3,26.6,0.6999999999999993,-0.5500000000000007,27.14,27.55,26.7,0.8500000000000014,-0.6500000000000021,84274,117898,56523,61375,-61375
2017-09-24,27.61,28.35,27.0,1.3500000000000014,1.1000000000000014,28.12,28.55,27.55,1.0,1.0,27.38,27.95,26.7,1.25,1.25,27.75,28.3,26.95,1.3500000000000014,1.0500000000000007,100940,127967,79873,48094,2105
2017-10-01,28.05,28.25,27.7,0.5500000000000007,-0.3500000000000014,28.372,28.65,27.86,0.7899999999999991,-0.6400000000000006,27.78,28.05,27.45,0.6000000000000014,-0.5,28.04,28.4,27.65,0.75,-0.6500000000000021,85016,113043,61118,51925,-44259
2017-10-08,27.33,27.75,27.0,0.75,-0.5,27.59,27.95,27.3,0.6499999999999986,-0.14999999999999858,26.98,27.1,26.75,0.3500000000000014,0.05000000000000071,27.2,27.35,27.05,0.3000000000000007,-0.10000000000000142,74802,84011,61975,22036,-5764
2017-10-15,27.91,28.25,27.35,0.8999999999999986,0.8999999999999986,28.256,28.55,27.73,0.8200000000000003,0.8200000000000003,27.714000000000002,28.1,27.12,0.9800000000000004,0.9800000000000004,28.07,28.45,27.7,0.75,0.75,95379,135873,78994,56879,-2299
