Date,ARAY_stock_Open_average,ARAY_stock_Open_max,ARAY_stock_Open_min,ARAY_stock_Open_volatility,ARAY_stock_Open_change,ARAY_stock_High_average,ARAY_stock_High_max,ARAY_stock_High_min,ARAY_stock_High_volatility,ARAY_stock_High_change,ARAY_stock_Low_average,ARAY_stock_Low_max,ARAY_stock_Low_min,ARAY_stock_Low_volatility,ARAY_stock_Low_change,ARAY_stock_Close_average,ARAY_stock_Close_max,ARAY_stock_Close_min,ARAY_stock_Close_volatility,ARAY_stock_Close_change,ARAY_stock_Volume_average,ARAY_stock_Volume_max,ARAY_stock_Volume_min,ARAY_stock_Volume_volatility,ARAY_stock_Volume_change
2016-03-13,5.314,5.55,5.11,0.4399999999999995,-0.33999999999999986,5.446,5.66,5.25,0.41000000000000014,-0.2400000000000002,5.148,5.46,5.0,0.45999999999999996,-0.40000000000000036,5.292,5.6,5.1,0.5,-0.21999999999999975,580405,836553,403885,432668,353630
2016-03-20,5.45,5.58,5.38,0.20000000000000018,0.03000000000000025,5.57,5.64,5.43,0.20999999999999996,-0.15000000000000036,5.3325,5.41,5.22,0.1900000000000004,-0.1200000000000001,5.46,5.58,5.4,0.17999999999999972,-0.02999999999999936,640522,702355,577045,125310,125310
2016-03-27,5.550000000000001,5.73,5.36,0.3700000000000001,0.33000000000000007,5.708,5.86,5.52,0.34000000000000075,0.28000000000000025,5.452,5.6,5.33,0.2699999999999996,0.22000000000000064,5.6160000000000005,5.78,5.4,0.3799999999999999,0.3099999999999996,503007,612368,355542,256826,132094
2016-04-03,5.786,5.93,5.65,0.27999999999999936,0.17999999999999972,5.914,6.0,5.79,0.20999999999999996,-0.010000000000000675,5.658,5.75,5.57,0.17999999999999972,-0.1200000000000001,5.79,5.88,5.66,0.21999999999999975,-0.05999999999999961,438719,533676,322607,211069,30245
2016-04-10,5.928,6.12,5.74,0.3799999999999999,0.3700000000000001,6.074,6.2,5.84,0.3600000000000003,0.3600000000000003,5.874,6.09,5.66,0.4299999999999997,0.4299999999999997,6.006,6.14,5.75,0.3899999999999997,0.3700000000000001,486038,719903,351162,368741,40666
2016-04-17,6.168,6.26,6.12,0.13999999999999968,0.009999999999999787,6.2780000000000005,6.33,6.24,0.08999999999999986,-0.08999999999999986,6.032,6.17,5.95,0.21999999999999975,0.0699999999999994,6.152,6.24,6.1,0.14000000000000057,-0.11000000000000032,620794,1533421,260538,1272883,-1158301
2016-04-24,5.644,6.12,5.33,0.79,-0.75,5.744,6.18,5.47,0.71,-0.71,5.456,5.86,5.1,0.7600000000000007,-0.5300000000000002,5.55,5.88,5.36,0.5199999999999996,-0.5199999999999996,1024644,2354098,373056,1981042,463310
2016-05-01,5.2940000000000005,5.45,5.11,0.33999999999999986,-0.2699999999999996,5.37,5.56,5.19,0.3699999999999992,-0.3699999999999992,5.204,5.35,5.06,0.29000000000000004,-0.29000000000000004,5.252,5.51,5.07,0.4399999999999995,-0.4399999999999995,442197,585254,295234,290020,96812
2016-05-08,5.232,5.33,5.1,0.23000000000000043,0.20000000000000018,5.382,5.45,5.33,0.1200000000000001,0.019999999999999574,5.162,5.2,5.07,0.1299999999999999,0.1299999999999999,5.248,5.31,5.19,0.11999999999999922,-0.0699999999999994,636263,878730,332928,545802,440496
2016-05-15,5.192,5.25,5.15,0.09999999999999964,-0.08000000000000007,5.288,5.36,5.21,0.15000000000000036,-0.0600000000000005,5.128,5.21,5.03,0.17999999999999972,-0.05999999999999961,5.188,5.26,5.09,0.16999999999999993,-0.019999999999999574,845158,2001833,357241,1644592,-1236351
2016-05-22,5.406,5.52,5.26,0.2599999999999998,0.1800000000000006,5.484,5.57,5.41,0.16000000000000014,0.03000000000000025,5.326,5.4,5.26,0.14000000000000057,0.020000000000000462,5.41,5.48,5.33,0.15000000000000036,0.05999999999999961,590179,888607,313782,574825,-228890
2016-05-29,5.465,5.63,5.35,0.28000000000000025,0.2400000000000002,5.6,5.66,5.55,0.11000000000000032,0.10000000000000053,5.425,5.49,5.35,0.14000000000000057,0.10000000000000053,5.5375,5.63,5.45,0.17999999999999972,0.08999999999999986,431753,601974,351209,250765,392
2016-06-05,5.59,5.66,5.55,0.11000000000000032,0.010000000000000675,5.65,5.71,5.6,0.11000000000000032,-0.010000000000000675,5.46,5.56,5.21,0.34999999999999964,-0.28000000000000025,5.548,5.67,5.3,0.3700000000000001,-0.2599999999999998,512440,1038616,295346,743270,625174
2016-06-12,5.116,5.28,4.91,0.3700000000000001,-0.1800000000000006,5.22,5.38,5.14,0.2400000000000002,-0.2400000000000002,4.984,5.13,4.86,0.2699999999999996,-0.2699999999999996,5.042,5.15,4.87,0.28000000000000025,-0.28000000000000025,1117612,1222165,894703,327462,51155
2016-06-19,5.048,5.1,4.95,0.14999999999999947,0.10999999999999943,5.176,5.29,5.09,0.20000000000000018,-0.009999999999999787,5.014,5.09,4.91,0.17999999999999972,0.08000000000000007,5.114,5.26,5.02,0.2400000000000002,-0.0600000000000005,664897,946600,371001,575599,179030
2016-06-26,5.066,5.16,4.96,0.20000000000000018,0.16999999999999993,5.136,5.21,5.03,0.17999999999999972,0.17999999999999972,5.016,5.08,4.92,0.16000000000000014,0.16000000000000014,5.082,5.19,4.93,0.2600000000000007,0.1800000000000006,420151,579821,258967,320854,-158572
2016-07-03,5.01,5.1,4.91,0.1899999999999995,-0.16999999999999993,5.1775,5.21,5.12,0.08999999999999986,0.08000000000000007,4.8725000000000005,4.93,4.75,0.17999999999999972,0.009999999999999787,5.03,5.19,4.9,0.29000000000000004,0.25,1023986,1704171,637295,1066876,290262
2016-07-10,5.346,5.42,5.21,0.20999999999999996,0.17999999999999972,5.428,5.48,5.4,0.08000000000000007,-0.009999999999999787,5.242,5.34,5.15,0.1899999999999995,0.08000000000000007,5.328,5.37,5.26,0.11000000000000032,-0.040000000000000036,579160,1062183,345442,716741,-704425
2016-07-17,5.274,5.33,5.23,0.09999999999999964,0.07000000000000028,5.36,5.38,5.31,0.07000000000000028,0.0,5.224,5.26,5.2,0.05999999999999961,-0.02999999999999936,5.3020000000000005,5.36,5.23,0.1299999999999999,0.010000000000000675,583048,934806,282974,651832,449702
2016-07-24,5.426,5.47,5.37,0.09999999999999964,0.09999999999999964,5.486,5.54,5.43,0.11000000000000032,0.11000000000000032,5.382,5.43,5.33,0.09999999999999964,0.08000000000000007,5.456,5.48,5.39,0.09000000000000075,0.09000000000000075,281144,345035,206403,138632,85030
2016-07-31,5.51,5.65,5.45,0.20000000000000018,0.16000000000000014,5.572,5.65,5.51,0.14000000000000057,0.13000000000000078,5.438,5.49,5.39,0.10000000000000053,0.07000000000000028,5.51,5.62,5.45,0.16999999999999993,0.05999999999999961,411524,665855,185474,480381,378899
2016-08-07,5.442,5.52,5.39,0.1299999999999999,-0.08999999999999986,5.512,5.55,5.47,0.08000000000000007,-0.04999999999999982,5.37,5.4,5.3,0.10000000000000053,-0.020000000000000462,5.44,5.46,5.39,0.07000000000000028,0.0,362953,563621,208422,355199,-263721
2016-08-14,5.286,5.55,4.95,0.5999999999999996,-0.4299999999999997,5.5,5.77,5.25,0.5199999999999996,-0.2699999999999996,5.2540000000000004,5.49,4.91,0.5800000000000001,-0.4299999999999997,5.41,5.75,5.0,0.75,-0.20000000000000018,1315458,2963587,357206,2606381,1447589
2016-08-21,5.288,5.33,5.24,0.08999999999999986,0.07000000000000028,5.378,5.42,5.32,0.09999999999999964,0.019999999999999574,5.2540000000000004,5.32,5.2,0.1200000000000001,0.11000000000000032,5.32,5.38,5.24,0.13999999999999968,0.07000000000000028,506381,682879,385950,296929,-201302
2016-08-28,5.402,5.57,5.31,0.2600000000000007,0.0,5.494,5.57,5.36,0.20999999999999996,0.019999999999999574,5.284,5.36,5.22,0.14000000000000057,0.11000000000000032,5.378,5.48,5.3,0.1800000000000006,-0.0600000000000005,688283,928957,417607,511350,472767
2016-09-04,5.505,5.58,5.4,0.17999999999999972,0.08000000000000007,5.605,5.7,5.53,0.16999999999999993,-0.02999999999999936,5.4275,5.53,5.33,0.20000000000000018,0.019999999999999574,5.5024999999999995,5.56,5.35,0.20999999999999996,-0.20000000000000018,494729,663380,383696,279684,-103203
2016-09-11,5.478,5.61,5.35,0.2600000000000007,0.10000000000000053,5.552,5.68,5.5,0.17999999999999972,0.040000000000000036,5.402,5.45,5.33,0.1200000000000001,0.07000000000000028,5.466,5.5,5.44,0.05999999999999961,-0.04999999999999982,788517,1799801,399161,1400640,1400640
2016-09-18,5.69,5.85,5.48,0.3699999999999992,0.3699999999999992,5.776,5.92,5.6,0.3200000000000003,0.25,5.598,5.77,5.37,0.39999999999999947,0.2599999999999998,5.7139999999999995,5.84,5.59,0.25,0.07000000000000028,657983,1423806,396112,1027694,57834
2016-09-25,5.906,6.29,5.58,0.71,0.6500000000000004,6.064,6.39,5.64,0.75,0.75,5.822,6.12,5.51,0.6100000000000003,0.6000000000000005,6.026,6.37,5.53,0.8399999999999999,0.8399999999999999,920260,1681716,294049,1387667,701753
2016-10-02,6.0,6.24,5.89,0.35000000000000053,-0.35000000000000053,6.072,6.25,5.97,0.28000000000000025,-0.28000000000000025,5.8500000000000005,5.87,5.82,0.04999999999999982,-0.040000000000000036,5.916,5.98,5.87,0.11000000000000032,-0.11000000000000032,691910,1149460,221988,927472,-927472
2016-10-09,5.788,5.91,5.67,0.2400000000000002,-0.23000000000000043,5.896,6.05,5.76,0.29000000000000004,-0.29000000000000004,5.666,5.9,5.53,0.3700000000000001,-0.3700000000000001,5.716,5.91,5.53,0.3799999999999999,-0.3799999999999999,336919,418194,224822,193372,62828
2016-10-16,5.55,5.6,5.5,0.09999999999999964,0.04999999999999982,5.662,5.7,5.61,0.08999999999999986,0.0,5.41,5.45,5.35,0.10000000000000053,0.0,5.55,5.65,5.35,0.3000000000000007,-0.25,597501,1443293,335238,1108055,61646
2016-10-23,5.33,5.5,5.2,0.2999999999999998,-0.14999999999999947,5.4399999999999995,5.55,5.3,0.25,-0.25,5.21,5.35,5.0,0.34999999999999964,-0.2999999999999998,5.32,5.55,5.0,0.5499999999999998,-0.5499999999999998,673411,1517299,337423,1179876,1101930
2016-10-30,4.87,5.0,4.75,0.25,-0.25,5.006,5.2,4.8,0.40000000000000036,-0.40000000000000036,4.79,4.9,4.7,0.20000000000000018,-0.20000000000000018,4.8500000000000005,4.95,4.75,0.20000000000000018,-0.15000000000000036,708240,873078,522755,350323,-288175
2016-11-06,4.8,5.05,4.65,0.39999999999999947,0.25,5.0,5.35,4.8,0.5499999999999998,0.5,4.694,4.95,4.55,0.40000000000000036,0.23000000000000043,4.92,5.35,4.65,0.6999999999999993,0.5499999999999998,661179,896480,264963,631517,517766
2016-11-13,5.24,5.35,5.0,0.34999999999999964,-0.09999999999999964,5.35,5.4,5.3,0.10000000000000053,-0.04999999999999982,5.08,5.15,5.0,0.15000000000000036,0.09999999999999964,5.24,5.4,5.0,0.40000000000000036,0.2999999999999998,507037,700317,392641,307676,-112899
2016-11-20,5.2375,5.3,5.2,0.09999999999999964,-0.09999999999999964,5.275,5.3,5.25,0.04999999999999982,0.0,5.1125,5.15,5.1,0.05000000000000071,0.05000000000000071,5.2625,5.3,5.2,0.09999999999999964,0.0,312436,399679,220845,178834,-143718
2016-11-27,5.07,5.2,4.85,0.35000000000000053,-0.2999999999999998,5.19,5.25,5.15,0.09999999999999964,-0.09999999999999964,4.9799999999999995,5.1,4.8,0.2999999999999998,-0.1999999999999993,5.05,5.15,4.95,0.20000000000000018,-0.20000000000000018,577507,925944,272573,653371,239572
2016-12-04,5.06,5.25,5.0,0.25,0.25,5.18,5.3,5.05,0.25,0.25,5.01,5.2,4.9,0.2999999999999998,0.2999999999999998,5.1,5.25,4.95,0.2999999999999998,0.2999999999999998,320579,398282,271612,126670,73843
2016-12-11,5.05,5.25,4.85,0.40000000000000036,-0.25,5.13,5.3,5.0,0.2999999999999998,-0.25,4.958,5.1,4.84,0.2599999999999998,-0.09999999999999964,5.0600000000000005,5.2,4.9,0.2999999999999998,-0.15000000000000036,535585,775720,294693,481027,314772
2016-12-18,4.8,5.0,4.6,0.40000000000000036,-0.2999999999999998,4.88,5.05,4.75,0.2999999999999998,-0.2999999999999998,4.62,4.8,4.5,0.2999999999999998,-0.25,4.72,4.85,4.6,0.25,-0.25,1084629,1477562,651343,826219,-123320
2016-12-25,4.6125,4.65,4.6,0.05000000000000071,0.05000000000000071,4.725,4.75,4.7,0.04999999999999982,0.04999999999999982,4.525,4.55,4.45,0.09999999999999964,0.09999999999999964,4.625,4.7,4.6,0.10000000000000053,0.0,539031,659537,358650,300887,-136290
2017-01-01,4.7375,4.85,4.65,0.1999999999999993,0.1999999999999993,4.85,5.0,4.7,0.2999999999999998,0.2999999999999998,4.675,4.8,4.55,0.25,0.25,4.825,4.95,4.7,0.25,0.25,727938,1216187,401356,814831,242815
2017-01-08,5.12,5.3,4.95,0.34999999999999964,0.34999999999999964,5.2299999999999995,5.4,5.05,0.35000000000000053,0.35000000000000053,4.994,5.25,4.7,0.5499999999999998,0.34999999999999964,5.21,5.4,5.0,0.40000000000000036,0.40000000000000036,742322,947204,561455,385749,-145173
2017-01-15,5.35,5.4,5.3,0.10000000000000053,-0.05000000000000071,5.3625,5.4,5.35,0.05000000000000071,-0.05000000000000071,5.1875,5.25,5.15,0.09999999999999964,-0.04999999999999982,5.275,5.35,5.2,0.14999999999999947,-0.04999999999999982,443517,523144,407952,115192,115192
2017-01-22,5.11,5.15,5.05,0.10000000000000053,-0.10000000000000053,5.28,5.35,5.25,0.09999999999999964,0.09999999999999964,5.02,5.1,4.95,0.14999999999999947,-0.09999999999999964,5.17,5.3,5.05,0.25,0.20000000000000018,532008,786251,262383,523868,407870
2017-01-29,5.46,5.6,5.3,0.2999999999999998,0.25,5.6899999999999995,6.0,5.5,0.5,0.09999999999999964,5.33,5.47,5.2,0.2699999999999996,0.2699999999999996,5.59,5.75,5.5,0.25,0.09999999999999964,1226049,1883055,653471,1229584,-318065
2017-02-05,5.67,5.75,5.6,0.15000000000000036,-0.10000000000000053,5.7700000000000005,5.95,5.7,0.25,-0.25,5.55,5.6,5.45,0.14999999999999947,-0.04999999999999982,5.66,5.8,5.6,0.20000000000000018,-0.20000000000000018,691671,1648831,289715,1359116,-1359116
2017-02-12,5.47,5.6,5.4,0.1999999999999993,-0.09999999999999964,5.556,5.65,5.5,0.15000000000000036,-0.10000000000000053,5.39,5.45,5.35,0.10000000000000053,0.04999999999999982,5.47,5.55,5.4,0.14999999999999947,0.14999999999999947,624062,849767,412995,436772,-30467
2017-02-19,5.5,5.6,5.4,0.1999999999999993,-0.1999999999999993,5.5375,5.65,5.45,0.20000000000000018,-0.20000000000000018,5.375,5.45,5.3,0.15000000000000036,-0.10000000000000053,5.4475,5.5,5.42,0.08000000000000007,-0.04999999999999982,495314,657844,367514,290330,146909
2017-02-26,5.34,5.4,5.15,0.25,0.0,5.474,5.5,5.42,0.08000000000000007,0.0,5.22,5.35,5.1,0.25,-0.14999999999999947,5.34,5.45,5.15,0.2999999999999998,0.04999999999999982,1233233,2031211,595429,1435782,409883
2017-03-05,5.25,5.4,5.1,0.3000000000000007,-0.3000000000000007,5.298,5.45,5.17,0.28000000000000025,-0.28000000000000025,5.114,5.25,4.92,0.33000000000000007,-0.33000000000000007,5.16,5.25,5.0,0.25,-0.25,639127,827676,373160,454516,-11720
2017-03-12,4.98,5.05,4.95,0.09999999999999964,0.0,5.074,5.1,5.04,0.05999999999999961,0.019999999999999574,4.946,5.0,4.88,0.1200000000000001,0.0,5.0,5.05,4.95,0.09999999999999964,0.09999999999999964,792879,1690595,355040,1335555,1210524
2017-03-19,4.88,5.05,4.8,0.25,-0.20000000000000018,4.94,5.1,4.85,0.25,-0.1999999999999993,4.754,4.85,4.7,0.14999999999999947,-0.09999999999999964,4.81,4.85,4.75,0.09999999999999964,-0.04999999999999982,1051249,1659876,648189,1011687,-234303
2017-03-26,4.72,4.75,4.7,0.04999999999999982,-0.04999999999999982,4.81,4.9,4.75,0.15000000000000036,-0.15000000000000036,4.704,4.75,4.67,0.08000000000000007,-0.08000000000000007,4.75,4.8,4.7,0.09999999999999964,-0.04999999999999982,766871,999075,505848,493227,193818
2017-04-02,4.7,4.75,4.65,0.09999999999999964,0.0,4.754,4.8,4.72,0.08000000000000007,-0.03000000000000025,4.63,4.65,4.6,0.05000000000000071,-0.05000000000000071,4.704,4.75,4.65,0.09999999999999964,-0.09999999999999964,938975,1564588,356152,1208436,382867
2017-04-09,4.85,5.1,4.65,0.4499999999999993,0.09999999999999964,4.9875,5.2,4.8,0.40000000000000036,-0.20000000000000018,4.705,4.9,4.55,0.35000000000000053,-0.07000000000000028,4.825,5.0,4.6,0.40000000000000036,-0.40000000000000036,1516189,3461868,620284,2841584,-2272536
2017-04-16,4.69,4.75,4.6,0.15000000000000036,0.04999999999999982,4.77,4.8,4.75,0.04999999999999982,0.0,4.614,4.7,4.55,0.15000000000000036,0.04999999999999982,4.680000000000001,4.7,4.65,0.04999999999999982,0.0,528268,998559,278730,719829,-466241
2017-04-23,4.61,4.85,4.1,0.75,-0.6000000000000005,4.76,4.85,4.55,0.2999999999999998,-0.20000000000000018,4.518,4.7,4.06,0.6400000000000006,-0.54,4.66,4.8,4.55,0.25,-0.10000000000000053,926266,1704802,532836,1171966,1171966
2017-04-30,4.2700000000000005,4.5,4.1,0.40000000000000036,-0.2999999999999998,4.3100000000000005,4.5,4.2,0.2999999999999998,-0.25,4.14,4.35,4.05,0.2999999999999998,-0.1999999999999993,4.206,4.38,4.1,0.28000000000000025,-0.22999999999999954,1365561,2688249,451209,2237040,-674777
2017-05-07,4.2,4.3,4.1,0.20000000000000018,-0.10000000000000053,4.288,4.4,4.19,0.20999999999999996,-0.05999999999999961,4.12,4.15,4.05,0.10000000000000053,-0.10000000000000053,4.19,4.3,4.1,0.20000000000000018,-0.10000000000000053,586224,862391,411498,450893,23197
2017-05-14,4.12,4.25,3.95,0.2999999999999998,-0.2999999999999998,4.18,4.35,4.05,0.2999999999999998,-0.2999999999999998,4.0,4.1,3.95,0.14999999999999947,-0.14999999999999947,4.05,4.15,3.95,0.20000000000000018,-0.15000000000000036,851795,1038520,425006,613514,-613514
2017-05-21,4.04,4.1,4.0,0.09999999999999964,0.0,4.1,4.15,4.05,0.10000000000000053,0.05000000000000071,3.94,4.0,3.85,0.1499999999999999,0.10000000000000009,4.06,4.15,4.0,0.15000000000000036,0.10000000000000053,561923,880990,320452,560538,-137505
2017-05-28,4.0625,4.1,4.0,0.09999999999999964,0.0,4.2225,4.29,4.15,0.13999999999999968,0.13999999999999968,4.025,4.1,3.95,0.14999999999999947,0.04999999999999982,4.125,4.2,4.05,0.15000000000000036,0.15000000000000036,896396,1373715,469486,904229,65860
2017-06-04,4.23,4.3,4.2,0.09999999999999964,0.09999999999999964,4.31,4.4,4.25,0.15000000000000036,0.15000000000000036,4.176,4.25,4.12,0.1299999999999999,0.08999999999999986,4.28,4.35,4.2,0.14999999999999947,0.09999999999999964,413896,569827,305803,264024,-169192
2017-06-11,4.14,4.35,4.05,0.2999999999999998,-0.2999999999999998,4.23,4.4,4.1,0.3000000000000007,-0.05000000000000071,4.01,4.05,4.0,0.04999999999999982,-0.04999999999999982,4.1499999999999995,4.35,4.05,0.2999999999999998,0.25,639467,1154556,284863,869693,340757
2017-06-18,4.44,4.55,4.35,0.20000000000000018,0.20000000000000018,4.564,4.72,4.45,0.2699999999999996,0.20000000000000018,4.38,4.5,4.2,0.2999999999999998,0.2999999999999998,4.494,4.62,4.45,0.16999999999999993,0.16999999999999993,442501,615868,218914,396954,20636
2017-06-25,4.7,4.75,4.65,0.09999999999999964,0.04999999999999982,4.786,4.8,4.75,0.04999999999999982,0.0,4.59,4.65,4.55,0.10000000000000053,-0.04999999999999982,4.71,4.75,4.65,0.09999999999999964,0.0,504270,752424,299133,453291,-61770
2017-07-02,4.575,4.75,4.45,0.2999999999999998,-0.2999999999999998,4.6875,4.8,4.6,0.20000000000000018,-0.20000000000000018,4.4625,4.55,4.4,0.14999999999999947,-0.14999999999999947,4.5375,4.6,4.45,0.14999999999999947,-0.04999999999999982,378744,749980,234788,515192,51517
2017-07-09,4.61,4.7,4.5,0.20000000000000018,0.20000000000000018,4.726,4.83,4.65,0.17999999999999972,0.17999999999999972,4.54,4.7,4.45,0.25,0.25,4.66,4.8,4.55,0.25,0.25,316498,440120,213062,227058,42332
2017-07-16,4.67,4.8,4.55,0.25,-0.14999999999999947,4.72,4.9,4.6,0.3000000000000007,-0.25,4.51,4.65,4.35,0.3000000000000007,-0.3000000000000007,4.59,4.7,4.45,0.25,-0.25,449288,629934,211036,418898,99845
2017-07-23,4.45,4.5,4.4,0.09999999999999964,-0.04999999999999982,4.5,4.6,4.45,0.14999999999999947,0.0,4.296,4.38,4.15,0.22999999999999954,-0.09999999999999964,4.390000000000001,4.45,4.25,0.20000000000000018,-0.15000000000000036,534005,817895,327347,490548,8714
2017-07-30,4.25,4.35,4.05,0.2999999999999998,-0.04999999999999982,4.4,4.5,4.3,0.20000000000000018,-0.04999999999999982,4.144,4.25,4.05,0.20000000000000018,0.03000000000000025,4.28,4.4,4.1,0.3000000000000007,0.15000000000000036,738423,943188,539683,403505,-154005
2017-08-06,4.17,4.35,4.1,0.25,-0.25,4.224,4.35,4.15,0.1999999999999993,-0.1999999999999993,4.046,4.1,4.0,0.09999999999999964,-0.09999999999999964,4.1,4.2,4.0,0.20000000000000018,-0.09999999999999964,391524,692369,263893,428476,-143660
2017-08-13,4.06,4.15,4.0,0.15000000000000036,-0.04999999999999982,4.124,4.17,4.1,0.07000000000000028,-0.05000000000000071,3.98,4.05,3.95,0.09999999999999964,-0.04999999999999982,4.07,4.15,4.0,0.15000000000000036,-0.10000000000000053,457970,580070,375779,204291,22743
2017-08-20,4.0,4.15,3.8,0.35000000000000053,0.09999999999999964,4.11,4.15,4.03,0.1200000000000001,0.08999999999999986,3.886,4.05,3.6,0.44999999999999973,0.19999999999999973,4.04,4.1,3.9,0.19999999999999973,0.19999999999999973,548075,778813,332744,446069,58825
2017-08-27,4.09,4.1,4.05,0.04999999999999982,0.0,4.136,4.15,4.1,0.05000000000000071,0.0,4.01,4.05,4.0,0.04999999999999982,-0.04999999999999982,4.09,4.15,4.0,0.15000000000000036,-0.05000000000000071,400824,757451,235845,521606,512
2017-09-03,4.1,4.15,4.0,0.15000000000000036,0.15000000000000036,4.15,4.15,4.15,0.0,0.0,4.05,4.1,4.0,0.09999999999999964,0.04999999999999982,4.1425,4.15,4.12,0.03000000000000025,0.03000000000000025,351357,473522,299848,173674,22369
2017-09-10,4.15,4.2,4.1,0.10000000000000053,0.04999999999999982,4.23,4.4,4.15,0.25,0.25,4.109999999999999,4.15,4.1,0.05000000000000071,0.05000000000000071,4.17,4.25,4.1,0.15000000000000036,0.09999999999999964,558515,1687861,213023,1474838,1474838
2017-09-17,4.46,4.6,4.3,0.2999999999999998,0.15000000000000036,4.598,4.67,4.5,0.16999999999999993,0.0,4.37,4.45,4.25,0.20000000000000018,0.09999999999999964,4.52,4.6,4.45,0.14999999999999947,0.0,452246,641794,326711,315083,-109899
2017-09-24,4.34,4.5,4.15,0.34999999999999964,-0.34999999999999964,4.406,4.6,4.15,0.4499999999999993,-0.4499999999999993,4.174,4.4,3.95,0.4500000000000002,-0.4500000000000002,4.26,4.45,4.0,0.4500000000000002,-0.4500000000000002,879795,1613217,247893,1365324,1365324
2017-10-01,4.14,4.3,4.0,0.2999999999999998,0.25,4.32,4.5,4.15,0.34999999999999964,0.34999999999999964,4.08,4.25,3.9,0.3500000000000001,0.30000000000000027,4.21,4.45,3.95,0.5,0.5,748614,1543643,274892,1268751,-1120331
2017-10-08,4.23,4.4,4.05,0.35000000000000053,-0.20000000000000018,4.3,4.4,4.25,0.15000000000000036,-0.15000000000000036,4.09,4.15,4.03,0.1200000000000001,-0.020000000000000462,4.19,4.25,4.15,0.09999999999999964,-0.04999999999999982,693482,1387487,271087,1116400,218651
