Date,BTNStock_Open_average,BTNStock_Open_max,BTNStock_Open_min,BTNStock_Open_volatility,BTNStock_Open_change,BTNStock_High_average,BTNStock_High_max,BTNStock_High_min,BTNStock_High_volatility,BTNStock_High_change,BTNStock_Low_average,BTNStock_Low_max,BTNStock_Low_min,BTNStock_Low_volatility,BTNStock_Low_change,BTNStock_Close_average,BTNStock_Close_max,BTNStock_Close_min,BTNStock_Close_volatility,BTNStock_Close_change,BTNStock_Volume_average,BTNStock_Volume_max,BTNStock_Volume_min,BTNStock_Volume_volatility,BTNStock_Volume_change
2016-01-03,4.634,4.66,4.6,0.0600000000000005,0.0,4.634,4.66,4.6,0.0600000000000005,0.0,4.61,4.66,4.55,0.11000000000000032,0.04999999999999982,4.61,4.66,4.55,0.11000000000000032,0.04999999999999982,723,2627,128,2499,-2497
2016-01-10,4.458,4.61,4.31,0.3000000000000007,-0.3000000000000007,4.468,4.61,4.35,0.2600000000000007,-0.2600000000000007,4.402,4.52,4.25,0.2699999999999996,-0.2699999999999996,4.406,4.52,4.26,0.2599999999999998,-0.2599999999999998,2974,9622,867,8755,8755
2016-01-17,4.35,4.47,4.24,0.22999999999999954,0.22999999999999954,4.415,4.47,4.35,0.1200000000000001,0.0699999999999994,4.325,4.39,4.24,0.14999999999999947,0.14999999999999947,4.375,4.4,4.33,0.07000000000000028,-0.010000000000000675,2386,7820,262,7558,-7518
2016-01-24,4.452,4.5,4.43,0.07000000000000028,0.010000000000000675,4.476,4.54,4.44,0.09999999999999964,-0.08999999999999986,4.436,4.45,4.42,0.03000000000000025,0.010000000000000675,4.446000000000001,4.48,4.42,0.0600000000000005,-0.040000000000000036,1388,2875,410,2465,519
2016-01-31,4.3975,4.45,4.32,0.1299999999999999,0.1299999999999999,4.422499999999999,4.47,4.34,0.1299999999999999,0.11000000000000032,4.3175,4.43,4.26,0.16999999999999993,-0.020000000000000462,4.3625,4.45,4.26,0.1900000000000004,-0.04999999999999982,1558,2700,100,2600,-471
2016-02-07,4.0825,4.2,4.0,0.20000000000000018,-0.20000000000000018,4.1274999999999995,4.33,4.04,0.29000000000000004,-0.29000000000000004,4.045,4.12,4.0,0.1200000000000001,-0.1200000000000001,4.0575,4.12,4.03,0.08999999999999986,-0.08000000000000007,1597,2705,503,2202,-608
2016-02-14,4.285,4.32,4.25,0.07000000000000028,0.040000000000000036,4.35,4.4,4.29,0.11000000000000032,-0.09999999999999964,4.2275,4.32,4.14,0.1800000000000006,-0.03000000000000025,4.2575,4.4,4.14,0.2600000000000007,-0.03000000000000025,916,1932,100,1832,-1282
2016-02-21,4.156,4.21,4.09,0.1200000000000001,0.009999999999999787,4.156,4.21,4.09,0.1200000000000001,0.009999999999999787,4.114,4.17,4.09,0.08000000000000007,0.07000000000000028,4.12,4.17,4.09,0.08000000000000007,0.040000000000000036,1507,3200,170,3030,-2267
2016-02-28,4.144,4.25,4.06,0.1900000000000004,-0.09000000000000075,4.168,4.25,4.06,0.1900000000000004,-0.09000000000000075,4.078,4.11,4.05,0.0600000000000005,-0.020000000000000462,4.078,4.11,4.05,0.0600000000000005,-0.020000000000000462,1489,2681,280,2401,-453
2016-03-06,4.284,4.43,4.15,0.27999999999999936,0.2699999999999996,4.308,4.43,4.16,0.2699999999999996,0.2699999999999996,4.19,4.3,4.12,0.17999999999999972,0.08000000000000007,4.266,4.34,4.15,0.1899999999999995,0.15999999999999925,2425,5486,852,4634,4634
2016-03-13,4.536,4.72,4.35,0.3700000000000001,0.3700000000000001,4.586,4.72,4.44,0.27999999999999936,0.27999999999999936,4.518,4.68,4.35,0.33000000000000007,0.33000000000000007,4.55,4.72,4.36,0.35999999999999943,0.3199999999999994,4329,7073,1911,5162,-855
2016-03-20,4.6775,4.71,4.64,0.07000000000000028,0.05000000000000071,4.717499999999999,4.76,4.64,0.1200000000000001,0.11000000000000032,4.6725,4.7,4.63,0.07000000000000028,0.0600000000000005,4.695,4.73,4.63,0.10000000000000053,0.07000000000000028,7622,28267,600,27667,-402
2016-03-27,4.688000000000001,4.71,4.65,0.05999999999999961,0.0,4.73,4.76,4.69,0.0699999999999994,0.0,4.640000000000001,4.66,4.59,0.07000000000000028,-0.009999999999999787,4.662,4.73,4.59,0.14000000000000057,-0.040000000000000036,2168,3103,463,2640,-1272
2016-04-03,4.686,4.75,4.62,0.1299999999999999,0.05999999999999961,4.71,4.75,4.69,0.05999999999999961,0.05999999999999961,4.662,4.71,4.61,0.09999999999999964,0.040000000000000036,4.682,4.71,4.66,0.04999999999999982,0.040000000000000036,1364,3244,205,3039,-1935
2016-04-10,4.648,4.76,4.59,0.16999999999999993,-0.14999999999999947,4.68,4.76,4.61,0.14999999999999947,-0.14999999999999947,4.616,4.64,4.59,0.04999999999999982,0.010000000000000675,4.63,4.69,4.6,0.09000000000000075,0.010000000000000675,756,1220,243,977,368
2016-04-17,4.657500000000001,4.69,4.59,0.10000000000000053,-0.07000000000000028,4.6775,4.69,4.64,0.05000000000000071,-0.05000000000000071,4.612500000000001,4.65,4.57,0.08000000000000007,-0.009999999999999787,4.6375,4.68,4.58,0.09999999999999964,-0.05999999999999961,5377,17295,503,16792,14139
2016-04-24,4.622,4.68,4.56,0.1200000000000001,-0.11000000000000032,4.63,4.68,4.56,0.1200000000000001,-0.11000000000000032,4.582,4.63,4.51,0.1200000000000001,-0.1200000000000001,4.593999999999999,4.66,4.52,0.14000000000000057,-0.11000000000000032,1460,3187,309,2878,2878
