Date,DAC_stock_Open_average,DAC_stock_Open_max,DAC_stock_Open_min,DAC_stock_Open_volatility,DAC_stock_Open_change,DAC_stock_High_average,DAC_stock_High_max,DAC_stock_High_min,DAC_stock_High_volatility,DAC_stock_High_change,DAC_stock_Low_average,DAC_stock_Low_max,DAC_stock_Low_min,DAC_stock_Low_volatility,DAC_stock_Low_change,DAC_stock_Close_average,DAC_stock_Close_max,DAC_stock_Close_min,DAC_stock_Close_volatility,DAC_stock_Close_change,DAC_stock_Volume_average,DAC_stock_Volume_max,DAC_stock_Volume_min,DAC_stock_Volume_volatility,DAC_stock_Volume_change
2016-03-13,4.228,4.3,4.18,0.1200000000000001,0.10999999999999943,4.332,4.45,4.26,0.1900000000000004,0.10000000000000053,4.166,4.24,4.08,0.16000000000000014,0.1200000000000001,4.266,4.41,4.19,0.21999999999999975,0.21999999999999975,46582,79110,28034,51076,-37219
2016-03-20,4.2025,4.35,4.02,0.33000000000000007,-0.28000000000000025,4.2575,4.38,4.14,0.2400000000000002,-0.21999999999999975,4.09,4.25,4.0,0.25,-0.23000000000000043,4.1225,4.27,4.03,0.23999999999999932,-0.16999999999999993,25559,45724,14570,31154,-6140
2016-03-27,3.916,4.06,3.82,0.23999999999999977,-0.23999999999999977,3.9499999999999997,4.1,3.82,0.2799999999999998,-0.2799999999999998,3.802,3.91,3.72,0.18999999999999995,-0.18999999999999995,3.828,3.93,3.76,0.17000000000000037,-0.17000000000000037,56589,99912,26255,73657,15880
2016-04-03,3.7199999999999998,3.85,3.61,0.2400000000000002,0.0900000000000003,3.854,4.0,3.76,0.2400000000000002,0.20000000000000018,3.676,3.85,3.55,0.30000000000000027,0.16999999999999993,3.728,3.89,3.58,0.31000000000000005,0.20000000000000018,64482,83728,42056,41672,-10168
2016-04-10,4.116,4.28,4.0,0.28000000000000025,0.09999999999999964,4.224,4.35,4.13,0.21999999999999975,-0.009999999999999787,4.004,4.1,3.88,0.21999999999999975,-0.10000000000000009,4.064,4.29,3.88,0.41000000000000014,-0.1900000000000004,43939,72703,10553,62150,-16720
2016-04-17,4.018,4.09,3.91,0.17999999999999972,0.08000000000000007,4.1,4.15,4.03,0.1200000000000001,-0.10999999999999943,3.972,4.01,3.91,0.09999999999999964,0.04999999999999982,4.0,4.02,3.98,0.03999999999999959,-0.03999999999999959,40339,68105,25737,42368,-13499
2016-04-24,4.016,4.06,3.98,0.07999999999999963,0.040000000000000036,4.074,4.15,4.0,0.15000000000000036,0.0,3.932,3.99,3.81,0.18000000000000016,-0.16999999999999993,4.006,4.06,3.95,0.10999999999999943,-0.029999999999999805,63972,98142,32032,66110,46796
2016-05-01,3.828,3.99,3.65,0.3400000000000003,-0.3400000000000003,3.902,4.02,3.66,0.35999999999999943,-0.33000000000000007,3.554,3.76,3.07,0.69,-0.69,3.664,4.0,3.16,0.8399999999999999,-0.5999999999999996,111804,160763,65611,95152,54080
2016-05-08,3.2520000000000002,3.34,3.16,0.17999999999999972,-0.040000000000000036,3.342,3.39,3.29,0.10000000000000009,-0.040000000000000036,3.194,3.25,3.16,0.08999999999999986,-0.040000000000000036,3.254,3.32,3.18,0.13999999999999968,0.029999999999999805,34120,53015,24935,28080,-28080
2016-05-15,3.21,3.27,3.16,0.10999999999999988,-0.10999999999999988,3.338,3.47,3.27,0.20000000000000018,0.20000000000000018,3.162,3.19,3.11,0.08000000000000007,-0.029999999999999805,3.258,3.47,3.13,0.3400000000000003,0.25,47352,74676,27589,47087,34512
2016-05-22,3.358,3.41,3.3,0.11000000000000032,-0.050000000000000266,3.436,3.5,3.36,0.14000000000000012,0.0,3.294,3.36,3.23,0.1299999999999999,0.08000000000000007,3.344,3.42,3.28,0.14000000000000012,0.11000000000000032,82405,235075,21885,213190,-18184
2016-05-29,3.47,3.52,3.41,0.10999999999999988,0.040000000000000036,3.5700000000000003,3.64,3.5,0.14000000000000012,-0.14000000000000012,3.43,3.45,3.41,0.040000000000000036,0.040000000000000036,3.4875,3.5,3.46,0.040000000000000036,-0.009999999999999787,28524,61633,9998,51635,-49554
2016-06-05,3.544,3.63,3.47,0.1599999999999997,0.0,3.582,3.64,3.51,0.13000000000000034,-0.040000000000000036,3.462,3.6,3.3,0.30000000000000027,-0.17000000000000037,3.504,3.62,3.32,0.30000000000000027,-0.17000000000000037,59350,225434,8805,216629,-12705
2016-06-12,3.234,3.32,3.14,0.17999999999999972,-0.11999999999999966,3.306,3.41,3.21,0.20000000000000018,0.010000000000000231,3.132,3.16,3.1,0.06000000000000005,-0.04999999999999982,3.202,3.27,3.15,0.1200000000000001,-0.08000000000000007,38847,54228,14575,39653,-36483
2016-06-19,3.226,3.29,3.17,0.1200000000000001,0.07999999999999963,3.266,3.34,3.18,0.1599999999999997,0.07999999999999963,3.19,3.27,3.13,0.14000000000000012,-0.040000000000000036,3.226,3.33,3.17,0.16000000000000014,-0.040000000000000036,19315,35665,6917,28748,23127
2016-06-26,2.98,3.15,2.7,0.44999999999999973,-0.44999999999999973,3.0540000000000003,3.18,2.88,0.30000000000000027,-0.30000000000000027,2.8640000000000003,2.98,2.7,0.2799999999999998,-0.27,2.906,3.01,2.72,0.2899999999999996,-0.18999999999999995,53112,139945,10699,129246,-4285
2016-07-03,3.0075,3.35,2.8,0.5500000000000003,0.4700000000000002,3.3525,4.09,2.88,1.21,1.21,2.9475,3.34,2.72,0.6199999999999997,0.6199999999999997,3.2475,4.04,2.72,1.3199999999999998,1.3199999999999998,142589,292880,22126,270754,270754
2016-07-10,4.284,4.54,4.1,0.4400000000000004,-0.0600000000000005,4.498,4.67,4.23,0.4399999999999995,-0.4399999999999995,4.138,4.24,4.04,0.20000000000000018,0.0,4.2700000000000005,4.45,4.11,0.33999999999999986,-0.11000000000000032,221335,555256,68666,486590,-486590
2016-07-17,4.546,4.75,4.2,0.5499999999999998,0.4399999999999995,4.692,4.9,4.5,0.40000000000000036,0.13999999999999968,4.348,4.51,4.2,0.3099999999999996,0.009999999999999787,4.54,4.74,4.41,0.33000000000000007,-0.07000000000000028,163111,266795,117138,149657,-124460
2016-07-24,4.33,4.43,4.2,0.22999999999999954,-0.1299999999999999,4.408,4.48,4.3,0.1800000000000006,-0.16999999999999993,4.228,4.36,4.1,0.2600000000000007,-0.1200000000000001,4.332,4.39,4.26,0.1299999999999999,-0.09000000000000075,105062,254248,22487,231761,-117786
2016-07-31,4.32,4.37,4.25,0.1200000000000001,-0.019999999999999574,4.398,4.49,4.35,0.14000000000000057,0.020000000000000462,4.220000000000001,4.23,4.18,0.05000000000000071,0.05000000000000071,4.28,4.32,4.23,0.08999999999999986,0.08999999999999986,78327,127537,27342,100195,-59993
2016-08-07,4.03,4.31,3.75,0.5599999999999996,-0.48999999999999977,4.096,4.31,3.88,0.4299999999999997,-0.36999999999999966,3.89,4.11,3.68,0.43000000000000016,-0.3400000000000003,3.9499999999999997,4.16,3.8,0.3600000000000003,-0.3200000000000003,136243,273508,88191,185317,-185317
2016-08-14,3.808,3.92,3.7,0.21999999999999975,-0.18999999999999995,3.868,3.97,3.74,0.22999999999999998,-0.22999999999999998,3.724,3.81,3.63,0.18000000000000016,-0.1499999999999999,3.778,3.91,3.65,0.26000000000000023,-0.26000000000000023,55343,101759,26989,74770,-1382
2016-08-21,3.546,3.65,3.4,0.25,-0.20000000000000018,3.602,3.72,3.49,0.22999999999999998,-0.2100000000000004,3.448,3.56,3.35,0.20999999999999996,-0.1299999999999999,3.502,3.59,3.4,0.18999999999999995,-0.11999999999999966,47228,73302,36248,37054,-36578
2016-08-28,3.29,3.49,2.94,0.5500000000000003,-0.5500000000000003,3.334,3.52,3.06,0.45999999999999996,-0.45999999999999996,3.108,3.43,2.75,0.6800000000000002,-0.6700000000000004,3.176,3.46,2.86,0.6000000000000001,-0.5699999999999998,83603,196831,26585,170246,53034
2016-09-04,3.045,3.3,2.94,0.3599999999999999,0.3299999999999996,3.17,3.35,3.01,0.3400000000000003,0.2799999999999998,2.975,3.16,2.86,0.30000000000000027,0.30000000000000027,3.09,3.3,2.91,0.3899999999999997,0.27,94818,179332,52636,126696,-3819
2016-09-11,3.128,3.23,3.06,0.16999999999999993,-0.10000000000000009,3.166,3.27,3.1,0.16999999999999993,-0.1499999999999999,3.042,3.18,2.99,0.18999999999999995,-0.17000000000000037,3.08,3.23,3.02,0.20999999999999996,-0.20999999999999996,26303,34688,18128,16560,-14523
2016-09-18,2.946,3.03,2.84,0.18999999999999995,-0.07999999999999963,3.028,3.21,2.96,0.25,-0.21999999999999975,2.862,2.92,2.8,0.1200000000000001,-0.040000000000000036,2.914,2.99,2.83,0.16000000000000014,-0.0900000000000003,53882,85453,28454,56999,-29459
2016-09-25,2.808,2.9,2.66,0.23999999999999977,-0.23999999999999977,2.838,2.95,2.68,0.27,-0.27,2.694,2.88,2.57,0.31000000000000005,-0.29000000000000004,2.756,2.88,2.65,0.22999999999999998,-0.19999999999999973,52068,111046,19895,91151,9822
2016-10-02,2.678,2.75,2.65,0.10000000000000009,0.010000000000000231,2.72,2.75,2.69,0.06000000000000005,-0.06000000000000005,2.632,2.65,2.61,0.040000000000000036,0.03000000000000025,2.682,2.75,2.65,0.10000000000000009,-0.08999999999999986,30700,42983,20533,22450,-7983
2016-10-09,2.55,2.65,2.34,0.31000000000000005,-0.31000000000000005,2.586,2.69,2.45,0.23999999999999977,-0.23999999999999977,2.46,2.63,2.31,0.31999999999999984,-0.29000000000000004,2.4859999999999998,2.65,2.34,0.31000000000000005,-0.27,65872,132895,34952,97943,-19423
2016-10-16,2.49,2.62,2.38,0.2400000000000002,0.2400000000000002,2.568,2.64,2.49,0.1499999999999999,0.13999999999999968,2.402,2.5,2.29,0.20999999999999996,0.1299999999999999,2.5020000000000002,2.62,2.43,0.18999999999999995,0.08999999999999986,73957,112157,31827,80330,3036
2016-10-23,2.558,2.67,2.46,0.20999999999999996,0.08999999999999986,2.636,2.75,2.53,0.2200000000000002,0.06000000000000005,2.516,2.58,2.45,0.1299999999999999,0.06999999999999984,2.56,2.61,2.51,0.10000000000000009,0.020000000000000018,62210,91252,47043,44209,4887
2016-10-30,2.55,2.6,2.5,0.10000000000000009,0.04999999999999982,2.622,2.65,2.58,0.06999999999999984,0.06999999999999984,2.52,2.55,2.5,0.04999999999999982,0.04999999999999982,2.57,2.6,2.55,0.050000000000000266,0.050000000000000266,40299,57044,16608,40436,15242
2016-11-06,2.4,2.55,2.25,0.2999999999999998,-0.1499999999999999,2.4859999999999998,2.59,2.35,0.23999999999999977,-0.04999999999999982,2.28,2.45,2.15,0.30000000000000027,-0.15000000000000036,2.38,2.5,2.3,0.20000000000000018,-0.10000000000000009,43140,70050,23438,46612,40846
2016-11-13,3.16,3.95,2.4,1.5500000000000003,0.8500000000000001,3.5700000000000003,4.4,2.45,1.9500000000000002,1.0999999999999996,2.86,3.55,2.35,1.1999999999999997,0.8999999999999999,3.19,3.65,2.35,1.2999999999999998,1.0,433752,929104,25352,903752,130177
2016-11-20,3.3625,3.4,3.3,0.10000000000000009,0.0,3.4625000000000004,3.5,3.45,0.04999999999999982,0.04999999999999982,3.2875,3.35,3.25,0.10000000000000009,0.10000000000000009,3.4250000000000003,3.45,3.35,0.10000000000000009,0.10000000000000009,68795,126981,22830,104151,-104151
2016-11-27,3.25,3.4,3.1,0.2999999999999998,-0.25,3.4,3.85,3.2,0.6499999999999999,-0.6499999999999999,3.102,3.25,3.01,0.2400000000000002,-0.20000000000000018,3.16,3.3,3.1,0.19999999999999973,-0.19999999999999973,80337,174001,32433,141568,-136868
2016-12-04,3.09,3.15,3.05,0.10000000000000009,-0.10000000000000009,3.16,3.2,3.1,0.10000000000000009,-0.10000000000000009,2.9899999999999998,3.05,2.85,0.19999999999999973,-0.09999999999999964,3.09,3.15,3.0,0.1499999999999999,-0.10000000000000009,71938,110296,35577,74719,-42828
2016-12-11,3.0,3.1,2.75,0.3500000000000001,-0.3500000000000001,3.07,3.15,3.0,0.1499999999999999,-0.1499999999999999,2.804,2.9,2.62,0.2799999999999998,-0.2799999999999998,3.0,3.1,2.9,0.20000000000000018,-0.1499999999999999,99911,218525,49757,168768,149804
2016-12-18,2.75,2.85,2.65,0.20000000000000018,-0.10000000000000009,2.79,2.85,2.75,0.10000000000000009,-0.10000000000000009,2.63,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.69,2.75,2.65,0.10000000000000009,-0.050000000000000266,56993,118144,32413,85731,-73044
2016-12-25,2.65,2.7,2.55,0.15000000000000036,0.0,2.725,2.75,2.7,0.04999999999999982,-0.04999999999999982,2.5625,2.65,2.5,0.1499999999999999,-0.1499999999999999,2.6375,2.7,2.55,0.15000000000000036,0.0,59779,78844,41453,37391,31624
2017-01-01,2.7249999999999996,2.8,2.65,0.1499999999999999,0.0,2.775,2.85,2.7,0.1499999999999999,-0.04999999999999982,2.6375,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.7125,2.75,2.65,0.10000000000000009,-0.10000000000000009,46660,77201,27603,49598,-12156
2017-01-08,2.66,2.7,2.6,0.10000000000000009,0.0,2.738,2.75,2.7,0.04999999999999982,0.04999999999999982,2.596,2.65,2.5,0.1499999999999999,0.10000000000000009,2.69,2.75,2.65,0.10000000000000009,-0.050000000000000266,36143,71848,17295,54553,-54553
2017-01-15,2.5875,2.65,2.5,0.1499999999999999,-0.1499999999999999,2.6574999999999998,2.7,2.63,0.07000000000000028,-0.050000000000000266,2.525,2.6,2.45,0.1499999999999999,-0.1499999999999999,2.575,2.65,2.5,0.1499999999999999,0.04999999999999982,45025,51821,36207,15614,3831
2017-01-22,2.69,2.75,2.65,0.10000000000000009,0.0,2.742,2.76,2.7,0.05999999999999961,-0.05999999999999961,2.6,2.65,2.55,0.10000000000000009,0.0,2.704,2.75,2.65,0.10000000000000009,-0.050000000000000266,58456,110091,35726,74365,-57403
2017-01-29,2.62,2.7,2.6,0.10000000000000009,-0.10000000000000009,2.646,2.7,2.6,0.10000000000000009,-0.10000000000000009,2.51,2.55,2.45,0.09999999999999964,-0.04999999999999982,2.54,2.55,2.5,0.04999999999999982,-0.04999999999999982,34494,51857,25324,26533,5586
2017-02-05,2.5,2.7,2.35,0.3500000000000001,0.20000000000000018,2.588,2.7,2.49,0.20999999999999996,0.15000000000000036,2.42,2.5,2.3,0.20000000000000018,0.0,2.5260000000000002,2.7,2.35,0.3500000000000001,0.07000000000000028,48192,120309,12807,107502,8394
2017-02-12,2.612,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.68,2.7,2.65,0.050000000000000266,0.0,2.6,2.6,2.6,0.0,0.0,2.626,2.65,2.6,0.04999999999999982,0.020000000000000018,32356,72900,10833,62067,32254
2017-02-19,2.575,2.65,2.45,0.19999999999999973,-0.19999999999999973,2.6375,2.7,2.6,0.10000000000000009,-0.10000000000000009,2.49,2.61,2.4,0.20999999999999996,-0.20999999999999996,2.5875,2.7,2.5,0.20000000000000018,-0.15000000000000036,67818,104158,39951,64207,32467
2017-02-26,2.44,2.55,2.35,0.19999999999999973,-0.19999999999999973,2.45,2.55,2.35,0.19999999999999973,-0.19999999999999973,2.308,2.4,2.1,0.2999999999999998,-0.2999999999999998,2.37,2.5,2.2,0.2999999999999998,-0.2999999999999998,51209,91314,30029,61285,44972
2017-03-05,1.9300000000000002,2.2,1.7,0.5000000000000002,-0.40000000000000013,2.02,2.22,1.85,0.3700000000000001,-0.3400000000000003,1.83,2.15,1.65,0.5,-0.34999999999999987,1.9000000000000001,2.2,1.75,0.4500000000000002,-0.40000000000000013,103518,209527,45740,163787,13215
2017-03-12,1.75,1.9,1.7,0.19999999999999996,0.1499999999999999,1.862,2.1,1.7,0.40000000000000013,0.32000000000000006,1.7,1.9,1.6,0.2999999999999998,0.25,1.78,2.0,1.65,0.3500000000000001,0.30000000000000004,86527,150520,51572,98948,-49700
2017-03-19,1.8699999999999999,2.05,1.75,0.2999999999999998,-0.24999999999999978,1.89,2.05,1.8,0.24999999999999978,-0.19999999999999973,1.73,1.85,1.65,0.20000000000000018,-0.20000000000000018,1.77,1.9,1.65,0.25,-0.25,35007,68614,8897,59717,-4987
2017-03-26,1.724,1.75,1.65,0.10000000000000009,0.07000000000000006,1.79,1.85,1.75,0.10000000000000009,0.10000000000000009,1.676,1.71,1.65,0.06000000000000005,0.06000000000000005,1.75,1.75,1.75,0.0,0.0,21153,36861,13755,23106,-3533
2017-04-02,1.69,1.75,1.65,0.10000000000000009,0.0,1.78,1.8,1.75,0.050000000000000044,0.0,1.65,1.7,1.6,0.09999999999999987,0.050000000000000044,1.73,1.8,1.65,0.15000000000000013,0.050000000000000044,45942,89187,17099,72088,-37419
2017-04-09,1.8,1.85,1.75,0.10000000000000009,0.050000000000000044,1.8325,1.85,1.8,0.050000000000000044,0.030000000000000027,1.75,1.75,1.75,0.0,0.0,1.8,1.85,1.75,0.10000000000000009,0.050000000000000044,22370,42055,9488,32567,-8644
2017-04-16,1.7,1.75,1.65,0.10000000000000009,-0.050000000000000044,1.75,1.75,1.75,0.0,0.0,1.65,1.65,1.65,0.0,0.0,1.7,1.75,1.65,0.10000000000000009,-0.050000000000000044,26748,42593,14035,28558,15056
2017-04-23,1.684,1.7,1.65,0.050000000000000044,0.0,1.748,1.85,1.7,0.15000000000000013,0.1100000000000001,1.65,1.65,1.65,0.0,0.0,1.68,1.75,1.65,0.10000000000000009,0.050000000000000044,31901,65885,7421,58464,58464
2017-04-30,1.8,1.9,1.7,0.19999999999999996,0.0,1.86,1.9,1.8,0.09999999999999987,-0.09999999999999987,1.71,1.75,1.65,0.10000000000000009,-0.050000000000000044,1.762,1.85,1.65,0.20000000000000018,-0.20000000000000018,41328,61862,33772,28090,-25957
2017-05-07,1.7,1.85,1.55,0.30000000000000004,-0.050000000000000044,1.77,1.9,1.65,0.25,-0.25,1.57,1.7,1.5,0.19999999999999996,-0.1499999999999999,1.61,1.8,1.5,0.30000000000000004,-0.30000000000000004,80947,194628,21378,173250,26758
2017-05-14,1.4000000000000001,1.5,1.3,0.19999999999999996,-0.19999999999999996,1.4200000000000002,1.55,1.35,0.19999999999999996,-0.19999999999999996,1.31,1.45,1.25,0.19999999999999996,-0.19999999999999996,1.35,1.5,1.25,0.25,-0.19999999999999996,54415,86000,17690,68310,-68310
2017-05-21,1.28,1.3,1.25,0.050000000000000044,-0.050000000000000044,1.338,1.35,1.3,0.050000000000000044,0.0,1.26,1.3,1.25,0.050000000000000044,-0.050000000000000044,1.28,1.35,1.25,0.10000000000000009,-0.050000000000000044,22584,34333,6342,27991,18275
2017-05-28,1.3800000000000001,1.5,1.3,0.19999999999999996,0.07000000000000006,1.45,1.55,1.35,0.19999999999999996,0.04999999999999982,1.3,1.35,1.25,0.10000000000000009,0.050000000000000044,1.35,1.4,1.3,0.09999999999999987,-0.050000000000000044,117258,250802,30379,220423,-100521
2017-06-04,1.338,1.4,1.3,0.09999999999999987,0.09999999999999987,1.388,1.4,1.35,0.04999999999999982,0.04999999999999982,1.318,1.35,1.29,0.06000000000000005,0.06000000000000005,1.36,1.4,1.35,0.04999999999999982,0.0,18947,33684,9144,24540,10186
2017-06-11,1.41,1.45,1.4,0.050000000000000044,0.0,1.45,1.45,1.45,0.0,0.0,1.36,1.4,1.35,0.04999999999999982,0.0,1.39,1.4,1.35,0.04999999999999982,0.0,17363,33710,11313,22397,-18029
2017-06-18,1.44,1.5,1.4,0.10000000000000009,0.050000000000000044,1.51,1.65,1.45,0.19999999999999996,0.19999999999999996,1.416,1.45,1.38,0.07000000000000006,0.050000000000000044,1.49,1.65,1.4,0.25,0.19999999999999996,33472,76346,7832,68514,68514
2017-06-25,1.67,1.75,1.6,0.1499999999999999,0.0,1.736,1.83,1.7,0.13000000000000012,-0.050000000000000044,1.6119999999999999,1.65,1.54,0.10999999999999988,-0.010000000000000009,1.7,1.75,1.65,0.10000000000000009,-0.050000000000000044,46474,86393,16330,70063,-23763
2017-07-02,1.65,1.7,1.55,0.1499999999999999,0.050000000000000044,1.7125,1.75,1.7,0.050000000000000044,-0.050000000000000044,1.55,1.65,1.4,0.25,-0.09999999999999987,1.645,1.7,1.58,0.11999999999999988,-0.11999999999999988,47216,63317,26739,36578,36578
2017-07-09,1.8499999999999999,2.4,1.6,0.7999999999999998,0.75,1.99,2.6,1.6,1.0,0.9500000000000002,1.76,2.26,1.5,0.7599999999999998,0.7599999999999998,1.946,2.55,1.55,0.9999999999999998,0.9999999999999998,263978,547079,8331,538748,498566
2017-07-16,2.53,3.0,2.25,0.75,-0.3999999999999999,2.716,3.2,2.3,0.9000000000000004,-0.8600000000000003,2.22,2.6,2.0,0.6000000000000001,-0.6000000000000001,2.41,3.0,2.1,0.8999999999999999,-0.8999999999999999,510256,926244,139398,786846,-641087
2017-07-23,2.09,2.1,2.05,0.050000000000000266,-0.050000000000000266,2.156,2.3,2.1,0.19999999999999973,-0.16999999999999993,1.96,2.0,1.9,0.10000000000000009,-0.050000000000000044,2.03,2.1,2.0,0.10000000000000009,-0.10000000000000009,137370,218471,88627,129844,-72671
2017-07-30,1.96,2.1,1.7,0.40000000000000013,-0.25,2.02,2.1,1.85,0.25,-0.25,1.8499999999999999,2.0,1.65,0.3500000000000001,-0.25,1.91,2.05,1.75,0.2999999999999998,-0.19999999999999996,167130,388796,94671,294125,-8636
2017-08-06,1.71,1.8,1.6,0.19999999999999996,-0.19999999999999996,1.75,1.85,1.65,0.20000000000000018,-0.20000000000000018,1.6300000000000001,1.75,1.5,0.25,-0.25,1.66,1.75,1.6,0.1499999999999999,-0.1499999999999999,69614,108913,48369,60544,53477
2017-08-13,1.49,1.6,1.45,0.15000000000000013,-0.10000000000000009,1.518,1.6,1.45,0.15000000000000013,-0.10000000000000009,1.41,1.45,1.35,0.09999999999999987,-0.09999999999999987,1.436,1.48,1.4,0.08000000000000007,-0.050000000000000044,65100,96107,31615,64492,-7888
2017-08-20,1.49,1.75,1.35,0.3999999999999999,0.3999999999999999,1.5939999999999999,1.9,1.45,0.44999999999999996,0.44999999999999996,1.44,1.65,1.35,0.2999999999999998,0.2999999999999998,1.51,1.7,1.35,0.34999999999999987,0.25,91234,213431,17989,195442,195442
2017-08-27,1.68,1.7,1.65,0.050000000000000044,-0.050000000000000044,1.746,1.85,1.7,0.15000000000000013,-0.050000000000000044,1.63,1.65,1.55,0.09999999999999987,-0.09999999999999987,1.662,1.73,1.58,0.1499999999999999,-0.11999999999999988,41307,59041,16858,42183,14466
2017-09-03,1.475,1.55,1.45,0.10000000000000009,-0.10000000000000009,1.5325,1.63,1.5,0.1299999999999999,-0.1299999999999999,1.375,1.4,1.35,0.04999999999999982,-0.04999999999999982,1.4124999999999999,1.45,1.4,0.050000000000000044,-0.050000000000000044,114115,212485,74707,137778,-10026
2017-09-10,1.5,1.55,1.4,0.15000000000000013,0.10000000000000009,1.556,1.6,1.5,0.10000000000000009,-0.050000000000000044,1.42,1.45,1.4,0.050000000000000044,0.0,1.45,1.5,1.4,0.10000000000000009,-0.050000000000000044,53294,107223,28893,78330,-12496
2017-09-17,1.46,1.5,1.4,0.10000000000000009,0.0,1.49,1.5,1.45,0.050000000000000044,-0.050000000000000044,1.4,1.45,1.35,0.09999999999999987,0.0,1.41,1.5,1.35,0.1499999999999999,0.0,51343,98785,15074,83711,-65670
2017-09-24,1.43,1.45,1.4,0.050000000000000044,0.050000000000000044,1.462,1.5,1.45,0.050000000000000044,0.0,1.4,1.4,1.4,0.0,0.0,1.41,1.45,1.4,0.050000000000000044,0.0,71498,190266,18392,171874,-29
2017-10-01,1.46,1.5,1.4,0.10000000000000009,0.10000000000000009,1.524,1.6,1.45,0.15000000000000013,0.15000000000000013,1.43,1.45,1.4,0.050000000000000044,0.050000000000000044,1.48,1.55,1.4,0.15000000000000013,0.15000000000000013,66917,99614,48030,51584,-487
2017-10-08,1.52,1.6,1.4,0.20000000000000018,-0.20000000000000018,1.56,1.65,1.5,0.1499999999999999,-0.1499999999999999,1.434,1.5,1.4,0.10000000000000009,-0.10000000000000009,1.46,1.5,1.4,0.10000000000000009,0.0,93147,160977,41600,119377,-37990
