Date,VNO_stock_Open_average,VNO_stock_Open_max,VNO_stock_Open_min,VNO_stock_Open_volatility,VNO_stock_Open_change,VNO_stock_High_average,VNO_stock_High_max,VNO_stock_High_min,VNO_stock_High_volatility,VNO_stock_High_change,VNO_stock_Low_average,VNO_stock_Low_max,VNO_stock_Low_min,VNO_stock_Low_volatility,VNO_stock_Low_change,VNO_stock_Close_average,VNO_stock_Close_max,VNO_stock_Close_min,VNO_stock_Close_volatility,VNO_stock_Close_change,VNO_stock_Volume_average,VNO_stock_Volume_max,VNO_stock_Volume_min,VNO_stock_Volume_volatility,VNO_stock_Volume_change
2016-01-03,98.56,98.94,97.83,1.1099999999999994,-0.5700000000000074,99.30799999999999,99.97,98.77,1.2000000000000028,-0.35999999999999943,97.55199999999999,98.49,95.93,2.559999999999988,-1.559999999999988,98.362,99.72,96.15,3.569999999999993,-2.269999999999996,767499,1129779,571153,558626,794
2016-01-10,94.614,96.47,92.78,3.6899999999999977,-3.6899999999999977,95.11,97.95,92.78,5.170000000000002,-5.170000000000002,93.002,95.56,90.59,4.969999999999999,-4.969999999999999,93.254,95.68,90.84,4.840000000000003,-4.840000000000003,970443,1288924,820722,468202,368667
2016-01-17,90.2075,91.65,88.91,2.740000000000009,-1.6200000000000045,91.1275,92.27,89.81,2.4599999999999937,-0.7099999999999937,88.8975,91.02,86.73,4.289999999999992,-1.0,89.8025,91.15,88.44,2.710000000000008,-0.38000000000000966,1031604,1288854,729768,559086,559086
2016-01-24,90.30799999999999,91.66,88.0,3.6599999999999966,-2.6599999999999966,91.32,92.07,89.17,2.8999999999999915,-2.7099999999999937,88.61399999999999,90.45,85.96,4.490000000000009,-4.030000000000001,89.754,92.06,86.94,5.1200000000000045,-1.7000000000000028,1451762,3011935,627446,2384489,2384489
2016-01-31,86.482,87.51,85.72,1.7900000000000063,-1.7900000000000063,87.616,89.7,86.31,3.3900000000000006,-2.539999999999992,85.07,87.08,84.21,2.8700000000000045,-2.8700000000000045,85.908,87.84,84.26,3.5799999999999983,-3.5799999999999983,1276770,1673029,845275,827754,-180652
2016-02-07,81.092,83.77,79.86,3.9099999999999966,-2.9200000000000017,82.142,84.33,80.92,3.4099999999999966,-2.819999999999993,79.646,80.48,78.91,1.5700000000000074,1.1300000000000097,80.706,81.13,80.15,0.9799999999999898,0.4099999999999966,1619187,2589303,1272731,1316572,-192762
2016-02-14,82.6975,83.85,81.93,1.9199999999999875,1.9199999999999875,84.22,85.64,82.77,2.8700000000000045,2.8700000000000045,81.78,83.1,80.84,2.259999999999991,2.039999999999992,83.59,85.02,82.42,2.5999999999999943,2.5999999999999943,1972985,2622522,1241521,1381001,-557490
2016-02-21,86.356,86.81,85.66,1.1500000000000057,0.7999999999999972,87.352,88.16,86.73,1.4299999999999926,-0.480000000000004,85.46,85.99,85.1,0.8900000000000006,0.3299999999999983,86.476,87.31,85.85,1.460000000000008,-1.1599999999999966,991491,1187900,684331,503569,-495931
2016-02-28,88.854,91.04,86.29,4.75,4.75,90.196,92.72,87.5,5.219999999999999,5.219999999999999,88.54,90.84,85.96,4.88000000000001,4.88000000000001,89.92,92.51,86.36,6.150000000000006,6.150000000000006,844737,1060421,554148,506273,-36638
2016-03-06,90.684,91.7,89.71,1.990000000000009,-1.990000000000009,91.356,92.21,90.13,2.0799999999999983,-0.12999999999999545,89.326,91.17,87.78,3.3900000000000006,-2.1500000000000057,90.34,91.99,88.74,3.25,0.12999999999999545,775577,1024063,600055,424008,108573
2016-03-13,92.13,94.06,90.75,3.3100000000000023,2.480000000000004,93.21000000000001,94.86,91.65,3.2099999999999937,2.8900000000000006,91.534,93.41,90.03,3.3799999999999955,3.3799999999999955,92.678,93.94,91.44,2.5,2.0,673455,1223281,436320,786961,678713
2016-03-20,92.17,93.29,90.55,2.740000000000009,-2.740000000000009,92.8025,94.0,91.33,2.6700000000000017,-2.6700000000000017,91.35499999999999,92.41,89.94,2.469999999999999,-2.469999999999999,91.88250000000001,92.67,91.17,1.5,-1.4099999999999966,617007,676213,556890,119323,-116654
2016-03-27,93.164,94.59,91.34,3.25,2.5999999999999943,94.37599999999999,95.17,92.52,2.6500000000000057,2.6500000000000057,92.634,93.88,90.91,2.969999999999999,2.6099999999999994,93.956,94.71,92.22,2.489999999999995,2.489999999999995,619928,778288,476663,301625,213751
2016-04-03,94.43599999999999,94.71,94.05,0.6599999999999966,-0.4399999999999977,95.20400000000001,95.53,94.87,0.6599999999999966,0.21000000000000796,93.80199999999999,94.71,92.94,1.769999999999996,-0.4399999999999977,94.514,95.09,93.7,1.3900000000000006,-0.21000000000000796,535823,665288,389007,276281,-132515
2016-04-10,95.952,97.37,95.24,2.1300000000000097,0.710000000000008,96.668,97.55,95.76,1.789999999999992,0.6999999999999886,95.268,95.69,94.55,1.1400000000000006,1.0,95.852,96.89,94.63,2.260000000000005,1.3299999999999983,794900,1283645,445589,838056,375797
2016-04-17,95.472,96.14,94.59,1.5499999999999972,-1.1499999999999915,96.004,96.49,95.46,1.0300000000000011,-0.6000000000000085,94.684,95.8,93.65,2.1499999999999915,-0.8599999999999994,95.244,96.06,94.13,1.9300000000000068,-0.37999999999999545,654490,682267,600966,81301,15364
2016-04-24,95.952,96.64,95.31,1.3299999999999983,0.37999999999999545,96.49,97.33,95.92,1.4099999999999966,-0.4299999999999926,95.226,96.2,94.2,2.0,-1.0600000000000023,96.128,96.64,95.73,0.9099999999999966,-0.4299999999999926,717963,1137790,446749,691041,364941
2016-05-01,94.848,96.1,93.77,2.3299999999999983,-1.6599999999999966,96.01,98.0,94.92,3.0799999999999983,-2.0,94.196,96.1,93.35,2.75,-2.75,95.586,97.43,94.67,2.760000000000005,-1.5800000000000125,1112915,1371548,727152,644396,644396
2016-05-08,96.676,97.44,95.96,1.480000000000004,0.22000000000001307,97.11800000000001,97.9,96.18,1.7199999999999989,-0.7999999999999972,95.494,96.74,94.85,1.8900000000000006,-0.4900000000000091,96.474,97.53,95.2,2.3299999999999983,-1.6899999999999977,1047373,1447074,760565,686509,-257413
2016-05-15,94.688,96.57,92.71,3.8599999999999994,-2.4000000000000057,95.38600000000001,97.31,93.29,4.019999999999996,-3.3599999999999994,93.12,95.29,90.13,5.160000000000011,-2.8300000000000125,94.382,96.86,92.66,4.200000000000003,-3.9299999999999926,891773,1352072,687178,664894,72791
2016-05-22,94.368,95.1,93.15,1.9499999999999886,1.6400000000000006,95.022,95.73,93.5,2.230000000000004,2.230000000000004,93.94200000000001,94.68,92.32,2.3600000000000136,2.1500000000000057,94.642,95.21,93.19,2.019999999999996,2.019999999999996,657851,1035613,380951,654662,-269512
2016-05-29,95.3625,96.29,94.91,1.3800000000000097,1.0600000000000023,96.275,97.61,95.44,2.1700000000000017,1.9000000000000057,94.9975,95.94,94.63,1.3100000000000023,1.3100000000000023,95.7975,96.32,95.35,0.9699999999999989,0.480000000000004,685849,915928,515865,400063,293348
2016-06-05,96.102,96.67,95.74,0.9300000000000068,0.6200000000000045,96.75,97.35,96.24,1.1099999999999994,0.8400000000000034,95.45400000000001,95.8,94.79,1.009999999999991,0.9299999999999926,96.23,97.18,95.74,1.440000000000012,0.27000000000001023,959670,1869817,550762,1319055,-1011609
2016-06-12,96.37,97.93,95.6,2.3300000000000125,1.8400000000000034,97.268,98.0,96.28,1.7199999999999989,1.25,95.78,96.82,94.98,1.8399999999999892,1.3599999999999994,96.804,97.94,95.63,2.3100000000000023,2.3100000000000023,1033082,1211100,892055,319045,319045
2016-06-19,97.776,98.73,96.9,1.8299999999999983,-1.8299999999999983,98.562,99.42,97.93,1.4899999999999949,-1.1299999999999955,96.976,98.09,95.94,2.1500000000000057,-0.7999999999999972,97.58200000000001,98.93,96.84,2.0900000000000034,0.14999999999999147,999450,1579357,570798,1008559,-8464
