Date,ADS_stock_Open_average,ADS_stock_Open_max,ADS_stock_Open_min,ADS_stock_Open_volatility,ADS_stock_Open_change,ADS_stock_High_average,ADS_stock_High_max,ADS_stock_High_min,ADS_stock_High_volatility,ADS_stock_High_change,ADS_stock_Low_average,ADS_stock_Low_max,ADS_stock_Low_min,ADS_stock_Low_volatility,ADS_stock_Low_change,ADS_stock_Close_average,ADS_stock_Close_max,ADS_stock_Close_min,ADS_stock_Close_volatility,ADS_stock_Close_change,ADS_stock_Volume_average,ADS_stock_Volume_max,ADS_stock_Volume_min,ADS_stock_Volume_volatility,ADS_stock_Volume_change
2016-03-13,210.248,215.62,206.0,9.620000000000005,-9.620000000000005,212.364,217.11,208.88,8.230000000000018,-7.309999999999974,206.374,210.48,203.04,7.439999999999998,-7.439999999999998,209.434,214.87,205.56,9.310000000000002,-6.170000000000016,1186426,1763742,759370,1004372,1004372
2016-03-20,209.44,210.56,208.7,1.8600000000000136,0.339999999999975,212.01749999999998,213.09,210.62,2.469999999999999,0.3400000000000034,207.8275,209.45,207.11,2.339999999999975,-0.20999999999997954,210.5475,211.77,209.8,1.9699999999999989,1.4699999999999989,609883,657958,550307,107651,-78966
2016-03-27,214.23399999999998,218.69,210.1,8.590000000000003,6.050000000000011,217.38,221.82,213.09,8.72999999999999,8.72999999999999,212.672,216.5,209.28,7.219999999999999,7.050000000000011,216.178,221.12,211.04,10.080000000000013,10.080000000000013,629275,894808,443217,451591,63746
2016-04-03,213.984,221.2,210.98,10.219999999999999,-7.769999999999982,216.036,221.58,212.16,9.420000000000016,-5.800000000000011,210.908,214.54,207.64,6.900000000000006,-2.039999999999992,213.374,215.27,210.0,5.27000000000001,0.5600000000000023,740985,1002877,610732,392145,23321
2016-04-10,211.424,215.3,206.16,9.140000000000015,-0.18999999999999773,214.71,216.51,209.16,7.349999999999994,-0.47999999999998977,207.406,213.72,199.78,13.939999999999998,7.3300000000000125,211.09799999999998,215.14,204.4,10.73999999999998,8.070000000000022,856549,1159976,447395,712581,-389246
2016-04-17,209.178,215.01,202.09,12.919999999999987,-11.169999999999987,212.764,218.84,205.87,12.969999999999999,-8.51000000000002,206.35,212.65,197.96,14.689999999999998,-11.039999999999992,210.626,217.92,202.6,15.319999999999993,-9.009999999999991,1367947,2963091,593941,2369150,618800
2016-04-24,202.44,204.66,200.95,3.710000000000008,-3.710000000000008,204.082,205.3,203.44,1.8600000000000136,-1.6500000000000057,200.906,202.54,200.08,2.4599999999999795,-2.4000000000000057,202.602,203.9,201.2,2.700000000000017,-0.5900000000000034,922059,1265246,668389,596857,-30396
2016-05-01,201.264,203.64,199.87,3.769999999999982,-3.769999999999982,202.9,204.49,201.15,3.3400000000000034,-0.45000000000001705,200.052,201.04,199.06,1.9799999999999898,-1.259999999999991,201.754,203.86,200.24,3.6200000000000045,1.0400000000000205,764033,973728,634849,338879,85012
2016-05-08,203.868,205.1,202.5,2.5999999999999943,-1.4199999999999875,205.382,206.71,204.21,2.5,-0.13999999999998636,202.0,203.56,200.37,3.1899999999999977,-1.75,203.188,204.6,201.57,3.030000000000001,-1.7300000000000182,794444,1217332,484742,732590,-121269
2016-05-15,206.92000000000002,211.02,201.08,9.939999999999998,5.619999999999976,210.398,214.7,205.48,9.219999999999999,1.8100000000000023,204.78,208.65,200.83,7.819999999999993,4.409999999999997,208.072,212.63,205.04,7.590000000000003,1.3700000000000045,786181,1131154,482149,649005,56128
2016-05-22,209.292,212.66,205.54,7.1200000000000045,6.439999999999998,212.358,216.86,207.07,9.79000000000002,9.79000000000002,208.302,211.5,203.64,7.860000000000014,7.860000000000014,210.982,215.06,205.28,9.780000000000001,9.780000000000001,422013,530024,311578,218446,-9101
2016-05-29,220.8875,223.48,215.91,7.569999999999993,7.569999999999993,223.9875,224.82,223.03,1.789999999999992,1.3599999999999852,218.6525,221.05,213.62,7.430000000000007,7.430000000000007,223.225,224.49,222.19,2.3000000000000114,1.4099999999999966,734526,1102278,536229,566049,-566049
2016-06-05,224.018,226.6,220.73,5.8700000000000045,-2.880000000000024,225.326,227.34,221.3,6.039999999999992,-6.039999999999992,220.912,223.75,214.85,8.900000000000006,-6.539999999999992,222.812,226.45,215.6,10.849999999999994,-10.849999999999994,467119,666728,370993,295735,295735
2016-06-12,209.816,215.21,207.04,8.170000000000016,-8.170000000000016,210.972,218.15,207.74,10.409999999999997,-10.02000000000001,205.296,212.82,201.99,10.829999999999984,-7.3700000000000045,208.726,212.93,206.55,6.3799999999999955,-5.710000000000008,962718,1451428,601180,850248,636386
2016-06-19,200.812,210.02,192.71,17.310000000000002,-17.310000000000002,202.71,210.45,197.47,12.97999999999999,-12.97999999999999,197.31,200.69,192.0,8.689999999999998,-8.379999999999995,199.112,201.61,193.14,8.470000000000027,-7.660000000000025,1195703,2060596,549749,1510847,-342029
2016-06-26,191.778,196.01,187.96,8.049999999999983,4.399999999999977,194.048,197.11,189.76,7.350000000000023,3.890000000000015,188.9,194.28,185.02,9.259999999999991,9.259999999999991,191.88,195.92,186.4,9.519999999999982,9.400000000000006,1115888,1777266,690345,1086921,-1086921
2016-07-03,195.3575,199.29,192.7,6.590000000000003,5.530000000000001,198.585,203.13,194.19,8.939999999999998,8.939999999999998,194.4975,198.83,191.59,7.240000000000009,6.670000000000016,196.87,200.96,193.68,7.280000000000001,7.280000000000001,956059,1137204,835481,301723,47103
2016-07-10,211.704,214.24,207.3,6.939999999999998,6.0,214.86599999999999,217.2,213.23,3.969999999999999,-3.5600000000000023,209.578,211.98,207.05,4.929999999999978,3.039999999999992,211.73399999999998,213.17,209.43,3.7399999999999807,2.780000000000001,813719,1485627,556442,929185,-831960
2016-07-17,218.982,229.01,211.25,17.75999999999999,16.75,223.412,239.72,212.71,27.00999999999999,21.669999999999987,214.916,225.48,209.03,16.44999999999999,16.44999999999999,220.132,231.08,211.3,19.78,19.78,1026903,1841065,698411,1142654,-30400
2016-07-24,232.38,233.5,230.65,2.8499999999999943,1.9099999999999966,234.286,235.57,233.35,2.219999999999999,0.6299999999999955,230.212,231.92,229.04,2.8799999999999955,-0.3499999999999943,232.462,233.84,230.38,3.460000000000008,1.240000000000009,654946,740239,601789,138450,19562
2016-07-31,224.604,231.89,221.33,10.559999999999974,-10.559999999999974,226.248,231.98,222.83,9.149999999999977,-6.719999999999999,221.16,226.57,216.6,9.969999999999999,-5.4199999999999875,222.942,228.13,219.3,8.829999999999984,-5.759999999999991,665905,858837,455000,403837,-376406
2016-08-07,221.046,222.91,218.67,4.240000000000009,-4.1200000000000045,222.546,224.53,220.81,3.719999999999999,-3.719999999999999,218.8,221.84,217.03,4.810000000000002,-4.420000000000016,220.204,222.91,218.74,4.1699999999999875,-3.8799999999999955,376208,460807,332646,128161,-91725
2016-08-14,208.642,216.85,200.95,15.900000000000006,-15.900000000000006,209.394,217.1,200.95,16.150000000000006,-16.150000000000006,203.368,212.05,193.67,18.380000000000024,-18.380000000000024,206.61599999999999,215.07,200.14,14.930000000000007,-14.930000000000007,1540174,3181858,552828,2629030,2304194
2016-08-21,200.232,201.6,198.66,2.9399999999999977,1.5300000000000011,201.814,202.04,201.31,0.7299999999999898,0.7299999999999898,198.056,199.48,196.4,3.079999999999984,-1.2800000000000011,199.86,201.53,198.22,3.3100000000000023,-1.8899999999999864,851311,1058104,678895,379209,-205973
2016-08-28,202.774,210.96,199.13,11.830000000000013,11.830000000000013,206.058,213.76,200.55,13.20999999999998,13.20999999999998,201.208,208.32,197.51,10.810000000000002,10.810000000000002,204.836,210.19,198.81,11.379999999999995,11.090000000000003,780673,1366130,446163,919967,142653
2016-09-04,213.16500000000002,215.34,210.0,5.340000000000003,4.490000000000009,216.32,219.22,214.09,5.1299999999999955,1.799999999999983,211.31,214.76,208.62,6.139999999999986,-0.8700000000000045,213.675,217.26,208.66,8.599999999999994,-4.420000000000016,763061,847848,710358,137490,-117731
2016-09-11,212.584,215.98,207.27,8.70999999999998,6.519999999999982,217.268,219.99,215.44,4.550000000000011,-1.9000000000000057,210.824,212.18,206.83,5.349999999999994,4.839999999999975,214.598,216.49,213.21,3.280000000000001,-2.0100000000000193,692888,891222,500943,390279,-250612
2016-09-18,216.04,216.86,215.04,1.8200000000000216,0.5200000000000102,218.062,218.64,216.86,1.7799999999999727,-0.14999999999997726,214.274,216.04,211.85,4.189999999999998,0.8400000000000034,216.092,218.06,213.74,4.319999999999993,0.950000000000017,445095,593980,306368,287612,-108159
2016-09-25,213.058,213.78,212.05,1.7299999999999898,-0.37000000000000455,215.202,216.07,213.37,2.6999999999999886,2.519999999999982,210.936,212.75,208.82,3.930000000000007,2.0400000000000205,213.32,214.53,211.44,3.0900000000000034,3.0900000000000034,608190,748729,485538,263191,-88862
2016-10-02,215.316,217.62,214.53,3.0900000000000034,0.21999999999999886,217.192,219.16,214.95,4.210000000000008,-4.210000000000008,211.718,213.5,207.94,5.560000000000002,-5.560000000000002,213.774,216.9,208.93,7.969999999999999,-7.969999999999999,494651,610399,419566,190833,78827
2016-10-09,208.552,209.33,206.96,2.3700000000000045,-1.170000000000016,210.038,212.03,207.97,4.060000000000002,-1.6899999999999977,206.506,208.21,204.59,3.6200000000000045,-1.710000000000008,208.382,209.77,206.84,2.930000000000007,0.9900000000000091,416433,489025,332844,156181,-52496
2016-10-16,209.898,215.74,203.39,12.350000000000023,-7.410000000000025,212.214,215.74,204.71,11.030000000000001,-8.659999999999997,204.708,211.01,197.69,13.319999999999993,-8.530000000000001,207.404,214.78,199.95,14.830000000000013,-6.5,942476,1699635,461167,1238468,735253
2016-10-23,203.868,205.76,202.41,3.3499999999999943,1.0900000000000034,205.722,207.1,204.39,2.710000000000008,-1.9499999999999886,201.63,202.52,200.72,1.8000000000000114,0.0,203.93200000000002,206.49,202.56,3.930000000000007,-2.6599999999999966,582033,831709,418019,413690,-361184
2016-10-30,202.244,204.74,199.5,5.240000000000009,-5.139999999999986,203.262,205.62,201.67,3.950000000000017,-3.0800000000000125,200.044,202.47,198.88,3.5900000000000034,-3.5900000000000034,201.21800000000002,204.47,199.8,4.6699999999999875,-4.6699999999999875,514331,804663,375863,428800,-333030
2016-11-06,204.44,209.23,199.55,9.679999999999978,7.25,208.538,213.53,203.72,9.810000000000002,8.710000000000008,202.108,208.58,198.06,10.52000000000001,8.460000000000008,206.834,211.72,201.55,10.169999999999987,7.930000000000007,626606,793637,304038,489599,477541
2016-11-13,212.756,217.92,209.11,8.809999999999974,4.399999999999977,214.77,218.88,211.54,7.340000000000003,5.299999999999983,209.63400000000001,214.77,206.41,8.360000000000014,8.360000000000014,213.36,217.6,210.14,7.460000000000008,6.799999999999983,606431,756358,369877,386481,-136541
2016-11-20,228.5875,235.3,217.76,17.54000000000002,17.54000000000002,233.445,235.86,228.99,6.8700000000000045,6.8700000000000045,227.16,233.05,217.76,15.29000000000002,15.29000000000002,232.88,235.05,228.66,6.390000000000015,6.030000000000001,781912,1263785,192892,1070893,-1070893
2016-11-27,229.196,234.72,219.74,14.97999999999999,-14.97999999999999,230.782,234.87,224.98,9.890000000000015,-9.890000000000015,225.59,230.0,215.81,14.189999999999998,-14.189999999999998,227.284,232.04,218.71,13.329999999999984,-13.329999999999984,701185,957391,482782,474609,205093
2016-12-04,228.462,237.12,219.95,17.170000000000016,17.170000000000016,233.118,241.69,225.3,16.389999999999986,12.019999999999982,225.064,231.81,219.25,12.560000000000002,7.310000000000002,231.224,239.87,223.39,16.480000000000018,8.810000000000002,708659,932751,554234,378517,251248
2016-12-11,231.758,232.92,229.81,3.109999999999985,-0.7599999999999909,233.59,234.89,231.91,2.9799999999999898,-2.6899999999999977,228.142,228.96,227.01,1.950000000000017,-1.1299999999999955,230.696,232.68,228.83,3.8499999999999943,-1.7699999999999818,551996,813956,431737,382219,382219
2016-12-18,232.01,234.55,228.96,5.590000000000003,3.039999999999992,234.096,235.78,232.77,3.009999999999991,0.5,230.026,231.83,228.83,3.0,3.0,232.256,233.68,230.96,2.719999999999999,2.6799999999999784,348645,462359,277772,184587,-174796
2016-12-25,231.735,234.0,229.68,4.319999999999993,-3.5999999999999943,232.835,235.69,230.46,5.22999999999999,-5.22999999999999,228.9275,233.03,227.39,5.640000000000015,-5.640000000000015,230.0075,233.71,228.5,5.210000000000008,-5.210000000000008,400168,617015,226721,390294,112002
2017-01-01,234.575,236.28,231.19,5.090000000000003,4.360000000000014,236.865,238.31,233.14,5.170000000000016,4.5800000000000125,232.41,234.03,229.49,4.539999999999992,4.519999999999982,235.7325,237.78,233.01,4.77000000000001,3.3100000000000023,480368,511845,433053,78792,37845
2017-01-08,235.788,237.5,233.37,4.1299999999999955,-1.0199999999999818,237.49,238.66,236.04,2.6200000000000045,-0.12000000000000455,233.85399999999998,235.47,231.94,3.530000000000001,0.37000000000000455,236.134,237.59,234.6,2.990000000000009,-0.03999999999999204,479580,654454,301448,353006,-47941
2017-01-15,232.5925,236.29,230.07,6.219999999999999,-4.689999999999998,233.385,236.6,231.6,5.0,-5.0,229.32999999999998,229.88,228.53,1.3499999999999943,0.6899999999999977,230.5975,231.62,230.0,1.6200000000000045,0.5500000000000114,578127,958593,374562,584031,-406866
2017-01-22,225.838,230.58,220.0,10.580000000000013,-7.070000000000022,228.38400000000001,230.99,225.55,5.439999999999998,-5.439999999999998,222.39600000000002,227.61,214.68,12.930000000000007,-7.450000000000017,225.214,228.55,221.7,6.850000000000023,-6.200000000000017,917095,1861583,638816,1222767,-28927
2017-01-29,226.978,229.3,221.78,7.52000000000001,5.599999999999994,229.786,230.51,228.53,1.9799999999999898,1.0500000000000114,225.786,228.15,221.45,6.700000000000017,5.930000000000007,228.214,230.39,225.98,4.409999999999997,-0.040000000000020464,616903,699514,464281,235233,-235233
2017-02-05,226.778,228.64,225.15,3.4899999999999807,0.539999999999992,228.818,229.94,227.66,2.280000000000001,-1.1000000000000227,225.09799999999998,225.89,224.38,1.509999999999991,-1.289999999999992,226.606,228.64,225.11,3.5299999999999727,0.539999999999992,528033,609327,464094,145233,-11835
2017-02-12,229.24,231.49,226.79,4.700000000000017,3.240000000000009,231.65,235.14,229.27,5.869999999999976,5.869999999999976,228.352,230.24,226.48,3.7600000000000193,2.700000000000017,230.844,235.04,227.81,7.22999999999999,7.22999999999999,491294,714115,324898,389217,320667
2017-02-19,238.8075,242.0,234.48,7.52000000000001,7.52000000000001,242.4875,245.11,239.91,5.200000000000017,5.200000000000017,236.59,239.82,230.88,8.939999999999998,8.939999999999998,241.64,244.81,239.46,5.349999999999994,5.349999999999994,624264,762306,440660,321646,121589
2017-02-26,245.546,247.74,243.39,4.350000000000023,-1.420000000000016,247.608,249.22,245.42,3.8000000000000114,-2.0600000000000023,243.02,243.84,242.02,1.8199999999999932,-1.8199999999999932,245.188,247.62,242.98,4.640000000000015,-2.140000000000015,705576,922712,468360,454352,42689
2017-03-05,245.97400000000002,249.0,242.58,6.4199999999999875,6.4199999999999875,248.232,251.19,245.93,5.259999999999991,4.569999999999993,244.236,247.11,240.64,6.470000000000027,6.470000000000027,246.564,248.2,245.05,3.1499999999999773,2.75,425501,514355,343477,170878,-19078
2017-03-12,246.698,248.78,245.6,3.180000000000007,-3.180000000000007,247.444,249.94,246.67,3.2700000000000102,-3.2700000000000102,244.218,247.44,241.49,5.949999999999989,-3.069999999999993,245.8,247.82,245.01,2.8100000000000023,-2.8100000000000023,548253,774142,298185,475957,387703
2017-03-19,242.99,245.52,239.45,6.070000000000022,-1.3000000000000114,244.956,246.04,242.24,3.799999999999983,-0.3200000000000216,240.822,243.4,239.01,4.390000000000015,-1.3600000000000136,242.28199999999998,244.54,239.29,5.25,-0.75,448848,693559,333070,360489,-162724
2017-03-26,244.614,248.76,241.41,7.349999999999994,7.349999999999994,246.988,250.0,244.33,5.6699999999999875,5.6699999999999875,243.46,247.93,238.6,9.330000000000013,9.330000000000013,246.268,249.0,243.43,5.569999999999993,5.569999999999993,469647,617578,272262,345316,-117344
2017-04-02,250.82,252.2,249.2,3.0,2.4499999999999886,253.684,254.94,251.26,3.680000000000007,2.9399999999999977,249.386,250.86,247.23,3.630000000000024,3.630000000000024,251.192,253.36,250.26,3.1000000000000227,0.7099999999999795,660835,968393,422166,546227,-181647
2017-04-09,243.07,250.31,238.34,11.969999999999999,-11.689999999999998,244.75,252.16,238.98,13.180000000000007,-13.180000000000007,238.8725,247.35,234.78,12.569999999999993,-12.569999999999993,239.9525,247.66,234.91,12.75,-12.75,899370,1828414,484533,1343881,-122951
2017-04-16,245.242,261.0,236.58,24.419999999999987,24.419999999999987,250.142,266.25,239.86,26.389999999999986,26.389999999999986,243.06,258.48,235.47,23.01000000000002,23.01000000000002,247.456,260.62,238.0,22.620000000000005,21.0,875935,1399787,497338,902449,499484
2017-04-23,262.018,263.65,259.23,4.419999999999959,-4.419999999999959,262.848,264.23,259.5,4.730000000000018,-4.449999999999989,257.436,261.59,243.64,17.94999999999999,-16.970000000000027,259.276,263.01,249.63,13.379999999999995,-11.240000000000009,767694,1836647,358753,1477894,1080272
2017-04-30,253.942,256.33,249.97,6.359999999999985,4.6200000000000045,255.692,257.13,254.16,2.969999999999999,1.3600000000000136,251.402,253.27,248.52,4.75,3.549999999999983,254.564,255.9,253.48,2.420000000000016,2.0100000000000193,659471,1046725,360422,686303,-331373
2017-05-07,255.686,258.96,250.25,8.70999999999998,-4.680000000000007,257.6,261.23,251.15,10.080000000000013,-6.760000000000019,252.294,258.43,242.73,15.700000000000017,-11.050000000000011,254.14,260.21,243.47,16.73999999999998,-13.890000000000015,589516,904763,399652,505111,402837
2017-05-14,240.538,245.71,235.29,10.420000000000016,-7.610000000000014,242.224,247.72,236.14,11.580000000000013,-9.960000000000008,237.404,244.29,232.81,11.47999999999999,-4.400000000000006,239.58599999999998,245.06,234.66,10.400000000000006,-9.680000000000007,671316,878023,488648,389375,-289262
2017-05-21,239.88,245.41,236.21,9.199999999999989,9.120000000000005,241.924,249.17,237.99,11.179999999999978,6.809999999999974,237.308,242.83,233.35,9.480000000000018,6.1299999999999955,240.37,245.62,236.21,9.409999999999997,5.769999999999982,583653,1072595,430761,641834,8311
2017-05-28,242.0875,244.0,240.79,3.210000000000008,-2.740000000000009,243.17,245.0,241.35,3.6500000000000057,-3.6500000000000057,237.62,241.29,235.25,6.039999999999992,-6.039999999999992,240.6925,242.15,237.84,4.310000000000002,-4.310000000000002,737892,968035,609106,358929,358929
2017-06-04,238.914,241.66,235.51,6.150000000000006,3.6200000000000045,242.226,246.43,238.5,7.930000000000007,7.930000000000007,236.686,239.58,233.78,5.800000000000011,4.530000000000001,239.676,242.01,236.51,5.5,4.850000000000023,684125,940595,537239,403356,-363915
2017-06-11,244.896,250.38,241.0,9.379999999999995,9.379999999999995,249.638,254.94,245.92,9.02000000000001,9.02000000000001,242.792,248.41,238.47,9.939999999999998,7.8700000000000045,247.786,254.9,243.31,11.590000000000003,10.51000000000002,833659,1090031,628664,461367,330934
2017-06-18,257.962,260.52,255.76,4.759999999999991,4.759999999999991,260.692,263.57,259.64,3.930000000000007,3.8100000000000023,256.306,258.1,254.41,3.690000000000026,3.690000000000026,259.074,261.25,257.41,3.839999999999975,3.839999999999975,635559,884554,342034,542520,69798
2017-06-25,261.29,263.22,259.76,3.4600000000000364,-1.240000000000009,263.294,264.46,260.13,4.329999999999984,-3.920000000000016,258.49399999999997,260.02,256.63,3.3899999999999864,-2.759999999999991,259.656,262.6,256.69,5.910000000000025,-4.220000000000027,524019,690631,401273,289358,-126650
2017-07-02,256.925,258.68,254.74,3.9399999999999977,-2.519999999999982,258.615,260.09,257.66,2.42999999999995,-0.4900000000000091,255.35,257.6,253.22,4.380000000000024,-1.599999999999966,257.0025,259.28,254.33,4.94999999999996,-2.0600000000000023,357215,423866,307361,116505,40466
2017-07-09,259.772,264.55,255.5,9.050000000000011,9.050000000000011,262.48199999999997,265.28,257.05,8.229999999999961,8.21999999999997,258.146,261.42,253.31,8.110000000000014,8.110000000000014,260.868,264.57,256.04,8.529999999999973,8.099999999999966,534218,585075,457201,127874,22182
2017-07-16,253.71,265.1,235.98,29.120000000000033,-29.120000000000033,256.612,265.68,238.08,27.599999999999994,-27.599999999999994,249.864,261.0,232.55,28.44999999999999,-27.829999999999984,252.552,263.53,236.54,26.98999999999998,-25.53,1081842,2099381,395531,1703850,975029
2017-07-23,240.674,243.0,236.63,6.3700000000000045,3.5500000000000114,242.49,244.87,240.26,4.610000000000014,1.2600000000000193,238.172,239.87,235.97,3.9000000000000057,2.9399999999999977,240.548,242.07,238.76,3.3100000000000023,0.9000000000000057,649372,948102,508145,439957,-416944
2017-07-30,240.88,242.02,239.88,2.140000000000015,-0.3100000000000023,241.818,242.56,241.31,1.25,-1.1599999999999966,239.476,240.55,238.99,1.5600000000000023,-1.5600000000000023,240.20000000000002,241.43,239.27,2.1599999999999966,-2.1599999999999966,376400,481319,295593,185726,-61779
2017-08-06,232.462,238.54,221.42,17.120000000000005,-17.120000000000005,233.558,240.57,223.41,17.159999999999997,-17.159999999999997,229.36,238.45,220.77,17.67999999999998,-17.67999999999998,230.34199999999998,238.97,222.21,16.75999999999999,-16.330000000000013,615821,1267066,273481,993585,274923
2017-08-13,225.062,227.97,222.56,5.409999999999997,-2.109999999999985,227.64,230.45,223.74,6.7099999999999795,-2.6499999999999773,222.494,226.51,221.04,5.469999999999999,0.0,224.354,228.62,221.27,7.349999999999994,-1.1399999999999864,624655,899405,393619,505786,-365919
2017-08-20,221.89600000000002,223.34,221.08,2.259999999999991,2.259999999999991,223.674,225.0,222.26,2.740000000000009,2.1299999999999955,220.758,221.63,219.05,2.579999999999984,1.0900000000000034,221.95600000000002,222.9,220.83,2.069999999999993,0.8700000000000045,437053,555100,332122,222978,-67924
2017-08-27,224.064,226.0,221.65,4.349999999999994,2.5600000000000023,225.314,226.9,223.92,2.980000000000018,1.7800000000000011,222.44,223.77,221.14,2.630000000000024,1.8700000000000045,224.618,225.5,223.64,1.8600000000000136,1.5,314260,386343,269977,116366,-8324
2017-09-03,220.0675,224.13,214.96,9.169999999999987,-9.169999999999987,221.1925,224.85,216.0,8.849999999999994,-8.849999999999994,216.5075,219.14,213.59,5.549999999999983,-3.719999999999999,217.5625,220.38,214.32,6.060000000000002,-5.180000000000007,530057,593466,446969,146497,30858
2017-09-10,219.538,221.96,217.1,4.860000000000014,1.3300000000000125,221.286,223.35,219.21,4.139999999999986,-0.789999999999992,217.006,219.98,213.44,6.539999999999992,-2.5600000000000023,219.626,222.46,216.0,6.460000000000008,-3.1899999999999977,917790,2219803,542314,1677489,1677489
2017-09-17,215.144,217.82,211.3,6.519999999999982,-1.3499999999999943,217.364,219.77,215.09,4.680000000000007,-1.9000000000000057,213.134,216.09,209.0,7.090000000000003,-0.9900000000000091,215.028,217.09,210.43,6.659999999999997,-0.3300000000000125,614144,1004130,305208,698922,-415650
2017-09-24,219.448,221.01,217.28,3.7299999999999898,3.7299999999999898,221.358,226.01,218.15,7.859999999999985,7.859999999999985,217.856,220.98,215.48,5.5,5.5,219.668,221.55,217.39,4.160000000000025,4.160000000000025,523253,674068,429344,244724,146945
2017-10-01,224.996,226.76,222.0,4.759999999999991,4.259999999999991,226.218,227.29,223.99,3.299999999999983,2.9499999999999886,223.264,225.35,220.03,5.319999999999993,5.319999999999993,225.61599999999999,226.7,223.7,3.0,2.5200000000000102,401872,531083,286358,244725,-126712
2017-10-08,225.04999999999998,227.01,221.54,5.469999999999999,-4.710000000000008,228.32,234.18,223.97,10.210000000000008,6.150000000000006,223.414,226.23,219.89,6.340000000000003,-5.140000000000015,225.722,230.86,220.14,10.720000000000027,4.640000000000015,519596,953361,187834,765527,765527
2017-10-15,230.574,235.36,227.5,7.860000000000014,3.1000000000000227,233.916,242.99,229.95,13.04000000000002,10.730000000000018,226.20000000000002,235.36,215.37,19.99000000000001,9.110000000000014,231.252,239.37,226.94,12.430000000000007,10.599999999999994,768732,1322740,411403,911337,273613
2017-10-22,237.896,240.39,233.09,7.299999999999983,-7.299999999999983,239.678,244.43,235.19,9.240000000000009,-9.240000000000009,234.75,239.01,229.29,9.719999999999999,-9.719999999999999,235.874,239.8,231.83,7.969999999999999,-7.5,446163,595926,334666,261260,-204353
