Date,First Trust Mid Cap Growth AlphaDEX_etf_Open_average,First Trust Mid Cap Growth AlphaDEX_etf_Open_max,First Trust Mid Cap Growth AlphaDEX_etf_Open_min,First Trust Mid Cap Growth AlphaDEX_etf_Open_volatility,First Trust Mid Cap Growth AlphaDEX_etf_Open_change,First Trust Mid Cap Growth AlphaDEX_etf_High_average,First Trust Mid Cap Growth AlphaDEX_etf_High_max,First Trust Mid Cap Growth AlphaDEX_etf_High_min,First Trust Mid Cap Growth AlphaDEX_etf_High_volatility,First Trust Mid Cap Growth AlphaDEX_etf_High_change,First Trust Mid Cap Growth AlphaDEX_etf_Low_average,First Trust Mid Cap Growth AlphaDEX_etf_Low_max,First Trust Mid Cap Growth AlphaDEX_etf_Low_min,First Trust Mid Cap Growth AlphaDEX_etf_Low_volatility,First Trust Mid Cap Growth AlphaDEX_etf_Low_change,First Trust Mid Cap Growth AlphaDEX_etf_Close_average,First Trust Mid Cap Growth AlphaDEX_etf_Close_max,First Trust Mid Cap Growth AlphaDEX_etf_Close_min,First Trust Mid Cap Growth AlphaDEX_etf_Close_volatility,First Trust Mid Cap Growth AlphaDEX_etf_Close_change
2016-11-27,30.96,30.96,30.96,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2016-12-04,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2016-12-11,31.46,31.46,31.46,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2016-12-18,31.59,31.59,31.59,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2016-12-25,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2017-01-01,31.97,31.97,31.97,0.0,0.0,32.01,32.01,32.01,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2017-01-08,32.22,32.22,32.22,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2017-01-15,31.96,31.96,31.96,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2017-01-22,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2017-01-29,32.46,32.46,32.46,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2017-02-05,32.93,32.93,32.93,0.0,0.0,33.09,33.09,33.09,0.0,0.0,32.91,32.91,32.91,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2017-02-12,33.35,33.35,33.35,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2017-02-19,33.28,33.28,33.28,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2017-02-26,33.41,33.41,33.41,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.51,33.51,33.51,0.0,0.0
2017-03-05,33.01,33.01,33.01,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.86,32.86,32.86,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2017-03-12,33.51,33.51,33.51,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2017-03-19,33.0,33.0,33.0,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2017-03-26,33.42,33.42,33.42,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2017-04-02,32.96,32.96,32.96,0.0,0.0,33.15,33.15,33.15,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2017-04-09,32.75,32.75,32.75,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2017-04-16,33.47,33.47,33.47,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2017-04-23,34.22,34.22,34.22,0.0,0.0,34.22,34.22,34.22,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2017-04-30,33.96,33.96,33.96,0.0,0.0,34.18,34.18,34.18,0.0,0.0,33.88,33.88,33.88,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2017-05-07,33.95,33.95,33.95,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2017-05-14,33.6,33.6,33.6,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.61,33.61,33.61,0.0,0.0
2017-05-21,34.09,34.09,34.09,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.04,34.04,34.04,0.0,0.0,34.13,34.13,34.13,0.0,0.0
2017-05-28,34.52,34.52,34.52,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.65,34.65,34.65,0.0,0.0
2017-06-04,35.2,35.2,35.2,0.0,0.0,35.49,35.49,35.49,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.84,34.84,34.84,0.0,0.0
2017-06-11,34.66,34.66,34.66,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.58,34.58,34.58,0.0,0.0
2017-06-18,34.57,34.57,34.57,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.73,34.73,34.73,0.0,0.0
2017-06-25,34.69,34.69,34.69,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2017-07-02,34.37,34.37,34.37,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2017-07-09,35.19,35.19,35.19,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.27,35.27,35.27,0.0,0.0
2017-07-16,35.43,35.43,35.43,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.31,35.31,35.31,0.0,0.0
2017-07-23,35.11,35.11,35.11,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.16,35.16,35.16,0.0,0.0
2017-07-30,34.96,34.96,34.96,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.92,34.92,34.92,0.0,0.0
2017-08-06,33.9,33.9,33.9,0.0,0.0,34.23,34.23,34.23,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.23,34.23,34.23,0.0,0.0
2017-08-13,33.93,33.93,33.93,0.0,0.0,34.29,34.29,34.29,0.0,0.0,33.93,33.93,33.93,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2017-08-20,34.75,34.75,34.75,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2017-08-27,35.43,35.43,35.43,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2017-09-03,34.91,34.91,34.91,0.0,0.0,35.03,35.03,35.03,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2017-09-10,35.36,35.36,35.36,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2017-09-17,35.94,35.94,35.94,0.0,0.0,36.0,36.0,36.0,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.98,35.98,35.98,0.0,0.0
2017-09-24,36.48,36.48,36.48,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2017-10-01,37.19,37.19,37.19,0.0,0.0,37.26,37.26,37.26,0.0,0.0,37.19,37.19,37.19,0.0,0.0,37.24,37.24,37.24,0.0,0.0
2017-10-08,37.36,37.36,37.36,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.37,37.37,37.37,0.0,0.0
2017-10-15,37.72,37.72,37.72,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2017-10-22,37.75,37.75,37.75,0.0,0.0,38.04,38.04,38.04,0.0,0.0,37.72,37.72,37.72,0.0,0.0,38.01,38.01,38.01,0.0,0.0
2017-10-29,38.12,38.12,38.12,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2017-11-05,37.62,37.62,37.62,0.0,0.0,37.98,37.98,37.98,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.95,37.95,37.95,0.0,0.0
2017-11-12,38.18,38.18,38.18,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.38,38.38,38.38,0.0,0.0
2017-11-19,39.14,39.14,39.14,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2017-11-26,38.96,38.96,38.96,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2017-12-03,39.12,39.12,39.12,0.0,0.0,39.12,39.12,39.12,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2017-12-10,38.81,38.81,38.81,0.0,0.0,39.19,39.19,39.19,0.0,0.0,38.57,38.57,38.57,0.0,0.0,39.08,39.08,39.08,0.0,0.0
2017-12-17,39.41,39.41,39.41,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2017-12-24,39.6,39.6,39.6,0.0,0.0,39.6,39.6,39.6,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.19,39.19,39.19,0.0,0.0
2017-12-31,40.13,40.13,40.13,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.23,40.23,40.23,0.0,0.0
