Date,AVEO_stock_Open_average,AVEO_stock_Open_max,AVEO_stock_Open_min,AVEO_stock_Open_volatility,AVEO_stock_Open_change,AVEO_stock_High_average,AVEO_stock_High_max,AVEO_stock_High_min,AVEO_stock_High_volatility,AVEO_stock_High_change,AVEO_stock_Low_average,AVEO_stock_Low_max,AVEO_stock_Low_min,AVEO_stock_Low_volatility,AVEO_stock_Low_change,AVEO_stock_Close_average,AVEO_stock_Close_max,AVEO_stock_Close_min,AVEO_stock_Close_volatility,AVEO_stock_Close_change,AVEO_stock_Volume_average,AVEO_stock_Volume_max,AVEO_stock_Volume_min,AVEO_stock_Volume_volatility,AVEO_stock_Volume_change
2016-01-03,1.174,1.27,1.07,0.19999999999999996,-0.17999999999999994,1.188,1.27,1.11,0.15999999999999992,-0.1499999999999999,1.106,1.18,1.04,0.1399999999999999,-0.1299999999999999,1.14,1.26,1.06,0.19999999999999996,-0.19999999999999996,516637,609269,342468,266801,-266801
2016-01-10,1.05,1.11,1.0,0.1100000000000001,-0.10000000000000009,1.076,1.15,1.02,0.1299999999999999,-0.1299999999999999,0.978,1.0,0.96,0.040000000000000036,0.010000000000000009,1.01,1.05,0.99,0.06000000000000005,-0.010000000000000009,487035,659036,299102,359934,-359934
2016-01-17,1.0,1.02,0.97,0.050000000000000044,0.050000000000000044,1.025,1.05,1.01,0.040000000000000036,0.020000000000000018,0.97,0.99,0.96,0.030000000000000027,-0.010000000000000009,1.01,1.01,1.01,0.0,0.0,228098,353568,96614,256954,-112139
2016-01-24,1.016,1.04,0.98,0.06000000000000005,-0.030000000000000027,1.036,1.06,1.01,0.050000000000000044,-0.030000000000000027,0.988,1.0,0.98,0.020000000000000018,-0.010000000000000009,1.01,1.02,0.98,0.040000000000000036,-0.010000000000000009,157902,182156,130202,51954,-18835
2016-01-31,0.982,1.0,0.97,0.030000000000000027,0.020000000000000018,1.004,1.01,1.0,0.010000000000000009,-0.010000000000000009,0.964,0.98,0.95,0.030000000000000027,-0.010000000000000009,0.98,1.0,0.95,0.050000000000000044,-0.040000000000000036,133441,276643,61392,215251,146715
2016-02-07,0.896,0.95,0.83,0.12,-0.12,0.938,0.99,0.9,0.08999999999999997,-0.05999999999999994,0.864,0.95,0.82,0.13,-0.12,0.884,0.95,0.84,0.10999999999999999,-0.06999999999999995,196893,295088,81139,213949,-200725
2016-02-14,0.9,0.93,0.87,0.06000000000000005,0.06000000000000005,0.9525,0.97,0.93,0.039999999999999925,0.039999999999999925,0.885,0.9,0.87,0.030000000000000027,0.020000000000000018,0.9425,0.96,0.92,0.039999999999999925,0.039999999999999925,112841,120909,99647,21262,8444
2016-02-21,0.978,1.0,0.92,0.07999999999999996,0.010000000000000009,0.996,1.0,0.99,0.010000000000000009,-0.010000000000000009,0.946,0.97,0.92,0.04999999999999993,0.0,0.974,1.0,0.94,0.06000000000000005,-0.050000000000000044,117113,182593,53020,129573,-115223
2016-02-28,1.006,1.04,0.96,0.08000000000000007,0.08000000000000007,1.024,1.05,0.99,0.06000000000000005,0.050000000000000044,0.968,1.0,0.95,0.050000000000000044,0.030000000000000027,1.002,1.02,0.98,0.040000000000000036,0.020000000000000018,226058,344717,63288,281429,246150
2016-03-06,1.004,1.02,0.99,0.030000000000000027,0.010000000000000009,1.036,1.05,1.02,0.030000000000000027,0.020000000000000018,0.992,1.0,0.99,0.010000000000000009,0.010000000000000009,1.012,1.05,0.99,0.06000000000000005,0.030000000000000027,183176,290476,112318,178158,-60778
2016-03-13,1.002,1.09,0.88,0.21000000000000008,-0.17000000000000004,1.066,1.23,0.94,0.29000000000000004,-0.29000000000000004,0.9480000000000001,1.05,0.88,0.17000000000000004,-0.17000000000000004,1.004,1.19,0.9,0.2899999999999999,-0.2599999999999999,586391,961784,228544,733240,-733240
2016-03-20,0.95,0.98,0.93,0.04999999999999993,0.029999999999999916,0.9875,1.0,0.96,0.040000000000000036,-0.040000000000000036,0.93,0.95,0.91,0.039999999999999925,-0.020000000000000018,0.955,0.98,0.94,0.040000000000000036,0.010000000000000009,118074,156331,74429,81902,-48414
2016-03-27,0.93,0.97,0.91,0.05999999999999994,-0.05999999999999994,0.966,0.97,0.95,0.020000000000000018,0.0,0.91,0.93,0.87,0.06000000000000005,-0.020000000000000018,0.93,0.95,0.91,0.039999999999999925,0.019999999999999907,152981,278059,93881,184178,34467
2016-04-03,0.994,1.08,0.93,0.15000000000000002,0.15000000000000002,1.054,1.1,0.97,0.13000000000000012,0.1200000000000001,0.972,1.04,0.93,0.10999999999999999,0.07999999999999996,1.01,1.06,0.95,0.1100000000000001,0.08000000000000007,275851,442985,174003,268982,15913
2016-04-10,0.998,1.02,0.96,0.06000000000000005,0.0,1.028,1.05,1.0,0.050000000000000044,-0.010000000000000009,0.96,0.97,0.94,0.030000000000000027,0.010000000000000009,0.982,1.03,0.96,0.07000000000000006,0.010000000000000009,320828,499278,212812,286466,-100804
2016-04-17,1.002,1.03,0.97,0.06000000000000005,0.030000000000000027,1.024,1.03,1.02,0.010000000000000009,0.0,0.984,1.0,0.97,0.030000000000000027,0.020000000000000018,1.008,1.02,1.0,0.020000000000000018,-0.010000000000000009,175785,229095,113175,115920,42653
2016-04-24,0.976,1.01,0.96,0.050000000000000044,-0.010000000000000009,1.0,1.01,0.98,0.030000000000000027,-0.030000000000000027,0.958,0.98,0.92,0.05999999999999994,-0.04999999999999993,0.966,0.99,0.93,0.05999999999999994,-0.05999999999999994,200217,323945,86656,237289,94400
2016-05-01,0.932,0.95,0.92,0.029999999999999916,-0.029999999999999916,0.95,0.96,0.94,0.020000000000000018,-0.010000000000000009,0.904,0.92,0.89,0.030000000000000027,-0.020000000000000018,0.916,0.93,0.89,0.040000000000000036,0.0,148012,201713,85458,116255,-24567
2016-05-08,0.89,0.93,0.84,0.09000000000000008,-0.09000000000000008,0.908,0.94,0.87,0.06999999999999995,-0.039999999999999925,0.862,0.9,0.83,0.07000000000000006,-0.06000000000000005,0.882,0.91,0.84,0.07000000000000006,-0.020000000000000018,189650,215699,168530,47169,-19074
2016-05-15,0.882,0.9,0.87,0.030000000000000027,-0.010000000000000009,0.9,0.92,0.88,0.040000000000000036,0.010000000000000009,0.863,0.87,0.855,0.015000000000000013,0.010000000000000009,0.8748400000000001,0.88,0.8645,0.015499999999999958,9.999999999998899e-05,150190,182914,110419,72495,-72495
2016-05-22,0.89552,0.94,0.86,0.07999999999999996,0.05999999999999994,0.91398,0.94,0.89,0.04999999999999993,0.04999999999999993,0.87374,0.9195,0.85,0.0695,0.06049999999999989,0.90762,0.94,0.88,0.05999999999999994,0.05999999999999994,137158,224585,96315,128270,-123107
2016-05-29,1.01,1.09,0.95,0.14000000000000012,0.06000000000000005,1.0725,1.15,0.96,0.18999999999999995,0.1100000000000001,0.98,1.02,0.93,0.08999999999999997,0.06999999999999995,1.031525,1.09,0.9561,0.13390000000000013,0.08390000000000009,524200,1375579,180865,1194714,36295
2016-06-05,1.058,1.08,1.04,0.040000000000000036,0.0,1.078,1.09,1.06,0.030000000000000027,-0.030000000000000027,1.02004,1.04,1.0,0.040000000000000036,-0.00990000000000002,1.058,1.08,1.03,0.050000000000000044,-0.050000000000000044,154168,296933,93022,203911,-164342
2016-06-12,0.982,1.03,0.93,0.09999999999999998,-0.09999999999999998,1.008,1.06,0.97,0.09000000000000008,-0.030000000000000027,0.954,1.01,0.92,0.08999999999999997,-0.08999999999999997,0.98508,1.02,0.94,0.08000000000000007,0.0,171685,199532,114491,85041,-7603
2016-06-19,0.99,1.05,0.93,0.12,-0.12,1.01198,1.06,0.98,0.08000000000000007,-0.08000000000000007,0.9591000000000001,1.0,0.93,0.06999999999999995,-0.06999999999999995,0.9823999999999999,1.01,0.9519,0.05810000000000004,-0.05810000000000004,159843,322488,77166,245322,136689
2016-06-26,0.944,0.95,0.94,0.010000000000000009,0.010000000000000009,0.96102,0.9751,0.95,0.02510000000000001,-0.020000000000000018,0.9143,0.93,0.9,0.030000000000000027,0.015499999999999958,0.9406399999999999,0.9611,0.9197,0.04139999999999999,0.020299999999999985,110745,163322,69922,93400,-38147
2016-07-03,0.94275,0.951,0.94,0.01100000000000001,0.01100000000000001,0.95225,0.9790000000000001,0.94,0.039000000000000146,0.029000000000000137,0.92265,0.93,0.9106,0.019400000000000084,0.010000000000000009,0.9380999999999999,0.9471,0.9304,0.016700000000000048,0.0122000000000001,108070,223520,56124,167396,141692
2016-07-10,0.9557399999999999,1.0,0.94,0.06000000000000005,-0.0012999999999999678,0.97994,1.02,0.96,0.06000000000000005,0.00990000000000002,0.93604,0.9401,0.92,0.020100000000000007,-0.020100000000000007,0.95106,0.9599,0.941,0.018900000000000028,-0.009200000000000097,124490,178862,59657,119205,-85933
2016-07-17,0.962,1.03,0.93,0.09999999999999998,0.08000000000000007,0.9975,1.05,0.95,0.10000000000000009,0.10000000000000009,0.93172,0.96,0.915,0.04499999999999993,0.0004999999999999449,0.9817400000000001,1.05,0.9251,0.12490000000000001,0.09489999999999998,207491,380743,50745,329998,247445
2016-07-24,1.006,1.03,0.98,0.050000000000000044,-0.010000000000000009,1.038,1.09,1.02,0.07000000000000006,-0.06000000000000005,0.988,1.0,0.96,0.040000000000000036,0.040000000000000036,0.99938,1.01,0.9869,0.02310000000000001,0.0131,175010,350421,93218,257203,-223979
2016-07-31,0.982,1.0,0.95,0.050000000000000044,-0.020000000000000018,1.006,1.02,1.0,0.020000000000000018,-0.020000000000000018,0.956,0.98,0.95,0.030000000000000027,-0.030000000000000027,0.97852,0.99,0.9601,0.029900000000000038,0.0023999999999999577,175360,248348,84364,163984,115298
2016-08-07,0.9503,1.0,0.92,0.07999999999999996,-0.07999999999999996,0.9863,1.01,0.9515,0.058499999999999996,0.0,0.92402,0.96,0.9,0.05999999999999994,-0.04959999999999998,0.95668,1.0,0.9175,0.08250000000000002,-0.014900000000000024,316443,684287,166241,518046,518046
2016-08-14,1.01,1.03,0.99,0.040000000000000036,-0.010000000000000009,1.01998,1.04,0.9999,0.040100000000000025,-0.010000000000000009,0.9695,0.9907,0.9465,0.04420000000000002,0.0007000000000000339,0.994,1.01,0.98,0.030000000000000027,0.009999999999999898,269049,468283,180091,288192,-83442
2016-08-21,0.98748,1.02,0.95,0.07000000000000006,-0.07000000000000006,1.00176,1.02,0.99,0.030000000000000027,-0.030000000000000027,0.95022,0.96,0.9401,0.019899999999999918,-0.010000000000000009,0.98796,1.01,0.9699,0.040100000000000025,-0.040100000000000025,181186,309051,53891,255160,-119412
2016-08-28,0.94462,0.9675,0.9222,0.04530000000000001,-0.04410000000000003,0.96468,0.9699,0.9461,0.023799999999999932,-0.023799999999999932,0.90496,0.94,0.8601,0.07989999999999997,-0.07989999999999997,0.93234,0.9651,0.9044,0.060699999999999976,-0.060699999999999976,216211,306078,113671,192407,-17745
2016-09-04,0.8913,0.9044,0.88,0.024399999999999977,-0.0043999999999999595,0.9184749999999999,0.95,0.9014,0.04859999999999998,-0.04749999999999999,0.8654,0.8716,0.85,0.021600000000000064,0.020000000000000018,0.882975,0.9014,0.8702,0.031200000000000006,0.010000000000000009,163224,170720,147683,23037,-20699
2016-09-11,0.877,0.89,0.87,0.020000000000000018,-0.0050000000000000044,0.88598,0.89,0.87,0.020000000000000018,0.0,0.83204,0.85,0.81,0.039999999999999925,-0.039999999999999925,0.85994,0.89,0.8335,0.056499999999999995,-0.056499999999999995,210413,286868,66689,220179,56263
2016-09-18,0.868,0.89,0.84,0.050000000000000044,0.050000000000000044,0.8846,0.9,0.87,0.030000000000000027,0.027000000000000024,0.845,0.87,0.8301,0.03990000000000005,0.03990000000000005,0.87454,0.9,0.85,0.050000000000000044,0.050000000000000044,186968,326134,87437,238697,152939
2016-09-25,0.89,0.9,0.88,0.020000000000000018,-0.020000000000000018,0.89876,0.905,0.8918,0.01319999999999999,-0.008199999999999985,0.869,0.88,0.85,0.030000000000000027,-0.030000000000000027,0.88856,0.8979,0.88,0.017900000000000027,0.0050000000000000044,146363,179723,124395,55328,50211
2016-10-02,0.86496,0.873,0.852,0.02100000000000002,-0.008000000000000007,0.8772,0.89,0.868,0.02200000000000002,-0.02200000000000002,0.8553999999999999,0.86,0.845,0.015000000000000013,-0.015000000000000013,0.86326,0.87,0.8581,0.011900000000000022,-0.011900000000000022,96331,109423,85243,24180,16424
2016-10-09,0.8345,0.8516,0.8224,0.029200000000000004,-0.029200000000000004,0.85512,0.8926,0.84,0.05259999999999998,-0.05259999999999998,0.82568,0.84,0.82,0.020000000000000018,-0.020000000000000018,0.8339799999999999,0.8401,0.8299,0.010199999999999987,-0.010199999999999987,123184,216527,68447,148080,-148080
2016-10-16,0.7701,0.8205,0.74,0.08050000000000002,-0.08050000000000002,0.782,0.83,0.75,0.07999999999999996,-0.07999999999999996,0.73372,0.7759999999999999,0.71,0.06599999999999995,-0.05359999999999987,0.74966,0.7864,0.7314,0.05499999999999994,-0.05499999999999994,257310,364092,140334,223758,-141017
2016-10-23,0.72494,0.75,0.69,0.06000000000000005,-0.06000000000000005,0.74748,0.8,0.6997,0.10030000000000006,-0.05030000000000001,0.6966,0.735,0.66,0.07499999999999996,-0.07499999999999996,0.7088,0.7498,0.6629999999999999,0.0868000000000001,-0.0868000000000001,182729,291553,94245,197308,156173
2016-10-30,0.614,0.63,0.6,0.030000000000000027,0.020000000000000018,0.64544,0.65,0.63,0.020000000000000018,0.0,0.60276,0.6236,0.58,0.04360000000000008,0.020199999999999996,0.61582,0.6245,0.605,0.019500000000000073,0.0050000000000000044,280795,649542,146180,503362,-446819
2016-11-06,0.6022,0.6283,0.5827,0.045599999999999974,0.028299999999999992,0.63388,0.6499,0.6098,0.040100000000000025,-0.010099999999999998,0.58774,0.61,0.5601,0.049899999999999944,0.0474,0.60744,0.63,0.57,0.06000000000000005,0.06000000000000005,272620,382439,121982,260457,47896
2016-11-13,0.64744,0.67,0.6272,0.04280000000000006,0.012800000000000034,0.68398,0.7,0.6599,0.040099999999999913,-0.040099999999999913,0.62602,0.6321,0.61,0.02210000000000001,-0.017199999999999993,0.65358,0.6669,0.6286,0.0383,-0.03159999999999996,273499,516351,105986,410365,-330686
2016-11-20,0.62875,0.64,0.62,0.020000000000000018,0.015000000000000013,0.6564749999999999,0.6615,0.6509999999999999,0.010500000000000065,-0.0035999999999999366,0.617275,0.625,0.612,0.013000000000000012,-0.007900000000000018,0.634875,0.6412,0.63,0.011199999999999988,-0.011199999999999988,178484,252465,64891,187574,-119423
2016-11-27,0.653,0.69,0.622,0.06799999999999995,-0.05999999999999994,0.65858,0.69,0.6399,0.05009999999999992,-0.05009999999999992,0.61642,0.631,0.605,0.026000000000000023,-0.016100000000000003,0.62624,0.6526,0.61,0.04259999999999997,-0.006800000000000028,242938,310348,179291,131057,85205
2016-12-04,0.61032,0.6256,0.6,0.025600000000000067,-0.025600000000000067,0.6339400000000001,0.65,0.625,0.025000000000000022,0.010299999999999976,0.5995,0.61,0.5912,0.01880000000000004,-0.010000000000000009,0.61578,0.6277,0.6102,0.01750000000000007,0.013700000000000045,285519,461149,176657,284492,284492
2016-12-11,0.585,0.61,0.57,0.040000000000000036,-0.017000000000000015,0.60898,0.63,0.6,0.030000000000000027,-0.030000000000000027,0.5666,0.5720000000000001,0.55,0.02200000000000002,-0.02200000000000002,0.58234,0.595,0.5702,0.024799999999999933,-0.011299999999999977,487361,722957,299351,423606,-246013
2016-12-18,0.5640000000000001,0.59,0.55,0.039999999999999925,0.019999999999999907,0.59646,0.62,0.5753,0.04469999999999996,0.04469999999999996,0.5566,0.575,0.54,0.03499999999999992,0.03499999999999992,0.56978,0.6015,0.5422,0.05930000000000002,0.05930000000000002,430913,795314,244222,551092,-264110
2016-12-25,0.59625,0.62,0.565,0.05500000000000005,-0.03500000000000003,0.6158,0.65,0.565,0.08500000000000008,-0.08500000000000008,0.575,0.6,0.54,0.05999999999999994,-0.05999999999999994,0.58035,0.6101,0.54,0.07009999999999994,-0.07009999999999994,450412,617423,242689,374734,332954
2017-01-01,0.64725,0.72,0.55,0.16999999999999993,0.1499999999999999,0.70475,0.75,0.61,0.14,0.12,0.613125,0.66,0.55,0.10999999999999999,0.09249999999999992,0.66105,0.711,0.6033,0.10770000000000002,0.046600000000000086,549846,1062671,215827,846844,-134699
2017-01-08,0.64084,0.6689,0.61,0.05890000000000006,-0.05890000000000006,0.6714,0.7,0.64,0.05999999999999994,-0.020000000000000018,0.61634,0.6301,0.6,0.030100000000000016,-0.02849999999999997,0.63242,0.66,0.615,0.04500000000000004,-0.04500000000000004,321313,514332,189922,324410,205659
2017-01-15,0.65,0.65,0.65,0.0,0.0,0.6711750000000001,0.69,0.6548,0.0351999999999999,0.020100000000000007,0.620025,0.63,0.61,0.020000000000000018,0.020000000000000018,0.6625,0.6798,0.65,0.029799999999999938,0.029799999999999938,192691,218965,160078,58887,-58887
2017-01-22,0.65968,0.7,0.6311,0.06889999999999996,-0.04799999999999993,0.6700200000000001,0.7,0.66,0.039999999999999925,-0.039999999999999925,0.63366,0.64,0.6311,0.008900000000000019,0.006900000000000017,0.64936,0.6588,0.64,0.01880000000000004,-0.0020000000000000018,138425,288333,38560,249773,-106081
2017-01-29,0.62,0.64,0.6,0.040000000000000036,-0.020000000000000018,0.62964,0.64,0.6093,0.03070000000000006,-0.02070000000000005,0.59658,0.602,0.58,0.02200000000000002,-0.020000000000000018,0.61078,0.629,0.5949,0.03410000000000002,-0.015100000000000002,183524,306288,49561,256727,-34617
2017-02-05,0.60294,0.6131,0.59,0.02310000000000001,0.011600000000000055,0.62898,0.66,0.61,0.050000000000000044,0.030000000000000027,0.59858,0.61,0.5856,0.024399999999999977,0.012599999999999945,0.6108,0.6409,0.5999,0.041000000000000036,0.03090000000000004,168762,345879,117248,228631,227364
2017-02-12,0.7222,0.84,0.6409999999999999,0.19900000000000007,0.08999999999999997,0.7782,0.85,0.66,0.18999999999999995,0.1361,0.6991999999999999,0.755,0.64,0.11499999999999999,0.09999999999999998,0.75392,0.835,0.6411,0.19389999999999996,0.13890000000000002,529070,1362203,154325,1207878,-63913
2017-02-19,0.8150000000000001,0.88,0.77,0.10999999999999999,0.010000000000000009,0.825,0.88,0.79,0.08999999999999997,0.029999999999999916,0.7604500000000001,0.78,0.75,0.030000000000000027,0.010000000000000009,0.7825,0.8125,0.76,0.05249999999999999,0.025499999999999967,266556,544791,76808,467983,154726
2017-02-26,0.8392,0.87,0.816,0.05400000000000005,0.0,0.87936,0.95,0.8220000000000001,0.1279999999999999,0.047799999999999954,0.81046,0.8501,0.78,0.07009999999999994,0.037799999999999945,0.84504,0.862,0.8208,0.041200000000000014,0.029200000000000004,450755,1103337,135966,967371,250037
2017-03-05,0.9132,0.9705,0.8672,0.10330000000000006,0.030399999999999983,0.9462,0.98,0.8937,0.08629999999999993,0.0462999999999999,0.88558,0.92,0.8503,0.0697000000000001,0.04730000000000001,0.90916,0.9506,0.8678,0.08279999999999998,0.03479999999999994,444802,856661,162275,694386,94247
2017-03-12,0.87464,0.9178,0.8513,0.0665,-0.0665,0.88902,0.9199,0.8802,0.03970000000000007,-0.03970000000000007,0.8305,0.851,0.8004,0.05059999999999998,-0.05059999999999998,0.87158,0.894,0.8418,0.052200000000000024,-0.013800000000000034,173865,297939,94923,203016,-203016
2017-03-19,0.82108,0.87,0.71,0.16000000000000003,-0.16000000000000003,0.834,0.88,0.71,0.17000000000000004,-0.17000000000000004,0.75328,0.8316,0.6131,0.21850000000000003,-0.20789999999999997,0.78296,0.85,0.67,0.17999999999999994,-0.17999999999999994,398974,765158,105376,659782,659782
