Date,LNGStock_Open_average,LNGStock_Open_max,LNGStock_Open_min,LNGStock_Open_volatility,LNGStock_Open_change,LNGStock_High_average,LNGStock_High_max,LNGStock_High_min,LNGStock_High_volatility,LNGStock_High_change,LNGStock_Low_average,LNGStock_Low_max,LNGStock_Low_min,LNGStock_Low_volatility,LNGStock_Low_change,LNGStock_Close_average,LNGStock_Close_max,LNGStock_Close_min,LNGStock_Close_volatility,LNGStock_Close_change,LNGStock_Volume_average,LNGStock_Volume_max,LNGStock_Volume_min,LNGStock_Volume_volatility,LNGStock_Volume_change
2016-01-03,36.694,37.92,34.98,2.940000000000005,-2.030000000000001,37.618,38.98,35.81,3.1699999999999946,-2.1400000000000006,35.87,37.46,34.21,3.25,-1.9200000000000017,36.604,38.47,34.97,3.5,-2.5,345381,657015,169504,487511,-179925
2016-01-10,33.49,35.38,31.0,4.380000000000003,-4.380000000000003,34.312,36.0,32.69,3.3100000000000023,-3.3100000000000023,32.04,33.34,31.0,2.3400000000000034,-2.3400000000000034,32.932,33.79,32.0,1.7899999999999991,-1.7899999999999991,498742,768336,304183,464153,464153
2016-01-17,29.7325,32.0,28.0,4.0,-1.6000000000000014,30.98,32.93,29.13,3.8000000000000007,0.7299999999999969,28.564999999999998,30.4,26.79,3.6099999999999994,0.9499999999999993,29.82,31.62,28.52,3.1000000000000014,1.6099999999999994,641873,1244577,248227,996350,-797512
2016-01-24,30.042,30.72,29.0,1.7199999999999989,-0.9599999999999973,30.451999999999998,31.41,29.54,1.870000000000001,-0.8300000000000018,28.74,29.47,28.02,1.4499999999999993,0.5399999999999991,29.462,30.05,29.07,0.9800000000000004,0.6600000000000001,764692,1162477,265117,897360,348097
2016-01-31,28.274,29.61,27.33,2.280000000000001,-2.280000000000001,28.712,29.94,27.34,2.6000000000000014,-2.6000000000000014,26.494,29.05,23.98,5.07,-5.07,27.496,29.28,25.03,4.25,-4.25,401722,663550,194053,469497,469497
2016-02-07,24.32,25.91,23.46,2.4499999999999993,1.9899999999999984,25.222,26.27,23.94,2.3299999999999983,2.3299999999999983,23.694,24.51,22.8,1.7100000000000009,1.7100000000000009,24.776,26.05,23.65,2.400000000000002,2.400000000000002,499567,666073,272355,393718,48926
2016-02-14,27.9175,29.3,26.97,2.330000000000002,1.3800000000000026,29.105,30.47,27.07,3.3999999999999986,3.3999999999999986,27.17,28.18,25.91,2.2699999999999996,2.2699999999999996,28.395,29.37,26.58,2.7900000000000027,2.7900000000000027,641424,996187,363709,632478,-86602
2016-02-21,32.556,36.18,30.01,6.169999999999998,6.030000000000001,34.208,37.57,31.38,6.190000000000001,6.190000000000001,31.555999999999997,35.44,29.59,5.849999999999998,5.419999999999998,32.944,35.67,30.32,5.350000000000001,5.350000000000001,570390,1325402,228300,1097102,226458
2016-02-28,36.32,38.0,34.33,3.6700000000000017,1.6000000000000014,37.166,38.7,36.4,2.3000000000000043,2.3000000000000043,35.3,37.05,33.89,3.1599999999999966,2.309999999999995,36.474,38.04,35.03,3.009999999999998,2.289999999999999,746632,1251169,428904,822265,-822265
2016-03-06,37.02,38.39,36.0,2.3900000000000006,-1.490000000000002,37.506,38.82,36.2,2.6199999999999974,-1.4500000000000028,35.526,37.14,34.51,2.6300000000000026,-0.9699999999999989,36.522,38.47,35.41,3.0600000000000023,-1.490000000000002,548547,610509,435221,175288,41881
2016-03-13,37.066,38.02,36.1,1.9200000000000017,1.5400000000000063,37.774,38.1,37.31,0.7899999999999991,0.00999999999999801,35.854,37.02,35.11,1.9100000000000037,-0.8099999999999952,36.776,37.6,35.65,1.9500000000000028,-1.9500000000000028,594250,1106863,254409,852454,751658
2016-03-20,35.095,35.69,34.0,1.6899999999999977,-1.6899999999999977,35.8775,36.51,35.0,1.509999999999998,-1.509999999999998,34.667500000000004,35.28,33.54,1.740000000000002,-1.740000000000002,35.1775,35.89,34.12,1.7700000000000031,-1.7700000000000031,409352,750958,163955,587003,587003
2016-03-27,33.414,34.05,32.55,1.5,-0.9399999999999977,34.152,34.84,33.6,1.240000000000002,-0.11999999999999744,32.826,33.51,31.79,1.7199999999999989,0.240000000000002,33.54,33.83,33.19,0.6400000000000006,0.5700000000000003,350612,540299,162631,377668,132194
2016-04-03,33.774,35.01,32.88,2.1299999999999955,1.5399999999999991,34.604,35.44,34.29,1.1499999999999986,1.0300000000000011,33.406,34.43,32.77,1.6599999999999966,1.1799999999999997,33.926,34.87,33.28,1.5899999999999963,1.5599999999999952,296412,527484,193901,333583,84484
2016-04-10,36.838,38.59,35.09,3.5,3.5,38.008,39.31,36.28,3.030000000000001,2.3599999999999994,36.32,37.86,34.91,2.950000000000003,1.7000000000000028,37.338,39.03,35.44,3.5900000000000034,1.6900000000000048,385974,655264,207452,447812,234865
2016-04-17,37.032,37.91,36.0,1.9099999999999966,1.0,37.736000000000004,38.27,37.34,0.9299999999999997,0.18999999999999773,36.38,37.19,35.1,2.0899999999999963,1.8999999999999986,37.28,37.77,36.9,0.8700000000000045,0.5,314206,699098,177554,521544,413125
