Date,FLXS_stock_Open_average,FLXS_stock_Open_max,FLXS_stock_Open_min,FLXS_stock_Open_volatility,FLXS_stock_Open_change,FLXS_stock_High_average,FLXS_stock_High_max,FLXS_stock_High_min,FLXS_stock_High_volatility,FLXS_stock_High_change,FLXS_stock_Low_average,FLXS_stock_Low_max,FLXS_stock_Low_min,FLXS_stock_Low_volatility,FLXS_stock_Low_change,FLXS_stock_Close_average,FLXS_stock_Close_max,FLXS_stock_Close_min,FLXS_stock_Close_volatility,FLXS_stock_Close_change,FLXS_stock_Volume_average,FLXS_stock_Volume_max,FLXS_stock_Volume_min,FLXS_stock_Volume_volatility,FLXS_stock_Volume_change
2016-01-03,42.812,43.61,41.73,1.8800000000000026,-1.3100000000000023,43.11,43.74,42.1,1.6400000000000006,-0.8900000000000006,42.038,42.94,41.15,1.7899999999999991,-1.1900000000000048,42.76,43.5,41.97,1.5300000000000011,-1.259999999999998,42657,51808,34960,16848,-8046
2016-01-10,41.846,42.65,40.8,1.8500000000000014,-0.8700000000000045,42.33,42.84,41.28,1.5600000000000023,-0.7999999999999972,41.202,42.12,40.05,2.0700000000000003,-1.1000000000000014,41.846000000000004,42.71,40.85,1.8599999999999994,-1.1599999999999966,40435,59751,25326,34425,17998
2016-01-17,40.5025,41.09,39.88,1.2100000000000009,0.15000000000000568,41.197500000000005,42.14,40.52,1.6199999999999974,1.009999999999998,39.905,41.0,39.27,1.7299999999999969,1.6700000000000017,40.8425,42.14,40.22,1.9200000000000017,1.7899999999999991,29948,44851,16612,28239,-4835
2016-01-24,42.112,42.57,41.61,0.9600000000000009,-0.22000000000000597,42.766,43.7,42.25,1.4500000000000028,1.4500000000000028,41.456,41.98,41.0,0.9799999999999969,0.519999999999996,42.29,43.62,41.22,2.3999999999999986,1.7399999999999949,28938,44604,21616,22988,18254
2016-01-31,42.416,43.53,41.98,1.5500000000000043,-1.5300000000000011,43.054,43.81,42.37,1.4400000000000048,0.28000000000000114,41.158,43.04,38.55,4.490000000000002,-4.490000000000002,41.7,43.13,39.3,3.8300000000000054,-3.8300000000000054,25504,54261,16110,38151,38151
2016-02-07,39.306,40.85,38.69,2.1600000000000037,0.28000000000000114,40.24,40.85,39.35,1.5,0.9899999999999949,38.678,39.17,37.98,1.1900000000000048,0.7899999999999991,39.47,40.59,38.51,2.0800000000000054,0.3399999999999963,19202,29681,14478,15203,11670
2016-02-14,40.435,41.05,39.93,1.1199999999999974,0.17999999999999972,40.9725,41.41,40.55,0.8599999999999994,0.21000000000000085,39.8525,40.11,39.36,0.75,0.5,40.3275,40.98,40.04,0.9399999999999977,-0.060000000000002274,19087,26530,11009,15521,-5683
2016-02-21,40.89666666666667,41.73,40.09,1.6399999999999935,0.9099999999999966,41.455,42.22,41.0,1.2199999999999989,-0.7100000000000009,40.295,41.13,39.19,1.9400000000000048,1.8100000000000023,40.95333333333333,41.53,39.96,1.5700000000000003,-0.5300000000000011,31097,68689,0,68689,-30093
2016-02-28,41.024,41.42,40.32,1.1000000000000014,-0.07000000000000028,41.488,42.51,41.0,1.509999999999998,-1.4499999999999957,40.362,40.51,40.16,0.3500000000000014,0.00999999999999801,40.958,41.03,40.83,0.20000000000000284,0.14999999999999858,33899,78967,15032,63935,-63935
2016-03-06,42.604,44.22,40.97,3.25,1.7899999999999991,43.566,44.78,42.5,2.280000000000001,0.5,41.276,42.84,38.02,4.82,4.269999999999996,42.778,43.91,41.86,2.049999999999997,0.8900000000000006,37810,86928,17641,69287,-25319
2016-03-13,42.734,43.98,42.02,1.9599999999999937,1.2999999999999972,43.608,44.66,42.75,1.9099999999999966,1.9099999999999966,42.448,43.75,41.8,1.9500000000000028,1.9500000000000028,42.956,44.26,41.97,2.289999999999999,2.289999999999999,22991,43154,13094,30060,14243
2016-03-20,43.0725,44.37,41.76,2.6099999999999994,-2.6099999999999994,43.567499999999995,44.37,42.41,1.9600000000000009,-1.9600000000000009,42.0375,43.55,41.25,2.299999999999997,0.38000000000000256,42.837500000000006,43.77,41.78,1.990000000000002,-1.3999999999999986,15973,24481,6121,18360,-10800
2016-03-27,43.75,45.0,42.22,2.780000000000001,1.1700000000000017,44.958,45.79,44.0,1.7899999999999991,0.04999999999999716,43.234,44.4,42.22,2.1799999999999997,0.480000000000004,44.16,45.08,43.32,1.759999999999998,-0.4299999999999997,23752,38712,12325,26387,25383
2016-04-03,44.018,44.72,43.37,1.3500000000000014,0.3400000000000034,44.978,45.29,44.51,0.7800000000000011,-0.4299999999999997,43.672000000000004,44.2,43.14,1.0600000000000023,0.07000000000000028,44.258,44.82,43.48,1.3400000000000034,-0.9100000000000037,19724,26849,15009,11840,-1895
2016-04-10,43.186,43.48,43.04,0.4399999999999977,-0.259999999999998,43.876,44.53,43.49,1.0399999999999991,-0.8800000000000026,42.598,42.95,42.02,0.9299999999999997,-0.8899999999999935,43.036,43.51,42.02,1.4899999999999949,-0.9199999999999946,16498,28045,9380,18665,-1099
2016-04-17,40.504,42.92,37.71,5.210000000000001,-0.8299999999999983,41.798,42.99,41.0,1.990000000000002,-1.9200000000000017,39.644,42.37,36.06,6.309999999999995,-0.980000000000004,40.994,42.93,37.55,5.380000000000003,-2.229999999999997,48132,99817,18472,81345,31879
2016-04-24,40.792,41.69,40.29,1.3999999999999986,-0.19999999999999574,41.28,42.01,40.83,1.1799999999999997,0.10999999999999943,40.134,40.49,39.83,0.6600000000000037,-0.13000000000000256,40.742,41.72,40.12,1.6000000000000014,0.7700000000000031,29541,36368,20592,15776,-2821
2016-05-01,41.006,41.77,40.3,1.470000000000006,-0.35999999999999943,41.708,42.04,41.56,0.4799999999999969,-0.46000000000000085,40.61,40.8,40.3,0.5,-0.30000000000000426,41.21,41.99,40.8,1.1900000000000048,-0.6499999999999986,20432,22701,17401,5300,622
2016-05-08,40.712,41.34,40.21,1.1300000000000026,-0.980000000000004,41.144,41.5,40.67,0.8299999999999983,-0.5499999999999972,40.176,40.64,39.69,0.9500000000000028,-0.46000000000000085,40.608,41.24,40.07,1.1700000000000017,-0.8200000000000003,18468,27965,9715,18250,-5726
2016-05-15,39.872,40.16,39.08,1.0799999999999983,-0.09000000000000341,40.456,40.62,40.27,0.3499999999999943,-0.09000000000000341,39.464,40.04,38.91,1.1300000000000026,0.03999999999999915,39.958,40.43,39.14,1.2899999999999991,0.0,16208,24891,9098,15793,-4403
2016-05-22,40.716,41.11,40.5,0.6099999999999994,0.3100000000000023,41.352,42.37,40.54,1.8299999999999983,1.8299999999999983,40.354,40.8,39.48,1.3200000000000003,0.6799999999999997,40.958,42.08,40.22,1.8599999999999994,1.8599999999999994,13105,24908,9208,15700,1705
2016-05-29,41.185,41.82,40.65,1.1700000000000017,-1.1700000000000017,41.5675,41.82,41.17,0.6499999999999986,-0.6499999999999986,40.8425,41.33,40.61,0.7199999999999989,-0.030000000000001137,41.167500000000004,41.63,40.63,1.0,-0.269999999999996,14626,23122,6689,16433,-3347
2016-06-05,40.8,41.5,40.38,1.1199999999999974,-0.07000000000000028,41.326,41.51,41.05,0.46000000000000085,0.46000000000000085,40.6,41.05,40.38,0.6699999999999946,-0.03999999999999915,40.93,41.44,40.64,0.7999999999999972,0.17999999999999972,15495,26434,10723,15711,-15687
2016-06-12,41.274,41.95,40.39,1.5600000000000023,0.8299999999999983,41.884,42.2,41.64,0.5600000000000023,-0.03999999999999915,40.674,40.98,40.33,0.6499999999999986,0.6499999999999986,41.361999999999995,41.73,40.79,0.9399999999999977,0.18999999999999773,13467,26657,8417,18240,13558
2016-06-19,41.252,41.73,40.4,1.3299999999999983,-0.730000000000004,42.006,42.36,41.15,1.2100000000000009,-1.0,40.814,41.51,39.49,2.019999999999996,-1.6400000000000006,41.178,41.75,39.5,2.25,-1.9699999999999989,29171,89732,10350,79382,69484
2016-06-26,39.184,39.73,38.54,1.1899999999999977,0.0799999999999983,40.002,40.17,39.67,0.5,0.12999999999999545,38.37,38.81,37.93,0.8800000000000026,-0.4299999999999997,39.04,39.62,38.53,1.0899999999999963,0.7299999999999969,19336,34478,9068,25410,-25410
2016-07-03,39.535,40.3,39.03,1.269999999999996,1.1999999999999957,40.245000000000005,41.24,39.56,1.6799999999999997,1.6799999999999997,39.3075,39.68,38.91,0.7700000000000031,0.730000000000004,39.9475,41.16,39.28,1.8799999999999955,1.8799999999999955,28457,37097,11973,25124,25124
2016-07-10,41.876,43.12,41.16,1.9600000000000009,1.9600000000000009,42.367999999999995,43.12,41.36,1.759999999999998,1.759999999999998,41.46,42.34,40.62,1.720000000000006,1.720000000000006,42.18,42.81,41.19,1.6200000000000045,1.6200000000000045,17360,25179,9014,16165,-10369
2016-07-17,42.61,42.85,42.2,0.6499999999999986,-0.259999999999998,42.72,42.93,42.59,0.3399999999999963,-0.3399999999999963,41.852000000000004,42.37,41.2,1.1699999999999946,-0.5599999999999952,42.36,42.51,42.17,0.3399999999999963,-0.3399999999999963,14587,20727,9721,11006,-2370
