Date,ishares S&P 500Etf_Open_average,ishares S&P 500Etf_Open_max,ishares S&P 500Etf_Open_min,ishares S&P 500Etf_Open_volatility,ishares S&P 500Etf_Open_change,ishares S&P 500Etf_High_average,ishares S&P 500Etf_High_max,ishares S&P 500Etf_High_min,ishares S&P 500Etf_High_volatility,ishares S&P 500Etf_High_change,ishares S&P 500Etf_Low_average,ishares S&P 500Etf_Low_max,ishares S&P 500Etf_Low_min,ishares S&P 500Etf_Low_volatility,ishares S&P 500Etf_Low_change,ishares S&P 500Etf_Close_average,ishares S&P 500Etf_Close_max,ishares S&P 500Etf_Close_min,ishares S&P 500Etf_Close_volatility,ishares S&P 500Etf_Close_change
2016-01-03,195.87,195.87,195.87,0.0,0.0,196.54,196.54,196.54,0.0,0.0,192.26,192.26,192.26,0.0,0.0,192.57,192.57,192.57,0.0,0.0
2016-01-10,187.38,187.38,187.38,0.0,0.0,189.43,189.43,189.43,0.0,0.0,186.2,186.2,186.2,0.0,0.0,188.48,188.48,188.48,0.0,0.0
2016-01-17,190.45,190.45,190.45,0.0,0.0,191.41,191.41,191.41,0.0,0.0,189.56,189.56,189.56,0.0,0.0,191.23,191.23,191.23,0.0,0.0
2016-01-24,190.68,190.68,190.68,0.0,0.0,194.42,194.42,194.42,0.0,0.0,190.56,190.56,190.56,0.0,0.0,194.35,194.35,194.35,0.0,0.0
2016-01-31,191.7,191.7,191.7,0.0,0.0,191.76,191.76,191.76,0.0,0.0,187.88,187.88,187.88,0.0,0.0,188.59,188.59,188.59,0.0,0.0
2016-02-07,185.59,185.59,185.59,0.0,0.0,187.32,187.32,187.32,0.0,0.0,184.62,184.62,184.62,0.0,0.0,187.29,187.29,187.29,0.0,0.0
2016-02-14,191.87,191.87,191.87,0.0,0.0,192.88,192.88,192.88,0.0,0.0,191.16,191.16,191.16,0.0,0.0,192.67,192.67,192.67,0.0,0.0
2016-02-21,197.31,197.31,197.31,0.0,0.0,197.41,197.41,197.41,0.0,0.0,195.62,195.62,195.62,0.0,0.0,195.88,195.88,195.88,0.0,0.0
2016-02-28,200.8,200.8,200.8,0.0,0.0,202.12,202.12,202.12,0.0,0.0,199.83,199.83,199.83,0.0,0.0,201.2,201.2,201.2,0.0,0.0
2016-03-06,202.04,202.04,202.04,0.0,0.0,203.6,203.6,203.6,0.0,0.0,201.92,201.92,201.92,0.0,0.0,203.56,203.56,203.56,0.0,0.0
2016-03-13,206.1,206.1,206.1,0.0,0.0,206.66,206.66,206.66,0.0,0.0,205.68,205.68,205.68,0.0,0.0,206.29,206.29,206.29,0.0,0.0
2016-03-20,202.77,202.77,202.77,0.0,0.0,203.92,203.92,203.92,0.0,0.0,202.49,202.49,202.49,0.0,0.0,203.9,203.9,203.9,0.0,0.0
2016-03-27,205.13,205.13,205.13,0.0,0.0,207.91,207.91,207.91,0.0,0.0,204.77,204.77,204.77,0.0,0.0,207.69,207.69,207.69,0.0,0.0
2016-04-03,206.1,206.1,206.1,0.0,0.0,206.6,206.6,206.6,0.0,0.0,204.64,204.64,204.64,0.0,0.0,205.3,205.3,205.3,0.0,0.0
2016-04-10,208.83,208.83,208.83,0.0,0.0,208.88,208.88,208.88,0.0,0.0,208.19,208.19,208.19,0.0,0.0,208.5,208.5,208.5,0.0,0.0
2016-04-17,209.35,209.35,209.35,0.0,0.0,210.06,210.06,210.06,0.0,0.0,208.71,208.71,208.71,0.0,0.0,209.74,209.74,209.74,0.0,0.0
2016-04-24,207.53,207.53,207.53,0.0,0.0,207.9,207.9,207.9,0.0,0.0,205.82,205.82,205.82,0.0,0.0,207.18,207.18,207.18,0.0,0.0
2016-05-01,204.85,204.85,204.85,0.0,0.0,206.53,206.53,206.53,0.0,0.0,204.66,204.66,204.66,0.0,0.0,206.53,206.53,206.53,0.0,0.0
2016-05-08,206.97,206.97,206.97,0.0,0.0,207.63,207.63,207.63,0.0,0.0,205.16,205.16,205.16,0.0,0.0,205.47,205.47,205.47,0.0,0.0
2016-05-15,205.71,205.71,205.71,0.0,0.0,206.88,206.88,206.88,0.0,0.0,205.62,205.62,205.62,0.0,0.0,206.26,206.26,206.26,0.0,0.0
2016-05-22,210.32,210.32,210.32,0.0,0.0,211.02,211.02,211.02,0.0,0.0,210.27,210.27,210.27,0.0,0.0,211.01,211.01,211.01,0.0,0.0
2016-05-29,211.05,211.05,211.05,0.0,0.0,211.51,211.51,211.51,0.0,0.0,209.69,209.69,209.69,0.0,0.0,211.06,211.06,211.06,0.0,0.0
2016-06-05,211.29,211.29,211.29,0.0,0.0,211.68,211.68,211.68,0.0,0.0,210.25,210.25,210.25,0.0,0.0,210.9,210.9,210.9,0.0,0.0
2016-06-12,209.03,209.03,209.03,0.0,0.0,209.09,209.09,209.09,0.0,0.0,207.62,207.62,207.62,0.0,0.0,208.37,208.37,208.37,0.0,0.0
2016-06-19,204.55,204.55,204.55,0.0,0.0,207.78,207.78,207.78,0.0,0.0,203.6,203.6,203.6,0.0,0.0,204.21,204.21,204.21,0.0,0.0
