Date,CPCAY_stock_Open_average,CPCAY_stock_Open_max,CPCAY_stock_Open_min,CPCAY_stock_Open_volatility,CPCAY_stock_Open_change,CPCAY_stock_High_average,CPCAY_stock_High_max,CPCAY_stock_High_min,CPCAY_stock_High_volatility,CPCAY_stock_High_change,CPCAY_stock_Low_average,CPCAY_stock_Low_max,CPCAY_stock_Low_min,CPCAY_stock_Low_volatility,CPCAY_stock_Low_change,CPCAY_stock_Close_average,CPCAY_stock_Close_max,CPCAY_stock_Close_min,CPCAY_stock_Close_volatility,CPCAY_stock_Close_change,CPCAY_stock_Volume_average,CPCAY_stock_Volume_max,CPCAY_stock_Volume_min,CPCAY_stock_Volume_volatility,CPCAY_stock_Volume_change
2016-01-03,8.43,8.49,8.29,0.20000000000000107,-0.20000000000000107,8.454,8.56,8.33,0.23000000000000043,-0.16000000000000014,8.36,8.49,8.26,0.23000000000000043,-0.0600000000000005,8.39,8.56,8.27,0.2900000000000009,0.009999999999999787,11997,40416,1432,38984,-38557
2016-01-10,8.248,8.35,8.12,0.23000000000000043,-0.15000000000000036,8.248,8.35,8.12,0.23000000000000043,-0.15000000000000036,8.18,8.3,8.04,0.26000000000000156,-0.26000000000000156,8.182,8.3,8.05,0.25,-0.25,7387,19314,1013,18301,-2104
2016-01-17,7.9025,7.98,7.81,0.17000000000000082,0.0,7.925,8.04,7.81,0.22999999999999954,-0.009999999999999787,7.83,7.95,7.6,0.35000000000000053,-0.03000000000000025,7.8774999999999995,7.99,7.67,0.3200000000000003,-0.009999999999999787,8015,14924,1074,13850,-2579
2016-01-24,7.816,8.0,7.69,0.3099999999999996,-0.15000000000000036,7.84,8.0,7.69,0.3099999999999996,-0.040000000000000036,7.776,7.9,7.68,0.22000000000000064,-0.11000000000000032,7.808,7.98,7.68,0.3000000000000007,-0.08999999999999986,5350,10717,436,10281,-2623
2016-01-31,7.574,7.67,7.46,0.20999999999999996,-0.1899999999999995,7.59,7.7,7.48,0.21999999999999975,-0.21999999999999975,7.45,7.66,7.19,0.46999999999999975,-0.46999999999999975,7.4719999999999995,7.68,7.19,0.4899999999999993,-0.4899999999999993,3945,7781,1628,6153,2038
2016-02-07,7.114,7.19,7.01,0.1800000000000006,0.03000000000000025,7.16,7.23,7.1,0.13000000000000078,0.07000000000000028,7.068,7.19,6.99,0.20000000000000018,0.14000000000000057,7.126,7.23,7.04,0.1900000000000004,0.1800000000000006,5144,14309,519,13790,-13790
2016-02-14,7.609999999999999,7.74,7.39,0.35000000000000053,-0.11000000000000032,7.68,7.75,7.55,0.20000000000000018,0.009999999999999787,7.525,7.63,7.39,0.2400000000000002,0.16999999999999993,7.5600000000000005,7.67,7.44,0.22999999999999954,0.16000000000000014,2951,4034,2370,1664,-149
2016-02-21,8.016,8.22,7.82,0.40000000000000036,0.40000000000000036,8.048,8.22,7.9,0.3200000000000003,0.2600000000000007,7.936,8.22,7.82,0.40000000000000036,0.40000000000000036,7.99,8.22,7.84,0.3800000000000008,0.3800000000000008,3138,6331,100,6231,-5575
2016-02-28,8.414,8.7,7.96,0.7399999999999993,0.7399999999999993,8.506,8.74,7.96,0.7800000000000002,0.7800000000000002,8.384,8.7,7.94,0.7599999999999989,0.7599999999999989,8.458,8.73,7.94,0.79,0.79,4020,7330,1041,6289,4088
2016-03-06,8.794,9.1,8.54,0.5600000000000005,0.2699999999999996,8.799999999999999,9.1,8.54,0.5600000000000005,0.2400000000000002,8.776,9.04,8.54,0.5,0.2699999999999996,8.776,9.04,8.54,0.5,0.2699999999999996,1672,3644,221,3423,-3423
2016-03-13,8.77,8.9,8.64,0.2599999999999998,0.2599999999999998,8.805,8.9,8.71,0.1899999999999995,0.1899999999999995,8.715,8.82,8.61,0.21000000000000085,0.21000000000000085,8.760000000000002,8.88,8.64,0.2400000000000002,0.2400000000000002,2603,4719,488,4231,4231
