Date,Columbia India Consumer_etf_Open_average,Columbia India Consumer_etf_Open_max,Columbia India Consumer_etf_Open_min,Columbia India Consumer_etf_Open_volatility,Columbia India Consumer_etf_Open_change,Columbia India Consumer_etf_High_average,Columbia India Consumer_etf_High_max,Columbia India Consumer_etf_High_min,Columbia India Consumer_etf_High_volatility,Columbia India Consumer_etf_High_change,Columbia India Consumer_etf_Low_average,Columbia India Consumer_etf_Low_max,Columbia India Consumer_etf_Low_min,Columbia India Consumer_etf_Low_volatility,Columbia India Consumer_etf_Low_change,Columbia India Consumer_etf_Close_average,Columbia India Consumer_etf_Close_max,Columbia India Consumer_etf_Close_min,Columbia India Consumer_etf_Close_volatility,Columbia India Consumer_etf_Close_change
2016-08-28,36.21,36.21,36.21,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.4,36.4,36.4,0.0,0.0
2016-09-04,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.08,36.08,36.08,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2016-09-11,36.12,36.12,36.12,0.0,0.0,36.13,36.13,36.13,0.0,0.0,35.98,35.98,35.98,0.0,0.0,36.05,36.05,36.05,0.0,0.0
2016-09-18,36.54,36.54,36.54,0.0,0.0,36.54,36.54,36.54,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.27,36.27,36.27,0.0,0.0
2016-09-25,36.18,36.18,36.18,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.05,36.05,36.05,0.0,0.0,36.18,36.18,36.18,0.0,0.0
2016-10-02,36.88,36.88,36.88,0.0,0.0,37.12,37.12,37.12,0.0,0.0,36.79,36.79,36.79,0.0,0.0,37.07,37.07,37.07,0.0,0.0
2016-10-09,36.23,36.23,36.23,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.22,36.22,36.22,0.0,0.0,36.25,36.25,36.25,0.0,0.0
2016-10-16,36.18,36.18,36.18,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2016-10-23,35.99,35.99,35.99,0.0,0.0,36.07,36.07,36.07,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2016-10-30,35.34,35.34,35.34,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2016-11-06,33.53,33.53,33.53,0.0,0.0,33.53,33.53,33.53,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2016-11-13,31.88,31.88,31.88,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2016-11-20,31.66,31.66,31.66,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2016-11-27,32.23,32.23,32.23,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.11,32.11,32.11,0.0,0.0
2016-12-04,33.44,33.44,33.44,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2016-12-11,32.81,32.81,32.81,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2016-12-18,31.63,31.63,31.63,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2016-12-25,32.65,32.65,32.65,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2017-01-01,33.37,33.37,33.37,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2017-01-08,33.58,33.58,33.58,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2017-01-15,33.62,33.62,33.62,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2017-01-22,34.88,34.88,34.88,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2017-01-29,35.74,35.74,35.74,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2017-02-05,36.35,36.35,36.35,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.28,36.28,36.28,0.0,0.0
2017-02-12,35.68,35.68,35.68,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.62,35.62,35.62,0.0,0.0
2017-02-19,36.12,36.12,36.12,0.0,0.0,36.16,36.16,36.16,0.0,0.0,35.97,35.97,35.97,0.0,0.0,36.05,36.05,36.05,0.0,0.0
2017-02-26,36.23,36.23,36.23,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.03,36.03,36.03,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2017-03-05,36.44,36.44,36.44,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.54,36.54,36.54,0.0,0.0
2017-03-12,38.15,38.15,38.15,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2017-03-19,37.85,37.85,37.85,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2017-03-26,38.53,38.53,38.53,0.0,0.0,38.68,38.68,38.68,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2017-04-02,39.3,39.3,39.3,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.2,39.2,39.2,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2017-04-09,38.72,38.72,38.72,0.0,0.0,39.14,39.14,39.14,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.83,38.83,38.83,0.0,0.0
2017-04-16,38.99,38.99,38.99,0.0,0.0,38.99,38.99,38.99,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2017-04-23,40.15,40.15,40.15,0.0,0.0,40.22,40.22,40.22,0.0,0.0,39.97,39.97,39.97,0.0,0.0,40.22,40.22,40.22,0.0,0.0
2017-04-30,40.0,40.0,40.0,0.0,0.0,40.12,40.12,40.12,0.0,0.0,39.82,39.82,39.82,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2017-05-07,41.26,41.26,41.26,0.0,0.0,41.4,41.4,41.4,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.34,41.34,41.34,0.0,0.0
2017-05-14,40.46,40.46,40.46,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2017-05-21,40.6,40.6,40.6,0.0,0.0,41.03,41.03,41.03,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.78,40.78,40.78,0.0,0.0
2017-05-28,42.05,42.05,42.05,0.0,0.0,42.11,42.11,42.11,0.0,0.0,41.95,41.95,41.95,0.0,0.0,42.06,42.06,42.06,0.0,0.0
2017-06-04,42.61,42.61,42.61,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.23,42.23,42.23,0.0,0.0,42.29,42.29,42.29,0.0,0.0
2017-06-11,42.18,42.18,42.18,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.15,42.15,42.15,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2017-06-18,41.99,41.99,41.99,0.0,0.0,41.99,41.99,41.99,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.93,41.93,41.93,0.0,0.0
2017-06-25,41.7,41.7,41.7,0.0,0.0,41.83,41.83,41.83,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2017-07-02,42.56,42.56,42.56,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2017-07-09,43.42,43.42,43.42,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.4,43.4,43.4,0.0,0.0,43.45,43.45,43.45,0.0,0.0
2017-07-16,43.38,43.38,43.38,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.29,43.29,43.29,0.0,0.0
2017-07-23,43.67,43.67,43.67,0.0,0.0,43.68,43.68,43.68,0.0,0.0,43.56,43.56,43.56,0.0,0.0,43.64,43.64,43.64,0.0,0.0
2017-07-30,44.59,44.59,44.59,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.47,44.47,44.47,0.0,0.0
2017-08-06,42.38,42.38,42.38,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2017-08-13,43.13,43.13,43.13,0.0,0.0,43.33,43.33,43.33,0.0,0.0,42.99,42.99,42.99,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2017-08-20,42.91,42.91,42.91,0.0,0.0,43.01,43.01,43.01,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.96,42.96,42.96,0.0,0.0
2017-08-27,43.65,43.65,43.65,0.0,0.0,43.82,43.82,43.82,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.8,43.8,43.8,0.0,0.0
2017-09-03,44.07,44.07,44.07,0.0,0.0,44.07,44.07,44.07,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.88,43.88,43.88,0.0,0.0
2017-09-10,44.71,44.71,44.71,0.0,0.0,44.79,44.79,44.79,0.0,0.0,44.47,44.47,44.47,0.0,0.0,44.54,44.54,44.54,0.0,0.0
2017-09-17,43.24,43.24,43.24,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.02,43.02,43.02,0.0,0.0,43.12,43.12,43.12,0.0,0.0
2017-09-24,42.5,42.5,42.5,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.5,42.5,42.5,0.0,0.0
2017-10-01,42.9,42.9,42.9,0.0,0.0,43.12,43.12,43.12,0.0,0.0,42.83,42.83,42.83,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2017-10-08,44.47,44.47,44.47,0.0,0.0,44.58,44.58,44.58,0.0,0.0,44.22,44.22,44.22,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2017-10-15,44.05,44.05,44.05,0.0,0.0,44.24,44.24,44.24,0.0,0.0,43.76,43.76,43.76,0.0,0.0,44.01,44.01,44.01,0.0,0.0
2017-10-22,44.72,44.72,44.72,0.0,0.0,45.08,45.08,45.08,0.0,0.0,44.72,44.72,44.72,0.0,0.0,45.08,45.08,45.08,0.0,0.0
2017-10-29,46.0,46.0,46.0,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.86,45.86,45.86,0.0,0.0
2017-11-05,46.15,46.15,46.15,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2017-11-12,46.27,46.27,46.27,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.17,46.17,46.17,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2017-11-19,47.21,47.21,47.21,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2017-11-26,46.69,46.69,46.69,0.0,0.0,47.03,47.03,47.03,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.71,46.71,46.71,0.0,0.0
2017-12-03,48.16,48.16,48.16,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2017-12-10,48.4,48.4,48.4,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2017-12-17,49.53,49.53,49.53,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.66,49.66,49.66,0.0,0.0
2017-12-24,50.03,50.03,50.03,0.0,0.0,50.15,50.15,50.15,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.62,49.62,49.62,0.0,0.0
2017-12-31,50.61,50.61,50.61,0.0,0.0,51.06,51.06,51.06,0.0,0.0,50.61,50.61,50.61,0.0,0.0,51.04,51.04,51.04,0.0,0.0
