Date,NDSN_stock_Open_average,NDSN_stock_Open_max,NDSN_stock_Open_min,NDSN_stock_Open_volatility,NDSN_stock_Open_change,NDSN_stock_High_average,NDSN_stock_High_max,NDSN_stock_High_min,NDSN_stock_High_volatility,NDSN_stock_High_change,NDSN_stock_Low_average,NDSN_stock_Low_max,NDSN_stock_Low_min,NDSN_stock_Low_volatility,NDSN_stock_Low_change,NDSN_stock_Close_average,NDSN_stock_Close_max,NDSN_stock_Close_min,NDSN_stock_Close_volatility,NDSN_stock_Close_change,NDSN_stock_Volume_average,NDSN_stock_Volume_max,NDSN_stock_Volume_min,NDSN_stock_Volume_volatility,NDSN_stock_Volume_change
2016-01-03,61.69,63.57,59.38,4.189999999999998,-4.109999999999999,62.126,64.57,59.41,5.159999999999997,-4.730000000000004,60.278,62.54,57.72,4.82,-4.82,60.696,63.35,57.86,5.490000000000002,-5.490000000000002,509607,751891,313480,438411,343774
2016-01-10,57.174,58.29,55.1,3.1899999999999977,-2.8299999999999983,57.724000000000004,59.32,55.75,3.5700000000000003,-2.3400000000000034,56.14,57.19,54.71,2.479999999999997,-2.479999999999997,56.742,57.83,55.52,2.309999999999995,-2.1799999999999997,399784,523286,262289,260997,161602
2016-01-17,55.1975,56.96,53.98,2.980000000000004,1.1099999999999994,56.2625,58.1,54.62,3.480000000000004,1.990000000000002,53.9875,56.41,51.89,4.519999999999996,2.0,55.4025,57.12,53.75,3.3699999999999974,2.219999999999999,765705,1265164,358712,906452,83244
2016-01-24,57.496,58.67,56.12,2.5500000000000043,1.9299999999999997,59.144,60.58,57.42,3.1599999999999966,3.1599999999999966,57.028,58.36,55.53,2.8299999999999983,2.8299999999999983,58.166000000000004,60.43,55.74,4.689999999999998,4.689999999999998,396808,589934,177662,412272,249882
2016-01-31,58.942,59.85,58.01,1.8400000000000034,-0.35999999999999943,59.912,61.13,58.79,2.3400000000000034,0.1600000000000037,57.934,58.76,56.63,2.1299999999999955,-0.19999999999999574,58.914,59.84,57.43,2.4100000000000037,-0.6700000000000017,223416,258582,195715,62867,-14750
2016-02-07,58.76,60.25,57.57,2.6799999999999997,2.1799999999999997,60.036,61.59,58.48,3.1100000000000065,3.1100000000000065,58.548,60.11,57.4,2.710000000000001,2.710000000000001,59.59,61.41,58.34,3.069999999999993,3.069999999999993,334954,416410,208951,207459,-104149
2016-02-14,63.265,64.62,62.1,2.520000000000003,1.1599999999999966,64.03750000000001,64.65,62.88,1.7700000000000031,1.1199999999999974,62.6425,63.65,61.34,2.309999999999995,1.1599999999999966,63.785000000000004,64.37,62.82,1.5500000000000043,1.0200000000000031,245433,299808,188742,111066,81415
2016-02-21,69.425,71.78,64.65,7.1299999999999955,7.1299999999999955,70.445,71.91,65.94,5.969999999999999,5.840000000000003,68.815,71.78,64.28,7.5,7.5,69.82833333333333,71.8,64.74,7.060000000000002,7.040000000000006,485308,925992,254798,671194,-360768
2016-02-28,72.84,74.06,71.63,2.430000000000007,2.430000000000007,73.716,75.3,72.24,3.0600000000000023,3.0600000000000023,72.136,73.24,70.76,2.4799999999999898,2.4799999999999898,73.462,74.93,71.67,3.260000000000005,3.260000000000005,288861,360594,196886,163708,-22459
2016-03-06,74.3,75.21,73.57,1.6400000000000006,-0.3199999999999932,74.77,75.53,73.9,1.6299999999999955,-0.6500000000000057,73.118,73.55,72.5,1.0499999999999972,-0.12999999999999545,73.996,75.48,73.41,2.0700000000000074,-1.4699999999999989,282885,450064,198475,251589,-251589
2016-03-13,74.438,76.72,73.1,3.6200000000000045,3.0999999999999943,75.824,77.98,74.22,3.760000000000005,3.760000000000005,74.038,76.72,72.71,4.010000000000005,3.5999999999999943,75.53999999999999,77.61,73.83,3.780000000000001,3.760000000000005,295865,660076,158919,501157,501157
2016-03-20,76.82,77.39,75.91,1.480000000000004,-1.480000000000004,77.5125,77.83,76.78,1.0499999999999972,-0.9599999999999937,75.975,76.72,75.06,1.6599999999999966,-1.1599999999999966,76.9725,77.46,76.28,1.1799999999999926,-0.6899999999999977,203771,228491,175269,53222,9687
2016-03-27,76.196,77.48,75.24,2.240000000000009,-1.259999999999991,77.102,77.89,76.52,1.3700000000000045,-0.6700000000000017,75.348,76.29,74.72,1.5700000000000074,-0.29999999999999716,76.258,76.96,75.54,1.4199999999999875,0.8699999999999903,364370,558824,220163,338661,-299087
2016-04-03,75.13799999999999,76.32,74.69,1.6299999999999955,-1.2999999999999972,75.666,76.69,74.94,1.75,-0.5699999999999932,74.33,75.06,73.8,1.2600000000000051,-0.6000000000000085,74.932,75.38,74.35,1.0300000000000011,-0.3299999999999983,210891,247374,151519,95855,-76192
2016-04-10,76.71600000000001,77.79,75.43,2.3599999999999994,2.1999999999999886,77.568,78.23,76.44,1.7900000000000063,1.7900000000000063,76.14,77.23,74.76,2.469999999999999,2.269999999999996,77.102,78.05,75.2,2.8499999999999943,2.8499999999999943,195768,287615,136788,150827,16173
2016-04-17,78.164,78.54,77.65,0.8900000000000006,0.769999999999996,78.82,79.16,78.41,0.75,0.75,77.734,78.07,77.46,0.6099999999999994,0.4199999999999875,78.336,78.99,77.95,1.039999999999992,0.9599999999999937,210782,334047,108477,225570,113134
2016-04-24,78.702,79.78,77.26,2.519999999999996,-1.3199999999999932,79.266,80.5,77.64,2.8599999999999994,-1.1500000000000057,77.588,78.85,76.25,2.5999999999999943,-1.4300000000000068,78.258,79.72,76.73,2.989999999999995,-1.3399999999999892,347672,771399,208291,563108,563108
2016-05-01,76.366,76.99,75.5,1.4899999999999949,-1.3100000000000023,77.13,77.89,76.28,1.6099999999999994,-1.6099999999999994,75.772,76.34,75.28,1.0600000000000023,-1.0600000000000023,76.438,77.77,75.6,2.1700000000000017,-1.5899999999999892,210691,269263,167466,101797,87018
2016-05-08,77.074,78.07,75.78,2.289999999999992,2.289999999999992,77.946,78.58,76.65,1.9299999999999926,1.809999999999988,76.502,77.21,75.31,1.8999999999999915,1.5,77.42,78.15,76.37,1.7800000000000011,0.8399999999999892,196635,225109,164499,60610,12487
2016-05-15,76.318,77.32,75.12,2.1999999999999886,-2.1400000000000006,77.242,78.41,75.97,2.4399999999999977,-2.3599999999999994,75.698,77.26,74.49,2.7700000000000102,-2.1400000000000006,76.17399999999999,77.66,75.08,2.5799999999999983,-1.9200000000000017,291596,396030,190992,205038,205038
2016-05-22,84.318,87.41,75.93,11.47999999999999,11.459999999999994,86.236,89.2,76.73,12.469999999999999,12.469999999999999,83.60600000000001,87.18,75.66,11.52000000000001,11.52000000000001,85.654,88.47,76.18,12.289999999999992,12.289999999999992,793750,1914100,388462,1525638,13933
2016-05-29,87.07499999999999,88.21,86.27,1.9399999999999977,1.4099999999999966,88.0025,88.25,87.3,0.9500000000000028,-0.04000000000000625,86.2675,86.93,85.61,1.3200000000000074,1.1300000000000097,87.535,88.25,86.98,1.269999999999996,0.8999999999999915,355216,488322,283331,204991,-204991
2016-06-05,87.624,88.65,86.27,2.3800000000000097,-1.960000000000008,88.356,88.88,86.65,2.2299999999999898,-2.219999999999999,86.966,87.85,84.75,3.0999999999999943,-3.0999999999999943,87.21799999999999,88.49,84.88,3.6099999999999994,-3.6099999999999994,493466,739909,301792,438117,115577
2016-06-12,84.764,85.54,84.34,1.2000000000000028,0.04999999999999716,86.018,88.0,85.17,2.8299999999999983,-1.1000000000000085,84.25,84.8,83.38,1.4200000000000017,-0.6299999999999955,84.798,85.0,84.58,0.4200000000000017,-0.18999999999999773,261373,342278,214444,127834,23319
2016-06-19,85.432,85.96,83.83,2.1299999999999955,-2.1299999999999955,86.7,87.84,84.64,3.200000000000003,-2.8799999999999955,84.382,85.93,81.03,4.900000000000006,-4.010000000000005,84.938,87.37,81.08,6.290000000000006,-5.019999999999996,258732,547792,138818,408974,378934
2016-06-26,81.244,83.71,79.68,4.029999999999987,3.989999999999995,82.182,84.93,79.72,5.210000000000008,5.210000000000008,80.568,83.16,78.16,5.0,5.0,81.744,84.73,78.68,6.049999999999997,6.049999999999997,295782,393885,231346,162539,-95815
2016-07-03,83.685,84.58,82.03,2.549999999999997,0.6200000000000045,84.845,85.9,83.92,1.980000000000004,1.25,82.725,84.58,81.48,3.0999999999999943,2.8299999999999983,84.0375,85.88,82.58,3.299999999999997,3.299999999999997,199114,246860,156201,90659,63650
2016-07-10,86.982,87.62,86.25,1.3700000000000045,0.6899999999999977,87.488,88.08,86.89,1.1899999999999977,0.21999999999999886,86.432,86.83,86.15,0.6799999999999926,0.28000000000000114,86.73,87.56,86.42,1.1400000000000006,0.18999999999999773,171425,234235,107501,126734,-22865
2016-07-17,86.442,86.74,86.16,0.5799999999999983,-0.0799999999999983,87.102,88.14,86.57,1.5700000000000074,1.4000000000000057,85.91,86.1,85.72,0.37999999999999545,-0.1699999999999875,86.774,88.12,86.0,2.1200000000000045,1.7000000000000028,150493,203451,94974,108477,89846
2016-07-24,88.25,88.69,87.31,1.3799999999999955,0.5600000000000023,88.786,89.42,88.17,1.25,0.5999999999999943,87.526,88.09,86.96,1.1300000000000097,0.5500000000000114,88.292,88.87,87.3,1.5700000000000074,0.9900000000000091,176471,246206,123785,122421,122421
2016-07-31,88.414,89.37,88.07,1.3000000000000114,1.2199999999999989,89.316,90.64,88.62,2.019999999999996,2.019999999999996,88.042,88.92,87.63,1.2900000000000063,1.2900000000000063,88.75,90.39,87.95,2.4399999999999977,2.0900000000000034,182132,246435,133575,112860,54214
2016-08-07,90.928,91.38,90.61,0.769999999999996,0.769999999999996,91.198,91.54,90.86,0.6800000000000068,0.1599999999999966,90.158,90.63,89.82,0.8100000000000023,0.01999999999999602,90.768,91.29,90.39,0.9000000000000057,-0.18999999999999773,158082,170682,137155,33527,17186
2016-08-14,90.612,90.93,89.95,0.980000000000004,-0.19000000000001194,91.426,92.31,90.77,1.5400000000000063,0.8299999999999983,90.2,90.6,89.87,0.7299999999999898,-0.20999999999999375,90.972,92.2,90.1,2.1000000000000085,1.1800000000000068,188186,289532,121689,167843,66833
2016-08-21,97.878,101.57,91.99,9.579999999999998,7.840000000000003,99.606,102.2,92.91,9.290000000000006,7.939999999999998,96.642,99.12,90.14,8.980000000000004,8.870000000000005,98.766,101.96,92.25,9.709999999999994,7.310000000000002,688465,1745256,224052,1521204,-474883
2016-08-28,99.52199999999999,99.98,98.83,1.1500000000000057,-0.030000000000001137,100.008,100.84,99.27,1.5700000000000074,-0.25,98.738,99.59,98.01,1.5799999999999983,0.15000000000000568,99.478,100.57,98.73,1.8399999999999892,0.8099999999999881,268022,362261,196293,165968,-56695
2016-09-04,99.6525,100.57,97.98,2.589999999999989,-2.589999999999989,100.34,101.98,98.01,3.969999999999999,-3.4399999999999977,98.4825,99.8,95.87,3.9299999999999926,-3.519999999999996,98.73,100.01,95.93,4.079999999999998,-4.079999999999998,243263,333677,162851,170826,-82531
2016-09-11,96.074,96.98,95.43,1.5499999999999972,-0.04999999999999716,97.306,98.62,96.21,2.410000000000011,-0.9299999999999926,95.006,95.38,94.56,0.8199999999999932,0.47999999999998977,96.27,97.64,95.27,2.3700000000000045,-1.3599999999999994,270058,481479,196024,285455,285455
2016-09-18,98.568,100.29,97.03,3.260000000000005,3.260000000000005,99.402,101.19,98.2,2.989999999999995,2.180000000000007,97.734,99.05,97.0,2.049999999999997,1.289999999999992,98.55,100.99,97.05,3.9399999999999977,0.9000000000000057,203779,279977,152478,127499,41584
