Date,AXE_stock_Open_average,AXE_stock_Open_max,AXE_stock_Open_min,AXE_stock_Open_volatility,AXE_stock_Open_change,AXE_stock_High_average,AXE_stock_High_max,AXE_stock_High_min,AXE_stock_High_volatility,AXE_stock_High_change,AXE_stock_Low_average,AXE_stock_Low_max,AXE_stock_Low_min,AXE_stock_Low_volatility,AXE_stock_Low_change,AXE_stock_Close_average,AXE_stock_Close_max,AXE_stock_Close_min,AXE_stock_Close_volatility,AXE_stock_Close_change,AXE_stock_Volume_average,AXE_stock_Volume_max,AXE_stock_Volume_min,AXE_stock_Volume_volatility,AXE_stock_Volume_change
2016-01-03,57.12,59.76,54.03,5.729999999999997,-5.549999999999997,57.348,60.1,54.21,5.890000000000001,-5.519999999999996,55.18,57.82,51.92,5.899999999999999,-5.899999999999999,55.884,59.61,52.04,7.57,-7.57,163430,235030,107430,127600,26277
2016-01-10,51.992,53.7,49.37,4.330000000000005,-3.030000000000001,52.42,54.11,49.73,4.380000000000003,-2.970000000000006,50.124,51.55,47.46,4.089999999999996,-3.8299999999999983,51.488,53.64,49.13,4.509999999999998,-2.979999999999997,315789,369605,189043,180562,150615
2016-01-17,48.54,49.66,47.91,1.75,-1.2299999999999969,48.8425,49.66,48.1,1.5599999999999952,-0.5399999999999991,47.195,47.92,45.89,2.030000000000001,-0.19000000000000483,48.2075,48.72,47.49,1.2299999999999969,-0.04999999999999716,251572,314484,208181,106303,30574
2016-01-24,47.62,48.42,47.21,1.2100000000000009,-1.0200000000000031,48.584,49.47,47.99,1.4799999999999969,0.6199999999999974,46.858000000000004,47.4,46.49,0.9099999999999966,0.8099999999999952,47.584,49.44,46.7,2.739999999999995,2.739999999999995,243995,340355,152698,187657,187657
2016-01-31,43.376,48.75,40.57,8.18,-6.950000000000003,44.098,48.99,41.35,7.640000000000001,-6.8700000000000045,41.472,47.5,38.76,8.740000000000002,-6.920000000000002,42.642,48.78,40.63,8.149999999999999,-8.14,552611,1057615,272203,785412,65839
2016-02-07,38.980000000000004,39.99,38.34,1.6499999999999986,-1.3500000000000014,39.816,40.19,38.92,1.269999999999996,-0.4199999999999946,38.278,38.94,37.6,1.3399999999999963,0.20000000000000284,39.082,39.59,38.29,1.3000000000000043,0.21000000000000085,255824,387708,190863,196845,-167627
2016-02-14,41.925,42.7,40.45,2.25,1.9199999999999946,42.595,43.08,41.77,1.3099999999999952,1.029999999999994,41.519999999999996,42.26,40.29,1.9699999999999989,1.4299999999999997,42.417500000000004,42.79,41.7,1.0899999999999963,1.0899999999999963,242680,370300,140051,230249,-204662
2016-02-21,42.814,43.54,41.81,1.7299999999999969,-0.8900000000000006,43.45,43.85,43.07,0.7800000000000011,-0.060000000000002274,42.098,42.95,41.02,1.9299999999999997,-0.5400000000000063,42.796,43.22,42.21,1.009999999999998,0.14999999999999858,179200,272500,140732,131768,-131768
2016-02-28,43.892,45.25,43.32,1.9299999999999997,1.8500000000000014,44.446,46.02,43.49,2.530000000000001,2.530000000000001,43.522,44.69,42.78,1.9099999999999966,1.9099999999999966,44.25,45.91,42.83,3.0799999999999983,3.0799999999999983,178275,219522,133239,86283,56973
2016-03-06,46.764,47.3,45.74,1.5599999999999952,1.5599999999999952,47.54,47.95,46.96,0.990000000000002,0.5700000000000003,46.034,46.94,45.5,1.4399999999999977,1.4399999999999977,46.92,47.37,46.47,0.8999999999999986,0.03999999999999915,234929,326585,130404,196181,-196181
2016-03-13,47.818,50.2,46.72,3.480000000000004,3.0400000000000063,48.822,50.79,47.1,3.6899999999999977,3.3599999999999994,47.334,49.43,46.1,3.3299999999999983,2.729999999999997,48.61,50.63,47.0,3.6300000000000026,3.520000000000003,297993,439170,162838,276332,276332
2016-03-20,49.8625,50.43,49.06,1.3699999999999974,-1.3699999999999974,50.7,51.18,50.37,0.8100000000000023,0.6400000000000006,48.94,49.4,48.5,0.8999999999999986,-0.4200000000000017,50.2175,50.94,49.47,1.4699999999999989,1.0,266786,322989,201705,121284,-21836
2016-03-27,51.382,51.99,50.2,1.7899999999999991,0.4000000000000057,52.08,52.57,51.45,1.1199999999999974,1.1199999999999974,50.626,51.32,49.78,1.5399999999999991,1.259999999999998,51.722,52.48,50.5,1.9799999999999969,1.9799999999999969,219311,269725,177678,92047,-92047
2016-04-03,51.010000000000005,52.42,50.52,1.8999999999999986,-1.8900000000000006,51.728,52.67,51.25,1.4200000000000017,-0.6799999999999997,50.096,50.94,49.29,1.6499999999999986,-0.75,50.734,51.26,49.9,1.3599999999999994,-0.6099999999999994,204975,272987,159329,113658,20676
2016-04-10,51.964,53.7,50.35,3.3500000000000014,2.6500000000000057,52.984,54.0,51.47,2.530000000000001,2.0800000000000054,51.55,53.07,50.05,3.020000000000003,3.020000000000003,52.4,53.84,50.35,3.490000000000002,3.059999999999995,216521,343416,125397,218019,-73943
2016-04-17,54.808,56.2,53.15,3.0500000000000043,2.950000000000003,55.782,57.74,54.18,3.5600000000000023,3.5600000000000023,54.482,56.1,52.72,3.3800000000000026,3.3800000000000026,55.43,57.31,53.69,3.6200000000000045,3.6200000000000045,239645,297328,130862,166466,-4266
