Date,ARCHStock_Open_average,ARCHStock_Open_max,ARCHStock_Open_min,ARCHStock_Open_volatility,ARCHStock_Open_change,ARCHStock_High_average,ARCHStock_High_max,ARCHStock_High_min,ARCHStock_High_volatility,ARCHStock_High_change,ARCHStock_Low_average,ARCHStock_Low_max,ARCHStock_Low_min,ARCHStock_Low_volatility,ARCHStock_Low_change,ARCHStock_Close_average,ARCHStock_Close_max,ARCHStock_Close_min,ARCHStock_Close_volatility,ARCHStock_Close_change,ARCHStock_Volume_average,ARCHStock_Volume_max,ARCHStock_Volume_min,ARCHStock_Volume_volatility,ARCHStock_Volume_change
2016-01-03,0.89,0.94,0.82,0.12,-0.12,0.9259999999999999,0.95,0.89,0.05999999999999994,-0.05999999999999994,0.844,0.9,0.78,0.12,-0.07999999999999996,0.876,0.94,0.79,0.1499999999999999,-0.08000000000000007,1046768,1235633,830710,404923,29912
2016-01-10,0.242,0.57,0.13,0.43999999999999995,-0.41999999999999993,0.3,0.57,0.15,0.41999999999999993,-0.31999999999999995,0.216,0.57,0.11,0.45999999999999996,-0.42999999999999994,0.248,0.57,0.13,0.43999999999999995,-0.36999999999999994,3501331,7469503,2256,7467247,2693840
2016-01-17,0.24,0.34,0.19,0.15000000000000002,0.13000000000000003,0.3375,0.51,0.22,0.29000000000000004,0.27,0.21000000000000002,0.32,0.16,0.16,0.16,0.3025,0.47,0.19,0.27999999999999997,0.27999999999999997,1861540,2242072,1264276,977796,413520
2016-01-24,0.606,0.79,0.49,0.30000000000000004,0.20999999999999996,0.724,0.79,0.57,0.22000000000000008,-0.06000000000000005,0.514,0.62,0.42,0.2,0.14,0.648,0.77,0.51,0.26,-0.08000000000000007,1771100,3580483,740760,2839723,-2839723
2016-01-31,0.692,0.72,0.66,0.05999999999999994,0.020000000000000018,0.718,0.73,0.7,0.030000000000000027,0.010000000000000009,0.636,0.67,0.61,0.06000000000000005,0.030000000000000027,0.696,0.72,0.67,0.04999999999999993,0.029999999999999916,292568,440997,101136,339861,-224465
2016-02-07,0.51,0.69,0.43,0.25999999999999995,-0.22999999999999993,0.5680000000000001,0.71,0.51,0.19999999999999996,-0.17999999999999994,0.426,0.46,0.38,0.08000000000000002,0.04999999999999999,0.492,0.56,0.46,0.10000000000000003,-0.09000000000000008,237749,570851,103273,467578,-467578
2016-02-14,0.47,0.5,0.45,0.04999999999999999,0.019999999999999962,0.5175000000000001,0.53,0.5,0.030000000000000027,-0.020000000000000018,0.4325,0.45,0.42,0.030000000000000027,-0.020000000000000018,0.49,0.5,0.48,0.020000000000000018,0.020000000000000018,143122,201168,82074,119094,-45888
2016-02-21,0.45,0.49,0.4,0.08999999999999997,-0.08999999999999997,0.474,0.5,0.46,0.03999999999999998,-0.03999999999999998,0.414,0.43,0.4,0.02999999999999997,-0.019999999999999962,0.446,0.47,0.4,0.06999999999999995,0.0,150840,201167,125057,76110,-57575
2016-02-28,0.41,0.42,0.4,0.019999999999999962,-0.010000000000000009,0.442,0.45,0.43,0.020000000000000018,0.0,0.404,0.41,0.4,0.009999999999999953,0.009999999999999953,0.414,0.44,0.4,0.03999999999999998,0.03999999999999998,102752,209635,26461,183174,85657
2016-03-06,0.416,0.45,0.39,0.06,-0.02999999999999997,0.438,0.49,0.4,0.08999999999999997,-0.04999999999999999,0.388,0.42,0.34,0.07999999999999996,-0.07999999999999996,0.41,0.44,0.37,0.07,-0.07,143419,284237,49701,234536,75491
2016-03-13,0.308,0.36,0.27,0.08999999999999997,-0.08999999999999997,0.318,0.38,0.27,0.10999999999999999,-0.10999999999999999,0.262,0.33,0.21,0.12000000000000002,-0.12000000000000002,0.28400000000000003,0.36,0.23,0.12999999999999998,-0.12999999999999998,242849,493914,125600,368314,368314
2016-03-20,0.27749999999999997,0.3,0.24,0.06,0.040000000000000036,0.3125,0.34,0.29,0.050000000000000044,0.030000000000000027,0.2625,0.28,0.23,0.05000000000000002,0.04000000000000001,0.2975,0.31,0.29,0.020000000000000018,0.020000000000000018,140957,317204,27858,289346,-244889
2016-03-27,0.308,0.32,0.28,0.03999999999999998,0.010000000000000009,0.34,0.35,0.33,0.019999999999999962,0.010000000000000009,0.296,0.3,0.28,0.019999999999999962,0.0,0.306,0.32,0.3,0.020000000000000018,-0.010000000000000009,128840,155949,97424,58525,28895
2016-04-03,0.316,0.32,0.31,0.010000000000000009,-0.010000000000000009,0.322,0.33,0.32,0.010000000000000009,0.0,0.298,0.31,0.28,0.02999999999999997,0.02999999999999997,0.314,0.32,0.31,0.010000000000000009,0.0,114445,342968,28636,314332,-304609
2016-04-10,0.342,0.42,0.32,0.09999999999999998,0.09999999999999998,0.386,0.49,0.32,0.16999999999999998,0.16999999999999998,0.332,0.39,0.31,0.08000000000000002,0.08000000000000002,0.364,0.42,0.32,0.09999999999999998,0.08999999999999997,170716,363841,92754,271087,-65101
2016-04-17,0.382,0.39,0.38,0.010000000000000009,0.0,0.398,0.42,0.38,0.03999999999999998,-0.03999999999999998,0.364,0.38,0.33,0.04999999999999999,-0.030000000000000027,0.384,0.39,0.38,0.010000000000000009,-0.010000000000000009,108695,201198,43454,157744,-68889
2016-04-24,0.34,0.37,0.32,0.04999999999999999,-0.04999999999999999,0.364,0.38,0.34,0.03999999999999998,-0.03999999999999998,0.326,0.34,0.32,0.020000000000000018,-0.020000000000000018,0.336,0.35,0.32,0.02999999999999997,-0.010000000000000009,56176,75362,39821,35541,5093
2016-05-01,0.376,0.47,0.32,0.14999999999999997,0.14999999999999997,0.422,0.48,0.34,0.13999999999999996,0.13999999999999996,0.35,0.41,0.31,0.09999999999999998,0.03999999999999998,0.392,0.47,0.31,0.15999999999999998,0.09000000000000002,252830,383394,109297,274097,159715
2016-05-08,0.412,0.43,0.4,0.02999999999999997,-0.010000000000000009,0.434,0.45,0.42,0.030000000000000027,0.010000000000000009,0.392,0.4,0.38,0.020000000000000018,0.020000000000000018,0.40800000000000003,0.43,0.4,0.02999999999999997,0.0,83544,168874,48794,120080,12357
2016-05-15,0.4,0.42,0.39,0.02999999999999997,0.0,0.416,0.43,0.4,0.02999999999999997,-0.019999999999999962,0.382,0.39,0.35,0.040000000000000036,-0.040000000000000036,0.388,0.4,0.36,0.040000000000000036,-0.040000000000000036,51788,73327,37030,36297,18988
2016-05-22,0.372,0.41,0.35,0.06,0.04999999999999999,0.4,0.44,0.38,0.06,0.02999999999999997,0.36,0.38,0.35,0.030000000000000027,0.020000000000000018,0.386,0.41,0.37,0.03999999999999998,0.020000000000000018,64927,117800,27138,90662,16910
2016-05-29,0.3875,0.4,0.38,0.020000000000000018,-0.010000000000000009,0.4,0.41,0.39,0.019999999999999962,-0.009999999999999953,0.38,0.38,0.38,0.0,0.0,0.39,0.4,0.38,0.020000000000000018,-0.010000000000000009,31151,45551,19021,26530,-6698
2016-06-05,0.396,0.42,0.38,0.03999999999999998,0.02999999999999997,0.408,0.42,0.39,0.02999999999999997,0.02999999999999997,0.376,0.39,0.37,0.020000000000000018,0.0,0.396,0.41,0.37,0.03999999999999998,0.030000000000000027,73898,108785,52927,55858,18252
2016-06-12,0.366,0.4,0.32,0.08000000000000002,-0.08000000000000002,0.37,0.4,0.33,0.07,-0.07,0.336,0.38,0.28,0.09999999999999998,-0.06,0.35800000000000004,0.4,0.32,0.08000000000000002,-0.07,96381,352909,26887,326022,-4026
2016-06-19,0.306,0.32,0.29,0.030000000000000027,0.0,0.316,0.32,0.31,0.010000000000000009,0.0,0.29,0.3,0.28,0.019999999999999962,0.019999999999999962,0.308,0.32,0.3,0.020000000000000018,0.0,72541,140437,31526,108911,-67914
