Date,SPGStock_Open_average,SPGStock_Open_max,SPGStock_Open_min,SPGStock_Open_volatility,SPGStock_Open_change,SPGStock_High_average,SPGStock_High_max,SPGStock_High_min,SPGStock_High_volatility,SPGStock_High_change,SPGStock_Low_average,SPGStock_Low_max,SPGStock_Low_min,SPGStock_Low_volatility,SPGStock_Low_change,SPGStock_Close_average,SPGStock_Close_max,SPGStock_Close_min,SPGStock_Close_volatility,SPGStock_Close_change,SPGStock_Volume_average,SPGStock_Volume_max,SPGStock_Volume_min,SPGStock_Volume_volatility,SPGStock_Volume_change
2016-01-03,192.934,194.69,191.75,2.9399999999999977,-0.5600000000000023,194.574,196.76,192.85,3.9099999999999966,-0.05000000000001137,190.914,194.67,185.6,9.069999999999993,-4.680000000000007,192.37199999999999,196.17,186.1,10.069999999999993,-6.240000000000009,1261470,1445532,941752,503780,-47773
2016-01-10,185.504,187.46,182.34,5.1200000000000045,-4.8799999999999955,187.546,189.3,185.1,4.200000000000017,-2.8400000000000034,183.718,185.75,180.87,4.8799999999999955,-4.8799999999999955,185.27,186.71,184.17,2.5400000000000205,-2.5400000000000205,1529611,2417981,1211432,1206549,1206549
2016-01-17,184.67,186.0,182.76,3.240000000000009,-0.9000000000000057,186.13,188.13,184.04,4.090000000000003,0.9000000000000057,181.85,184.73,178.04,6.689999999999998,-0.20999999999997954,184.265,187.32,180.64,6.680000000000007,0.9199999999999875,1498261,2188753,1138595,1050158,70336
2016-01-24,187.766,189.5,185.62,3.8799999999999955,1.8599999999999852,189.38,190.14,188.59,1.549999999999983,0.5500000000000114,183.616,185.61,177.55,8.060000000000002,-7.5,186.88,190.14,185.15,4.989999999999981,1.1299999999999955,1785219,3488399,1239076,2249323,2249323
2016-01-31,187.014,188.09,185.58,2.509999999999991,0.6499999999999773,188.498,189.5,187.11,2.3899999999999864,-2.3899999999999864,184.736,186.05,182.85,3.200000000000017,-2.6200000000000045,186.78,188.3,183.98,4.320000000000022,-3.950000000000017,1400576,1525247,1190966,334281,-77546
2016-02-07,180.852,184.55,177.81,6.740000000000009,-1.1300000000000239,183.122,184.67,181.18,3.4899999999999807,0.11999999999997613,178.426,181.44,176.1,5.340000000000003,2.789999999999992,181.528,183.53,178.93,4.599999999999994,1.0500000000000114,1792902,2102581,1446290,656291,-206122
2016-02-14,187.03,187.98,185.65,2.329999999999984,2.329999999999984,189.14,190.04,187.05,2.9899999999999807,2.9899999999999807,185.86,187.04,183.55,3.4899999999999807,2.869999999999976,188.0425,189.45,186.35,3.0999999999999943,3.0999999999999943,1261575,1538790,863792,674998,-197828
2016-02-21,190.342,192.03,188.96,3.069999999999993,1.3400000000000034,191.912,192.91,190.36,2.549999999999983,0.47999999999998977,189.042,190.35,186.94,3.4099999999999966,1.4000000000000057,190.124,191.94,189.17,2.7700000000000102,0.9699999999999989,921893,1122468,776238,346230,-143156
2016-02-28,193.89600000000002,197.27,190.77,6.5,6.480000000000018,195.87,198.59,192.82,5.77000000000001,5.77000000000001,192.416,195.33,189.03,6.300000000000011,6.300000000000011,195.102,198.52,189.73,8.79000000000002,8.79000000000002,1385973,1734325,1099484,634841,-230558
2016-03-06,198.782,200.52,198.06,2.460000000000008,2.460000000000008,200.042,201.31,199.47,1.8400000000000034,1.2299999999999898,197.162,198.18,195.99,2.1899999999999977,0.9300000000000068,198.888,201.31,197.69,3.6200000000000045,1.6599999999999966,1150849,1527735,1000612,527123,334639
