Date,iShares MSCI Japan Small-CapEtf_Open_average,iShares MSCI Japan Small-CapEtf_Open_max,iShares MSCI Japan Small-CapEtf_Open_min,iShares MSCI Japan Small-CapEtf_Open_volatility,iShares MSCI Japan Small-CapEtf_Open_change,iShares MSCI Japan Small-CapEtf_High_average,iShares MSCI Japan Small-CapEtf_High_max,iShares MSCI Japan Small-CapEtf_High_min,iShares MSCI Japan Small-CapEtf_High_volatility,iShares MSCI Japan Small-CapEtf_High_change,iShares MSCI Japan Small-CapEtf_Low_average,iShares MSCI Japan Small-CapEtf_Low_max,iShares MSCI Japan Small-CapEtf_Low_min,iShares MSCI Japan Small-CapEtf_Low_volatility,iShares MSCI Japan Small-CapEtf_Low_change,iShares MSCI Japan Small-CapEtf_Close_average,iShares MSCI Japan Small-CapEtf_Close_max,iShares MSCI Japan Small-CapEtf_Close_min,iShares MSCI Japan Small-CapEtf_Close_volatility,iShares MSCI Japan Small-CapEtf_Close_change
2016-03-13,57.55,57.55,57.55,0.0,0.0,57.82,57.82,57.82,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.68,57.68,57.68,0.0,0.0
2016-03-20,57.33,57.33,57.33,0.0,0.0,57.53,57.53,57.53,0.0,0.0,57.26,57.26,57.26,0.0,0.0,57.5,57.5,57.5,0.0,0.0
2016-03-27,56.43,56.43,56.43,0.0,0.0,56.85,56.85,56.85,0.0,0.0,56.04,56.04,56.04,0.0,0.0,56.74,56.74,56.74,0.0,0.0
2016-04-03,58.23,58.23,58.23,0.0,0.0,58.28,58.28,58.28,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.94,57.94,57.94,0.0,0.0
2016-04-10,59.63,59.63,59.63,0.0,0.0,59.63,59.63,59.63,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.37,59.37,59.37,0.0,0.0
2016-04-17,60.61,60.61,60.61,0.0,0.0,60.71,60.71,60.71,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2016-04-24,58.46,58.46,58.46,0.0,0.0,58.49,58.49,58.49,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.22,58.22,58.22,0.0,0.0
2016-05-01,58.62,58.62,58.62,0.0,0.0,58.94,58.94,58.94,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.86,58.86,58.86,0.0,0.0
2016-05-08,59.39,59.39,59.39,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.31,59.31,59.31,0.0,0.0
2016-05-15,59.52,59.52,59.52,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.41,59.41,59.41,0.0,0.0,59.56,59.56,59.56,0.0,0.0
2016-05-22,60.02,60.02,60.02,0.0,0.0,60.05,60.05,60.05,0.0,0.0,59.97,59.97,59.97,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2016-05-29,60.87,60.87,60.87,0.0,0.0,61.11,61.11,61.11,0.0,0.0,60.66,60.66,60.66,0.0,0.0,61.11,61.11,61.11,0.0,0.0
2016-06-05,61.09,61.09,61.09,0.0,0.0,61.09,61.09,61.09,0.0,0.0,60.62,60.62,60.62,0.0,0.0,60.93,60.93,60.93,0.0,0.0
2016-06-12,58.74,58.74,58.74,0.0,0.0,59.15,59.15,59.15,0.0,0.0,58.53,58.53,58.53,0.0,0.0,58.95,58.95,58.95,0.0,0.0
2016-06-19,58.27,58.27,58.27,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2016-06-26,60.4,60.4,60.4,0.0,0.0,60.47,60.47,60.47,0.0,0.0,60.19,60.19,60.19,0.0,0.0,60.21,60.21,60.21,0.0,0.0
2016-07-03,60.08,60.08,60.08,0.0,0.0,60.57,60.57,60.57,0.0,0.0,60.03,60.03,60.03,0.0,0.0,60.57,60.57,60.57,0.0,0.0
2016-07-10,60.39,60.39,60.39,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.24,60.24,60.24,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2016-07-17,60.61,60.61,60.61,0.0,0.0,60.68,60.68,60.68,0.0,0.0,60.43,60.43,60.43,0.0,0.0,60.55,60.55,60.55,0.0,0.0
2016-07-24,62.2,62.2,62.2,0.0,0.0,62.59,62.59,62.59,0.0,0.0,62.2,62.2,62.2,0.0,0.0,62.49,62.49,62.49,0.0,0.0
2016-07-31,61.24,61.24,61.24,0.0,0.0,61.4,61.4,61.4,0.0,0.0,61.24,61.24,61.24,0.0,0.0,61.4,61.4,61.4,0.0,0.0
2016-08-07,62.66,62.66,62.66,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.55,62.55,62.55,0.0,0.0,62.61,62.61,62.61,0.0,0.0
2016-08-14,61.37,61.37,61.37,0.0,0.0,61.5,61.5,61.5,0.0,0.0,61.32,61.32,61.32,0.0,0.0,61.5,61.5,61.5,0.0,0.0
2016-08-21,61.99,61.99,61.99,0.0,0.0,62.29,62.29,62.29,0.0,0.0,61.37,61.37,61.37,0.0,0.0,61.57,61.57,61.57,0.0,0.0
2016-08-28,61.43,61.43,61.43,0.0,0.0,61.45,61.45,61.45,0.0,0.0,61.23,61.23,61.23,0.0,0.0,61.33,61.33,61.33,0.0,0.0
2016-09-04,62.1,62.1,62.1,0.0,0.0,62.14,62.14,62.14,0.0,0.0,61.84,61.84,61.84,0.0,0.0,61.84,61.84,61.84,0.0,0.0
2016-09-11,61.46,61.46,61.46,0.0,0.0,61.52,61.52,61.52,0.0,0.0,61.19,61.19,61.19,0.0,0.0,61.26,61.26,61.26,0.0,0.0
2016-09-18,64.41,64.41,64.41,0.0,0.0,64.48,64.48,64.48,0.0,0.0,64.29,64.29,64.29,0.0,0.0,64.37,64.37,64.37,0.0,0.0
2016-09-25,64.49,64.49,64.49,0.0,0.0,64.74,64.74,64.74,0.0,0.0,64.36,64.36,64.36,0.0,0.0,64.6,64.6,64.6,0.0,0.0
2016-10-02,63.95,63.95,63.95,0.0,0.0,63.96,63.96,63.96,0.0,0.0,63.63,63.63,63.63,0.0,0.0,63.96,63.96,63.96,0.0,0.0
2016-10-09,63.71,63.71,63.71,0.0,0.0,63.76,63.76,63.76,0.0,0.0,63.58,63.58,63.58,0.0,0.0,63.58,63.58,63.58,0.0,0.0
2016-10-16,64.69,64.69,64.69,0.0,0.0,65.08,65.08,65.08,0.0,0.0,64.69,64.69,64.69,0.0,0.0,65.07,65.07,65.07,0.0,0.0
2016-10-23,64.94,64.94,64.94,0.0,0.0,65.14,65.14,65.14,0.0,0.0,64.81,64.81,64.81,0.0,0.0,65.13,65.13,65.13,0.0,0.0
2016-10-30,64.7,64.7,64.7,0.0,0.0,64.83,64.83,64.83,0.0,0.0,64.65,64.65,64.65,0.0,0.0,64.65,64.65,64.65,0.0,0.0
2016-11-06,62.91,62.91,62.91,0.0,0.0,62.91,62.91,62.91,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.88,62.88,62.88,0.0,0.0
2016-11-13,62.74,62.74,62.74,0.0,0.0,62.74,62.74,62.74,0.0,0.0,62.62,62.62,62.62,0.0,0.0,62.65,62.65,62.65,0.0,0.0
2016-11-20,62.19,62.19,62.19,0.0,0.0,62.19,62.19,62.19,0.0,0.0,61.9,61.9,61.9,0.0,0.0,62.04,62.04,62.04,0.0,0.0
2016-11-27,61.88,61.88,61.88,0.0,0.0,62.07,62.07,62.07,0.0,0.0,61.79,61.79,61.79,0.0,0.0,62.05,62.05,62.05,0.0,0.0
2016-12-04,63.18,63.18,63.18,0.0,0.0,63.31,63.31,63.31,0.0,0.0,63.05,63.05,63.05,0.0,0.0,63.29,63.29,63.29,0.0,0.0
2016-12-11,62.34,62.34,62.34,0.0,0.0,62.49,62.49,62.49,0.0,0.0,62.21,62.21,62.21,0.0,0.0,62.34,62.34,62.34,0.0,0.0
2016-12-18,61.33,61.33,61.33,0.0,0.0,61.53,61.53,61.53,0.0,0.0,61.33,61.33,61.33,0.0,0.0,61.44,61.44,61.44,0.0,0.0
2016-12-25,61.67,61.67,61.67,0.0,0.0,61.79,61.79,61.79,0.0,0.0,61.53,61.53,61.53,0.0,0.0,61.57,61.57,61.57,0.0,0.0
2017-01-01,63.42,63.42,63.42,0.0,0.0,63.46,63.46,63.46,0.0,0.0,63.35,63.35,63.35,0.0,0.0,63.46,63.46,63.46,0.0,0.0
2017-01-08,63.66,63.66,63.66,0.0,0.0,63.84,63.84,63.84,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.84,63.84,63.84,0.0,0.0
2017-01-15,63.02,63.02,63.02,0.0,0.0,63.22,63.22,63.22,0.0,0.0,62.97,62.97,62.97,0.0,0.0,63.17,63.17,63.17,0.0,0.0
2017-01-22,63.63,63.63,63.63,0.0,0.0,63.63,63.63,63.63,0.0,0.0,63.31,63.31,63.31,0.0,0.0,63.41,63.41,63.41,0.0,0.0
2017-01-29,64.27,64.27,64.27,0.0,0.0,64.51,64.51,64.51,0.0,0.0,64.22,64.22,64.22,0.0,0.0,64.47,64.47,64.47,0.0,0.0
2017-02-05,64.59,64.59,64.59,0.0,0.0,64.7,64.7,64.7,0.0,0.0,64.45,64.45,64.45,0.0,0.0,64.65,64.65,64.65,0.0,0.0
2017-02-12,65.12,65.12,65.12,0.0,0.0,65.35,65.35,65.35,0.0,0.0,65.1,65.1,65.1,0.0,0.0,65.3,65.3,65.3,0.0,0.0
2017-02-19,65.71,65.71,65.71,0.0,0.0,65.88,65.88,65.88,0.0,0.0,65.71,65.71,65.71,0.0,0.0,65.88,65.88,65.88,0.0,0.0
2017-02-26,65.57,65.57,65.57,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.46,65.46,65.46,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2017-03-05,65.66,65.66,65.66,0.0,0.0,65.84,65.84,65.84,0.0,0.0,65.61,65.61,65.61,0.0,0.0,65.81,65.81,65.81,0.0,0.0
2017-03-12,66.7,66.7,66.7,0.0,0.0,66.81,66.81,66.81,0.0,0.0,66.67,66.67,66.67,0.0,0.0,66.81,66.81,66.81,0.0,0.0
2017-03-19,67.02,67.02,67.02,0.0,0.0,67.17,67.17,67.17,0.0,0.0,67.02,67.02,67.02,0.0,0.0,67.03,67.03,67.03,0.0,0.0
2017-03-26,66.28,66.28,66.28,0.0,0.0,66.34,66.34,66.34,0.0,0.0,66.15,66.15,66.15,0.0,0.0,66.33,66.33,66.33,0.0,0.0
2017-04-02,65.65,65.65,65.65,0.0,0.0,65.68,65.68,65.68,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.58,65.58,65.58,0.0,0.0
2017-04-09,65.21,65.21,65.21,0.0,0.0,65.31,65.31,65.31,0.0,0.0,65.12,65.12,65.12,0.0,0.0,65.17,65.17,65.17,0.0,0.0
2017-04-16,66.41,66.41,66.41,0.0,0.0,66.54,66.54,66.54,0.0,0.0,66.39,66.39,66.39,0.0,0.0,66.52,66.52,66.52,0.0,0.0
2017-04-23,67.33,67.33,67.33,0.0,0.0,67.45,67.45,67.45,0.0,0.0,67.28,67.28,67.28,0.0,0.0,67.28,67.28,67.28,0.0,0.0
2017-04-30,68.23,68.23,68.23,0.0,0.0,68.42,68.42,68.42,0.0,0.0,68.2,68.2,68.2,0.0,0.0,68.42,68.42,68.42,0.0,0.0
2017-05-07,67.99,67.99,67.99,0.0,0.0,68.09,68.09,68.09,0.0,0.0,67.98,67.98,67.98,0.0,0.0,68.04,68.04,68.04,0.0,0.0
2017-05-14,68.97,68.97,68.97,0.0,0.0,69.27,69.27,69.27,0.0,0.0,68.97,68.97,68.97,0.0,0.0,69.21,69.21,69.21,0.0,0.0
2017-05-21,69.14,69.14,69.14,0.0,0.0,69.29,69.29,69.29,0.0,0.0,69.07,69.07,69.07,0.0,0.0,69.29,69.29,69.29,0.0,0.0
2017-05-28,71.13,71.13,71.13,0.0,0.0,71.31,71.31,71.31,0.0,0.0,70.95,70.95,70.95,0.0,0.0,71.27,71.27,71.27,0.0,0.0
2017-06-04,70.69,70.69,70.69,0.0,0.0,70.87,70.87,70.87,0.0,0.0,70.51,70.51,70.51,0.0,0.0,70.54,70.54,70.54,0.0,0.0
2017-06-11,70.49,70.49,70.49,0.0,0.0,70.65,70.65,70.65,0.0,0.0,70.45,70.45,70.45,0.0,0.0,70.64,70.64,70.64,0.0,0.0
2017-06-18,70.42,70.42,70.42,0.0,0.0,70.42,70.42,70.42,0.0,0.0,70.27,70.27,70.27,0.0,0.0,70.41,70.41,70.41,0.0,0.0
2017-06-25,69.91,69.91,69.91,0.0,0.0,69.98,69.98,69.98,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.81,69.81,69.81,0.0,0.0
2017-07-02,68.54,68.54,68.54,0.0,0.0,68.69,68.69,68.69,0.0,0.0,68.5,68.5,68.5,0.0,0.0,68.69,68.69,68.69,0.0,0.0
2017-07-09,69.9,69.9,69.9,0.0,0.0,69.9,69.9,69.9,0.0,0.0,69.63,69.63,69.63,0.0,0.0,69.77,69.77,69.77,0.0,0.0
2017-07-16,71.15,71.15,71.15,0.0,0.0,71.39,71.39,71.39,0.0,0.0,71.13,71.13,71.13,0.0,0.0,71.37,71.37,71.37,0.0,0.0
2017-07-23,71.29,71.29,71.29,0.0,0.0,71.62,71.62,71.62,0.0,0.0,71.29,71.29,71.29,0.0,0.0,71.62,71.62,71.62,0.0,0.0
2017-07-30,72.49,72.49,72.49,0.0,0.0,72.49,72.49,72.49,0.0,0.0,72.29,72.29,72.29,0.0,0.0,72.49,72.49,72.49,0.0,0.0
2017-08-06,71.81,71.81,71.81,0.0,0.0,71.95,71.95,71.95,0.0,0.0,71.78,71.78,71.78,0.0,0.0,71.84,71.84,71.84,0.0,0.0
2017-08-13,71.83,71.83,71.83,0.0,0.0,72.2,72.2,72.2,0.0,0.0,71.83,71.83,71.83,0.0,0.0,72.05,72.05,72.05,0.0,0.0
2017-08-20,72.56,72.56,72.56,0.0,0.0,72.69,72.69,72.69,0.0,0.0,72.44,72.44,72.44,0.0,0.0,72.69,72.69,72.69,0.0,0.0
2017-08-27,73.19,73.19,73.19,0.0,0.0,73.24,73.24,73.24,0.0,0.0,73.02,73.02,73.02,0.0,0.0,73.11,73.11,73.11,0.0,0.0
2017-09-03,73.35,73.35,73.35,0.0,0.0,73.4,73.4,73.4,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.37,73.37,73.37,0.0,0.0
2017-09-10,73.46,73.46,73.46,0.0,0.0,73.46,73.46,73.46,0.0,0.0,73.23,73.23,73.23,0.0,0.0,73.43,73.43,73.43,0.0,0.0
2017-09-17,72.91,72.91,72.91,0.0,0.0,72.91,72.91,72.91,0.0,0.0,72.84,72.84,72.84,0.0,0.0,72.84,72.84,72.84,0.0,0.0
2017-09-24,74.06,74.06,74.06,0.0,0.0,74.18,74.18,74.18,0.0,0.0,74.01,74.01,74.01,0.0,0.0,74.18,74.18,74.18,0.0,0.0
2017-10-01,73.73,73.73,73.73,0.0,0.0,73.85,73.85,73.85,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.82,73.82,73.82,0.0,0.0
2017-10-08,75.81,75.81,75.81,0.0,0.0,75.88,75.88,75.88,0.0,0.0,75.67,75.67,75.67,0.0,0.0,75.85,75.85,75.85,0.0,0.0
2017-10-15,74.75,74.75,74.75,0.0,0.0,74.87,74.87,74.87,0.0,0.0,74.7,74.7,74.7,0.0,0.0,74.85,74.85,74.85,0.0,0.0
2017-10-22,76.1,76.1,76.1,0.0,0.0,76.33,76.33,76.33,0.0,0.0,75.98,75.98,75.98,0.0,0.0,76.31,76.31,76.31,0.0,0.0
2017-10-29,77.17,77.17,77.17,0.0,0.0,77.22,77.22,77.22,0.0,0.0,76.95,76.95,76.95,0.0,0.0,77.22,77.22,77.22,0.0,0.0
2017-11-05,76.97,76.97,76.97,0.0,0.0,77.05,77.05,77.05,0.0,0.0,76.82,76.82,76.82,0.0,0.0,76.93,76.93,76.93,0.0,0.0
2017-11-12,76.96,76.96,76.96,0.0,0.0,77.01,77.01,77.01,0.0,0.0,76.87,76.87,76.87,0.0,0.0,76.88,76.88,76.88,0.0,0.0
2017-11-19,79.31,79.31,79.31,0.0,0.0,79.39,79.39,79.39,0.0,0.0,79.23,79.23,79.23,0.0,0.0,79.33,79.33,79.33,0.0,0.0
2017-11-26,78.52,78.52,78.52,0.0,0.0,78.66,78.66,78.66,0.0,0.0,78.08,78.08,78.08,0.0,0.0,78.5,78.5,78.5,0.0,0.0
2017-12-03,78.64,78.64,78.64,0.0,0.0,78.64,78.64,78.64,0.0,0.0,78.43,78.43,78.43,0.0,0.0,78.63,78.63,78.63,0.0,0.0
2017-12-10,79.73,79.73,79.73,0.0,0.0,79.9,79.9,79.9,0.0,0.0,79.62,79.62,79.62,0.0,0.0,79.75,79.75,79.75,0.0,0.0
2017-12-17,79.3,79.3,79.3,0.0,0.0,79.52,79.52,79.52,0.0,0.0,79.25,79.25,79.25,0.0,0.0,79.49,79.49,79.49,0.0,0.0
2017-12-24,79.91,79.91,79.91,0.0,0.0,80.03,80.03,80.03,0.0,0.0,79.75,79.75,79.75,0.0,0.0,79.79,79.79,79.79,0.0,0.0
2017-12-31,81.42,81.42,81.42,0.0,0.0,81.64,81.64,81.64,0.0,0.0,81.32,81.32,81.32,0.0,0.0,81.6,81.6,81.6,0.0,0.0
