Date,MICR_stock_Open_average,MICR_stock_Open_max,MICR_stock_Open_min,MICR_stock_Open_volatility,MICR_stock_Open_change,MICR_stock_High_average,MICR_stock_High_max,MICR_stock_High_min,MICR_stock_High_volatility,MICR_stock_High_change,MICR_stock_Low_average,MICR_stock_Low_max,MICR_stock_Low_min,MICR_stock_Low_volatility,MICR_stock_Low_change,MICR_stock_Close_average,MICR_stock_Close_max,MICR_stock_Close_min,MICR_stock_Close_volatility,MICR_stock_Close_change,MICR_stock_Volume_average,MICR_stock_Volume_max,MICR_stock_Volume_min,MICR_stock_Volume_volatility,MICR_stock_Volume_change
2016-05-01,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,100,100,100,0,0
2016-05-08,3.9766666666666666,4.03,3.9,0.13000000000000034,0.10000000000000009,4.043333333333333,4.2,3.9,0.30000000000000027,0.30000000000000027,3.91,4.03,3.7,0.33000000000000007,0.2999999999999998,3.973333333333333,4.03,3.87,0.16000000000000014,0.14999999999999947,1185,2508,324,2184,2184
2016-05-15,3.936,4.05,3.8,0.25,0.03000000000000025,3.964,4.05,3.8,0.25,0.03000000000000025,3.858,4.05,3.63,0.41999999999999993,0.41999999999999993,3.928,4.05,3.8,0.25,0.20999999999999996,996,3470,200,3270,-3260
2016-05-22,4.2620000000000005,4.36,4.19,0.16999999999999993,0.10999999999999943,4.29,4.37,4.19,0.17999999999999972,0.10999999999999943,4.246,4.36,4.11,0.25,0.1899999999999995,4.276,4.37,4.12,0.25,0.17999999999999972,1356,4170,125,4045,-314
2016-05-29,4.336666666666667,4.4,4.3,0.10000000000000053,0.009999999999999787,4.456666666666667,4.5,4.42,0.08000000000000007,-0.04999999999999982,4.276666666666666,4.31,4.22,0.08999999999999986,0.009999999999999787,4.443333333333333,4.5,4.41,0.08999999999999986,-0.08999999999999986,1262,2086,845,1241,-1230
2016-06-05,4.436,4.5,4.29,0.20999999999999996,0.05999999999999961,4.572,4.68,4.44,0.23999999999999932,0.13999999999999968,4.436,4.5,4.29,0.20999999999999996,0.05999999999999961,4.5600000000000005,4.66,4.44,0.21999999999999975,0.13999999999999968,590,839,311,528,189
2016-06-12,4.640000000000001,4.69,4.58,0.11000000000000032,-0.040000000000000036,4.69,4.79,4.63,0.16000000000000014,-0.13999999999999968,4.573333333333333,4.65,4.49,0.16000000000000014,-0.16000000000000014,4.59,4.65,4.49,0.16000000000000014,-0.16000000000000014,488,700,200,500,-136
2016-06-19,4.536,4.67,4.25,0.41999999999999993,0.03000000000000025,4.652,4.77,4.48,0.28999999999999915,-0.04999999999999982,4.442,4.67,4.2,0.46999999999999975,0.46999999999999975,4.568,4.75,4.35,0.40000000000000036,0.3200000000000003,1154,2964,200,2764,-2764
2016-06-26,4.4075,4.6,4.23,0.3699999999999992,0.10000000000000053,4.53,4.6,4.4,0.1999999999999993,0.1299999999999999,4.3675,4.49,4.23,0.2599999999999998,0.05000000000000071,4.4675,4.59,4.39,0.20000000000000018,0.010000000000000675,1360,2291,623,1668,-741
2016-07-03,4.4,4.4,4.4,0.0,0.0,4.57,4.57,4.57,0.0,0.0,4.4,4.4,4.4,0.0,0.0,4.57,4.57,4.57,0.0,0.0,593,593,593,0,0
2016-07-10,4.33,4.51,4.2,0.3099999999999996,-0.2699999999999996,4.344,4.51,4.24,0.2699999999999996,-0.2699999999999996,4.248,4.51,4.0,0.5099999999999998,-0.2699999999999996,4.302,4.51,4.24,0.2699999999999996,-0.2699999999999996,2343,9508,100,9408,0
2016-07-17,4.077999999999999,4.12,4.01,0.11000000000000032,0.040000000000000036,4.144,4.23,4.06,0.17000000000000082,0.14000000000000057,4.048,4.12,4.0,0.1200000000000001,0.020000000000000462,4.126,4.2,4.06,0.14000000000000057,0.14000000000000057,1130,3196,405,2791,84
2016-07-24,4.22,4.31,4.16,0.14999999999999947,-0.11999999999999922,4.3133333333333335,4.35,4.28,0.0699999999999994,-0.02999999999999936,4.153333333333333,4.31,4.0,0.3099999999999996,-0.3099999999999996,4.3,4.35,4.24,0.10999999999999943,-0.0699999999999994,831,1600,105,1495,1495
2016-07-31,4.1033333333333335,4.15,4.05,0.10000000000000053,-0.10000000000000053,4.113333333333333,4.15,4.08,0.07000000000000028,-0.07000000000000028,4.05,4.11,4.0,0.11000000000000032,0.040000000000000036,4.08,4.11,4.05,0.0600000000000005,0.03000000000000025,366,600,100,500,-200
2016-08-07,4.109999999999999,4.13,4.08,0.04999999999999982,0.03000000000000025,4.109999999999999,4.13,4.08,0.04999999999999982,0.03000000000000025,4.0825,4.13,4.03,0.09999999999999964,-0.05999999999999961,4.0825,4.13,4.03,0.09999999999999964,-0.05999999999999961,187,250,100,150,-50
2016-08-14,4.093333333333334,4.12,4.08,0.040000000000000036,0.040000000000000036,4.096666666666667,4.13,4.08,0.04999999999999982,0.04999999999999982,4.066666666666666,4.12,4.0,0.1200000000000001,0.040000000000000036,4.066666666666666,4.12,4.0,0.1200000000000001,0.040000000000000036,2800,5000,100,4900,4900
2016-08-21,4.095,4.13,4.06,0.07000000000000028,-0.07000000000000028,4.095,4.13,4.06,0.07000000000000028,-0.07000000000000028,4.095,4.13,4.06,0.07000000000000028,-0.07000000000000028,4.095,4.13,4.06,0.07000000000000028,-0.07000000000000028,357,565,150,415,415
2016-08-28,4.2525,4.29,4.24,0.04999999999999982,0.04999999999999982,4.305,4.43,4.24,0.1899999999999995,0.0699999999999994,4.225,4.29,4.13,0.16000000000000014,0.04999999999999982,4.305,4.43,4.24,0.1899999999999995,0.0699999999999994,363,600,110,490,258
2016-09-04,4.175,4.25,4.05,0.20000000000000018,-0.20000000000000018,4.285,4.57,4.06,0.5100000000000007,-0.5100000000000007,4.1175,4.25,4.02,0.23000000000000043,-0.20000000000000018,4.2775,4.57,4.06,0.5100000000000007,-0.5100000000000007,1186,2600,259,2341,-496
2016-09-11,4.156666666666667,4.4,4.0,0.40000000000000036,0.33000000000000007,4.223333333333334,4.4,4.07,0.33000000000000007,0.33000000000000007,4.01,4.03,4.0,0.03000000000000025,-0.03000000000000025,4.166666666666667,4.27,4.03,0.23999999999999932,0.23999999999999932,786,1696,300,1396,1334
2016-09-18,4.3,4.58,4.02,0.5600000000000005,-0.5600000000000005,4.365,4.58,4.15,0.4299999999999997,-0.4299999999999997,4.1,4.25,3.95,0.2999999999999998,-0.2999999999999998,4.125,4.25,4.0,0.25,-0.25,4480,8654,306,8348,8348
2016-09-25,3.9000000000000004,4.19,3.61,0.5800000000000005,0.5800000000000005,4.18,4.19,4.17,0.020000000000000462,0.020000000000000462,3.87,4.19,3.55,0.6400000000000006,0.6400000000000006,4.18,4.19,4.17,0.020000000000000462,0.020000000000000462,5886,11672,100,11572,-11572
2016-10-02,4.218,4.25,4.15,0.09999999999999964,0.09999999999999964,4.274,4.35,4.23,0.11999999999999922,-0.020000000000000462,4.19,4.25,4.08,0.16999999999999993,0.16999999999999993,4.248,4.35,4.16,0.1899999999999995,0.040000000000000036,573,1215,274,941,-941
2016-10-09,4.2,4.23,4.17,0.0600000000000005,0.0600000000000005,4.21,4.25,4.17,0.08000000000000007,0.08000000000000007,4.085,4.17,4.0,0.16999999999999993,-0.16999999999999993,4.165,4.17,4.16,0.009999999999999787,-0.009999999999999787,771,1103,440,663,663
2016-10-16,4.14,4.2,4.02,0.1800000000000006,-0.1800000000000006,4.166666666666667,4.2,4.1,0.10000000000000053,-0.10000000000000053,4.14,4.2,4.02,0.1800000000000006,-0.1800000000000006,4.166666666666667,4.2,4.1,0.10000000000000053,-0.10000000000000053,436,910,100,810,200
2016-10-23,4.2,4.2,4.2,0.0,0.0,4.2,4.2,4.2,0.0,0.0,4.140000000000001,4.2,4.08,0.1200000000000001,0.1200000000000001,4.2,4.2,4.2,0.0,0.0,331,563,100,463,-463
2016-10-30,4.0125,4.05,4.0,0.04999999999999982,-0.04999999999999982,4.0600000000000005,4.15,4.0,0.15000000000000036,-0.15000000000000036,3.975,4.05,3.9,0.1499999999999999,-0.04999999999999982,4.0600000000000005,4.15,4.0,0.15000000000000036,-0.15000000000000036,930,1735,210,1525,-165
2016-11-06,3.9050000000000002,3.95,3.85,0.10000000000000009,-0.10000000000000009,3.9050000000000002,3.95,3.85,0.10000000000000009,-0.10000000000000009,3.835,3.95,3.7,0.25,-0.16000000000000014,3.835,3.95,3.7,0.25,-0.16000000000000014,764,1700,200,1500,-459
2016-11-13,3.775,3.79,3.76,0.03000000000000025,-0.03000000000000025,3.88,3.9,3.86,0.040000000000000036,0.040000000000000036,3.74,3.76,3.72,0.03999999999999959,0.03999999999999959,3.88,3.9,3.86,0.040000000000000036,0.040000000000000036,880,1560,200,1360,-1360
2016-11-20,4.04,4.07,4.01,0.0600000000000005,-0.0600000000000005,4.05,4.08,4.02,0.0600000000000005,-0.0600000000000005,4.04,4.07,4.01,0.0600000000000005,-0.0600000000000005,4.045,4.07,4.02,0.05000000000000071,-0.05000000000000071,700,1200,200,1000,-1000
2016-11-27,3.966666666666667,4.03,3.85,0.18000000000000016,0.18000000000000016,4.026666666666666,4.03,4.02,0.010000000000000675,0.0,3.966666666666667,4.03,3.85,0.18000000000000016,0.18000000000000016,3.98,4.03,3.89,0.14000000000000012,0.14000000000000012,954,2500,100,2400,-2237
2016-12-04,3.97,3.99,3.95,0.040000000000000036,0.040000000000000036,3.99,3.99,3.99,0.0,0.0,3.97,3.99,3.95,0.040000000000000036,0.040000000000000036,3.99,3.99,3.99,0.0,0.0,204,300,108,192,-192
2016-12-11,3.8425,4.0,3.57,0.43000000000000016,-0.43000000000000016,3.9274999999999998,4.06,3.84,0.21999999999999975,-0.20999999999999952,3.8025,3.96,3.57,0.3900000000000001,-0.3700000000000001,3.8925,3.96,3.81,0.1499999999999999,-0.10000000000000009,1782,4601,160,4441,3131
2016-12-18,3.7375,3.84,3.69,0.1499999999999999,0.020000000000000018,3.7375,3.84,3.69,0.1499999999999999,0.020000000000000018,3.68,3.72,3.65,0.07000000000000028,0.06000000000000005,3.6975,3.72,3.69,0.03000000000000025,0.03000000000000025,334,540,100,440,-383
2016-12-25,3.69,3.73,3.63,0.10000000000000009,-0.10000000000000009,3.7475,3.8,3.7,0.09999999999999964,0.05999999999999961,3.675,3.7,3.63,0.07000000000000028,-0.07000000000000028,3.735,3.8,3.69,0.10999999999999988,0.09999999999999964,2463,4988,200,4788,3866
2017-01-01,3.736666666666667,3.8,3.67,0.1299999999999999,-0.07000000000000028,3.8266666666666667,3.85,3.8,0.050000000000000266,-0.020000000000000018,3.6966666666666668,3.8,3.63,0.16999999999999993,0.03000000000000025,3.8233333333333333,3.85,3.8,0.050000000000000266,-0.03000000000000025,1633,3900,100,3800,-2999
2017-01-08,3.7575,3.84,3.68,0.1599999999999997,0.009999999999999787,3.81,3.85,3.75,0.10000000000000009,0.04999999999999982,3.7199999999999998,3.76,3.68,0.07999999999999963,0.009999999999999787,3.7925,3.84,3.75,0.08999999999999986,0.04999999999999982,888,2520,103,2417,428
2017-01-15,3.9,3.9,3.9,0.0,0.0,3.9,3.9,3.9,0.0,0.0,3.8899999999999997,3.9,3.88,0.020000000000000018,0.020000000000000018,3.895,3.9,3.89,0.009999999999999787,0.009999999999999787,254,300,208,92,-92
2017-01-22,3.992,4.08,3.83,0.25,0.2400000000000002,4.0440000000000005,4.15,3.83,0.3200000000000003,0.3200000000000003,3.992,4.08,3.83,0.25,0.2400000000000002,4.0440000000000005,4.15,3.83,0.3200000000000003,0.3200000000000003,508,1681,100,1581,354
2017-01-29,4.305,4.43,4.2,0.22999999999999954,0.22999999999999954,4.305,4.43,4.2,0.22999999999999954,0.22999999999999954,4.3,4.43,4.2,0.22999999999999954,0.22999999999999954,4.3025,4.43,4.2,0.22999999999999954,0.22999999999999954,1132,4118,100,4018,111
2017-02-05,4.392,4.49,4.25,0.2400000000000002,-0.0600000000000005,4.4,4.5,4.25,0.25,-0.040000000000000036,4.362,4.44,4.25,0.1900000000000004,-0.09000000000000075,4.362,4.44,4.25,0.1900000000000004,-0.09000000000000075,847,1801,100,1701,1634
2017-02-12,4.332,4.45,4.23,0.21999999999999975,0.0600000000000005,4.344,4.45,4.23,0.21999999999999975,0.1200000000000001,4.282,4.37,4.21,0.16000000000000014,-0.08999999999999986,4.3,4.37,4.23,0.13999999999999968,0.0,427,725,100,625,207
2017-02-19,4.293333333333333,4.36,4.25,0.11000000000000032,-0.019999999999999574,4.32,4.36,4.25,0.11000000000000032,-0.09999999999999964,4.11,4.16,4.04,0.1200000000000001,0.1200000000000001,4.273333333333333,4.35,4.17,0.17999999999999972,-0.17999999999999972,1267,1768,835,933,-365
2017-02-26,4.1,4.35,3.98,0.36999999999999966,-0.33999999999999986,4.124,4.35,4.01,0.33999999999999986,-0.2999999999999998,3.972,4.13,3.85,0.2799999999999998,-0.2799999999999998,4.044,4.13,4.0,0.1299999999999999,-0.08000000000000007,1525,2791,472,2319,1028
2017-03-05,4.166666666666666,4.3,4.1,0.20000000000000018,0.20000000000000018,4.166666666666666,4.3,4.1,0.20000000000000018,0.20000000000000018,4.036666666666666,4.1,3.99,0.10999999999999943,-0.08000000000000007,4.05,4.1,3.99,0.10999999999999943,-0.040000000000000036,569,604,500,104,0
2017-03-12,3.995,4.07,3.9,0.17000000000000037,0.0600000000000005,4.0225,4.1,3.9,0.19999999999999973,0.08999999999999986,3.9925,4.07,3.9,0.17000000000000037,0.07000000000000028,4.02,4.1,3.9,0.19999999999999973,0.09999999999999964,330,510,200,310,-209
2017-03-19,4.028,4.18,3.93,0.24999999999999956,-0.24999999999999956,4.085999999999999,4.18,3.96,0.21999999999999975,-0.08000000000000007,3.986,4.18,3.89,0.2899999999999996,-0.24999999999999956,4.044,4.18,3.89,0.2899999999999996,-0.08000000000000007,736,2000,100,1900,1900
2017-03-26,4.01,4.04,3.96,0.08000000000000007,0.07000000000000028,4.053333333333334,4.07,4.04,0.03000000000000025,-0.020000000000000462,3.986666666666667,4.03,3.92,0.11000000000000032,0.08999999999999986,4.006666666666667,4.03,3.97,0.06000000000000005,0.04999999999999938,566,900,200,700,-300
2017-04-02,4.093333333333333,4.18,4.0,0.17999999999999972,0.09999999999999964,4.093333333333333,4.18,4.0,0.17999999999999972,0.09999999999999964,3.9833333333333334,4.1,3.85,0.24999999999999956,0.09999999999999964,4.0633333333333335,4.1,4.0,0.09999999999999964,0.09999999999999964,663,1670,120,1550,-80
2017-04-09,4.053333333333334,4.09,4.0,0.08999999999999986,0.08999999999999986,4.06,4.1,4.0,0.09999999999999964,0.09999999999999964,3.93,4.09,3.75,0.33999999999999986,0.13999999999999968,3.9899999999999998,4.1,3.92,0.17999999999999972,0.14999999999999947,1255,2774,242,2532,-2532
2017-04-16,4.025,4.1,3.95,0.14999999999999947,0.0699999999999994,4.055,4.1,4.02,0.08000000000000007,0.0699999999999994,3.9525,4.1,3.73,0.36999999999999966,0.0699999999999994,4.0375,4.1,3.95,0.14999999999999947,0.0699999999999994,1840,4682,115,4567,-121
2017-04-23,3.95,4.04,3.9,0.14000000000000012,-0.1299999999999999,4.02,4.05,3.96,0.08999999999999986,-0.08999999999999986,3.8666666666666667,3.91,3.79,0.1200000000000001,0.1200000000000001,4.02,4.05,3.96,0.08999999999999986,-0.08999999999999986,3314,8320,507,7813,-7204
2017-04-30,3.98,4.0,3.96,0.040000000000000036,-0.040000000000000036,4.035,4.05,4.02,0.03000000000000025,-0.03000000000000025,3.98,4.0,3.96,0.040000000000000036,-0.040000000000000036,4.035,4.05,4.02,0.03000000000000025,-0.03000000000000025,863,1357,370,987,-987
2017-05-07,3.998,4.1,3.8,0.2999999999999998,-0.0699999999999994,4.048,4.1,4.03,0.0699999999999994,-0.0699999999999994,3.982,4.1,3.8,0.2999999999999998,-0.0699999999999994,4.048,4.1,4.03,0.0699999999999994,-0.0699999999999994,735,2150,100,2050,-331
2017-05-14,3.84,3.95,3.7,0.25,0.25,4.0075,4.1,3.95,0.14999999999999947,0.11999999999999966,3.8025,3.88,3.7,0.17999999999999972,0.1299999999999999,4.0075,4.1,3.95,0.14999999999999947,0.11999999999999966,1032,1462,526,936,125
2017-05-21,3.9066666666666667,4.11,3.71,0.40000000000000036,-0.2100000000000004,4.1033333333333335,4.11,4.1,0.010000000000000675,-0.010000000000000675,3.8166666666666664,3.88,3.71,0.16999999999999993,0.020000000000000018,4.06,4.1,4.03,0.0699999999999994,0.04999999999999982,4486,6688,1857,4831,4831
2017-05-28,4.056666666666667,4.1,4.02,0.08000000000000007,-0.04999999999999982,4.0633333333333335,4.1,4.02,0.08000000000000007,-0.02999999999999936,4.0,4.02,3.98,0.03999999999999959,-0.03999999999999959,4.01,4.02,4.0,0.019999999999999574,-0.009999999999999787,2167,4201,247,3954,-2147
2017-06-04,4.0225,4.1,3.95,0.14999999999999947,0.14999999999999947,4.074999999999999,4.1,4.0,0.09999999999999964,0.09999999999999964,3.975,4.07,3.86,0.2100000000000004,0.1200000000000001,4.0675,4.1,4.0,0.09999999999999964,0.07000000000000028,1878,5151,505,4646,-44
2017-06-11,4.04,4.1,4.0,0.09999999999999964,0.0,4.069999999999999,4.1,4.0,0.09999999999999964,0.0,3.91,4.04,3.82,0.2200000000000002,-0.16000000000000014,4.024,4.1,3.93,0.16999999999999948,-0.05999999999999961,7249,11462,916,10546,8473
2017-06-18,4.006,4.05,3.96,0.08999999999999986,0.04999999999999982,4.052,4.1,4.02,0.08000000000000007,0.020000000000000462,3.934,4.04,3.8,0.2400000000000002,0.2400000000000002,4.024,4.1,3.93,0.16999999999999948,0.040000000000000036,3080,9641,133,9508,-3827
2017-06-25,3.9625,4.09,3.87,0.21999999999999975,0.08999999999999986,3.9975,4.1,3.9,0.19999999999999973,0.09999999999999964,3.855,3.9,3.76,0.14000000000000012,-0.14000000000000012,3.9325,3.99,3.9,0.0900000000000003,-0.040000000000000036,2126,4652,500,4152,2329
2017-07-02,3.73,3.74,3.72,0.020000000000000018,0.020000000000000018,3.7966666666666664,3.84,3.75,0.08999999999999986,-0.04999999999999982,3.6733333333333333,3.72,3.65,0.07000000000000028,-0.07000000000000028,3.756666666666667,3.8,3.72,0.07999999999999963,-0.04999999999999982,3365,5156,1420,3736,-2100
2017-07-09,3.8225,3.94,3.75,0.18999999999999995,0.18999999999999995,3.8899999999999997,3.94,3.8,0.14000000000000012,0.040000000000000036,3.79,3.94,3.68,0.2599999999999998,0.19999999999999973,3.8899999999999997,3.94,3.8,0.14000000000000012,0.040000000000000036,817,2417,200,2217,-208
2017-07-16,3.942,4.07,3.76,0.3100000000000005,0.08000000000000007,3.99,4.07,3.9,0.17000000000000037,0.03000000000000025,3.82,3.99,3.66,0.33000000000000007,-0.18000000000000016,3.9499999999999997,4.04,3.86,0.18000000000000016,-0.020000000000000462,1841,4015,207,3808,1241
2017-07-23,3.9339999999999997,4.02,3.84,0.17999999999999972,-0.09999999999999964,3.972,4.02,3.91,0.10999999999999943,-0.05999999999999961,3.806,3.87,3.75,0.1200000000000001,-0.050000000000000266,3.868,3.96,3.8,0.16000000000000014,0.08999999999999986,1618,4822,506,4316,4316
2017-07-30,3.79,3.95,3.61,0.3400000000000003,-0.22999999999999998,3.98,4.1,3.87,0.22999999999999954,0.13999999999999968,3.758,3.9,3.61,0.29000000000000004,-0.17999999999999972,3.9699999999999998,4.1,3.87,0.22999999999999954,0.13999999999999968,2118,6493,242,6251,6251
2017-08-06,3.81,4.02,3.62,0.39999999999999947,-0.19999999999999973,3.902,4.03,3.81,0.2200000000000002,-0.18000000000000016,3.688,3.89,3.5,0.3900000000000001,-0.3900000000000001,3.826,3.89,3.79,0.10000000000000009,-0.040000000000000036,2261,5626,455,5171,2315
2017-08-13,3.672,3.85,3.41,0.43999999999999995,-0.14000000000000012,3.7800000000000002,3.85,3.68,0.16999999999999993,-0.14000000000000012,3.58,3.71,3.41,0.2999999999999998,-0.10999999999999988,3.708,3.85,3.6,0.25,-0.25,1796,5200,317,4883,74
2017-08-20,3.566,3.61,3.53,0.08000000000000007,-0.010000000000000231,3.708,4.0,3.55,0.4500000000000002,-0.3700000000000001,3.53,3.57,3.48,0.08999999999999986,-0.06000000000000005,3.654,4.0,3.51,0.4900000000000002,-0.3700000000000001,1763,2706,942,1764,-1209
2017-08-27,3.666,3.85,3.5,0.3500000000000001,0.08000000000000007,3.7560000000000002,3.88,3.64,0.23999999999999977,0.009999999999999787,3.556,3.64,3.5,0.14000000000000012,0.050000000000000266,3.646,3.88,3.51,0.3700000000000001,0.0900000000000003,1434,4208,0,4208,-1137
2017-09-03,3.5025,3.55,3.44,0.10999999999999988,0.04999999999999982,3.5925,3.65,3.55,0.10000000000000009,-0.06999999999999984,3.4050000000000002,3.44,3.37,0.06999999999999984,-0.06000000000000005,3.5625,3.65,3.43,0.21999999999999975,-0.06999999999999984,1755,2705,795,1910,-1139
2017-09-10,3.58,3.69,3.44,0.25,0.25,3.6839999999999997,3.76,3.55,0.20999999999999996,0.20000000000000018,3.508,3.58,3.42,0.16000000000000014,0.16000000000000014,3.642,3.76,3.42,0.33999999999999986,0.29000000000000004,2385,3943,201,3742,3742
2017-09-17,3.67,3.72,3.59,0.13000000000000034,-0.1200000000000001,3.686,3.72,3.64,0.08000000000000007,-0.06000000000000005,3.618,3.72,3.51,0.2100000000000004,-0.1200000000000001,3.654,3.72,3.6,0.1200000000000001,-0.1200000000000001,1500,3680,258,3422,-1573
2017-09-24,3.692,3.79,3.62,0.16999999999999993,0.16999999999999993,3.7439999999999998,3.82,3.65,0.16999999999999993,0.1499999999999999,3.692,3.79,3.62,0.16999999999999993,0.16999999999999993,3.7439999999999998,3.82,3.65,0.16999999999999993,0.1499999999999999,386,1172,124,1048,-15
2017-10-01,3.658,3.79,3.55,0.2400000000000002,-0.16999999999999993,3.668,3.79,3.55,0.2400000000000002,-0.14000000000000012,3.566,3.65,3.5,0.1499999999999999,-0.029999999999999805,3.59,3.74,3.5,0.2400000000000002,-0.0900000000000003,764,1586,210,1376,-419
2017-10-08,3.6775,3.7,3.63,0.07000000000000028,-0.020000000000000018,3.6775,3.7,3.63,0.07000000000000028,-0.020000000000000018,3.6637500000000003,3.7,3.6,0.10000000000000009,-0.02499999999999991,3.6637500000000003,3.7,3.6,0.10000000000000009,-0.02499999999999991,1037,2637,100,2537,-1795
2017-10-15,3.616,3.73,3.47,0.2599999999999998,-0.16999999999999993,3.654,3.75,3.5,0.25,-0.20000000000000018,3.572,3.65,3.47,0.17999999999999972,-0.16999999999999993,3.61,3.75,3.5,0.25,-0.20000000000000018,737,1486,202,1284,1284
