Date,FRO_stock_Open_average,FRO_stock_Open_max,FRO_stock_Open_min,FRO_stock_Open_volatility,FRO_stock_Open_change,FRO_stock_High_average,FRO_stock_High_max,FRO_stock_High_min,FRO_stock_High_volatility,FRO_stock_High_change,FRO_stock_Low_average,FRO_stock_Low_max,FRO_stock_Low_min,FRO_stock_Low_volatility,FRO_stock_Low_change,FRO_stock_Close_average,FRO_stock_Close_max,FRO_stock_Close_min,FRO_stock_Close_volatility,FRO_stock_Close_change,FRO_stock_Volume_average,FRO_stock_Volume_max,FRO_stock_Volume_min,FRO_stock_Volume_volatility,FRO_stock_Volume_change
2016-04-24,8.426,8.56,8.3,0.2599999999999998,-0.16999999999999993,8.668000000000001,9.0,8.46,0.5399999999999991,-0.02999999999999936,8.32,8.54,8.08,0.4599999999999991,-0.1899999999999995,8.496,8.86,8.24,0.6199999999999992,-0.08999999999999986,1196080,1548181,783385,764796,604580
2016-05-01,7.836,8.1,7.57,0.5299999999999994,-0.5299999999999994,7.982,8.31,7.82,0.4900000000000002,-0.4500000000000002,7.64,8.03,7.4,0.629999999999999,-0.4899999999999993,7.796,8.31,7.45,0.8600000000000003,-0.5100000000000007,1231226,1933256,816792,1116464,-49626
2016-05-08,7.834,8.03,7.67,0.35999999999999943,0.08999999999999986,8.05,8.21,7.83,0.3800000000000008,0.1299999999999999,7.7139999999999995,7.81,7.53,0.27999999999999936,0.14999999999999947,7.914,8.12,7.78,0.33999999999999897,0.04999999999999982,780622,1108330,556816,551514,-166335
2016-05-15,7.862,8.12,7.55,0.5699999999999994,-0.3799999999999999,7.978,8.38,7.58,0.8000000000000007,-0.5399999999999991,7.744,8.05,7.41,0.6400000000000006,-0.5199999999999996,7.844,8.14,7.47,0.6700000000000008,-0.5799999999999992,946235,1443712,535729,907983,598459
2016-05-22,7.8180000000000005,8.05,7.6,0.45000000000000107,0.3100000000000005,7.9559999999999995,8.1,7.83,0.2699999999999996,0.17999999999999883,7.7059999999999995,7.81,7.6,0.20999999999999996,0.1800000000000006,7.848,8.02,7.71,0.3099999999999996,0.3099999999999996,918166,1093792,652808,440984,-242056
2016-05-29,8.7025,9.0,8.39,0.6099999999999994,0.6099999999999994,8.942499999999999,9.01,8.84,0.16999999999999993,0.08999999999999986,8.52,8.67,8.39,0.27999999999999936,0.27999999999999936,8.870000000000001,9.0,8.64,0.35999999999999943,0.08000000000000007,2033122,3591416,1086737,2504679,-2504679
2016-06-05,9.528,9.86,9.03,0.8300000000000001,0.47000000000000064,9.834,10.41,9.52,0.8900000000000006,0.0,9.384,9.84,9.0,0.8399999999999999,0.009999999999999787,9.682,10.26,9.08,1.1799999999999997,-0.33000000000000007,2124201,3031578,1749982,1281596,-80408
2016-06-12,8.443999999999999,8.86,8.0,0.8599999999999994,-0.7799999999999994,8.634,9.18,8.12,1.0600000000000005,-0.7899999999999991,8.241999999999999,8.78,7.82,0.9599999999999991,-0.7199999999999989,8.35,8.87,8.06,0.8099999999999987,-0.6999999999999993,1413303,1750047,1029462,720585,-248396
2016-06-19,8.206,8.45,7.82,0.629999999999999,-0.629999999999999,8.344,8.54,8.18,0.35999999999999943,-0.35999999999999943,8.086,8.25,7.81,0.4400000000000004,-0.4400000000000004,8.192,8.44,7.98,0.4599999999999991,-0.35999999999999943,1697395,4751316,773628,3977688,3736031
2016-06-26,7.8500000000000005,8.14,7.74,0.40000000000000036,0.009999999999999787,7.954,8.2,7.74,0.4599999999999991,0.20999999999999996,7.74,8.01,7.5,0.5099999999999998,0.25,7.868,8.1,7.54,0.5599999999999996,0.33000000000000007,1687034,2449956,910922,1539034,-1432598
2016-07-03,7.445,7.72,7.25,0.46999999999999975,-0.46999999999999975,7.5975,7.76,7.46,0.2999999999999998,-0.20000000000000018,7.3325,7.52,7.21,0.3099999999999996,-0.27999999999999936,7.475,7.57,7.26,0.3100000000000005,-0.009999999999999787,1547737,2093951,1082042,1011909,-718826
2016-07-10,7.766,7.84,7.61,0.22999999999999954,0.22999999999999954,7.91,8.0,7.81,0.1900000000000004,0.0600000000000005,7.718,7.8,7.59,0.20999999999999996,0.20000000000000018,7.808,7.87,7.71,0.16000000000000014,0.0699999999999994,1008283,1373057,614772,758285,-556664
2016-07-17,7.974,8.24,7.73,0.5099999999999998,0.5099999999999998,8.148,8.37,7.94,0.4299999999999988,0.3199999999999994,7.924,8.14,7.7,0.4400000000000004,0.4400000000000004,8.06,8.28,7.81,0.46999999999999975,0.27999999999999936,838945,1100212,620625,479587,-232764
2016-07-24,8.042,8.21,7.87,0.34000000000000075,-0.28000000000000025,8.14,8.25,8.03,0.22000000000000064,-0.13000000000000078,7.894,8.02,7.71,0.3099999999999996,-0.25,8.006,8.14,7.85,0.2900000000000009,-0.1299999999999999,854395,1190669,746407,444262,-17546
2016-07-31,7.636,7.79,7.42,0.3700000000000001,-0.07000000000000028,7.824,7.96,7.7,0.2599999999999998,0.09999999999999964,7.526,7.68,7.38,0.2999999999999998,0.040000000000000036,7.682,7.94,7.42,0.5200000000000005,0.2600000000000007,1064476,1429298,924471,504827,-603
2016-08-07,8.09,8.18,8.0,0.17999999999999972,0.17999999999999972,8.202,8.3,8.11,0.19000000000000128,0.11000000000000121,8.018,8.17,7.93,0.2400000000000002,0.1899999999999995,8.13,8.26,8.0,0.2599999999999998,0.09999999999999964,928644,1385350,638471,746879,-483135
2016-08-14,8.274,8.37,8.2,0.16999999999999993,-0.0600000000000005,8.406,8.48,8.36,0.120000000000001,-0.09999999999999964,8.234,8.3,8.17,0.13000000000000078,-0.08999999999999986,8.378,8.46,8.33,0.13000000000000078,-0.13000000000000078,985464,1341563,731953,609610,-374082
2016-08-21,8.376,8.72,8.18,0.5400000000000009,0.10999999999999943,8.556,8.9,8.29,0.6100000000000012,-0.05999999999999872,8.234,8.45,8.13,0.3199999999999985,-0.03999999999999915,8.388,8.76,8.2,0.5600000000000005,-0.1899999999999995,1475385,2175175,989175,1186000,-123161
2016-08-28,7.694,8.21,7.25,0.9600000000000009,-0.9600000000000009,7.760000000000001,8.22,7.33,0.8900000000000006,-0.8200000000000003,7.538,8.05,7.02,1.0300000000000011,-0.8500000000000005,7.654,8.12,7.15,0.9699999999999989,-0.8899999999999988,2370473,4518772,852677,3666095,630978
2016-09-04,7.452500000000001,7.62,7.35,0.27000000000000046,0.05000000000000071,7.550000000000001,7.66,7.4,0.2599999999999998,-0.25,7.33,7.55,7.09,0.45999999999999996,-0.2599999999999998,7.4025,7.58,7.09,0.4900000000000002,-0.45999999999999996,1170469,1401490,1067132,334358,-320701
2016-09-11,6.986,7.12,6.83,0.29000000000000004,-0.28000000000000025,7.122,7.23,6.99,0.2400000000000002,-0.08000000000000007,6.898,7.01,6.8,0.20999999999999996,-0.20999999999999996,7.022,7.18,6.85,0.33000000000000007,-0.02999999999999936,1300436,1624639,974390,650249,200860
2016-09-18,7.284,7.49,7.11,0.3799999999999999,0.15000000000000036,7.378,7.54,7.28,0.2599999999999998,0.13999999999999968,7.118,7.26,7.03,0.22999999999999954,0.019999999999999574,7.172,7.31,7.03,0.27999999999999936,0.08000000000000007,968157,1071962,823279,248683,-248683
2016-09-25,7.238,7.38,7.11,0.2699999999999996,-0.03000000000000025,7.258,7.38,7.15,0.22999999999999954,-0.07000000000000028,7.048,7.13,7.01,0.1200000000000001,0.05999999999999961,7.118,7.25,7.03,0.21999999999999975,0.08000000000000007,1169410,2203238,710995,1492243,-364142
2016-10-02,7.448,7.76,7.09,0.6699999999999999,0.5800000000000001,7.4959999999999996,7.86,7.13,0.7300000000000004,0.5499999999999998,7.304,7.58,7.0,0.5800000000000001,0.5,7.36,7.66,7.11,0.5499999999999998,0.39999999999999947,1194256,2431366,686830,1744536,-5938
2016-10-09,7.772,8.01,7.5,0.5099999999999998,-0.02999999999999936,7.816,8.03,7.51,0.5199999999999996,-0.20999999999999996,7.594,7.82,7.33,0.4900000000000002,-0.2599999999999998,7.664,7.89,7.45,0.4399999999999995,-0.40999999999999925,886485,1408107,495087,913020,-913020
2016-10-16,7.652,7.77,7.55,0.21999999999999975,0.1299999999999999,7.7540000000000004,7.9,7.56,0.34000000000000075,0.2600000000000007,7.59,7.67,7.43,0.2400000000000002,0.22000000000000064,7.6739999999999995,7.86,7.47,0.39000000000000057,0.2400000000000002,518422,771509,307490,464019,-29320
2016-10-23,7.446,7.58,7.38,0.20000000000000018,-0.20000000000000018,7.528,7.67,7.43,0.2400000000000002,-0.1899999999999995,7.39,7.5,7.34,0.16000000000000014,-0.15000000000000036,7.434,7.56,7.36,0.1999999999999993,-0.14999999999999947,509257,556483,451593,104890,-85346
2016-10-30,7.2459999999999996,7.43,7.07,0.35999999999999943,-0.35999999999999943,7.288,7.45,7.08,0.3700000000000001,-0.3600000000000003,7.05,7.16,6.95,0.20999999999999996,-0.20000000000000018,7.084,7.22,6.96,0.2599999999999998,-0.15000000000000036,857332,1545056,627557,917499,-110922
2016-11-06,7.17,7.44,6.91,0.5300000000000002,0.3100000000000005,7.418,7.67,7.2,0.46999999999999975,0.39999999999999947,7.13,7.34,6.91,0.4299999999999997,0.2400000000000002,7.37,7.58,7.18,0.40000000000000036,0.40000000000000036,812626,1044092,531234,512858,409751
2016-11-13,7.502,7.89,7.32,0.5699999999999994,0.11000000000000032,7.768000000000001,8.05,7.53,0.5200000000000005,0.1200000000000001,7.4239999999999995,7.6,7.26,0.33999999999999986,0.09999999999999964,7.598,7.85,7.43,0.41999999999999993,0.1800000000000006,1402909,2685607,723473,1962134,-100669
2016-11-20,7.585,7.73,7.47,0.2600000000000007,-0.040000000000000036,7.7,7.79,7.62,0.16999999999999993,-0.16999999999999993,7.4975000000000005,7.54,7.46,0.08000000000000007,0.04999999999999982,7.6325,7.75,7.57,0.17999999999999972,-0.17999999999999972,714514,1070897,272714,798183,-798183
2016-11-27,7.174,7.47,6.93,0.54,-0.39999999999999947,7.32,7.57,7.13,0.4400000000000004,-0.41999999999999993,7.09,7.39,6.93,0.45999999999999996,-0.34999999999999964,7.168,7.44,7.03,0.41000000000000014,-0.40000000000000036,1431166,2605811,613174,1992637,-193934
2016-12-04,7.33,7.7,7.03,0.6699999999999999,0.6699999999999999,7.508,7.83,7.24,0.5899999999999999,0.5899999999999999,7.2620000000000005,7.48,7.0,0.4800000000000004,0.4800000000000004,7.406,7.71,7.22,0.4900000000000002,0.29000000000000004,1512234,2571939,845710,1726229,1290487
2016-12-11,7.576,7.68,7.51,0.16999999999999993,-0.08999999999999986,7.652,7.78,7.56,0.22000000000000064,-0.07000000000000028,7.398,7.46,7.33,0.1299999999999999,0.08999999999999986,7.476,7.77,7.34,0.4299999999999997,0.08999999999999986,1461079,2341435,946510,1394925,-173363
2016-12-18,7.236,7.29,7.14,0.15000000000000036,-0.15000000000000036,7.262,7.34,7.17,0.16999999999999993,-0.16999999999999993,7.072,7.14,7.01,0.1299999999999999,0.040000000000000036,7.124,7.17,7.07,0.09999999999999964,0.05999999999999961,1326404,2365491,631337,1734154,-1262088
2016-12-25,7.15,7.17,7.13,0.040000000000000036,0.019999999999999574,7.17,7.2,7.13,0.07000000000000028,0.0,7.0425,7.08,7.0,0.08000000000000007,0.009999999999999787,7.077500000000001,7.11,7.05,0.0600000000000005,0.03000000000000025,849870,1091254,705827,385427,249851
2017-01-01,7.3975,7.43,7.38,0.04999999999999982,0.009999999999999787,7.5075,7.54,7.46,0.08000000000000007,0.07000000000000028,7.3375,7.38,7.28,0.09999999999999964,0.08000000000000007,7.4325,7.46,7.39,0.07000000000000028,-0.0600000000000005,1212071,1489007,964701,524306,-464144
2017-01-08,7.166,7.3,7.07,0.22999999999999954,-0.040000000000000036,7.276,7.34,7.2,0.13999999999999968,-0.08999999999999986,7.11,7.18,7.05,0.1299999999999999,-0.03000000000000025,7.2,7.29,7.1,0.1900000000000004,-0.1200000000000001,1042770,1332943,646069,686874,222780
2017-01-15,7.0649999999999995,7.08,7.05,0.03000000000000025,-0.009999999999999787,7.1675,7.32,7.08,0.2400000000000002,0.20999999999999996,7.01,7.03,7.0,0.03000000000000025,0.020000000000000462,7.1325,7.29,7.07,0.21999999999999975,0.21999999999999975,1423092,2015590,1098602,916988,552719
2017-01-22,7.146,7.2,7.09,0.11000000000000032,-0.020000000000000462,7.232,7.32,7.12,0.20000000000000018,-0.07000000000000028,7.11,7.17,7.01,0.16000000000000014,-0.07000000000000028,7.152,7.23,7.02,0.21000000000000085,-0.11000000000000032,884228,1205709,699464,506245,450370
2017-01-29,6.890000000000001,7.03,6.78,0.25,-0.20999999999999996,6.966,7.11,6.84,0.27000000000000046,-0.2400000000000002,6.818,6.92,6.7,0.21999999999999975,-0.21999999999999975,6.894,7.06,6.76,0.2999999999999998,-0.1999999999999993,1498725,2086813,995592,1091221,-350737
2017-02-05,6.81,6.91,6.75,0.16000000000000014,0.0600000000000005,6.89,7.12,6.77,0.35000000000000053,0.25,6.744,6.88,6.66,0.21999999999999975,0.14999999999999947,6.824,7.08,6.72,0.3600000000000003,0.2999999999999998,1092605,1775308,767313,1007995,867966
2017-02-12,7.022,7.15,6.93,0.22000000000000064,-0.1900000000000004,7.09,7.24,7.03,0.20999999999999996,-0.20999999999999996,6.978,7.1,6.92,0.17999999999999972,-0.16999999999999993,7.03,7.13,6.93,0.20000000000000018,-0.13999999999999968,630061,838467,512832,325635,-316936
2017-02-19,6.8149999999999995,6.91,6.74,0.16999999999999993,-0.16999999999999993,6.8975,7.02,6.8,0.21999999999999975,-0.21999999999999975,6.7825,6.87,6.7,0.16999999999999993,-0.16999999999999993,6.85,6.96,6.76,0.20000000000000018,-0.20000000000000018,643806,755931,598968,156963,-145611
2017-02-26,6.94,7.04,6.68,0.3600000000000003,0.3000000000000007,7.048,7.21,6.75,0.45999999999999996,0.2999999999999998,6.87,6.98,6.66,0.3200000000000003,0.2400000000000002,6.964,7.14,6.73,0.40999999999999925,0.22999999999999954,1578753,3092843,856491,2236352,173600
2017-03-05,6.808,6.91,6.69,0.21999999999999975,-0.1999999999999993,6.8759999999999994,7.01,6.77,0.2400000000000002,-0.2400000000000002,6.768,6.87,6.63,0.2400000000000002,-0.1900000000000004,6.84,7.0,6.7,0.2999999999999998,-0.23000000000000043,759123,918499,535217,383282,-144869
2017-03-12,6.814,6.99,6.66,0.33000000000000007,0.33000000000000007,6.93,7.1,6.75,0.34999999999999964,0.22999999999999954,6.774,6.99,6.61,0.3799999999999999,0.3799999999999999,6.902,7.09,6.7,0.3899999999999997,0.22999999999999954,1141948,1808172,645366,1162806,-142347
2017-03-19,6.892,7.13,6.72,0.41000000000000014,-0.3700000000000001,6.944,7.15,6.82,0.33000000000000007,-0.3200000000000003,6.79,7.01,6.69,0.3199999999999994,-0.2699999999999996,6.868,7.07,6.78,0.29000000000000004,-0.25,1121184,1354835,905999,448836,-211500
2017-03-26,6.734,6.83,6.67,0.16000000000000014,0.0600000000000005,6.868,6.96,6.78,0.17999999999999972,-0.019999999999999574,6.704,6.8,6.63,0.16999999999999993,0.04999999999999982,6.82,6.92,6.74,0.17999999999999972,-0.04999999999999982,997716,1491022,666005,825017,274835
2017-04-02,6.728,6.78,6.7,0.08000000000000007,-0.03000000000000025,6.758,6.8,6.73,0.0699999999999994,-0.009999999999999787,6.666,6.71,6.61,0.09999999999999964,-0.040000000000000036,6.69,6.74,6.63,0.11000000000000032,-0.04999999999999982,697301,1236824,373568,863256,-148246
2017-04-09,6.815,6.95,6.69,0.2599999999999998,0.08999999999999986,6.905,6.96,6.8,0.16000000000000014,-0.11000000000000032,6.715,6.76,6.65,0.10999999999999943,-0.040000000000000036,6.8175,6.95,6.65,0.2999999999999998,-0.25,907489,1151761,597728,554033,-386609
2017-04-16,6.674,6.71,6.65,0.05999999999999961,-0.019999999999999574,6.716,6.75,6.68,0.07000000000000028,-0.07000000000000028,6.652,6.67,6.62,0.04999999999999982,-0.040000000000000036,6.678,6.74,6.63,0.11000000000000032,-0.11000000000000032,685870,951657,556107,395550,-77709
2017-04-23,6.714,6.75,6.68,0.07000000000000028,-0.040000000000000036,6.736,6.82,6.68,0.14000000000000057,-0.04999999999999982,6.652,6.73,6.6,0.13000000000000078,-0.009999999999999787,6.676,6.73,6.65,0.08000000000000007,-0.019999999999999574,901600,1225962,701255,524707,-84480
2017-04-30,6.568,6.67,6.42,0.25,-0.25,6.602,6.71,6.47,0.2400000000000002,-0.2400000000000002,6.48,6.63,6.33,0.2999999999999998,-0.2999999999999998,6.482,6.63,6.33,0.2999999999999998,-0.2999999999999998,567718,791834,335758,456076,198882
2017-05-07,6.386,6.46,6.31,0.15000000000000036,-0.0600000000000005,6.418,6.46,6.38,0.08000000000000007,-0.07000000000000028,6.3,6.34,6.25,0.08999999999999986,0.040000000000000036,6.328,6.38,6.29,0.08999999999999986,0.03000000000000025,637020,1020270,313274,706996,-706996
2017-05-14,6.348,6.5,6.25,0.25,-0.25,6.378,6.54,6.27,0.27000000000000046,-0.25,6.26,6.35,6.15,0.1999999999999993,-0.15999999999999925,6.292,6.38,6.15,0.22999999999999954,-0.11000000000000032,668683,863214,482415,380799,-261402
2017-05-21,6.14,6.24,5.93,0.3100000000000005,-0.3100000000000005,6.188,6.34,5.93,0.41000000000000014,-0.41000000000000014,6.008,6.23,5.48,0.75,-0.75,6.062,6.32,5.63,0.6900000000000004,-0.6900000000000004,1202838,3668061,362326,3305735,3096019
2017-05-28,5.765,5.78,5.75,0.03000000000000025,0.009999999999999787,5.82,5.9,5.78,0.1200000000000001,0.0,5.5775,5.74,5.39,0.35000000000000053,0.27000000000000046,5.6925,5.81,5.41,0.39999999999999947,0.34999999999999964,1837819,2920851,842653,2078198,-1784146
2017-06-04,5.588,5.75,5.42,0.33000000000000007,-0.2999999999999998,5.64,5.76,5.48,0.27999999999999936,-0.16999999999999993,5.518,5.68,5.4,0.27999999999999936,-0.2699999999999996,5.592,5.7,5.47,0.23000000000000043,-0.15000000000000036,652172,721037,522205,198832,109283
2017-06-11,5.488,5.7,5.37,0.33000000000000007,-0.1299999999999999,5.6,5.73,5.46,0.27000000000000046,-0.2599999999999998,5.444,5.56,5.36,0.1999999999999993,-0.1299999999999999,5.53,5.66,5.41,0.25,-0.2400000000000002,791774,931922,692210,239712,8626
2017-06-18,5.444,5.51,5.41,0.09999999999999964,0.05999999999999961,5.526,5.6,5.48,0.11999999999999922,0.11999999999999922,5.406,5.46,5.35,0.11000000000000032,0.04999999999999982,5.49,5.59,5.44,0.14999999999999947,0.1299999999999999,679595,984373,486059,498314,498314
2017-06-25,5.5280000000000005,5.57,5.48,0.08999999999999986,0.05000000000000071,5.636,5.76,5.56,0.20000000000000018,0.20000000000000018,5.5040000000000004,5.53,5.47,0.0600000000000005,0.03000000000000025,5.59,5.73,5.52,0.21000000000000085,0.21000000000000085,623316,746886,523614,223272,11273
2017-07-02,5.795,5.86,5.73,0.1299999999999999,0.07999999999999918,5.8575,5.88,5.82,0.05999999999999961,-0.05999999999999961,5.7175,5.76,5.65,0.10999999999999943,-0.0699999999999994,5.775,5.85,5.66,0.1899999999999995,-0.1899999999999995,454301,481227,429779,51448,-16405
2017-07-09,5.854,6.02,5.7,0.3199999999999994,0.3199999999999994,5.96,6.2,5.82,0.3799999999999999,0.3799999999999999,5.802,6.01,5.68,0.33000000000000007,0.33000000000000007,5.906,6.19,5.77,0.4200000000000008,0.4200000000000008,557836,875408,261379,614029,614029
2017-07-16,6.276,6.39,6.19,0.1999999999999993,-0.019999999999999574,6.344,6.5,6.19,0.3099999999999996,-0.09999999999999964,6.17,6.3,5.86,0.4399999999999995,-0.3199999999999994,6.234,6.39,5.9,0.4899999999999993,-0.3699999999999992,805974,1537320,532879,1004441,1004441
2017-07-23,5.828,5.94,5.75,0.1900000000000004,-0.15000000000000036,5.866,5.94,5.79,0.15000000000000036,-0.0600000000000005,5.754,5.8,5.68,0.1200000000000001,-0.009999999999999787,5.776,5.82,5.72,0.10000000000000053,0.010000000000000675,512840,647704,388082,259622,-251599
2017-07-30,5.658,5.78,5.55,0.23000000000000043,-0.23000000000000043,5.7219999999999995,5.85,5.58,0.2699999999999996,-0.2699999999999996,5.61,5.73,5.5,0.23000000000000043,-0.23000000000000043,5.638,5.73,5.54,0.1900000000000004,-0.1900000000000004,372087,485722,303542,182180,-70178
2017-08-06,5.478,5.53,5.36,0.16999999999999993,-0.13999999999999968,5.552,5.6,5.48,0.11999999999999922,-0.11999999999999922,5.44,5.49,5.28,0.20999999999999996,-0.20999999999999996,5.492,5.54,5.44,0.09999999999999964,-0.09999999999999964,538440,912837,323346,589491,480176
2017-08-13,5.202,5.44,5.03,0.41000000000000014,-0.40000000000000036,5.22,5.44,5.05,0.39000000000000057,-0.39000000000000057,5.124,5.35,5.0,0.34999999999999964,-0.34999999999999964,5.152,5.36,5.02,0.34000000000000075,-0.34000000000000075,569209,827590,445130,382460,-83788
2017-08-20,5.2540000000000004,5.43,5.07,0.35999999999999943,0.35999999999999943,5.4079999999999995,5.64,5.2,0.4399999999999995,0.4399999999999995,5.224,5.43,5.05,0.3799999999999999,0.3799999999999999,5.346,5.62,5.11,0.5099999999999998,0.5099999999999998,519078,810793,349176,461617,-148535
2017-08-27,5.3,5.63,5.03,0.5999999999999996,-0.5300000000000002,5.402,5.8,5.05,0.75,-0.6699999999999999,5.2,5.6,4.87,0.7299999999999995,-0.6699999999999999,5.266,5.71,4.88,0.8300000000000001,-0.71,1228126,2009795,542854,1466941,846459
2017-09-03,5.4399999999999995,5.68,5.18,0.5,0.4500000000000002,5.5375,5.76,5.24,0.5199999999999996,0.45999999999999996,5.345,5.57,5.08,0.4900000000000002,0.46999999999999975,5.5,5.76,5.1,0.6600000000000001,0.5900000000000007,1191783,2135691,614913,1520778,-1520778
2017-09-10,5.58,5.61,5.55,0.0600000000000005,0.020000000000000462,5.644,5.69,5.6,0.09000000000000075,0.03000000000000025,5.536,5.55,5.5,0.04999999999999982,0.04999999999999982,5.592,5.62,5.58,0.040000000000000036,-0.009999999999999787,484264,632827,376147,256680,161490
2017-09-17,5.74,5.94,5.57,0.3700000000000001,0.3700000000000001,5.834,5.99,5.68,0.3100000000000005,0.27000000000000046,5.708,5.87,5.57,0.2999999999999998,0.2999999999999998,5.7700000000000005,5.91,5.66,0.25,0.2400000000000002,497094,646782,318304,328478,131275
2017-09-24,5.892,5.99,5.81,0.1800000000000006,0.1200000000000001,5.956,6.12,5.87,0.25,0.20000000000000018,5.82,5.96,5.68,0.28000000000000025,0.28000000000000025,5.874,6.04,5.73,0.3099999999999996,0.3099999999999996,517723,728581,249464,479117,-15260
