Date,MGEE_stock_Open_average,MGEE_stock_Open_max,MGEE_stock_Open_min,MGEE_stock_Open_volatility,MGEE_stock_Open_change,MGEE_stock_High_average,MGEE_stock_High_max,MGEE_stock_High_min,MGEE_stock_High_volatility,MGEE_stock_High_change,MGEE_stock_Low_average,MGEE_stock_Low_max,MGEE_stock_Low_min,MGEE_stock_Low_volatility,MGEE_stock_Low_change,MGEE_stock_Close_average,MGEE_stock_Close_max,MGEE_stock_Close_min,MGEE_stock_Close_volatility,MGEE_stock_Close_change,MGEE_stock_Volume_average,MGEE_stock_Volume_max,MGEE_stock_Volume_min,MGEE_stock_Volume_volatility,MGEE_stock_Volume_change
2016-01-03,45.514,46.01,45.28,0.7299999999999969,-0.46999999999999886,45.952,46.22,45.76,0.46000000000000085,0.21000000000000085,45.144,45.46,44.83,0.6300000000000026,0.5900000000000034,45.658,45.97,45.34,0.6299999999999955,0.37999999999999545,102824,177593,58381,119212,-89409
2016-01-10,46.32,46.79,45.92,0.8699999999999974,0.10999999999999943,46.88,47.42,46.65,0.7700000000000031,-0.020000000000003126,45.694,46.32,44.96,1.3599999999999994,-0.259999999999998,46.528,47.05,46.24,0.8099999999999952,-0.1699999999999946,105367,142311,76906,65405,32010
2016-01-17,46.8975,47.34,46.67,0.6700000000000017,0.20000000000000284,47.5375,47.78,46.98,0.8000000000000043,-0.030000000000001137,46.129999999999995,46.4,45.8,0.6000000000000014,0.10000000000000142,47.1125,47.68,46.57,1.1099999999999994,0.13000000000000256,112261,147196,89237,57959,-22914
2016-01-24,47.286,47.61,46.77,0.8399999999999963,0.10000000000000142,48.064,48.87,47.49,1.3799999999999955,1.3200000000000003,46.972,47.61,46.65,0.9600000000000009,0.7899999999999991,47.428000000000004,48.45,46.95,1.5,1.4299999999999997,140079,254240,64605,189635,189635
2016-01-31,49.098,49.69,48.33,1.3599999999999994,0.730000000000004,49.738,50.17,49.26,0.9100000000000037,0.28000000000000114,48.79,49.43,48.29,1.1400000000000006,0.30000000000000426,49.222,49.68,48.88,0.7999999999999972,-0.0899999999999963,85817,115819,67687,48132,44287
2016-02-07,50.43,51.52,48.73,2.7900000000000063,1.8800000000000026,51.448,51.9,51.13,0.769999999999996,0.04999999999999716,49.92,50.62,48.64,1.9799999999999969,1.269999999999996,50.926,51.36,50.66,0.7000000000000028,-0.240000000000002,99934,128701,59830,68871,-17640
2016-02-14,50.9675,51.44,50.42,1.019999999999996,0.1599999999999966,51.445,51.74,50.86,0.8800000000000026,-0.30000000000000426,49.8175,50.09,49.6,0.490000000000002,-0.030000000000001137,50.7725,51.4,50.37,1.0300000000000011,0.46000000000000085,108214,129821,83997,45824,-45824
2016-02-21,51.36,52.7,49.33,3.3700000000000045,-1.4500000000000028,52.03333333333333,53.48,49.34,4.1399999999999935,-1.8899999999999935,50.54666666666667,52.18,48.59,3.5899999999999963,-1.0700000000000003,51.19,52.91,49.24,3.6699999999999946,-1.5799999999999983,129811,163920,99504,64416,33328
2016-02-28,48.944,49.06,48.84,0.21999999999999886,-0.1699999999999946,49.426,49.77,49.23,0.5400000000000063,0.15000000000000568,48.292,48.67,47.58,1.0900000000000034,0.1700000000000017,49.034,49.41,48.54,0.8699999999999974,0.8699999999999974,122626,177706,100178,77528,-73136
2016-03-06,49.966,50.57,49.26,1.3100000000000023,1.2100000000000009,50.508,51.03,49.65,1.3800000000000026,0.9200000000000017,49.489999999999995,50.12,48.8,1.3200000000000003,1.25,50.106,50.48,49.41,1.0700000000000003,1.0700000000000003,123089,146893,76575,70318,6028
