Date,AXL_stock_Open_average,AXL_stock_Open_max,AXL_stock_Open_min,AXL_stock_Open_volatility,AXL_stock_Open_change,AXL_stock_High_average,AXL_stock_High_max,AXL_stock_High_min,AXL_stock_High_volatility,AXL_stock_High_change,AXL_stock_Low_average,AXL_stock_Low_max,AXL_stock_Low_min,AXL_stock_Low_volatility,AXL_stock_Low_change,AXL_stock_Close_average,AXL_stock_Close_max,AXL_stock_Close_min,AXL_stock_Close_volatility,AXL_stock_Close_change,AXL_stock_Volume_average,AXL_stock_Volume_max,AXL_stock_Volume_min,AXL_stock_Volume_volatility,AXL_stock_Volume_change
2016-01-03,17.528,18.74,16.4,2.34,-2.34,17.56,18.8,16.45,2.3500000000000014,-2.3500000000000014,16.834,18.2,15.82,2.379999999999999,-2.379999999999999,16.976,18.52,15.86,2.66,-2.66,2106575,2770847,1552969,1217878,1217878
2016-01-10,15.052,16.48,12.93,3.5500000000000007,-3.0500000000000007,15.338000000000001,16.6,13.54,3.0600000000000023,-2.8100000000000023,14.182,16.1,12.77,3.330000000000002,-3.0999999999999996,14.618,16.35,13.43,2.9200000000000017,-2.8200000000000003,3905430,7485657,1752901,5732756,1389018
2016-01-17,13.2525,13.62,13.0,0.6199999999999992,-0.25,13.432500000000001,13.71,13.08,0.6300000000000008,0.040000000000000924,12.887500000000001,13.14,12.57,0.5700000000000003,0.17999999999999972,13.11,13.21,12.95,0.26000000000000156,0.030000000000001137,2603415,2858286,2120710,737576,-120504
2016-01-24,13.008,13.38,12.69,0.6900000000000013,-0.23000000000000043,13.204,13.48,12.85,0.6300000000000008,-0.2900000000000009,12.486,12.72,12.22,0.5,-0.1999999999999993,12.824,13.39,12.44,0.9500000000000011,0.3800000000000008,1806185,2104270,1612496,491774,177973
2016-01-31,12.44,12.66,12.19,0.47000000000000064,-0.46000000000000085,12.766,13.11,12.43,0.6799999999999997,-0.2599999999999998,11.99,12.37,11.49,0.879999999999999,-0.25,12.41,13.04,12.16,0.879999999999999,-0.6799999999999997,2077119,2359408,1782134,577274,123682
2016-02-07,12.28,13.57,11.71,1.8599999999999994,1.42,12.758000000000001,14.55,12.21,2.34,2.3200000000000003,11.766,12.31,11.44,0.870000000000001,0.7400000000000002,12.414,14.39,11.75,2.6400000000000006,2.3100000000000005,2996385,4743841,2358093,2385748,2385748
2016-02-14,14.6725,15.11,14.12,0.9900000000000002,0.46000000000000085,14.995000000000001,15.4,14.65,0.75,-0.16999999999999993,14.335,14.78,13.91,0.8699999999999992,0.23000000000000043,14.74,15.12,14.43,0.6899999999999995,-0.25,1979028,2782167,1112544,1669623,-1669623
2016-02-21,14.564,14.8,14.23,0.5700000000000003,0.1800000000000015,14.762,14.95,14.44,0.5099999999999998,0.08000000000000007,14.348,14.59,13.95,0.6400000000000006,0.08000000000000007,14.626,14.83,14.41,0.41999999999999993,0.019999999999999574,1205114,1342310,1079409,262901,30075
2016-02-28,15.298,15.77,14.87,0.9000000000000004,0.8200000000000003,15.598,15.94,15.07,0.8699999999999992,0.8399999999999999,15.036,15.53,14.55,0.9799999999999986,0.6799999999999997,15.346,15.78,14.62,1.1600000000000001,0.8100000000000005,1387990,2034752,839112,1195640,259251
2016-03-06,15.048,15.41,14.66,0.75,-0.6400000000000006,15.304,15.61,15.07,0.5399999999999991,-0.5399999999999991,14.672,15.21,14.14,1.0700000000000003,-0.6400000000000006,14.974,15.59,14.48,1.1099999999999994,-0.5600000000000005,1402852,1903290,1132812,770478,-378556
