Date,MFGStock_Open_average,MFGStock_Open_max,MFGStock_Open_min,MFGStock_Open_volatility,MFGStock_Open_change,MFGStock_High_average,MFGStock_High_max,MFGStock_High_min,MFGStock_High_volatility,MFGStock_High_change,MFGStock_Low_average,MFGStock_Low_max,MFGStock_Low_min,MFGStock_Low_volatility,MFGStock_Low_change,MFGStock_Close_average,MFGStock_Close_max,MFGStock_Close_min,MFGStock_Close_volatility,MFGStock_Close_change,MFGStock_Volume_average,MFGStock_Volume_max,MFGStock_Volume_min,MFGStock_Volume_volatility,MFGStock_Volume_change
2016-01-03,3.958,4.04,3.9,0.14000000000000012,-0.07000000000000028,3.9739999999999998,4.05,3.9,0.1499999999999999,-0.10999999999999988,3.932,4.02,3.85,0.16999999999999948,-0.10999999999999988,3.948,4.04,3.85,0.18999999999999995,-0.14000000000000012,267624,764740,102568,662172,632436
2016-01-10,3.83,3.88,3.73,0.1499999999999999,-0.14000000000000012,3.852,3.89,3.75,0.14000000000000012,-0.14000000000000012,3.778,3.82,3.68,0.13999999999999968,-0.13999999999999968,3.814,3.87,3.71,0.16000000000000014,-0.1499999999999999,420176,671966,227599,444367,-216788
2016-01-17,3.5300000000000002,3.65,3.43,0.21999999999999975,-0.1299999999999999,3.5725,3.66,3.51,0.15000000000000036,-0.07000000000000028,3.495,3.59,3.43,0.1599999999999997,-0.06999999999999984,3.5525,3.63,3.48,0.1499999999999999,-0.04999999999999982,418053,521220,349690,171530,-152804
2016-01-24,3.512,3.56,3.42,0.14000000000000012,-0.10000000000000009,3.54,3.61,3.46,0.1499999999999999,-0.06999999999999984,3.446,3.52,3.24,0.2799999999999998,-0.22999999999999998,3.47,3.55,3.29,0.2599999999999998,-0.18000000000000016,449504,1016220,223818,792402,722294
2016-01-31,3.168,3.2,3.1,0.10000000000000009,-0.08999999999999986,3.178,3.21,3.1,0.10999999999999988,-0.08999999999999986,3.096,3.15,3.0,0.1499999999999999,-0.1499999999999999,3.132,3.19,3.03,0.16000000000000014,-0.16000000000000014,1085356,1855877,526742,1329135,1041259
2016-02-07,2.852,3.0,2.76,0.2400000000000002,-0.2400000000000002,2.888,3.01,2.78,0.22999999999999998,-0.17999999999999972,2.822,2.96,2.72,0.23999999999999977,-0.20999999999999996,2.864,2.99,2.76,0.23000000000000043,-0.17000000000000037,986200,1530334,447991,1082343,94913
2016-02-14,2.9325,3.0,2.87,0.1299999999999999,0.04999999999999982,2.9775,3.02,2.94,0.08000000000000007,-0.020000000000000018,2.9075,2.95,2.87,0.08000000000000007,0.009999999999999787,2.9575,2.98,2.94,0.040000000000000036,0.0,1930016,3315780,505590,2810190,-1157012
2016-02-21,2.94,2.99,2.89,0.10000000000000009,0.050000000000000266,2.964,3.03,2.92,0.10999999999999988,0.050000000000000266,2.894,2.96,2.8,0.16000000000000014,0.040000000000000036,2.94,3.02,2.87,0.1499999999999999,0.029999999999999805,891894,1297547,457018,840529,-247692
2016-02-28,3.062,3.22,2.95,0.27,0.27,3.092,3.23,2.95,0.2799999999999998,0.2799999999999998,3.042,3.19,2.9,0.29000000000000004,0.29000000000000004,3.0820000000000003,3.22,2.93,0.29000000000000004,0.29000000000000004,721821,1163342,275439,887903,-511928
2016-03-06,3.142,3.21,3.12,0.08999999999999986,0.08000000000000007,3.158,3.24,3.12,0.1200000000000001,0.07000000000000028,3.108,3.19,3.06,0.1299999999999999,0.06999999999999984,3.132,3.21,3.08,0.1299999999999999,0.040000000000000036,440949,757937,268767,489170,-339534
2016-03-13,3.186,3.23,3.12,0.10999999999999988,-0.040000000000000036,3.208,3.24,3.13,0.11000000000000032,-0.020000000000000018,3.16,3.22,3.07,0.15000000000000036,-0.050000000000000266,3.192,3.23,3.11,0.1200000000000001,-0.04999999999999982,577829,1318118,307566,1010552,-40728
2016-03-20,3.1225,3.19,3.02,0.16999999999999993,-0.16999999999999993,3.1325,3.21,3.02,0.18999999999999995,-0.18999999999999995,3.0875,3.16,2.96,0.20000000000000018,-0.20000000000000018,3.1125,3.21,2.98,0.22999999999999998,-0.22999999999999998,722057,2009105,167489,1841616,-1600725
