Date,TRXStock_Open_average,TRXStock_Open_max,TRXStock_Open_min,TRXStock_Open_volatility,TRXStock_Open_change,TRXStock_High_average,TRXStock_High_max,TRXStock_High_min,TRXStock_High_volatility,TRXStock_High_change,TRXStock_Low_average,TRXStock_Low_max,TRXStock_Low_min,TRXStock_Low_volatility,TRXStock_Low_change,TRXStock_Close_average,TRXStock_Close_max,TRXStock_Close_min,TRXStock_Close_volatility,TRXStock_Close_change,TRXStock_Volume_average,TRXStock_Volume_max,TRXStock_Volume_min,TRXStock_Volume_volatility,TRXStock_Volume_change
2016-01-03,0.2646,0.282,0.251,0.030999999999999972,0.030999999999999972,0.274,0.304,0.257,0.046999999999999986,0.03699999999999998,0.2604,0.282,0.251,0.030999999999999972,0.030999999999999972,0.27,0.293,0.257,0.035999999999999976,0.032999999999999974,8642,16600,395,16205,4367
2016-01-10,0.2988,0.312,0.28300000000000003,0.02899999999999997,-0.02100000000000002,0.3028,0.318,0.289,0.029000000000000026,-0.029000000000000026,0.276,0.28300000000000003,0.27,0.013000000000000012,0.008000000000000007,0.2906,0.318,0.275,0.04299999999999998,-0.03300000000000003,8008,11624,3524,8100,-2092
2016-01-17,0.27225,0.278,0.265,0.013000000000000012,-0.0030000000000000027,0.28200000000000003,0.29,0.278,0.011999999999999955,0.009999999999999953,0.26525,0.275,0.256,0.019000000000000017,0.0050000000000000044,0.27575,0.282,0.27,0.011999999999999955,0.008999999999999952,6085,8701,4600,4101,-3101
2016-01-24,0.2928,0.31,0.26899999999999996,0.041000000000000036,0.041000000000000036,0.3046,0.316,0.28,0.035999999999999976,0.02999999999999997,0.2902,0.305,0.26899999999999996,0.03600000000000003,0.028000000000000025,0.3016,0.309,0.28,0.02899999999999997,0.022999999999999965,8143,15825,200,15625,15625
2016-01-31,0.306,0.32299999999999995,0.275,0.04799999999999993,-0.02799999999999997,0.312,0.33,0.285,0.04500000000000004,-0.027000000000000024,0.2732,0.301,0.17,0.13099999999999998,-0.12999999999999998,0.2848,0.312,0.205,0.10700000000000001,-0.10700000000000001,24577,92742,3155,89587,89242
2016-02-07,0.236,0.29,0.18,0.10999999999999999,0.07,0.2768,0.31,0.214,0.096,0.096,0.2268,0.26,0.18,0.08000000000000002,0.06600000000000003,0.2576,0.31,0.201,0.10899999999999999,0.10899999999999999,26119,61375,6375,55000,-42951
2016-02-14,0.2675,0.28,0.25,0.030000000000000027,0.020000000000000018,0.27775,0.28600000000000003,0.27,0.016000000000000014,0.013000000000000012,0.256,0.27,0.242,0.028000000000000025,0.028000000000000025,0.26525,0.285,0.249,0.035999999999999976,0.034999999999999976,14713,16000,13379,2621,-354
2016-02-21,0.2958,0.321,0.281,0.03999999999999998,0.03600000000000003,0.3164,0.33,0.304,0.026000000000000023,0.020000000000000018,0.2892,0.32,0.28,0.03999999999999998,0.038000000000000034,0.3146,0.33,0.3,0.030000000000000027,0.020000000000000018,17055,33129,6445,26684,-12617
2016-02-28,0.3116,0.335,0.26,0.07500000000000001,-0.07,0.316,0.335,0.27,0.065,-0.065,0.294,0.318,0.257,0.061,-0.061,0.2982,0.335,0.261,0.07400000000000001,-0.07400000000000001,15677,36670,4450,32220,32220
2016-03-06,0.27,0.28800000000000003,0.259,0.029000000000000026,0.029000000000000026,0.2872,0.299,0.272,0.02699999999999997,-0.010999999999999954,0.26180000000000003,0.267,0.258,0.009000000000000008,-0.0010000000000000009,0.2632,0.27,0.26,0.010000000000000009,0.0,10072,21439,3389,18050,3507
