Date,TREC_stock_Open_average,TREC_stock_Open_max,TREC_stock_Open_min,TREC_stock_Open_volatility,TREC_stock_Open_change,TREC_stock_High_average,TREC_stock_High_max,TREC_stock_High_min,TREC_stock_High_volatility,TREC_stock_High_change,TREC_stock_Low_average,TREC_stock_Low_max,TREC_stock_Low_min,TREC_stock_Low_volatility,TREC_stock_Low_change,TREC_stock_Close_average,TREC_stock_Close_max,TREC_stock_Close_min,TREC_stock_Close_volatility,TREC_stock_Close_change,TREC_stock_Volume_average,TREC_stock_Volume_max,TREC_stock_Volume_min,TREC_stock_Volume_volatility,TREC_stock_Volume_change
2016-01-03,11.954,12.18,11.74,0.4399999999999995,-0.33999999999999986,12.192,12.33,12.08,0.25,-0.23000000000000043,11.704,11.79,11.55,0.23999999999999844,0.14999999999999858,11.964,12.2,11.8,0.3999999999999986,-0.27999999999999936,32513,45309,20238,25071,-10694
2016-01-10,10.908,11.95,10.03,1.92,-1.870000000000001,11.132,11.95,10.22,1.7299999999999986,-1.7299999999999986,10.344,11.57,9.54,2.030000000000001,-2.030000000000001,10.648,11.85,10.02,1.83,-1.83,52509,81282,38477,42805,-15196
2016-01-17,10.015,10.74,9.6,1.1400000000000006,0.620000000000001,10.3575,10.8,9.92,0.8800000000000008,0.6800000000000015,9.6925,10.38,9.39,0.9900000000000002,0.7800000000000011,10.0825,10.55,9.57,0.9800000000000004,0.8300000000000001,58256,94082,44593,49489,-2453
2016-01-24,10.112,10.54,9.82,0.7199999999999989,-0.5799999999999983,10.332,10.6,10.01,0.5899999999999999,-0.08000000000000007,9.722,9.94,9.23,0.7099999999999991,-0.10999999999999943,10.072,10.52,9.86,0.6600000000000001,0.5199999999999996,67671,80769,54048,26721,17813
2016-01-31,10.306,10.52,10.1,0.41999999999999993,-0.370000000000001,10.58,11.02,10.28,0.7400000000000002,-0.4900000000000002,10.122,10.47,9.99,0.4800000000000004,-0.45000000000000107,10.264000000000001,10.72,10.05,0.6699999999999999,-0.6699999999999999,68031,126681,26889,99792,73077
2016-02-07,9.724,10.06,9.37,0.6900000000000013,-0.4800000000000004,9.866,10.27,9.57,0.6999999999999993,-0.3899999999999988,9.214,9.85,8.8,1.049999999999999,-0.9599999999999991,9.622,10.18,9.33,0.8499999999999996,-0.8499999999999996,66581,84526,44496,40030,-40030
2016-02-14,9.295,9.44,9.04,0.40000000000000036,-0.3600000000000012,9.3675,9.58,9.04,0.5400000000000009,-0.370000000000001,8.9825,9.27,8.78,0.4900000000000002,-0.22000000000000064,9.19,9.41,9.03,0.3800000000000008,-0.25,47971,68169,38357,29812,-23882
2016-02-21,9.112,9.59,8.81,0.7799999999999994,0.5500000000000007,9.478,10.0,9.08,0.9199999999999999,0.6500000000000004,8.98,9.44,8.75,0.6899999999999995,0.40000000000000036,9.268,9.78,8.89,0.8899999999999988,0.5999999999999996,81714,115404,33960,81444,50072
2016-02-28,9.63,9.95,9.33,0.6199999999999992,0.14999999999999858,9.794,10.0,9.56,0.4399999999999995,0.14999999999999858,9.372,9.59,9.25,0.33999999999999986,-0.1999999999999993,9.594,9.99,9.35,0.6400000000000006,-0.08000000000000007,44356,61598,26510,35088,438
2016-03-06,9.732,9.94,9.58,0.35999999999999943,0.35999999999999943,10.006,10.46,9.76,0.7000000000000011,0.5800000000000001,9.622,9.93,9.46,0.46999999999999886,0.41999999999999993,9.82,10.2,9.51,0.6899999999999995,0.46999999999999886,48958,130345,20296,110049,110049
