Date,BOSC_stock_Open_average,BOSC_stock_Open_max,BOSC_stock_Open_min,BOSC_stock_Open_volatility,BOSC_stock_Open_change,BOSC_stock_High_average,BOSC_stock_High_max,BOSC_stock_High_min,BOSC_stock_High_volatility,BOSC_stock_High_change,BOSC_stock_Low_average,BOSC_stock_Low_max,BOSC_stock_Low_min,BOSC_stock_Low_volatility,BOSC_stock_Low_change,BOSC_stock_Close_average,BOSC_stock_Close_max,BOSC_stock_Close_min,BOSC_stock_Close_volatility,BOSC_stock_Close_change,BOSC_stock_Volume_average,BOSC_stock_Volume_max,BOSC_stock_Volume_min,BOSC_stock_Volume_volatility,BOSC_stock_Volume_change
2016-03-13,1.7475,1.79,1.68,0.1100000000000001,0.040000000000000036,1.7825,1.82,1.74,0.08000000000000007,0.040000000000000036,1.72,1.78,1.68,0.10000000000000009,0.07000000000000006,1.7625,1.78,1.71,0.07000000000000006,0.07000000000000006,3312,5812,1250,4562,-750
2016-03-20,1.80775,1.94,1.68,0.26,0.2290000000000001,2.01,2.4,1.7109999999999999,0.6890000000000001,0.2290000000000001,1.76775,1.84,1.68,0.16000000000000014,0.12900000000000023,1.87025,1.94,1.7109999999999999,0.2290000000000001,0.21900000000000008,96090,296759,130,296629,18103
2016-03-27,1.9676,2.08,1.8980000000000001,0.18199999999999994,0.15000000000000013,2.031,2.15,1.94,0.20999999999999996,0.17999999999999994,1.8996,2.03,1.83,0.19999999999999973,0.1399999999999999,1.9778,2.13,1.8940000000000001,0.23599999999999977,0.23499999999999988,42941,64961,8015,56946,42999
2016-04-03,2.174,2.2,2.1,0.10000000000000009,-0.08000000000000007,2.186,2.22,2.1,0.1200000000000001,-0.1200000000000001,2.1018,2.14,2.02,0.1200000000000001,-0.1200000000000001,2.126,2.22,2.03,0.1900000000000004,-0.1900000000000004,15186,22758,3950,18808,2120
2016-04-10,2.0812,2.15,1.99,0.15999999999999992,0.1160000000000001,2.1452,2.22,2.03,0.1900000000000004,0.1160000000000001,2.0145999999999997,2.09,1.929,0.1609999999999998,0.10099999999999976,2.048,2.11,1.93,0.17999999999999994,0.09999999999999987,29821,70200,10950,59250,-902
2016-04-17,2.09,2.14,2.05,0.0900000000000003,-0.020000000000000018,2.134,2.18,2.1,0.08000000000000007,0.009999999999999787,2.0314,2.08,1.9769999999999999,0.1030000000000002,0.06000000000000005,2.1012,2.15,2.06,0.08999999999999986,0.08999999999999986,22758,29712,14373,15339,-2318
2016-04-24,2.1452,2.19,2.12,0.06999999999999984,0.016000000000000014,2.174,2.19,2.14,0.04999999999999982,0.029999999999999805,2.118,2.14,2.06,0.08000000000000007,0.010000000000000231,2.154,2.17,2.14,0.029999999999999805,0.020000000000000018,7248,18390,251,18139,2949
2016-05-01,2.08825,2.15,2.05,0.10000000000000009,-0.07099999999999973,2.14275,2.151,2.13,0.020999999999999908,-0.009999999999999787,2.0625,2.08,2.05,0.03000000000000025,-0.010000000000000231,2.11325,2.1430000000000002,2.07,0.0730000000000004,-0.04300000000000015,7071,9289,2930,6359,5045
2016-05-08,2.0806,2.14,1.99,0.15000000000000013,-0.0900000000000003,2.121,2.142,2.083,0.05899999999999972,-0.041999999999999815,2.032,2.14,1.98,0.16000000000000014,-0.14000000000000012,2.0504,2.142,1.99,0.1519999999999999,-0.1120000000000001,5691,18855,740,18115,-896
2016-05-15,2.0469999999999997,2.13,1.99,0.1399999999999999,-0.040000000000000036,2.0748,2.13,2.015,0.11499999999999977,0.02900000000000036,2.0152,2.05,1.99,0.05999999999999983,-0.04999999999999982,2.0272,2.06,2.015,0.04499999999999993,-0.040000000000000036,8520,16990,1800,15190,11344
2016-05-22,2.084,2.2,2.04,0.16000000000000014,0.14000000000000012,2.14,2.27,2.06,0.20999999999999996,0.20999999999999996,2.064,2.13,2.03,0.10000000000000009,0.10000000000000009,2.1052,2.175,2.03,0.14500000000000002,0.14000000000000012,11737,18400,200,18200,13725
2016-05-29,3.3,4.0,2.33,1.67,1.29,4.1,4.85,3.64,1.2099999999999995,-0.9799999999999995,3.0815,3.6,2.33,1.27,1.27,3.6325000000000003,4.07,3.34,0.7300000000000004,-0.4500000000000002,6714967,21015586,1516058,19499528,-19295078
2016-06-05,3.148,3.65,2.93,0.7199999999999998,-0.7199999999999998,3.202,3.65,3.04,0.6099999999999999,-0.6099999999999999,2.91,2.92,2.9,0.020000000000000018,-0.010000000000000231,3.012,3.13,2.94,0.18999999999999995,-0.17999999999999972,262288,575490,102636,472854,-457340
2016-06-12,2.794,2.92,2.66,0.2599999999999998,0.020000000000000018,2.942,3.1,2.79,0.31000000000000005,0.03000000000000025,2.686,2.75,2.62,0.1299999999999999,0.04999999999999982,2.772,2.87,2.63,0.2400000000000002,0.09999999999999964,164239,509319,26047,483272,-114216
2016-06-19,2.912,3.06,2.77,0.29000000000000004,0.029999999999999805,3.1142,3.2289999999999996,3.032,0.19699999999999962,-0.010000000000000231,2.8666,2.9330000000000003,2.77,0.16300000000000026,0.029999999999999805,2.9979999999999998,3.1,2.94,0.16000000000000014,0.06999999999999984,144937,243953,52072,191881,25274
2016-06-26,3.042,3.28,2.91,0.36999999999999966,0.040000000000000036,3.1877999999999997,3.4,2.989,0.41100000000000003,0.10999999999999988,2.904,3.04,2.8,0.2400000000000002,0.2400000000000002,3.0338,3.27,2.85,0.41999999999999993,0.27,174442,604906,18625,586281,-10944
2016-07-03,3.1875,3.27,3.15,0.1200000000000001,-0.1200000000000001,3.3025,3.58,3.16,0.41999999999999993,-0.10999999999999988,3.0125,3.04,2.95,0.08999999999999986,0.08999999999999986,3.1125,3.12,3.09,0.03000000000000025,0.0,139890,372990,37275,335715,-42437
2016-07-10,3.1292,3.34,3.05,0.29000000000000004,-0.06000000000000005,3.204,3.34,3.1,0.23999999999999977,-0.14000000000000012,2.992,3.05,2.9,0.1499999999999999,-0.09999999999999964,3.056,3.09,3.0,0.08999999999999986,-0.04999999999999982,54405,90350,20361,69989,-67427
2016-07-17,3.0296,3.108,2.98,0.1280000000000001,0.020000000000000018,3.1096,3.3,3.04,0.2599999999999998,0.25,2.968,3.0,2.93,0.06999999999999984,0.06999999999999984,2.992,3.11,2.93,0.17999999999999972,0.17999999999999972,37036,119881,12255,107626,103908
2016-07-24,3.142,3.17,3.1,0.06999999999999984,-0.040000000000000036,3.188,3.23,3.14,0.08999999999999986,-0.08999999999999986,3.042,3.08,3.01,0.07000000000000028,-0.040000000000000036,3.086,3.11,3.06,0.04999999999999982,0.009999999999999787,25665,42170,16855,25315,-2321
2016-07-31,3.0792,3.11,3.04,0.06999999999999984,0.023999999999999577,3.1432,3.26,3.08,0.17999999999999972,0.09600000000000009,3.0182,3.1,2.95,0.1499999999999999,0.08899999999999997,3.078,3.17,3.01,0.16000000000000014,0.14000000000000012,49408,177902,13472,164430,4584
2016-08-07,3.405,3.54,3.195,0.3450000000000002,-0.05500000000000016,3.5434,3.7,3.377,0.3230000000000004,-0.2230000000000003,3.218,3.35,3.08,0.27,-0.050000000000000266,3.34,3.48,3.27,0.20999999999999996,-0.20999999999999996,115679,378617,22712,355905,-355905
2016-08-14,3.49,3.72,3.27,0.4500000000000002,0.4500000000000002,3.69,4.02,3.4,0.6199999999999997,0.3700000000000001,3.4108,3.65,3.2,0.44999999999999973,0.44999999999999973,3.538,3.7,3.36,0.3400000000000003,0.3400000000000003,347878,1248404,42756,1205648,80730
2016-08-21,3.6,3.79,3.37,0.41999999999999993,-0.41999999999999993,3.6882,3.83,3.54,0.29000000000000004,-0.29000000000000004,3.402,3.64,3.25,0.3900000000000001,-0.27,3.5180000000000002,3.67,3.41,0.2599999999999998,-0.17999999999999972,118791,196040,65568,130472,-3291
2016-08-28,2.864,3.2,2.7,0.5,-0.48,2.9444,3.34,2.75,0.5899999999999999,-0.5680000000000001,2.662,2.81,2.57,0.2400000000000002,-0.20999999999999996,2.786,2.99,2.61,0.38000000000000034,-0.38000000000000034,201220,527208,45939,481269,-450121
2016-09-04,2.5225,2.66,2.4,0.26000000000000023,-0.08000000000000007,2.56475,2.67,2.44,0.22999999999999998,-0.14900000000000002,2.3975,2.53,2.31,0.21999999999999975,-0.07000000000000028,2.4675000000000002,2.56,2.35,0.20999999999999996,-0.1599999999999997,76382,141747,33787,107960,-107960
2016-09-11,2.2800000000000002,2.31,2.22,0.08999999999999986,-0.020000000000000018,2.3904,2.48,2.32,0.16000000000000014,-0.1200000000000001,2.245,2.275,2.22,0.054999999999999716,0.0349999999999997,2.312,2.42,2.24,0.17999999999999972,-0.1299999999999999,61259,139473,13033,126440,-126440
2016-09-18,2.3,2.42,2.18,0.23999999999999977,0.08000000000000007,2.4302,2.59,2.28,0.31000000000000005,0.1499999999999999,2.23,2.38,2.14,0.23999999999999977,0.23999999999999977,2.2840000000000003,2.39,2.14,0.25,0.1499999999999999,105317,194364,51506,142858,63725
2016-09-25,2.31,2.39,2.24,0.1499999999999999,-0.1499999999999999,2.3538,2.44,2.27,0.16999999999999993,-0.16999999999999993,2.2188,2.3,2.16,0.13999999999999968,-0.13999999999999968,2.298,2.39,2.21,0.18000000000000016,-0.14000000000000012,75227,157839,20038,137801,-137801
2016-10-02,2.21,2.26,2.12,0.13999999999999968,-0.13999999999999968,2.227,2.29,2.12,0.16999999999999993,-0.16999999999999993,2.112,2.2,2.02,0.18000000000000016,-0.14000000000000012,2.15,2.21,2.06,0.1499999999999999,-0.1499999999999999,22269,57531,5613,51918,6010
2016-10-09,2.15,2.44,2.02,0.41999999999999993,0.0900000000000003,2.258,2.44,2.11,0.33000000000000007,0.06000000000000005,2.045,2.1,2.0,0.10000000000000009,0.040000000000000036,2.096,2.16,2.01,0.15000000000000036,0.010000000000000231,173227,685492,11161,674331,48069
2016-10-16,2.1,2.13,2.05,0.08000000000000007,-0.06000000000000005,2.1214,2.15,2.1,0.04999999999999982,-0.029999999999999805,2.062,2.08,2.05,0.03000000000000025,0.0,2.086,2.12,2.07,0.050000000000000266,0.0,29979,42293,10229,32064,3343
2016-10-23,2.1016,2.1959999999999997,2.05,0.1459999999999999,0.13599999999999968,2.159,2.26,2.07,0.18999999999999995,0.1259999999999999,2.042,2.05,2.02,0.029999999999999805,0.029999999999999805,2.078,2.16,2.04,0.1200000000000001,0.009999999999999787,34974,69755,13769,55986,-26190
2016-10-30,2.1294,2.2,2.07,0.13000000000000034,0.010000000000000231,2.1766,2.217,2.116,0.10099999999999998,-0.05699999999999994,2.084,2.11,2.07,0.040000000000000036,0.010000000000000231,2.114,2.17,2.08,0.08999999999999986,-0.08999999999999986,34638,77613,5442,72171,-35553
2016-11-06,2.066,2.13,2.02,0.10999999999999988,-0.06000000000000005,2.1404,2.209,2.1,0.10899999999999999,0.07600000000000007,2.032,2.08,2.0,0.08000000000000007,-0.050000000000000266,2.088,2.12,2.06,0.06000000000000005,0.020000000000000018,26067,46864,17299,29565,-7036
2016-11-13,2.2746,2.45,2.16,0.29000000000000004,0.29000000000000004,2.428,2.62,2.23,0.3900000000000001,0.31000000000000005,2.2014,2.35,2.04,0.31000000000000005,0.31000000000000005,2.302,2.45,2.16,0.29000000000000004,0.23999999999999977,106002,263097,11686,251411,20222
2016-11-20,2.3252499999999996,2.57,2.1719999999999997,0.39800000000000013,-0.2709999999999999,2.3655,2.57,2.27,0.2999999999999998,-0.21999999999999975,2.23025,2.299,2.1719999999999997,0.12700000000000022,0.06899999999999995,2.2675,2.33,2.23,0.10000000000000009,0.07000000000000028,22330,33154,6219,26935,682
2016-11-27,2.048,2.14,1.97,0.17000000000000015,0.11999999999999988,2.0866000000000002,2.14,2.04,0.10000000000000009,0.04999999999999982,1.9203999999999999,1.98,1.8219999999999998,0.15800000000000014,0.09800000000000009,1.976,2.01,1.96,0.04999999999999982,-0.04999999999999982,115369,330376,19821,310555,-297138
2016-12-04,1.97,2.01,1.95,0.05999999999999983,-0.010000000000000009,2.008,2.04,1.98,0.06000000000000005,-0.06000000000000005,1.9438,1.95,1.929,0.020999999999999908,0.010000000000000009,1.976,2.0,1.95,0.050000000000000044,-0.020000000000000018,16955,27510,5910,21600,-15203
2016-12-11,2.1918,2.77,1.95,0.8200000000000001,0.15000000000000013,2.36,2.94,2.01,0.9300000000000002,0.30000000000000027,2.0258,2.18,1.93,0.2500000000000002,0.11999999999999988,2.058,2.19,1.97,0.21999999999999997,0.09999999999999987,484357,1958771,25608,1933163,128206
2016-12-18,2.25,2.35,2.18,0.16999999999999993,-0.14000000000000012,2.281,2.35,2.245,0.10499999999999998,-0.10499999999999998,2.15,2.18,2.11,0.07000000000000028,0.07000000000000028,2.212,2.23,2.2,0.029999999999999805,0.020000000000000018,51439,131845,10667,121178,-121178
2016-12-25,2.21,2.28,2.16,0.11999999999999966,-0.040000000000000036,2.2665,2.33,2.2,0.1299999999999999,-0.10999999999999988,2.165,2.2,2.12,0.08000000000000007,-0.06000000000000005,2.185,2.25,2.12,0.1299999999999999,-0.08000000000000007,46268,61330,31425,29905,-29905
2017-01-01,2.1575,2.24,2.1,0.14000000000000012,-0.14000000000000012,2.2135,2.29,2.134,0.15600000000000014,-0.10600000000000032,2.1100000000000003,2.12,2.1,0.020000000000000018,-0.020000000000000018,2.12675,2.137,2.11,0.027000000000000135,-0.020000000000000018,24076,34615,12109,22506,22506
2017-01-08,2.1834,2.227,2.13,0.09699999999999998,0.09699999999999998,2.2224,2.28,2.19,0.08999999999999986,0.006999999999999673,2.148,2.2,2.11,0.0900000000000003,0.040000000000000036,2.176,2.23,2.15,0.08000000000000007,0.020000000000000018,52082,146024,5908,140116,-65871
2017-01-15,2.215,2.24,2.2,0.040000000000000036,0.009999999999999787,2.23075,2.25,2.213,0.03699999999999992,-0.03699999999999992,2.1825,2.21,2.14,0.06999999999999984,-0.040000000000000036,2.20275,2.221,2.17,0.051000000000000156,-0.050000000000000266,13327,21034,3275,17759,3584
2017-01-22,2.279,2.363,2.22,0.1429999999999998,0.09799999999999986,2.3294,2.394,2.25,0.14400000000000013,0.10000000000000009,2.2520000000000002,2.3,2.2,0.09999999999999964,0.09999999999999964,2.292,2.34,2.22,0.11999999999999966,0.10999999999999988,36069,79812,9751,70061,2663
2017-01-29,2.3007999999999997,2.36,2.275,0.08499999999999996,-0.08499999999999996,2.3346,2.38,2.3,0.08000000000000007,-0.06000000000000005,2.2546,2.27,2.24,0.029999999999999805,0.019999999999999574,2.286,2.34,2.25,0.08999999999999986,-0.08000000000000007,11865,15815,5450,10365,-5744
2017-02-05,2.3882,2.45,2.27,0.18000000000000016,0.10099999999999998,2.458,2.52,2.42,0.10000000000000009,-0.06000000000000005,2.3422,2.4,2.27,0.1299999999999999,0.10099999999999998,2.382,2.4,2.32,0.08000000000000007,0.08000000000000007,40360,83180,11495,71685,-49660
2017-02-12,2.4396,2.49,2.36,0.13000000000000034,-0.10000000000000009,2.463,2.49,2.4,0.0900000000000003,-0.06000000000000005,2.37,2.44,2.35,0.08999999999999986,-0.009999999999999787,2.4,2.46,2.35,0.10999999999999988,-0.020000000000000018,20870,41136,7881,33255,-9465
2017-02-19,2.355,2.42,2.3,0.1200000000000001,0.03500000000000014,2.405,2.48,2.34,0.14000000000000012,-0.14000000000000012,2.3099999999999996,2.32,2.3,0.020000000000000018,0.020000000000000018,2.33,2.36,2.31,0.04999999999999982,-0.040000000000000036,10279,13430,6781,6649,-4409
2017-02-26,2.278,2.34,2.2,0.13999999999999968,-0.10999999999999988,2.3302,2.38,2.26,0.1200000000000001,-0.0900000000000003,2.248,2.3,2.2,0.09999999999999964,-0.07999999999999963,2.276,2.3,2.25,0.04999999999999982,-0.040000000000000036,12796,24454,4006,20448,-1062
2017-03-05,2.2182,2.31,2.16,0.1499999999999999,-0.010000000000000231,2.286,2.33,2.25,0.08000000000000007,0.0,2.1962,2.22,2.16,0.06000000000000005,-0.010000000000000231,2.238,2.29,2.18,0.10999999999999988,0.0,10072,26536,2138,24398,3645
2017-03-12,2.282,2.35,2.19,0.16000000000000014,0.16000000000000014,2.36,2.48,2.25,0.22999999999999998,0.22999999999999998,2.236,2.35,2.18,0.16999999999999993,0.16000000000000014,2.306,2.38,2.2,0.17999999999999972,0.17999999999999972,21183,41086,8541,32545,32545
2017-03-19,2.276,2.52,2.09,0.43000000000000016,-0.31000000000000005,2.382,2.73,2.14,0.5899999999999999,-0.33000000000000007,2.14,2.33,2.0,0.33000000000000007,-0.2400000000000002,2.188,2.38,2.09,0.29000000000000004,-0.2599999999999998,28220,62773,5338,57435,-2639
2017-03-26,2.1154,2.14,2.06,0.08000000000000007,-0.07600000000000007,2.1906,2.22,2.15,0.07000000000000028,0.0,2.094,2.13,2.05,0.08000000000000007,-0.06999999999999984,2.142,2.2,2.1,0.10000000000000009,-0.050000000000000266,20727,36400,9729,26671,18847
2017-04-02,2.0622,2.17,1.98,0.18999999999999995,-0.15700000000000003,2.09,2.22,2.01,0.2100000000000004,-0.16000000000000014,1.9924,2.05,1.972,0.07799999999999985,-0.06999999999999984,2.0060000000000002,2.1,1.98,0.1200000000000001,-0.1200000000000001,23265,51141,6450,44691,-27001
2017-04-09,2.0525,2.1,2.0,0.10000000000000009,0.08999999999999986,2.113,2.18,2.09,0.0900000000000003,0.002000000000000224,2.015,2.06,1.98,0.08000000000000007,0.020000000000000018,2.05,2.09,2.02,0.06999999999999984,0.029999999999999805,28624,49290,11142,38148,-11523
2017-04-16,2.048,2.09,2.02,0.06999999999999984,-0.020000000000000018,2.0856,2.17,2.0380000000000003,0.13199999999999967,-0.011999999999999567,2.015,2.035,1.99,0.04500000000000015,-0.030000000000000027,2.036,2.07,2.02,0.04999999999999982,0.0,8241,10550,2643,7907,-5879
2017-04-23,2.097,2.2,1.995,0.20500000000000007,0.10000000000000009,2.1394,2.2,2.04,0.16000000000000014,0.10000000000000009,2.037,2.1,1.95,0.15000000000000013,0.09000000000000008,2.082,2.12,2.02,0.10000000000000009,0.04999999999999982,16767,38700,3029,35671,11120
2017-04-30,2.089,2.19,2.04,0.1499999999999999,-0.029999999999999805,2.106,2.19,2.05,0.14000000000000012,-0.050000000000000266,2.04,2.08,2.02,0.06000000000000005,0.0,2.052,2.11,2.02,0.08999999999999986,0.029999999999999805,7519,16916,100,16816,-2759
2017-05-07,2.1,2.14,2.05,0.0900000000000003,0.050000000000000266,2.154,2.29,2.1,0.18999999999999995,0.0,2.056,2.09,2.03,0.06000000000000005,0.03000000000000025,2.084,2.1,2.05,0.050000000000000266,0.040000000000000036,45524,165310,3258,162052,-5512
2017-05-14,2.106,2.14,2.06,0.08000000000000007,-0.009999999999999787,2.1126,2.14,2.063,0.07699999999999996,-0.009999999999999787,2.0504,2.06,2.04,0.020000000000000018,0.0,2.0664,2.08,2.05,0.03000000000000025,0.010000000000000231,7019,12320,1475,10845,7272
2017-05-21,2.11,2.2,2.04,0.16000000000000014,-0.08999999999999986,2.1526,2.25,2.07,0.18000000000000016,-0.06300000000000017,2.034,2.07,2.01,0.06000000000000005,-0.03000000000000025,2.094,2.24,2.02,0.2200000000000002,-0.06999999999999984,16716,29359,6522,22837,-1195
2017-05-28,1.9735,2.0140000000000002,1.91,0.10400000000000031,0.014000000000000234,2.0124999999999997,2.03,1.99,0.039999999999999813,0.0,1.94,2.01,1.86,0.1499999999999997,0.039999999999999813,1.9849999999999999,2.01,1.96,0.04999999999999982,0.029999999999999805,20876,33198,4835,28363,-28363
2017-06-04,1.936,2.03,1.87,0.1599999999999997,-0.1299999999999999,1.957,2.06,1.88,0.18000000000000016,-0.11499999999999999,1.8718000000000001,1.93,1.83,0.09999999999999987,-0.041999999999999815,1.898,1.94,1.88,0.06000000000000005,-0.040000000000000036,11295,16288,5830,10458,-4952
2017-06-11,1.8558000000000001,1.945,1.78,0.16500000000000004,-0.16500000000000004,1.907,1.945,1.86,0.08499999999999996,-0.06500000000000017,1.8018,1.9,1.72,0.17999999999999994,-0.17999999999999994,1.854,1.92,1.79,0.1299999999999999,-0.09999999999999987,23652,52445,4438,48007,44147
2017-06-18,1.8036,1.85,1.73,0.1200000000000001,-0.026999999999999913,1.842,1.9,1.8,0.09999999999999987,0.04999999999999982,1.7556,1.81,1.72,0.09000000000000008,0.0020000000000000018,1.792,1.84,1.75,0.09000000000000008,0.040000000000000036,21643,36115,7300,28815,-22008
2017-06-25,1.7806,1.85,1.736,0.1140000000000001,-0.06400000000000006,1.834,1.91,1.78,0.1299999999999999,-0.11999999999999988,1.7252,1.75,1.69,0.06000000000000005,0.026000000000000023,1.79,1.88,1.74,0.1399999999999999,-0.09999999999999987,21457,37352,8434,28918,-13076
2017-07-02,1.845,1.89,1.77,0.11999999999999988,0.11999999999999988,1.8625,1.89,1.83,0.05999999999999983,0.05999999999999983,1.81175,1.869,1.76,0.10899999999999999,0.09899999999999998,1.8250000000000002,1.87,1.76,0.1100000000000001,0.050000000000000044,3642,10850,900,9950,9950
2017-07-09,1.9334,2.0469999999999997,1.77,0.2769999999999997,0.2599999999999998,2.016,2.1,1.9,0.20000000000000018,0.12500000000000022,1.927,2.03,1.77,0.2599999999999998,0.2599999999999998,1.994,2.08,1.9,0.18000000000000016,0.16000000000000014,12940,27710,2200,25510,-25510
2017-07-16,2.021,2.08,1.98,0.10000000000000009,-0.015000000000000124,2.048,2.08,1.99,0.09000000000000008,-0.030000000000000027,1.9673999999999998,2.0069999999999997,1.91,0.09699999999999975,0.030000000000000027,2.0094,2.05,1.99,0.05999999999999983,-0.010000000000000009,6259,22600,321,22279,-22279
2017-07-23,2.002,2.06,1.92,0.14000000000000012,0.030000000000000027,2.0272,2.06,1.996,0.06400000000000006,-0.0040000000000000036,1.9407999999999999,1.99,1.883,0.10699999999999998,0.040000000000000036,1.9932,2.0,1.98,0.020000000000000018,0.016000000000000014,1761,4914,230,4684,-175
2017-07-30,1.954,2.04,1.86,0.17999999999999994,-0.10999999999999988,2.002,2.05,1.94,0.10999999999999988,-0.10999999999999988,1.933,2.0,1.86,0.1399999999999999,-0.10999999999999988,1.9549999999999998,2.05,1.87,0.17999999999999972,-0.17999999999999972,4090,7950,1490,6460,2711
2017-08-06,1.9616,2.0,1.92,0.08000000000000007,-0.026000000000000023,2.004,2.03,1.99,0.039999999999999813,0.039999999999999813,1.8706,1.923,1.81,0.11299999999999999,-0.06000000000000005,1.926,1.99,1.86,0.1299999999999999,-0.04999999999999982,11475,25619,1400,24219,13644
2017-08-13,1.858,1.9,1.8,0.09999999999999987,-0.039999999999999813,1.96,1.99,1.91,0.08000000000000007,0.040000000000000036,1.831,1.875,1.8,0.07499999999999996,-0.05499999999999994,1.902,1.99,1.83,0.15999999999999992,-0.05999999999999983,23074,49531,2850,46681,16500
2017-08-20,1.824,1.88,1.75,0.1299999999999999,-0.10000000000000009,1.8528,1.97,1.75,0.21999999999999997,-0.21999999999999997,1.738,1.85,1.53,0.32000000000000006,-0.32000000000000006,1.784,1.9,1.7,0.19999999999999996,-0.19999999999999996,38477,141317,706,140611,132117
2017-08-27,1.6954,1.74,1.62,0.11999999999999988,-0.05999999999999983,1.7388,1.75,1.73,0.020000000000000018,-0.020000000000000018,1.6584,1.725,1.55,0.17500000000000004,0.07000000000000006,1.731,1.745,1.72,0.025000000000000133,-0.025000000000000133,17912,56041,2129,53912,-37831
2017-09-03,1.6724999999999999,1.72,1.65,0.07000000000000006,-0.07000000000000006,1.7175,1.73,1.69,0.040000000000000036,-0.030000000000000027,1.6477499999999998,1.66,1.636,0.02400000000000002,-0.014999999999999902,1.7075,1.73,1.67,0.06000000000000005,-0.030000000000000027,6419,9300,4700,4600,900
2017-09-10,1.6832,1.71,1.65,0.06000000000000005,0.040000000000000036,1.7028,1.72,1.6880000000000002,0.031999999999999806,0.020000000000000018,1.6642,1.681,1.65,0.03100000000000014,0.0,1.6936,1.71,1.6880000000000002,0.021999999999999797,0.020000000000000018,5383,10850,465,10385,863
2017-09-17,1.7065,1.74,1.69,0.050000000000000044,-0.050000000000000044,1.71675,1.74,1.696,0.04400000000000004,-0.029000000000000137,1.67625,1.7,1.63,0.07000000000000006,-0.07000000000000006,1.6949999999999998,1.7,1.68,0.020000000000000018,0.0,15472,32855,1480,31375,11103
