Date,BSRR_stock_Open_average,BSRR_stock_Open_max,BSRR_stock_Open_min,BSRR_stock_Open_volatility,BSRR_stock_Open_change,BSRR_stock_High_average,BSRR_stock_High_max,BSRR_stock_High_min,BSRR_stock_High_volatility,BSRR_stock_High_change,BSRR_stock_Low_average,BSRR_stock_Low_max,BSRR_stock_Low_min,BSRR_stock_Low_volatility,BSRR_stock_Low_change,BSRR_stock_Close_average,BSRR_stock_Close_max,BSRR_stock_Close_min,BSRR_stock_Close_volatility,BSRR_stock_Close_change,BSRR_stock_Volume_average,BSRR_stock_Volume_max,BSRR_stock_Volume_min,BSRR_stock_Volume_volatility,BSRR_stock_Volume_change
2016-01-03,17.542,17.82,17.15,0.6700000000000017,-0.060000000000002274,17.77,18.07,17.43,0.6400000000000006,-0.14999999999999858,17.233999999999998,17.74,16.77,0.9699999999999989,-0.23000000000000043,17.464,17.99,16.82,1.1699999999999982,-0.6900000000000013,21842,32171,15300,16871,-16871
2016-01-10,16.694,17.2,15.93,1.2699999999999996,-0.8399999999999999,16.898,17.29,16.22,1.0700000000000003,-0.9200000000000017,16.38,16.91,15.78,1.1300000000000008,-0.9900000000000002,16.602,17.16,15.99,1.17,-1.089999999999998,15848,22576,12126,10450,10450
2016-01-17,16.425,16.9,16.01,0.889999999999997,0.25,17.0575,17.53,16.35,1.1799999999999997,0.9499999999999993,16.155,16.5,15.95,0.5500000000000007,0.5500000000000007,16.655,17.0,16.19,0.8099999999999987,0.7799999999999976,21681,37300,12857,24443,4348
2016-01-24,17.5,18.0,16.98,1.0199999999999996,1.0199999999999996,17.86,18.41,17.05,1.3599999999999994,1.3599999999999994,17.392,18.0,16.65,1.3500000000000014,1.3500000000000014,17.652,18.2,16.82,1.379999999999999,1.379999999999999,44354,153212,14750,138462,138462
2016-01-31,17.676000000000002,18.26,17.37,0.8900000000000006,-0.8900000000000006,17.834,18.29,17.45,0.8399999999999999,-0.8399999999999999,17.286,17.79,16.84,0.9499999999999993,-0.9499999999999993,17.408,17.84,16.85,0.9899999999999984,-0.9899999999999984,36015,56089,26802,29287,29287
2016-02-07,17.002,17.47,16.65,0.8200000000000003,0.6499999999999986,17.306,17.52,17.14,0.379999999999999,0.21999999999999886,16.804,17.19,16.52,0.6700000000000017,0.6700000000000017,17.146,17.46,16.93,0.5300000000000011,0.3000000000000007,37415,85748,14195,71553,-58260
2016-02-14,17.3125,17.36,17.25,0.10999999999999943,-0.07000000000000028,17.572499999999998,17.77,17.41,0.35999999999999943,0.129999999999999,17.189999999999998,17.25,17.15,0.10000000000000142,0.10000000000000142,17.27,17.3,17.25,0.05000000000000071,0.05000000000000071,52031,71739,21809,49930,4488
2016-02-21,18.08,18.78,17.51,1.2699999999999996,1.2000000000000028,18.72833333333333,19.05,18.38,0.6700000000000017,-0.2699999999999996,17.998333333333335,18.78,17.4,1.3800000000000026,1.2000000000000028,18.278333333333332,18.78,17.61,1.1700000000000017,1.0100000000000016,49996,112243,0,112243,-65420
2016-02-28,19.096,19.61,18.57,1.0399999999999991,0.759999999999998,19.982,21.7,18.95,2.75,2.75,18.71,19.33,17.86,1.4699999999999989,1.4699999999999989,19.278000000000002,19.67,18.77,0.9000000000000021,0.6500000000000021,57743,76326,41780,34546,-4874
2016-03-06,19.302,19.5,18.87,0.629999999999999,-0.46999999999999886,19.56,19.81,19.3,0.509999999999998,-0.509999999999998,18.919999999999998,19.27,18.58,0.6900000000000013,-0.129999999999999,19.262,19.5,18.83,0.6700000000000017,-0.25,31692,47351,13025,34326,-23392
2016-03-13,18.822,19.01,18.66,0.3500000000000014,-0.11000000000000298,19.116,19.4,18.91,0.48999999999999844,0.259999999999998,18.576,18.81,18.31,0.5,-0.25,18.87,19.08,18.65,0.4299999999999997,0.04999999999999716,29376,60962,16024,44938,35140
