Date,BONTQStock_Open_average,BONTQStock_Open_max,BONTQStock_Open_min,BONTQStock_Open_volatility,BONTQStock_Open_change,BONTQStock_High_average,BONTQStock_High_max,BONTQStock_High_min,BONTQStock_High_volatility,BONTQStock_High_change,BONTQStock_Low_average,BONTQStock_Low_max,BONTQStock_Low_min,BONTQStock_Low_volatility,BONTQStock_Low_change,BONTQStock_Close_average,BONTQStock_Close_max,BONTQStock_Close_min,BONTQStock_Close_volatility,BONTQStock_Close_change,BONTQStock_Volume_average,BONTQStock_Volume_max,BONTQStock_Volume_min,BONTQStock_Volume_volatility,BONTQStock_Volume_change
2016-01-03,2.07,2.12,2.0,0.1200000000000001,-0.04999999999999982,2.122,2.15,2.03,0.1200000000000001,-0.1200000000000001,1.91,2.04,1.55,0.49,-0.47,2.002,2.12,1.75,0.3700000000000001,-0.33000000000000007,297188,505962,202615,303347,219004
2016-01-10,1.716,1.81,1.62,0.18999999999999995,-0.15000000000000013,1.7633999999999999,1.9,1.65,0.25,-0.25,1.61,1.76,1.5,0.26,-0.26,1.658,1.76,1.52,0.24,-0.24,281231,587047,122523,464524,464524
2016-01-17,1.67,1.81,1.53,0.28,0.17999999999999994,1.862,2.17,1.588,0.5819999999999999,0.5819999999999999,1.58,1.76,1.39,0.3700000000000001,0.27,1.8050000000000002,2.16,1.5,0.6600000000000001,0.6600000000000001,349199,722400,166461,555939,555514
2016-01-24,1.78,2.12,1.56,0.56,-0.56,1.869,2.19,1.7,0.49,-0.48,1.6360000000000001,1.78,1.51,0.27,-0.27,1.676,1.78,1.55,0.22999999999999998,-0.08000000000000007,265965,468250,123019,345231,212683
2016-01-31,1.668,1.7,1.61,0.08999999999999986,0.010000000000000009,1.7207999999999999,1.74,1.69,0.050000000000000044,-0.040000000000000036,1.594,1.6,1.58,0.020000000000000018,0.020000000000000018,1.648,1.72,1.6,0.11999999999999988,-0.11999999999999988,149554,354736,92464,262272,-262272
2016-02-07,1.582,1.65,1.52,0.1299999999999999,-0.06000000000000005,1.6298,1.7,1.59,0.10999999999999988,-0.028999999999999915,1.53,1.58,1.5,0.08000000000000007,0.030000000000000027,1.576,1.66,1.54,0.11999999999999988,0.010000000000000009,158461,310184,73666,236518,-74726
2016-02-14,1.605,1.68,1.57,0.10999999999999988,0.010000000000000009,1.6575,1.71,1.62,0.08999999999999986,0.0,1.565,1.59,1.55,0.040000000000000036,-0.020000000000000018,1.6225,1.71,1.58,0.1299999999999999,0.020000000000000018,163447,295633,39535,256098,-44621
2016-02-21,1.795,1.89,1.65,0.24,0.20000000000000018,1.8466666666666667,1.91,1.72,0.18999999999999995,0.13000000000000012,1.735,1.85,1.61,0.24,0.24,1.83,1.91,1.72,0.18999999999999995,0.13000000000000012,88041,169625,0,169625,-169625
2016-02-28,1.866,1.94,1.79,0.1499999999999999,0.05999999999999983,2.06,2.65,1.9,0.75,0.75,1.795,1.875,1.76,0.11499999999999999,0.09499999999999997,1.98,2.58,1.76,0.8200000000000001,0.6800000000000002,325591,1272970,58002,1214968,1214968
2016-03-06,2.624,2.8,2.54,0.2599999999999998,0.06000000000000005,2.81,3.0,2.65,0.3500000000000001,-0.2999999999999998,2.4688,2.55,2.42,0.1299999999999999,0.06000000000000005,2.6199999999999997,2.82,2.53,0.29000000000000004,-0.22999999999999998,404461,1219943,126349,1093594,-1093594
2016-03-13,2.498,2.7,2.34,0.3600000000000003,-0.10000000000000009,2.616,2.75,2.5,0.25,-0.10000000000000009,2.378,2.57,2.3,0.27,-0.17999999999999972,2.484,2.61,2.35,0.2599999999999998,-0.009999999999999787,217493,447836,118678,329158,124254
2016-03-20,2.33,2.6,2.08,0.52,-0.52,2.3775,2.65,2.15,0.5,-0.5,2.1275,2.4,1.91,0.49,-0.49,2.21,2.4,2.0,0.3999999999999999,-0.25,176125,319005,115593,203412,-24347
2016-03-27,2.2159999999999997,2.3,2.15,0.1499999999999999,0.08000000000000007,2.316,2.41,2.22,0.18999999999999995,0.08999999999999986,2.1510000000000002,2.22,2.035,0.18500000000000005,0.18500000000000005,2.2520000000000002,2.29,2.2,0.08999999999999986,0.040000000000000036,94832,131967,45690,86277,-60103
2016-04-03,2.138,2.2,2.07,0.13000000000000034,-0.10999999999999988,2.2004,2.37,2.11,0.26000000000000023,-0.26000000000000023,2.0652,2.19,2.005,0.18500000000000005,-0.18500000000000005,2.104,2.21,2.04,0.16999999999999993,-0.16999999999999993,85268,135940,50517,85423,27349
2016-04-10,2.14,2.32,2.05,0.27,0.08999999999999986,2.258,2.4,2.09,0.31000000000000005,0.2200000000000002,2.094,2.23,2.01,0.2200000000000002,0.0900000000000003,2.1959999999999997,2.32,2.06,0.2599999999999998,0.1299999999999999,105695,206853,40701,166152,102106
2016-04-17,2.2479999999999998,2.3,2.19,0.10999999999999988,0.10999999999999988,2.35,2.42,2.27,0.1499999999999999,0.1499999999999999,2.2022,2.3,2.15,0.1499999999999999,0.1499999999999999,2.259,2.35,2.17,0.18000000000000016,0.10000000000000009,58248,91173,27121,64052,52430
2016-04-24,2.394,2.41,2.38,0.03000000000000025,0.020000000000000018,2.442,2.49,2.41,0.08000000000000007,0.06999999999999984,2.298,2.31,2.29,0.020000000000000018,0.0,2.37,2.44,2.31,0.1299999999999999,-0.06999999999999984,71909,119653,51287,68366,1031
2016-05-01,2.254,2.36,2.14,0.21999999999999975,-0.20999999999999996,2.312,2.39,2.17,0.2200000000000002,-0.20999999999999996,2.124,2.17,2.1,0.06999999999999984,-0.04999999999999982,2.194,2.35,2.1,0.25,-0.20999999999999996,59172,88891,36524,52367,-17304
2016-05-08,2.164,2.23,2.05,0.18000000000000016,-0.1200000000000001,2.186,2.27,2.05,0.2200000000000002,-0.1900000000000004,2.07,2.15,1.9,0.25,-0.25,2.12,2.24,1.97,0.27000000000000024,-0.21999999999999997,71683,191709,30021,161688,161688
2016-05-15,1.756,1.87,1.64,0.2300000000000002,-0.2300000000000002,1.79,1.98,1.64,0.3400000000000001,-0.3400000000000001,1.66,1.75,1.53,0.21999999999999997,-0.21999999999999997,1.696,1.79,1.6,0.18999999999999995,-0.18999999999999995,165280,222089,120346,101743,15475
2016-05-22,1.558,1.59,1.5,0.09000000000000008,-0.07000000000000006,1.6340000000000001,1.68,1.6,0.07999999999999985,-0.04999999999999982,1.5,1.54,1.47,0.07000000000000006,0.010000000000000009,1.548,1.58,1.5,0.08000000000000007,0.030000000000000027,148619,238020,47910,190110,-190110
2016-05-29,1.615,1.72,1.52,0.19999999999999996,0.18999999999999995,1.73,1.86,1.6,0.26,0.11999999999999988,1.55275,1.68,1.4809999999999999,0.19900000000000007,0.050000000000000044,1.6425,1.72,1.51,0.20999999999999996,0.11999999999999988,169627,390599,57184,333415,-61377
