Date,IFF_stock_Open_average,IFF_stock_Open_max,IFF_stock_Open_min,IFF_stock_Open_volatility,IFF_stock_Open_change,IFF_stock_High_average,IFF_stock_High_max,IFF_stock_High_min,IFF_stock_High_volatility,IFF_stock_High_change,IFF_stock_Low_average,IFF_stock_Low_max,IFF_stock_Low_min,IFF_stock_Low_volatility,IFF_stock_Low_change,IFF_stock_Close_average,IFF_stock_Close_max,IFF_stock_Close_min,IFF_stock_Close_volatility,IFF_stock_Close_change,IFF_stock_Volume_average,IFF_stock_Volume_max,IFF_stock_Volume_min,IFF_stock_Volume_volatility,IFF_stock_Volume_change
2016-01-03,117.292,118.4,115.61,2.7900000000000063,-1.3200000000000074,117.966,119.12,116.99,2.1300000000000097,-1.0100000000000051,116.318,117.73,114.38,3.3500000000000085,-0.769999999999996,117.412,118.93,116.34,2.5900000000000034,-1.6899999999999977,516278,689454,268079,421375,183916
2016-01-10,117.164,118.85,114.93,3.9199999999999875,-2.3499999999999943,118.032,119.57,115.73,3.839999999999989,-2.4099999999999966,115.59,117.35,112.53,4.819999999999993,-4.069999999999993,116.902,118.33,115.31,3.019999999999996,-2.3100000000000023,555602,675081,388985,286096,167771
2016-01-17,113.2675,116.08,111.43,4.6499999999999915,-2.6200000000000045,114.705,117.3,112.66,4.640000000000001,-2.3400000000000034,111.485,112.87,109.73,3.1400000000000006,0.6300000000000097,112.77,114.07,111.75,2.319999999999993,0.5899999999999892,597979,695713,411351,284362,-281642
2016-01-24,111.58,113.15,110.14,3.010000000000005,3.010000000000005,113.25200000000001,117.0,111.31,5.689999999999998,5.689999999999998,110.536,112.77,108.08,4.689999999999998,4.689999999999998,112.588,116.96,110.4,6.559999999999988,6.559999999999988,760600,1261364,606002,655362,-579722
2016-01-31,118.508,121.28,116.39,4.890000000000001,4.890000000000001,120.292,122.38,117.75,4.6299999999999955,2.6499999999999915,117.224,119.89,115.36,4.530000000000001,2.3900000000000006,119.38799999999999,121.28,117.22,4.060000000000002,0.9200000000000017,626461,836853,445518,391335,-142612
2016-02-07,110.29599999999999,117.96,100.5,17.459999999999994,-16.959999999999994,113.708,119.75,105.3,14.450000000000003,-10.590000000000003,108.66799999999999,115.6,97.24,18.36,-14.599999999999994,111.202,116.83,100.49,16.340000000000003,-9.86,1777194,4518990,592361,3926629,1365470
2016-02-14,106.205,107.5,105.34,2.1599999999999966,-0.3400000000000034,107.3575,108.84,105.55,3.2900000000000063,-2.480000000000004,104.69,105.89,104.04,1.8499999999999943,-0.4399999999999977,105.8525,106.54,105.39,1.1500000000000057,-1.1400000000000006,904486,1101803,721290,380513,-333368
2016-02-21,105.004,106.27,102.64,3.6299999999999955,-0.769999999999996,106.396,107.54,105.14,2.4000000000000057,-1.7900000000000063,103.666,105.2,102.31,2.8900000000000006,-1.3500000000000085,104.81,106.21,103.42,2.789999999999992,-1.1599999999999966,771508,1028145,550881,477264,-329065
2016-02-28,105.152,105.94,104.15,1.789999999999992,1.3900000000000006,106.42,107.29,105.39,1.9000000000000057,1.4599999999999937,104.288,104.93,103.26,1.6700000000000017,1.6700000000000017,105.458,106.62,103.29,3.3299999999999983,3.1199999999999903,635123,764272,549107,215165,-56086
2016-03-06,107.106,109.07,105.27,3.799999999999997,3.1399999999999864,108.834,110.62,107.4,3.219999999999999,3.219999999999999,106.32000000000001,108.27,104.93,3.339999999999989,2.569999999999993,107.75200000000001,109.98,106.43,3.549999999999997,3.549999999999997,660957,1129502,435929,693573,-259725
2016-03-13,110.768,113.16,109.36,3.799999999999997,3.799999999999997,112.43599999999999,115.11,110.75,4.359999999999999,3.780000000000001,110.432,112.84,109.18,3.6599999999999966,3.6599999999999966,111.728,113.68,110.3,3.3800000000000097,3.3500000000000085,527517,962386,345018,617368,549691
