Date,BYFC_stock_Open_average,BYFC_stock_Open_max,BYFC_stock_Open_min,BYFC_stock_Open_volatility,BYFC_stock_Open_change,BYFC_stock_High_average,BYFC_stock_High_max,BYFC_stock_High_min,BYFC_stock_High_volatility,BYFC_stock_High_change,BYFC_stock_Low_average,BYFC_stock_Low_max,BYFC_stock_Low_min,BYFC_stock_Low_volatility,BYFC_stock_Low_change,BYFC_stock_Close_average,BYFC_stock_Close_max,BYFC_stock_Close_min,BYFC_stock_Close_volatility,BYFC_stock_Close_change,BYFC_stock_Volume_average,BYFC_stock_Volume_max,BYFC_stock_Volume_min,BYFC_stock_Volume_volatility,BYFC_stock_Volume_change
2016-01-03,1.456,1.51,1.4,0.1100000000000001,-0.1100000000000001,1.4925,1.51,1.46,0.050000000000000044,-0.050000000000000044,1.4124999999999999,1.45,1.39,0.06000000000000005,-0.020000000000000018,1.4425,1.5,1.4,0.10000000000000009,0.050000000000000044,2218,3650,96,3554,2004
2016-01-10,1.4,1.45,1.35,0.09999999999999987,0.09999999999999987,1.4,1.45,1.35,0.09999999999999987,0.09999999999999987,1.35,1.35,1.35,0.0,0.0,1.35,1.35,1.35,0.0,0.0,673,1326,20,1306,1306
2016-01-17,1.46,1.47,1.45,0.020000000000000018,0.010000000000000009,1.4633333333333334,1.47,1.45,0.020000000000000018,0.0,1.46,1.47,1.45,0.020000000000000018,0.010000000000000009,1.4633333333333334,1.47,1.45,0.020000000000000018,0.0,140,400,6,394,-385
2016-01-24,1.49125,1.5,1.48,0.020000000000000018,0.020000000000000018,1.5025,1.51,1.5,0.010000000000000009,-0.010000000000000009,1.49125,1.5,1.48,0.020000000000000018,0.020000000000000018,1.5,1.5,1.5,0.0,0.0,2937,10808,38,10770,-10215
2016-01-31,1.4266666666666665,1.5,1.39,0.1100000000000001,-0.1100000000000001,1.5,1.5,1.5,0.0,0.0,1.39,1.39,1.39,0.0,0.0,1.4633333333333334,1.5,1.39,0.1100000000000001,0.1100000000000001,3010,6676,20,6656,2315
2016-02-07,1.464,1.52,1.39,0.13000000000000012,0.13000000000000012,1.4932,1.53,1.416,0.1140000000000001,0.10400000000000009,1.424,1.52,1.38,0.14000000000000012,0.13000000000000012,1.488,1.53,1.39,0.14000000000000012,0.13000000000000012,2082,4318,1,4317,-2332
2016-02-14,1.4166666666666665,1.49,1.38,0.1100000000000001,-0.1100000000000001,1.4166666666666665,1.49,1.38,0.1100000000000001,-0.1100000000000001,1.414,1.49,1.3719999999999999,0.1180000000000001,-0.1180000000000001,1.4166666666666665,1.49,1.38,0.1100000000000001,-0.1100000000000001,1241,3600,61,3539,3539
2016-02-21,1.48075,1.5930000000000002,1.4,0.19300000000000028,0.10000000000000009,1.615,1.85,1.4,0.4500000000000002,0.19000000000000017,1.445,1.5,1.37,0.1299999999999999,0.1299999999999999,1.5462500000000001,1.62,1.375,0.2450000000000001,0.21500000000000008,40380,152151,1934,150217,-1126
2016-02-28,1.518,1.57,1.46,0.1100000000000001,0.07000000000000006,1.556,1.57,1.54,0.030000000000000027,-0.030000000000000027,1.472,1.52,1.45,0.07000000000000006,0.06000000000000005,1.552,1.57,1.52,0.050000000000000044,-0.050000000000000044,4813,14576,484,14092,-496
2016-03-06,1.5476,1.66,1.4680000000000002,0.19199999999999973,0.1299999999999999,1.636,1.7,1.54,0.15999999999999992,0.15999999999999992,1.5150000000000001,1.607,1.4680000000000002,0.1389999999999998,0.08699999999999997,1.626,1.7,1.54,0.15999999999999992,0.10999999999999988,13393,43501,1591,41910,38910
2016-03-13,1.844,1.85,1.82,0.030000000000000027,0.030000000000000027,1.87,1.92,1.85,0.06999999999999984,-0.040000000000000036,1.8092,1.84,1.755,0.08500000000000019,0.08500000000000019,1.84,1.85,1.8,0.050000000000000044,0.050000000000000044,18516,51502,5648,45854,-33771
