Date,OKEStock_Open_average,OKEStock_Open_max,OKEStock_Open_min,OKEStock_Open_volatility,OKEStock_Open_change,OKEStock_High_average,OKEStock_High_max,OKEStock_High_min,OKEStock_High_volatility,OKEStock_High_change,OKEStock_Low_average,OKEStock_Low_max,OKEStock_Low_min,OKEStock_Low_volatility,OKEStock_Low_change,OKEStock_Close_average,OKEStock_Close_max,OKEStock_Close_min,OKEStock_Close_volatility,OKEStock_Close_change,OKEStock_Volume_average,OKEStock_Volume_max,OKEStock_Volume_min,OKEStock_Volume_volatility,OKEStock_Volume_change
2016-01-03,24.266,25.31,23.0,2.3099999999999987,-1.6600000000000001,24.726,25.66,23.65,2.0100000000000016,-1.9100000000000001,23.588,24.97,22.39,2.5799999999999983,-2.09,24.154,25.37,22.78,2.59,-2.3000000000000007,4002300,5046548,3153626,1892922,-108457
2016-01-10,22.418,23.94,21.1,2.84,-2.4200000000000017,23.016000000000002,23.94,22.2,1.740000000000002,-1.620000000000001,20.984,22.2,20.37,1.8299999999999983,-1.2199999999999989,22.03,22.78,20.97,1.8100000000000023,-0.6699999999999982,4672971,5665822,3377446,2288376,632354
2016-01-17,21.7125,23.65,20.16,3.4899999999999984,1.4199999999999982,22.945,25.15,21.13,4.02,2.729999999999997,20.62,23.25,18.98,4.27,3.0199999999999996,22.1375,25.1,20.04,5.060000000000002,4.310000000000002,5888730,8187972,4104884,4083088,4083088
2016-01-24,24.094,24.41,23.42,0.9899999999999984,-0.3000000000000007,24.894000000000002,25.96,24.19,1.7699999999999996,-0.9299999999999997,23.392,23.84,22.91,0.9299999999999997,0.23000000000000043,23.974,24.91,23.13,1.7800000000000011,1.2899999999999991,4150476,4562821,3678197,884624,-784675
2016-01-31,24.092,25.1,22.73,2.370000000000001,0.990000000000002,24.84,25.99,23.58,2.41,1.5599999999999987,23.422,24.63,22.44,2.1899999999999977,1.6899999999999977,24.446,25.54,23.12,2.419999999999998,2.099999999999998,3390669,4144527,2672912,1471615,974299
2016-02-07,21.43,24.3,20.1,4.199999999999999,-4.030000000000001,21.862,24.45,20.45,4.0,-4.0,19.926,21.79,18.88,2.91,-2.4899999999999984,20.9,23.16,19.62,3.539999999999999,-2.9800000000000004,5619386,9079495,3936716,5142779,-1834218
2016-02-14,21.2275,22.13,20.48,1.6499999999999986,0.21999999999999886,21.607499999999998,22.22,20.86,1.3599999999999994,-0.28999999999999915,20.39,20.69,20.11,0.5800000000000018,-0.15000000000000213,21.1525,21.73,20.66,1.0700000000000003,-0.370000000000001,4068170,6085397,2798782,3286615,-857215
2016-02-21,21.294,21.98,20.7,1.2800000000000011,0.8300000000000018,22.080000000000002,23.68,21.62,2.0599999999999987,1.9299999999999997,20.768,21.78,19.94,1.8399999999999999,0.7100000000000009,21.722,23.01,21.31,1.7000000000000028,1.610000000000003,4818210,5623468,4100930,1522538,1522538
2016-02-28,24.724,26.95,23.11,3.84,3.84,25.878,28.03,24.37,3.66,3.66,24.18,25.61,22.83,2.780000000000001,2.780000000000001,25.346,26.6,24.0,2.6000000000000014,2.3599999999999994,3823245,4676101,2681740,1994361,458925
2016-03-06,26.91,27.78,26.25,1.5300000000000011,1.4100000000000001,27.806,28.57,27.11,1.4600000000000009,0.3999999999999986,26.36,27.67,25.72,1.9500000000000028,1.3000000000000007,27.212,28.31,26.22,2.09,0.6799999999999997,3852472,4921173,3140293,1780880,-1007980
