Date,iShares Core 1-5 Year USD_etf_Open_average,iShares Core 1-5 Year USD_etf_Open_max,iShares Core 1-5 Year USD_etf_Open_min,iShares Core 1-5 Year USD_etf_Open_volatility,iShares Core 1-5 Year USD_etf_Open_change,iShares Core 1-5 Year USD_etf_High_average,iShares Core 1-5 Year USD_etf_High_max,iShares Core 1-5 Year USD_etf_High_min,iShares Core 1-5 Year USD_etf_High_volatility,iShares Core 1-5 Year USD_etf_High_change,iShares Core 1-5 Year USD_etf_Low_average,iShares Core 1-5 Year USD_etf_Low_max,iShares Core 1-5 Year USD_etf_Low_min,iShares Core 1-5 Year USD_etf_Low_volatility,iShares Core 1-5 Year USD_etf_Low_change,iShares Core 1-5 Year USD_etf_Close_average,iShares Core 1-5 Year USD_etf_Close_max,iShares Core 1-5 Year USD_etf_Close_min,iShares Core 1-5 Year USD_etf_Close_volatility,iShares Core 1-5 Year USD_etf_Close_change
2016-06-12,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2016-06-19,50.62,50.62,50.62,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2016-06-26,50.72,50.72,50.72,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2016-07-03,50.7,50.7,50.7,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2016-07-10,50.62,50.62,50.62,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.61,50.61,50.61,0.0,0.0
2016-07-17,50.6,50.6,50.6,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.61,50.61,50.61,0.0,0.0
2016-07-24,50.64,50.64,50.64,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.83,50.83,50.83,0.0,0.0
2016-07-31,50.62,50.62,50.62,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.62,50.62,50.62,0.0,0.0
2016-08-07,50.74,50.74,50.74,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2016-08-14,50.7,50.7,50.7,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.68,50.68,50.68,0.0,0.0
2016-08-21,50.68,50.68,50.68,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.62,50.62,50.62,0.0,0.0
2016-08-28,50.56,50.56,50.56,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2016-09-04,50.57,50.57,50.57,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.54,50.54,50.54,0.0,0.0
2016-09-11,50.51,50.51,50.51,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2016-09-18,50.6,50.6,50.6,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.62,50.62,50.62,0.0,0.0
2016-09-25,50.69,50.69,50.69,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2016-10-02,50.48,50.48,50.48,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2016-10-09,50.47,50.47,50.47,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2016-10-16,50.59,50.59,50.59,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2016-10-23,50.46,50.46,50.46,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2016-10-30,50.47,50.47,50.47,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.51,50.51,50.51,0.0,0.0
2016-11-06,50.16,50.16,50.16,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2016-11-13,50.02,50.02,50.02,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2016-11-20,49.89,49.89,49.89,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2016-11-27,49.86,49.86,49.86,0.0,0.0,49.93,49.93,49.93,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2016-12-04,49.97,49.97,49.97,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.89,49.89,49.89,0.0,0.0
2016-12-11,49.74,49.74,49.74,0.0,0.0,49.93,49.93,49.93,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.76,49.76,49.76,0.0,0.0
2016-12-18,49.83,49.83,49.83,0.0,0.0,49.86,49.86,49.86,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.84,49.84,49.84,0.0,0.0
2016-12-25,49.98,49.98,49.98,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.92,49.92,49.92,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2017-01-01,50.06,50.06,50.06,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2017-01-08,50.1,50.1,50.1,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.01,50.01,50.01,0.0,0.0,50.09,50.09,50.09,0.0,0.0
2017-01-15,50.03,50.03,50.03,0.0,0.0,50.07,50.07,50.07,0.0,0.0,49.98,49.98,49.98,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2017-01-22,50.11,50.11,50.11,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2017-01-29,50.13,50.13,50.13,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.09,50.09,50.09,0.0,0.0
2017-02-05,50.18,50.18,50.18,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2017-02-12,50.17,50.17,50.17,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2017-02-19,50.28,50.28,50.28,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-02-26,49.98,49.98,49.98,0.0,0.0,50.01,50.01,50.01,0.0,0.0,49.95,49.95,49.95,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2017-03-05,49.88,49.88,49.88,0.0,0.0,49.88,49.88,49.88,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.86,49.86,49.86,0.0,0.0
2017-03-12,49.97,49.97,49.97,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.94,49.94,49.94,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2017-03-19,50.08,50.08,50.08,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2017-03-26,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2017-04-02,50.15,50.15,50.15,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2017-04-09,50.25,50.25,50.25,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.25,50.25,50.25,0.0,0.0
2017-04-16,50.3,50.3,50.3,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-04-23,50.25,50.25,50.25,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-04-30,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2017-05-07,50.19,50.19,50.19,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2017-05-14,50.29,50.29,50.29,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-05-21,50.31,50.31,50.31,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2017-05-28,50.32,50.32,50.32,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2017-06-04,50.23,50.23,50.23,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.25,50.25,50.25,0.0,0.0
2017-06-11,50.27,50.27,50.27,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-06-18,50.29,50.29,50.29,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2017-06-25,50.26,50.26,50.26,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2017-07-02,50.15,50.15,50.15,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2017-07-09,50.26,50.26,50.26,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2017-07-16,50.31,50.31,50.31,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2017-07-23,50.32,50.32,50.32,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2017-07-30,50.27,50.27,50.27,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2017-08-06,50.29,50.29,50.29,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2017-08-13,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.34,50.34,50.34,0.0,0.0
2017-08-20,50.37,50.37,50.37,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2017-08-27,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2017-09-03,50.41,50.41,50.41,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2017-09-10,50.31,50.31,50.31,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-09-17,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2017-09-24,50.25,50.25,50.25,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2017-10-01,50.14,50.14,50.14,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2017-10-08,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2017-10-15,50.11,50.11,50.11,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2017-10-22,50.11,50.11,50.11,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2017-10-29,50.08,50.08,50.08,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.09,50.09,50.09,0.0,0.0
2017-11-05,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2017-11-12,49.98,49.98,49.98,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.94,49.94,49.94,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2017-11-19,49.99,49.99,49.99,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2017-11-26,49.84,49.84,49.84,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.81,49.81,49.81,0.0,0.0,49.85,49.85,49.85,0.0,0.0
2017-12-03,49.85,49.85,49.85,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.83,49.83,49.83,0.0,0.0
2017-12-10,49.83,49.83,49.83,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.83,49.83,49.83,0.0,0.0
2017-12-17,49.71,49.71,49.71,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2017-12-24,49.79,49.79,49.79,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.77,49.77,49.77,0.0,0.0,49.83,49.83,49.83,0.0,0.0
2017-12-31,49.74,49.74,49.74,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.73,49.73,49.73,0.0,0.0
